MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
SF423923874,SLD,111,333 Main Street,7C,SANFRCISCO,9999,"$799,000","$778,300",CO,815.0,1.0,1.0,0.0,,0.0,2008.0,1.749500,"76,210","1,075",M,"Experience Luxurious city living at the Infinity, a full-service building with city views. This exquisite 1BR/1BA + Den unit features brand-new hardwood floors throughout, brand new custom-built window treatments, a spacious walk-in closet, and sleek Studio Becker cabinetry. The kitchen includes top-of-the-line Bosch & Thermador appliances. A spacious den serves as a home office. Renowned International Superstar Architect Bernardo Fort-Brescia of Arquitectonica, together with local powerhouse Heller Manus, has created an unparalleled living experience along San Francisco's waterfront. Prepare to be spoiled by an impressive array of luxury amenities, including a 24-hour doorman and concierge, a club room for entertaining, a 5,000-square-foot state-of-the-art gym for fitness enthusiasts, a refreshing 75-foot lap pool, a theatre room for movie nights, and a convenient business center for professionals. Just two blocks from the Embarcadero, Financial District, Ferry Building, Oracle Park, and some of the best restaurants and shopping spots the city has to offer. Easy access to the Bay Bridge, 80/101 and 280 Hways.",,,,,,,,,,0.00,0,,,16.0,,,,3745-144,0,Contact Listing Agent,Datashare San Francisco,,,,01989381,00625769,0.00,,RESIDENTIAL,,4/5/2024,,01975028,,,,,Parking lease in the building for $250/mo. SFAR purchase agreement required. The seller is a real estate agent.,San Francisco,Harrison,111,112,112,,,,,,,,,,,,0.0,,,,3/18/2024,,,Yes,,,Infinity HOA,,,4/5/2024,Conventional,11/27/2023 4:00 PM,$980,02038642,11/28/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,3/18/2024,,0,,,,,423923874,,"$825,000",,3/18/2024,,,,35,,Community,,,"$778,300",,$954.97,Milan Jezdimirovic,415-933-4364,,530706536.0,"Experience Luxurious city living at the Infinity, a full-service building with city views. This exquisite 1BR/1BA + Den unit features brand-new hardwood floors throughout, brand new custom-built window treatments, a spacious walk-in closet, and sleek Studio Becker cabinetry. The kitchen includes top-of-the-line Bosch & Thermador appliances. A spacious den serves as a home office. Renowned International Superstar Architect Bernardo Fort-Brescia of Arquitectonica, together with local powerhouse Heller Manus, has created an unparalleled living experience along San Francisco's waterfront. Prepare to be spoiled by an impressive array of luxury amenities, including a 24-hour doorman and concierge, a club room for entertaining, a 5,000-square-foot state-of-the-art gym for fitness enthusiasts, a refreshing 75-foot lap pool, a theatre room for movie nights, and a convenient business center for professionals. Just two blocks from the Embarcadero, Financial District, Ferry Building, Oracle Park, and some of the best restaurants and shopping spots the city has to offer. Easy access to the Bay Bridge, 80/101 and 280 Hways.",,,$954,,97.0,94.0,For Sale,,Appointment Only,,$954.97,Assessor Auto-Fill,,CA,4/5/2024,,South Beach,,No,,,1.0,,,650.0,4/5/2024,Yes,Yes,Yes,Yes,,,,,94105 5055,
SF424012240,SLD,1,301 Main Street,21A,SANFRCISCO,9999,"$1,299,000","$1,290,000",CO,1163.0,2.0,2.0,0.0,,0.0,2008.0,1.749500,"76,210","1,195",M,"High floor two bedroom + den Infinity home with amazing Downtown and water views. This home features Studio Becker cabinetry, carpeted flooring, Bosch / Thermador appliances, custom window treatments, and more. In-unit washer/dryer and one secure garage parking complete the home. International Superstar Architect Bernardo Fort-Brescia of Arquitectonica and local powerhouse Heller Manus have created the quintessential living experience along San Francisco's waterfront complete with a full suite of luxury amenities. Amenities include 24 hr doorman, concierge, club room with full catering kitchen, 5000 SF professional quality gym, 75-foot lap pool, sauna, theater room, business center and more. This home is a pleasant walk to Union Square, world class waterfront restaurants, and the Financial District. Easy access to public transportation, 101, 280, 80, and the Bay Bridge.",,,,,,,,,,0.00,0,,,16.0,,,,3745-273,0,Contact Listing Agent,Datashare San Francisco,,,,01997253,01116414,0.00,,RESIDENTIAL,,4/15/2024,,,,,,,Text or Email Paul at 415.216.8746 / paul@skyboxrealty.com or Bradley at 408.893.4630 / bradley@skyboxrealty.com to schedule showing.,San Francisco,Folsom,1,2,2,,,,,,,,,,,,0.0,,,,3/26/2024,,,Yes,,,The Infinity HOA,,,4/15/2024,Cash,3/24/2024 5:00 PM,"$1,116",01371169,3/25/2024,,,1371169.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,3/26/2024,,0,,,,,424012240,,"$1,299,000",,3/26/2024,,,,31,,Community,,,"$1,290,000",,"$1,109.20",,,,530738251.0,"High floor two bedroom + den Infinity home with amazing Downtown and water views. This home features Studio Becker cabinetry, carpeted flooring, Bosch / Thermador appliances, custom window treatments, and more. In-unit washer/dryer and one secure garage parking complete the home. International Superstar Architect Bernardo Fort-Brescia of Arquitectonica and local powerhouse Heller Manus have created the quintessential living experience along San Francisco's waterfront complete with a full suite of luxury amenities. Amenities include 24 hr doorman, concierge, club room with full catering kitchen, 5000 SF professional quality gym, 75-foot lap pool, sauna, theater room, business center and more. This home is a pleasant walk to Union Square, world class waterfront restaurants, and the Financial District. Easy access to public transportation, 101, 280, 80, and the Bay Bridge.",,,"$1,109",,99.0,99.0,For Sale,,24 Hour Notice,,"$1,109.20",Assessor Auto-Fill,,CA,4/15/2024,,South Beach,,No,,,1.0,,,650.0,4/15/2024,Yes,Yes,Yes,Yes,,,,,94105,
SF423925300,SLD,88,201 Folsom Street,29C,SANFRCISCO,9999,"$2,248,000","$2,100,000",CO,1495.0,2.0,2.0,0.0,,0.0,2016.0,1.7311,"75,406","1,359",M,"3% Commission to buyer's broker/agent. Presenting this spacious and bright 2 bedroom, 2 bathroom corner unit condo with balcony in the luxury community of Lumina. This is one of the larger 2 bedroom floor plans. Views of the bay and city. Enjoy an open plan Living/Dining/Kitchen. Island has been moved closer to the kitchen sink to allow more living space. Other upgrades include electric blinds with 3 options on all windows; custom darken curtains over electric blinds in the 2 bedrooms; upgraded walk-in closet organzer; and medicine cabinets in 2 bathrooms are upgraded to match all other cabinets in the unit. An unrivaled collection of amenities, include: a private dining room, bi-level club lounge, fitness center, lap pool, rooftop terrace, rock climbing wall, the Market grocery store, pet grooming station, movie theatre, children's playroom, library lounge, music room & more. Located with convenient transportation access to the Transbay Terminal, freeways, public transportation and trains; Close by to the Embarcadero, Financial District, and minutes away from shopping. Contact Owner for showing 415-377-4115",,,,,,,,,,0.00,0,,,8.0,,,,3746-603,0,Contact Listing Agent,Datashare San Francisco,,,,01988865,01125924,0.00,,RESIDENTIAL,,4/11/2024,,,,,,,3% Commission to selling broker/agent SELL! SELL! SELL! Very easy to show anytime. Contact 415-377-4115 for access.,San Francisco,Beale St,88,89,89,Folsom St to Beale St,,,,,,,,,,,0.0,,,,4/8/2024,,,Yes,,,Lumina Owners Association,415-872-0928,,4/12/2024,Cash,12/2/2023 4:00 PM,"$1,503",1464234,12/3/2023,,,983870.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,4/8/2024,,0,,,,,423925300,,"$2,148,000",,4/8/2024,,,,28,,,,,"$2,100,000",,"$1,404.68",,,,530709408.0,"3% Commission to buyer's broker/agent. Presenting this spacious and bright 2 bedroom, 2 bathroom corner unit condo with balcony in the luxury community of Lumina. This is one of the larger 2 bedroom floor plans. Views of the bay and city. Enjoy an open plan Living/Dining/Kitchen. Island has been moved closer to the kitchen sink to allow more living space. Other upgrades include electric blinds with 3 options on all windows; custom darken curtains over electric blinds in the 2 bedrooms; upgraded walk-in closet organzer; and medicine cabinets in 2 bathrooms are upgraded to match all other cabinets in the unit. An unrivaled collection of amenities, include: a private dining room, bi-level club lounge, fitness center, lap pool, rooftop terrace, rock climbing wall, the Market grocery store, pet grooming station, movie theatre, children's playroom, library lounge, music room & more. Located with convenient transportation access to the Transbay Terminal, freeways, public transportation and trains; Close by to the Embarcadero, Financial District, and minutes away from shopping. Contact Owner for showing 415-377-4115",,,"$1,404",,93.0,97.0,For Sale,,Call Showing Contact,,"$1,404.68",Assessor Auto-Fill,,CA,4/11/2024,,South Beach,,No,,,1.0,,,651.0,4/12/2024,Yes,Yes,Yes,Yes,,,,,94105,
SF424021130,SLD,0,201 Folsom Street,29A,SANFRCISCO,9999,"$2,550,000","$2,550,000",CO,1568.0,2.0,2.0,0.0,,0.0,2016.0,1.7311,"75,406","1,365",M,"29A represents one of the largest corner residences at The Lumina, with unobstructed views of the San Francisco Skyline, water and Twin Peaks. 29A features Caesarstone Quartz countertops, SieMatic cabinetry, Gaggenau kitchen appliances, in-unit Bosch washer/dryer, and custom closets throughout. The owner's suite features a large walk-in closet, spacious bathroom w/ dual vanity sinks and separate shower & bathtub. Considered one of the best amenities-focused buildings on the West Coast, Lumina has over an acre of 5-star facilities including a Jay Wright-designed fitness center, spa, 70-ft heated lap pool, bi-level club lounge, private dining room, game room, children's playroom, movie theater, rooftop terrace, Woodlands Market, Audi Auto Fleet & more. 1 car valet parking included. Ideally located, Lumina is a short walk to the Embarcadero waterfront, the Ferry Building, and Union Square. Convenient access to public transport, freeways, and the Bay Bridge.",,,,,,,,,,0.00,0,,,8.0,,,,3746-601,0,Contact Listing Agent,Datashare San Francisco,,,,01705028,00625769,0.00,,RESIDENTIAL,,4/12/2024,,,,,,,,San Francisco,Beale St.,0,1,1,,,,,,,,,,,,0.0,,,,4/5/2024,,,Yes,,,,,,4/12/2024,Cash,4/4/2024 5:00 PM,"$1,626",1705028,4/5/2024,,,625769.0,Full Service,,Market Listing,,,,0.0,,,,Owner,4/5/2024,,0,,,,,424021130,,"$2,550,000",,4/5/2024,,,,72,,,,,"$2,550,000",,"$1,626.28",,,,530755310.0,"29A represents one of the largest corner residences at The Lumina, with unobstructed views of the San Francisco Skyline, water and Twin Peaks. 29A features Caesarstone Quartz countertops, SieMatic cabinetry, Gaggenau kitchen appliances, in-unit Bosch washer/dryer, and custom closets throughout. The owner's suite features a large walk-in closet, spacious bathroom w/ dual vanity sinks and separate shower & bathtub. Considered one of the best amenities-focused buildings on the West Coast, Lumina has over an acre of 5-star facilities including a Jay Wright-designed fitness center, spa, 70-ft heated lap pool, bi-level club lounge, private dining room, game room, children's playroom, movie theater, rooftop terrace, Woodlands Market, Audi Auto Fleet & more. 1 car valet parking included. Ideally located, Lumina is a short walk to the Embarcadero waterfront, the Ferry Building, and Union Square. Convenient access to public transport, freeways, and the Bay Bridge.",,,"$1,626",,100.0,100.0,For Sale,,Other,,"$1,626.28",Assessor Auto-Fill,,CA,4/12/2024,,South Beach,,No,,,1.0,,,651.0,4/12/2024,Yes,Yes,Yes,Yes,,,,,94105,
SF423756211,SLD,13,318 Main Street,3F,SANFRCISCO,9999,"$2,395,000","$2,395,000",CO,1979.0,3.0,3.0,0.0,,0.0,2015.0,1.7311,"75,406","1,456",M,"Residence 3F is a unique offering at nearly 2,000 square feet, comprised of 3-Bed, 3-Bath, & 3-Balconies. This large floorplan is wrapped in windows throughout, filling the home with natural light & providing stunning outlooks. As you enter through the formal hallway you are greeted by a large open kitchen, dining, & living room. The contemporary kitchen showcases a large eat-in island, integrated cabinetry and top-of-the-line Gaggenau appliances. The kitchen seamlessly leads out to a charming breakfast balcony, perfect for enjoying morning meals in the fresh air. The dining room is great for formal or everyday meals. The living room is spacious & leads to a viewing deck overlooking the city skyline. All three bedrooms have large walk-in closets. The primary bedroom also features a room for a desk & a spacious bathroom with dual vanity sinks, separate shower & bathtub. The second suite has its own bathroom & private balcony. There is a laundry closet with Bosch washer & dryer. One car valet parking space is included. Considered to be one of the best amenities focused buildings on the West Coast, Lumina has over an acre of 5-Star facilities incl. a gym, spa, massage room, 70-ft lap",,,,,,,,,,0.00,0,,,8.0,,,,3746-022,0,Contact Listing Agent,Datashare San Francisco,,,,1471840.0,00625769,0.00,,RESIDENTIAL,,8/2/2023,,1950087.0,,,,,,San Francisco,Folsom,13,14,14,,,,,,,,,,,,0.0,,,,7/27/2023,,,Yes,,,,,,8/3/2023,Cash,7/13/2023 5:00 PM,"$1,210",01705028,7/14/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,7/27/2023,,0,,,,,423756211,,"$2,395,000",,7/27/2023,,,,69,,,,,"$2,395,000",,"$1,210.21",,,,530647023.0,"Residence 3F is a unique offering at nearly 2,000 square feet, comprised of 3-Bed, 3-Bath, & 3-Balconies. This large floorplan is wrapped in windows throughout, filling the home with natural light & providing stunning outlooks. As you enter through the formal hallway you are greeted by a large open kitchen, dining, & living room. The contemporary kitchen showcases a large eat-in island, integrated cabinetry and top-of-the-line Gaggenau appliances. The kitchen seamlessly leads out to a charming breakfast balcony, perfect for enjoying morning meals in the fresh air. The dining room is great for formal or everyday meals. The living room is spacious & leads to a viewing deck overlooking the city skyline. All three bedrooms have large walk-in closets. The primary bedroom also features a room for a desk & a spacious bathroom with dual vanity sinks, separate shower & bathtub. The second suite has its own bathroom & private balcony. There is a laundry closet with Bosch washer & dryer. One car valet parking space is included. Considered to be one of the best amenities focused buildings on the West Coast, Lumina has over an acre of 5-Star facilities incl. a gym, spa, massage room, 70-ft lap pool, owner's lounge, game room, movie theatre, roof deck, & Woodlands Market.",,,"$1,210",,100.0,100.0,For Sale,,Call Showing Contact,,"$1,210.21",Assessor Auto-Fill,,CA,8/2/2023,,South Beach,,No,,,1.0,https://my.matterport.com/show/?m=9jBrpzvxyvz&mls=1,,656.0,8/3/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF423749577,SLD,0,338 Main Street,5F,SANFRCISCO,9999,"$1,350,000","$1,350,000",CO,1181.0,2.0,2.0,0.0,,0.0,2016.0,1.731100,"75,406","1,297",M,"Highly desirable split floor plan 2BR/2BA residence at Lumina w expansive windows & sunlight-filled rooms overlooking lush interior gardens. This modern home offers an efficient floor plan & first-class finishes w upgrades throughout. Open Chef's kitchen w Gaggenau appliances, Bosch dishwasher, Caesarstone quartz counters & integrated SieMatic cabinets. Specious master suite feat ensuite bath w double sink vanity, European porcelain flooring & shower tiles, Kohler shower & bath fixtures, walk-in shower and generous walk-in closet. Second bedroom is perfect for a home office or guest rm w spa-inspired bath w Maax soaking tub. Designed by Bernardo Fort-Brescia of Arquitectonica, this stylish home completes w upgraded HW flrs, window treatments, custom closet organizers, Bosh W/D, NEST Learning Thermostats w AC for year round comfort & valet parking. Unparalleled amenities: 24hr concierge, gym, climbing wall, indoor 70 ft saltwater pool, sauna, rooftop terrace w BBQ + outdoor movie area, private dining room, bi-level club lounge, conference rms, movie theater, music rm, children's playrm. Perfect for modern city lovers who enjoy Waterfront living! No Mello-Roos tax applies",,,,,,,,,,0.00,0,,,8.0,,,,3746-177,0,Contact Listing Agent,Datashare San Francisco,,,,01805367,01908304,0.00,,RESIDENTIAL,,1/26/2024,,,,,,,Easy to Show - Book your tour on Calendly here > https://calendly.com/lumina5f/tour - All showings must be confirmed in a separate email and Pls follow showing instructions you receive via email. Call/text Mia 415.728.2596 | mia@takamihomes.com for more info. Offers to be on SFAR 7 page contract. Escrow opened with Michael Yip with Chicago Title. Pls follow offer instructions on the disclosure.io>>https://app.disclosures.io/link/338-Main-Street-5F-kr19fai9,San Francisco,Folsom,0,1,1,,,,,,,,,,,,0.0,,,,1/24/2024,,,Yes,,,Lumina HOA,,,1/27/2024,Cash,1/23/2024 4:00 PM,"$1,143",01796537,1/24/2024,,,01022642,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,1/24/2024,,0,,,,,423749577,,"$1,369,000",,1/24/2024,,,,64,,Private,,,"$1,350,000",,"$1,143.10",,,,530642050.0,"Highly desirable split floor plan 2BR/2BA residence at Lumina w expansive windows & sunlight-filled rooms overlooking lush interior gardens. This modern home offers an efficient floor plan & first-class finishes w upgrades throughout. Open Chef's kitchen w Gaggenau appliances, Bosch dishwasher, Caesarstone quartz counters & integrated SieMatic cabinets. Specious master suite feat ensuite bath w double sink vanity, European porcelain flooring & shower tiles, Kohler shower & bath fixtures, walk-in shower and generous walk-in closet. Second bedroom is perfect for a home office or guest rm w spa-inspired bath w Maax soaking tub. Designed by Bernardo Fort-Brescia of Arquitectonica, this stylish home completes w upgraded HW flrs, window treatments, custom closet organizers, Bosh W/D, NEST Learning Thermostats w AC for year round comfort & valet parking. Unparalleled amenities: 24hr concierge, gym, climbing wall, indoor 70 ft saltwater pool, sauna, rooftop terrace w BBQ + outdoor movie area, private dining room, bi-level club lounge, conference rms, movie theater, music rm, children's playrm. Perfect for modern city lovers who enjoy Waterfront living! No Mello-Roos tax applies",,,"$1,143",,100.0,98.0,For Sale,,Appointment Only,,"$1,143.10",Assessor Auto-Fill,,CA,1/26/2024,,South Beach,,No,,,1.0,,,656.0,5/25/2024,Yes,No,Yes,Yes,,,,,94105,
SF422693559,SLD,134,338 Main Street,18C,SANFRCISCO,9999,"$2,225,000","$2,085,000",CO,1403.0,2.0,2.0,0.0,,0.0,2016.0,1.7311,"75,406","1,293",M,"Views, views, and more views! Rarely available, C stack condo with best bay and bridge views for 2 bedrooms at LUMINA. Get ready to be wowed by the extraordinary views from the most sought-after southeast corner home on the 18th floor! Residence 18C features an open living room perfect for entertaining, a stunning walkout balcony off of the living room with Bay Bridge Views, a curved wall of glass with remote control blinds, a master bedroom with a large walk-in closet with custom built-ins, expansive en-suite bathroom with double sink vanities, walk-in shower, soaking tub and custom-built cabinet space. The gourmet kitchen features Gaggenau appliances, SieMatic Cabinets with pantry & premium Caesarstone quartz countertops. A luxury collection of amenities include a 24-hour concierge, 7,000 SQ gym, spa, 70-ft lap pool, club lounge, private dining, movie theater, roof deck w/ BBQ, and much more. Easy access to the Bay Bridge, highways & public transportation.",,,,,,,,,,0.00,0,,,7.0,,,,3746-270,0,Contact Listing Agent,Datashare San Francisco,,,,1975028.0,625769.0,0.00,,RESIDENTIAL,,5/11/2023,2038642.0,1975028.0,,,,,"Pre-escrow opened with Michael Yip. Please call/text Dunja or Milan to schedule a showing. Some of the photos are virtually staged. To schedule a viewing, please call/text/email Milan or Dunja: 415.933.4364/415.990.4883; milan@milansfhomes.com/dunja.green@compass.com",San Francisco,Folsom,134,135,135,,,,,,,,,,,,0.0,,,,3/27/2023,,,Yes,,,,,,5/11/2023,Cash,11/8/2022 4:00 PM,"$1,585",2038642.0,11/9/2022,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,3/27/2023,,0,,,,,422693559,,"$2,395,000",,3/27/2023,,,,80,,,,,"$2,085,000",,"$1,486.10",,,,530526035.0,"Views, views, and more views! Rarely available, C stack condo with best bay and bridge views for 2 bedrooms at LUMINA. Get ready to be wowed by the extraordinary views from the most sought-after southeast corner home on the 18th floor! Residence 18C features an open living room perfect for entertaining, a stunning walkout balcony off of the living room with Bay Bridge Views, a curved wall of glass with remote control blinds, a master bedroom with a large walk-in closet with custom built-ins, expansive en-suite bathroom with double sink vanities, walk-in shower, soaking tub and custom-built cabinet space. The gourmet kitchen features Gaggenau appliances, SieMatic Cabinets with pantry & premium Caesarstone quartz countertops. A luxury collection of amenities include a 24-hour concierge, 7,000 SQ gym, spa, 70-ft lap pool, club lounge, private dining, movie theater, roof deck w/ BBQ, and much more. Easy access to the Bay Bridge, highways & public transportation.",,,"$1,486",,93.0,87.0,For Sale,,Appointment Only,,"$1,486.10",Assessor Auto-Fill,,CA,5/11/2023,,South Beach,,No,,,1.0,,,656.0,5/11/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF424009177,SLD,0,338 Spear Street,15A,SANFRCISCO,9999,"$1,250,000","$1,225,000",CO,0.0,2.0,2.0,0.0,,0.0,2009.0,1.7495,"76,210","1,150",M,"Welcome to Residence 15A at the luxurious Infinity! This spacious 2 Bedrooom, 2 Bath home blends luxury with convenience located in the heart of San Francisco's most coveted neighborhood, South Beach. This home features high-end finishes, including Thermador and Bosch appliances, Studio Becker cabinetry, and hardwood floors throughout. Enjoy lovely city views from every angle of the highly desirable split floor plan. Additionally, a dedicated office space provides the perfect setting for those who work from home, ensuring both comfort and productivity. Prepare to be spoiled by an impressive array of luxury amenities, including a 24-hour doorman and concierge, a club room for entertaining, a 5,000-square-foot state-of-the-art gym for fitness enthusiasts, a refreshing 75-foot lap pool, a theatre room for movie nights, and a convenient business center for professionals. Just two blocks from the Embarcadero, Financial District, Ferry Building, Oracle Park, and some of the best restaurants and shopping spots the city has to offer. Easy access to the Bay Bridge, 80/101 and 280 Hways.",,,,,,,,,,0.00,0,,,15.0,,,,3745-477,0,Contact Listing Agent,Datashare San Francisco,,,,01975028,625769.0,0.00,,RESIDENTIAL,,3/7/2024,2038642.0,1975028.0,,,,,,San Francisco,Folsom,0,1,1,,,,,,,,,,,,0.0,,,,3/7/2024,,,Yes,,,Infinity HOA,,,3/7/2024,Cash,3/6/2024 4:00 PM,,2038642.0,3/7/2024,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Tenant,3/7/2024,,0,,,,,424009177,,"$1,250,000",,3/7/2024,,,,8,,,,,"$1,225,000",,,,,,530732332.0,"Welcome to Residence 15A at the luxurious Infinity! This spacious 2 Bedrooom, 2 Bath home blends luxury with convenience located in the heart of San Francisco's most coveted neighborhood, South Beach. This home features high-end finishes, including Thermador and Bosch appliances, Studio Becker cabinetry, and hardwood floors throughout. Enjoy lovely city views from every angle of the highly desirable split floor plan. Additionally, a dedicated office space provides the perfect setting for those who work from home, ensuring both comfort and productivity. Prepare to be spoiled by an impressive array of luxury amenities, including a 24-hour doorman and concierge, a club room for entertaining, a 5,000-square-foot state-of-the-art gym for fitness enthusiasts, a refreshing 75-foot lap pool, a theatre room for movie nights, and a convenient business center for professionals. Just two blocks from the Embarcadero, Financial District, Ferry Building, Oracle Park, and some of the best restaurants and shopping spots the city has to offer. Easy access to the Bay Bridge, 80/101 and 280 Hways.",,,,,98.0,98.0,For Sale,,24 Hour Notice,,,,Offer As Is,CA,3/7/2024,,South Beach,,No,,,1.0,,,656.0,3/7/2024,No,No,No,No,,,,,94105,
SF422683892,SLD,19,333 Main Street,4C,SANFRCISCO,9999,"$839,000","$825,000",CO,815.0,1.0,1.0,0.0,,0.0,2008.0,1.749500,"76,210","1,075",M,"Full service plaza 1BR/1BA + Den the Infinity with Main St & city views. The home is finished with hardwood floors, custom window treatments, a walk-in closet, Studio Becker cabinetry, Bosch & Thermador appliances, and an in-unit washer dryer. 1 secure parking space in the garage included. International Superstar Architect Bernardo Fort-Brescia of Arquitectonica and local powerhouse Heller Manus have created the quintessential living experience along San Francisco's waterfront complete with a full suite of luxury amenities. Amenities include 24 hr doorman & concierge, club room, 5000SF gym, 75-foot lap pool, theatre room, business center and more. This home is a pleasant walk to Union Square, world class waterfront restaurants, and the Financial District. Easy access to public transportation, 101, 280, 80, and the Bay Bridge. Photos are of a different unit with the same floor plan, actual unit photos coming soon",,,,,,,,,,0.00,0,,,15.0,,,,3745-055,0,Contact Listing Agent,Datashare San Francisco,,,,02038642,625769.0,0.00,,RESIDENTIAL,,6/9/2023,,,,,,,,San Francisco,Harrison Street,19,20,20,,,,,,,,,,,,0.0,,,,5/15/2023,,,Yes,,,Infinity,415-626-9637,,6/14/2023,Conventional,4/25/2023 5:00 PM,"$1,029",01371169,4/26/2023,,,1371169.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,5/15/2023,,0,,,,,422683892,,"$839,000",,5/15/2023,,,,37,,Private,,,"$825,000",,"$1,012.27",,,,530506684.0,"Full service plaza 1BR/1BA + Den the Infinity with Main St & city views. The home is finished with hardwood floors, custom window treatments, a walk-in closet, Studio Becker cabinetry, Bosch & Thermador appliances, and an in-unit washer dryer. 1 secure parking space in the garage included. International Superstar Architect Bernardo Fort-Brescia of Arquitectonica and local powerhouse Heller Manus have created the quintessential living experience along San Francisco's waterfront complete with a full suite of luxury amenities. Amenities include 24 hr doorman & concierge, club room, 5000SF gym, 75-foot lap pool, theatre room, business center and more. This home is a pleasant walk to Union Square, world class waterfront restaurants, and the Financial District. Easy access to public transportation, 101, 280, 80, and the Bay Bridge. Photos are of a different unit with the same floor plan, actual unit photos coming soon",,,"$1,012",,98.0,98.0,For Sale,,Appointment Only,,"$1,012.27",Assessor Auto-Fill,,CA,6/9/2023,,South Beach,,No,,,1.0,https://my.matterport.com/show/?m=qee4YMCEhRF,,650.0,6/14/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF423928119,SLD,4,338 Main Street,19C,SANFRCISCO,9999,"$2,200,000","$2,172,500",CO,1403.0,2.0,2.0,0.0,,0.0,2016.0,1.7311,"75,406","1,325",,Views of the San Francisco Bay and Bay Bridge. Favored floor plan at LUMINA.,,,,,,,,,,0.00,0,,,8.0,,,,3746-278,0,Contact Listing Agent,Datashare San Francisco,,,,02106375,2106375.0,0.00,,RESIDENTIAL,,1/12/2024,,2067244.0,,,,,,San Francisco,Folsom,4,5,5,,,,,,,,,,,,0.0,,,,1/2/2024,,,Yes,,,LUMINA HOA,,,1/12/2024,Cash,12/28/2023 4:00 PM,"$1,568",01268099,12/29/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,1/2/2024,,27500,,,,,423928119,,"$2,200,000",,1/2/2024,,,,8,,,,,"$2,172,500",,"$1,548.47",,,,530719352.0,Views of the San Francisco Bay and Bay Bridge. Favored floor plan at LUMINA.,,,"$1,548",,98.0,98.0,For Sale,,Appointment Only,,"$1,548.47",Assessor Auto-Fill,,CA,1/12/2024,,South Beach,,No,,,1.0,,,656.0,1/13/2024,Yes,Yes,Yes,Yes,,,,,94105,
