MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81916307,SLD,6,2348 Richland Avenue,,SAN JOSE,9999,"$1,495,000","$1,750,000",DE,1446.0,3.0,2.0,,Y,1.0,1957.0,0.208600,"9,088",,,,,,,,,,,,,,,,,66.0,,,,439-33-086,0,,Datashare MLSListings,https://www.2348richlandave.com/,,,02114690,,,Yes,RESIDENTIAL,,2/22/2023,,,janee.medved@compass.com,,,,"Please call first and then go directly. Seller is living in ADU. The Home is available the ADU is by appointment only. Please call to make an appointment. Be mindful and respectful of other agents who are viewing and waiting to view. Please contact Mike with any questions you may have - (408) 300-3184 / Murphy@sereno.com. All offers to be on CAR contract and submitted with Proof of funds, Mortgage approval and signed glide disclosures cover sheet. Buyers and agents to verify sq ft and all information provided. Seller said all work was done with permits. Disclosure Link:- https://app.glide.com/share/2ruz5mhqt3EDqBSOk5mZHI/ - OFFER REVIEW DATE - 2pm Wednesday Jan 25th Please submit all offers through Glide link :- https://app.glide.com/pp/3r2G70zbDssEMBc4WiwSuR?source=offer",Santa Clara,Curtner,6,7,7,,,,San Jose Unified,,,,,,2348 Richland AVE,6085.0,2.0,,,,1/25/2023,,San Jose Unified,No,,,,,,2/22/2023,Conventional,1/18/2023 4:00 PM,"$1,033",01869087,1/19/2023,murphy@sereno.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,1/25/2023,,,,,,,,,"$1,495,000",,1/25/2023,,,Public,32,No,No,,,"$1,750,000",,"$1,210.24",Mike Murphy,408-300-3184,,81916307.0,"Located in the highly sought after Willow Glen Neighborhood in San Jose, 2348 Richland Ave is a 3 bedroom 2 bathroom single story home offering 1,446 sq ft of living space on a 9,000 plus sq ft lot with a permitted 1 bed ADU plus a detached garage and office. The home has been extensively renovated in the last 2 years. It has been rewired, repiped, new insulation and drywall installed. The home has been remodeled with a new white shaker style kitchen with new counters, appliances and tile backsplash. The bathrooms have also been updated along with new floors, light fixtures and paint. Its a beautiful home, one you will not want to miss",,,"$1,210",,,,For Sale,,Kirsty (408) 691-4432,,"$1,210.24",,,CA,2/22/2023,One Story,,,,,,,https://www.2348richlandave.com/,,,3/21/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81952709,SLD,9,1130 Delynn Way,,SAN JOSE,9999,"$1,950,000","$2,010,000",DE,1788.0,3.0,2.0,,Y,2.0,1954.0,0.230300,"10,030",,,,,,,,,,,,,,,,,70.0,,,,439-36-046,0,,Datashare MLSListings,https://www.tourfactory.com/3127775,,,02007082,,,Yes,RESIDENTIAL,,3/7/2024,,,,,,,Property has alarm on day and night. Please call agent to make an appointment for showing. Broker Tour is on Wednesday Jan 31st. Offers due on February 6 2024 Tuesday until 8:00 p.m. Through https://app.disclosures.io/link/1130-Delynn-Way-0rnraw8g. Responds date is Wednesday Feb 7 2024 Thank you!,Santa Clara,Almaden Rd.,9,10,10,,,,San Jose Unified,,,,,,1130 Delynn WAY,6085.0,1.0,,,,2/7/2024,,San Jose Unified,No,,,,,,3/7/2024,Conventional,1/28/2024 4:29 PM,"$1,090",01388726,1/29/2024,nesli.yilmaz@cbnorcal.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,2/7/2024,,,,,,,,,"$1,950,000",,2/7/2024,,,Public,22,Yes,Private,,,"$2,010,000",,"$1,124.16",Listing Agent,408-439-9789,,81952709.0,"Located in a wonderful W. Willow Glen neighborhood, This fantastic home is filled with quality craftsmanship and updated features. Mature, manicured landscaping greets you as you arrive. From the covered front porch, enter into the open-concept main living space. Hardwood and tile flooring run throughout the home. The living room This tastefully updated West Willow Glen Neighborhood home features a vaulted ceiling, a gas fireplace, and a wall of floor-to-ceiling windows that open to the back covered patio. The v-layout design of the home gives additional privacy to the main bedroom and allows for natural light throughout the home. The main bedroom has an ensuite bathroom, a walk-in closet, and private access to the backyard. The backyard is a fantastic oasis with a pool, a privacy fence, a patio, wonderful landscaping, and a bonus studio.",,,"$1,124",,,,For Sale,,"Appointment Only,Call Listing Agent,LA Must Be Present,Leave Card,Security System",,"$1,124.16",,,CA,3/7/2024,One Story,,,,,,,https://www.tourfactory.com/idxr3127775,,,3/8/2024,Yes,Yes,Yes,Yes,,,,,95125,R1
ML81953065,SLD,15,1177 Husted Avenue,,SAN JOSE,9999,"$3,698,000","$3,698,000",DE,3812.0,5.0,4.0,,Y,2.0,2007.0,0.219200,"9,547",,,,,,,,,,,,,,,,,17.0,,,Yes,439-35-009,0,,Datashare MLSListings,https://tours.tourfactory.com/tours/tour.asp?t=3113617,,,01710716,,,Yes,RESIDENTIAL,,3/18/2024,,,,,,,"Termite and Property inspections available with all disclosures; Transfer taxes 50/50; Measure E by buyer; Call LA regarding flood insurance requirement, as elevation certificate is filed; Field set construction plans available to buyer at property;Neither Audio/Video system is included, including speakers; (Wiring remains). Seller is licensed real estate broker. Escrow with Chicago Title, Hapi Yamato@ctt.com; Easy modification of 5th and possibly 4th bedroom to an independent ADU is possible. Ask LA to explain. Please allow 5 days for acceptance, as seller often oot. Buyer broker compensation agreement to be part of purchase contract.",Santa Clara,Richland,15,16,16,Main arterial access is between Curtner Ave. and K,,,San Jose Unified,,,,,,1177 Husted AVE,6085.0,3.0,,,,2/16/2024,,San Jose Unified,No,,,,,,3/19/2024,Conventional,1/31/2024 11:53 PM,$970,00400610,2/1/2024,stevehanleigh@gmail.com,,,Full Service,,Market Listing,,Custom-Blueprints availab,,,,,,Owner,2/16/2024,,,,,,,,,"$3,698,000",,2/16/2024,,,Public,36,No,No,,,"$3,698,000",,$970.09,Steve Hanleigh,408-857-0376,,81953065.0,"Stunning one story 5 bedroom 4 bath custom home with two en-suite primary BRs! Previously featured on WGN home tour. 3812 sf of quality appointments: slate patios, box ceilings, crowned, backlit cabinetry, 24' ceilings, 4' hallways, Anderson Windows/Doors, sun tunnels and back lit skylights! 400 SF primary BR w/ mega sized closet & pull down attic access. Spa-tub and dual head shower overlooking private patio with programmed night lighting! R U a 3 generation family? The 2nd primary BR can be converted easily for au-pair/parents/caregiver use by installing a door, a sink, a convection oven, and a refrigerator.! Plan available at property and in photos.",,,$970,,,,For Sale,,"Call First,Call Listing Agent,Leave Card,Lockbox - Supra iBox Bluetooth LE,Pets-See Remarks",,$970.09,,,CA,3/18/2024,One Story,,,,,,,https://tours.tourfactory.com/tours/tour.asp?idx=1&t=3113617,,,3/20/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81949835,SLD,7,1156 Denise Way,,SAN JOSE,9999,"$1,750,000","$1,900,000",DE,1856.0,3.0,2.0,1.0,Y,3.0,1957.0,0.21,"9,148",,,,,,,,,,,,,,,,,66.0,,,Yes,439-37-044,0,,Datashare MLSListings,,,,02018707,,,Yes,RESIDENTIAL,,1/23/2024,,,,,,,"Bathrooms remodeled to a high standard, but were done without permits Lockbox is on water pipe",Santa Clara,Richland,7,7,7,,,,San Jose Unified,,,,,,1156 Denise WAY,6085.0,2.0,,,,12/22/2023,,San Jose Unified,No,,,,,,1/24/2024,Conventional,12/15/2023 8:54 AM,$942,01165875,12/15/2023,richkawashima@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,12/22/2023,,,,,,,,,"$1,750,000",,12/22/2023,,,Public,14,,No,,,"$1,900,000",,"$1,023.71",Richard Kawashima,408-981-9468,,81949835.0,"Custom built Willow Glen home..Classic tree lined street. Rare 3 car garage. New floors,bathrooms done to a high standard. New roof. Super clean. All section 1 work will be done Offers will be reviewed Thursday 12/21 4pm",,,"$1,023",,,,For Sale,,,,"$1,023.71",,,CA,1/23/2024,One Story,,,,,,,,,,1/25/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81918327,SLD,8,2509 Marsha Way,,SAN JOSE,9999,"$2,475,000","$2,450,000",DE,2859.0,3.0,3.0,,Y,2.0,1951.0,0.2204,"9,601",,,,,,,,,,,,,,,,,72.0,,,,439-39-007,0,,Datashare MLSListings,https://vimeo.com/797673626,,,2015946.0,,,,RESIDENTIAL,,3/15/2023,,,,,,,Questions call Paul or Tami. Disclosures and Reports: https://app.disclosures.io/link/2509-Marsha-Way-9wzot7e2,Santa Clara,Koch Lane,8,9,9,,,,San Jose Unified,,,,,,2509 Marsha WAY,6085.0,1.0,,,,2/22/2023,,San Jose Unified,No,,,,,,3/16/2023,Conventional,2/13/2023 4:00 PM,$865,01449321,2/14/2023,paul.bertoldo@compass.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,2/22/2023,,,,,,,,,"$2,475,000",,2/22/2023,,,Public,75,,No,,,"$2,450,000",,$856.94,,,,81918327.0,"Traditional Southern Willow Glen ranch style home with over 2800 square feet of living space on a large lot that is over 9600 square feet! This desirable floor plan has spacious bedrooms, a separate family room, and an upstairs office space that is ideal for working from home. You'll enjoy a well designed Kitchen with peninsula counter space and a convenient eat-in kitchen nook. Also the large Primary Suites location provides plenty of privacy and has its own patio deck area. This home is perfect for indoor/outdoor entertaining, as there is easy access from the living room to a covered patio area complete with a built-in Pizza Oven where you can socialize and wait for the next pizza to be served! You'll find that this popular Willow Glen street has a traditional Rib Cook Off Block Party in the Fall along with a Chili Cook Off on Halloween. A half block walk to Schallenberger Elementary School and a convenient location to access Zanotto's, Giorgio's, Mexico Lindo, Starbucks and more!",,,$856,,,,For Sale,,,,$856.94,,,CA,3/15/2023,Two Story,,,,,,,https://vimeo.com/797673685,,,3/17/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81963529,SLD,8,2533 Marsha Way,,SAN JOSE,9999,"$2,998,000","$3,375,000",DE,2796.0,4.0,3.0,,Y,2.0,1951.0,0.21,"9,148",,,,,,,,Powered Shed,,,,,,100,,Yes,73.0,,,,439-39-010,0,,Datashare MLSListings,2533Marsha.com,,,01517596,,,,RESIDENTIAL,,5/15/2024,,,,,,,"Please, no public showings until Saturday 5/4. Please go directly on Saturday. Supra BT is behind the planter by the front door // Friday Twilight 5:30-7pm // Disclosures: https://app.disclosures.io/link/2533-Marsha-Way-u1b7yij8 // Offers, if any, due 1 pm Wednesday, May 8.",Santa Clara,Koch Lane,8,8,8,,,,San Jose Unified,,,,,,2533 Marsha WAY,6085.0,3.0,,,,5/8/2024,,San Jose Unified,No,,,,,,5/19/2024,Cash,4/30/2024 12:58 AM,"$1,072",01517596,4/30/2024,wallace@metisre.com,,,Full Service,,Market Listing,,,,,,,,Vacant,5/8/2024,,,,,,,,,"$2,998,000",,5/8/2024,,,Public,71,,No,,,"$3,375,000",,"$1,207.08",Mark Dunne,408-759-1441,,81963529.0,"Welcome Home! This is the one. Renovated in 2008 to celebrate all of life's moments as well as provide retreat and serenity for its residents, 2533 Marsha is the home that does it all. Through the front door, a grand living and entertaining space with a showcase wall perfect for selfies awaits its guests. Extra high ceilings allow sunlight to flood every inch, creating an open and airy feel. Anchoring this space is a showcase kitchen featuring a gas Viking range, stainless appliances, and a stately-sized porcelain island, perfect for potlucks or homework. French doors seamlessly transition the indoors to the masterfully designed backyard featuring a gas hearth, full outdoor kitchen, and hot tub hookups. Not to be overlooked is the primary bedroom modeled after a luxury resort. It offers its owners a retreat within a retreat. Guest bedrooms flank the right side of the home, a home office, and a proper family or bonus room on the left. All this plus all of the events and amazing neighbors on Marsha Way, this is much more than just a home. Come see for yourself today!",,,"$1,207",,,,For Sale,,Go Directly,,"$1,207.08",,,CA,5/19/2024,One Story,,,,,,,http://www.2533marsha.com/mls/136248871,,,6/11/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81939073,SLD,4,2997 Castle Drive,,SAN JOSE,9999,"$2,295,000","$2,250,000",DE,2228.0,3.0,2.0,1.0,Y,2.0,1959.0,0.2274,"9,906",,,,,,,,,,,,,,,,,64.0,,,,439-47-027,0,,Datashare MLSListings,https://my.matterport.com/show/?m=YYpJrAVBY2C,,,02000021,,,Yes,RESIDENTIAL,,9/18/2023,,,,,,,Easy to show. Go direct. Lockbox is located on the right of the property behind side yard door. Please reach out to Julia for Disclosure Package (text 650-219-8878 or email julia@sbi.cc) Escrow opened with First American Title - Lorri Decia.,Santa Clara,Foxworthy,4,5,5,,,,San Jose Unified,,,,,,2997 Castle DR,6085.0,2.0,,,,8/22/2023,,San Jose Unified,No,,,,,,9/18/2023,Conventional,8/17/2023 5:00 PM,"$1,030",01243560,8/18/2023,jack@sbi.cc,,,Full Service,,Market Listing,,,,,,,,Vacant,8/22/2023,,,,,,,,,"$2,295,000",,8/22/2023,,,Public,54,No,No,,,"$2,250,000",,"$1,009.87",,,,81939073.0,"One of San Jose's most sought-after neighborhoods. An exquisite, completely remodeled home in 2011 with addition. Home features a fantastic floor plan, with 2,228 sq. ft. 3 bedrooms, 2 & bathrooms, a living and family room with fireplace, dining room and open kitchen with island and Subzero appliances. Extra-large 2-car garage and laundry room off kitchen. Beautifully landscaped backyard with built in BBQ, fireplace, and pergola for all those special events. Close to schools, parks, public transportation, and shopping.",,,"$1,009",,,,For Sale,,Lockbox is located on the right of the property behind side yard door,,"$1,009.87",,,CA,9/18/2023,One Story,,,,,,,https://my.matterport.com/show/?m=YYpJrAVBY2C&title=0&brand=0,,,9/19/2023,Yes,Yes,Yes,Yes,,,,,95125,R1
ME224055081,SLD,3,2781 Cherry Avenue,,SAN JOSE,9999,"$1,650,900","$1,565,000",DE,1762.0,3.0,2.0,0.0,,2.0,1954.0,0.220000,"9,583",,,"Welcome to your new home in Willow Glen. 3 bedrooms with a back office or possible 4th bedroom, 2 bathrooms, 2 living rooms wireless cameras all around property and much more! This huge house has so much potential to become your dream home and in the perfect location to raise a family. The large backyard is great for entertaining family and friends and the pool is an added bonus for a summertime BBQ. Hurry to see this amazing property.",,,0.0,,,,,,,0.00,0,,No,70.0,,,,439-41-070,0,Contact Listing Agent,Datashare MetroList,,,,01372356,00409846,1119.00,,RESIDENTIAL,,6/20/2024,,,,,,,"Large dogs on property and cat, must make appointment for showing. Please text or call 209-751-9116 to schedule, seller would like 24 hour notice, but if its after 4pm short notice is ok. Buyer to perform their own inspections. Property is in a trust. Buyer to assume solar lease with sunrun.",Santa Clara,Koch Lane,3,4,4,"From Highway 87 exit Almaden Expressway, take righ",,,,,,,,,,,2.0,,,,5/25/2024,,,No,,,,,,6/20/2024,Conventional,5/21/2024 5:00 PM,$936,2124269,5/22/2024,,,980927.0,Full Service,Excl Right,Market Listing,Gas meter on side of,,,1.0,,,,Owner,5/25/2024,,,,,,,224055081,,"$1,650,900",,5/25/2024,,,,30,,Private,,,"$1,565,000",,$888.20,Tiffany Navarro,209-751-9116,,560671721.0,"Welcome to your new home in Willow Glen. 3 bedrooms with a back office or possible 4th bedroom, 2 bathrooms, 2 living rooms wireless cameras all around property and much more! This huge house has so much potential to become your dream home and in the perfect location to raise a family. The large backyard is great for entertaining family and friends and the pool is an added bonus for a summertime BBQ. Hurry to see this amazing property.",,,$888,,94.0,94.0,For Sale,,24 Hour Notice,,$888.20,Assessor Auto-Fill,Offer As Is,CA,6/20/2024,One Story,,,Yes,,,0.0,,,,6/21/2024,Yes,Yes,Yes,Yes,,,,,95125 4822,r-1
ML81967687,SLD,5,1136 Doralee Way,,SAN JOSE,9999,"$1,698,800","$1,990,000",DE,1728.0,3.0,2.0,,,0.0,1954.0,0.23,"10,019",,,,,,,,,,,,,,,,,70.0,,,,439-37-022,0,,Datashare MLSListings,https://1136DoraleeWay1812059.f8re.com/,,,01864772,,,Yes,RESIDENTIAL,,7/5/2024,,,katerina@revealrealestate.com,,,,Disclosures : . https://app.disclosures.io/link/1136-Doralee-Way-9f9t4vde Garage converted to a game room (permit unknown). Offer deadline Tuesday 6/4/24 at 4 p.m. No preemptive offers! Plz text me with any questions,Santa Clara,Richland,5,5,5,,,,San Jose Unified,,,,,,1136 Doralee WAY,6085.0,,,,,6/4/2024,,San Jose Unified,No,,,,,,7/5/2024,Conventional,5/30/2024 6:02 AM,$983,01111565,5/30/2024,farah.banitaba@compass.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,6/4/2024,,,,,,,,,"$1,698,800",,6/4/2024,,,Public,29,,No,,,"$1,990,000",,"$1,151.62",,,,81967687.0,"This stunning single-level home features gleaming hardwood floors, an open beam ceiling, and a dual fireplace that opens to a spacious, private backyard. The remodeled kitchen boasts a gas range and a modern aesthetic, complete with a cozy breakfast nook. The bathrooms have been beautifully updated, and the garage has been converted into a fun play area. Nestled in the desirable Willow Glen neighborhood, this home is within walking distance of excellent schools, including Presentation High School and Schallenberger Elementary.",,,"$1,151",,,,For Sale,,Lockbox - Supra iBox Bluetooth LE,,"$1,151.62",,,CA,7/10/2024,One Story,,,,,,,,,,7/11/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81964108,SLD,9,1160 Mayette Avenue,,SAN JOSE,9999,"$2,299,000","$2,460,000",DE,2234.0,3.0,2.0,1.0,Y,2.0,1952.0,0.2512,"10,944",,,,,,,,,,,,,,,,,72.0,,,,439-35-016,0,,Datashare MLSListings,,,,02043995,,,,RESIDENTIAL,,7/2/2024,,,,,,,"Deadline for offers is Wed. May 22 at 3:00pm. Please call or text Holly Barr with any questions (408) 887-3225 Disclosure link: https://app.disclosures.io/link/1160-Mayette-Avenue-i9udeqae Please note we had a licensed plumber repair (remove and replace) the damaged pipe under the house. We are waiting for the receipt to add to the link. CAR contracts please, Chicago Title, POF, pre approval and cover sheet signed and feel free to call or text with any questions! Holly Barr (408) 887-3225. Please email offers Holly.Barr@compass.com (not Disclosure.io) and text that you sent it. Thank you.",Santa Clara,Radio Ave,9,10,10,,,,San Jose Unified,,,,,,1160 Mayette AVE,6085.0,1.0,,,,5/23/2024,,San Jose Unified,No,,,,,,7/5/2024,Conventional,5/13/2024 5:00 PM,"$1,029",01370328,5/14/2024,holly@hollybarr.com,,,,Excl Right,Market Listing,,,,,,,,Owner,5/23/2024,,,,,,,,,"$2,299,000",,5/23/2024,,,Private,70,,No,,,"$2,460,000",,"$1,101.16",Brian,512-923-9661,,81964108.0,"Spacious home on a large lot! Freshly painted, new LED lighting, pristine cherry hardwood flooring, permitted additions and crown molding. The open kitchen features granite counters with center island and breakfast bar as well as a newer Bosch dishwasher, gas range and large walk-in pantry. The primary suite has ample space with two sinks, a walk-in closet, relaxing tub and roomy shower. There is an office space off the primary that could be used for more closet space, workout room or nursery. There is also central A/C, central alarm and newer furnace and fencing, EV charging and epoxy flooring in the garage. The parklike backyard has a perfectly placed pond with waterfall, mature fruit trees, colorful roses and multiple spaces to dine and entertain. Space to put in a pool or ADU (or both!). Easy access to downtown Willow Glen, dining, shopping and freeways.",,,"$1,101",,,,For Sale,,"Appointment Only,Call Owner,Lockbox - Supra iBox Bluetooth LE",,"$1,101.16",,,CA,7/5/2024,One Story,,,,,,,,,,7/23/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
