MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81955275,SLD,6,1227 Singletary Avenue,,SAN JOSE,9999,"$1,350,000","$1,520,000",DE,1160.0,3.0,1.0,,Y,1.0,1918.0,0.120000,"5,227",,,,,,,,,,,,,,,,,106.0,,,,261-19-017,0,,Datashare MLSListings,https://1227SingletaryAve1808531.f8re.com/,,,01774093,,,Yes,RESIDENTIAL,,4/1/2024,,,,,,,"Offers should be emailed to Mary Ann by Wednesday, 2/28 by 5:00 pm. Disclosure package is available - please text/email your name and email address and I will send it over. Please include a full package with all disclosures signed. Thanks for showing.",Santa Clara,Park Ave & The A,6,6,6,"From Hwy 880, take exit 2 toward The Alameda South",,,San Jose Unified,,,,,,1227 Singletary AVE,6085.0,1.0,,,,2/29/2024,,San Jose Unified,No,,,,,,4/1/2024,Conventional,2/23/2024 5:55 AM,"$1,163",01191515,2/23/2024,HoltHomeSales@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,2/29/2024,,,,,,,,,"$1,350,000",,2/29/2024,,,Public,31,No,No,,,"$1,520,000",,"$1,310.34",Mary Ann Holt,408-834-0887,,81955275.0,"Welcome to this charming Hester Park home located in the Rose Garden, offering a delightful blend of comfort and character. Large picture windows adorn the living and dining rooms, infusing the space with natural light and serene views. Hardwood floors grace the entry, living, dining, and hallway areas, while cozy wood flooring enhances the bedrooms. The living room features a fireplace surrounded by bookcases, complemented by windows that welcome warm sunlight indoors. Recessed ceilings add elegance to the entry, living, and dining rooms. Step into the kitchen, where a charming swinging door, newly glazed sink and counters, new tile flooring, and a gas stove create an inviting culinary space.The updated bathroom offers double sinks, a tub with shower, and tiled flooring for a fresh feel. A spacious laundry room adds convenience to daily routines. Recent updates include freshly painted interiors and exteriors, along with new landscaping featuring lush sod and fruit trees. For storage or workspace, a detached single-car garage and basement provides versatility. Enjoy walking to restaurants and parks, with proximity to freeways 880 and 280, as well as Diridon Station. Walk Score: 80 | Bike Score: 79 San Jose Unified School District: Trace Elementary, Hoover Middle, Lincoln High",,,"$1,310",,,,For Sale,,"Call Listing Agent,Leave Card,Lockbox - Supra iBox Bluetooth LE",,"$1,310.34",,,CA,4/1/2024,One Story,,,,,,,https://1227SingletaryAve1808531mls.f8re.com/,,,4/1/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81957205,SLD,7,1237 Hester Avenue,,SAN JOSE,9999,"$1,898,000","$2,220,000",DE,2172.0,4.0,3.0,,,0.0,1908.0,0.13,"5,663",,,,,,,,,,,,,,,,,116.0,,,,261-21-053,0,,Datashare MLSListings,https://1237hesterave.com/,,,01140467,,,Yes,RESIDENTIAL,,4/12/2024,,,,,,,"Vacant and ready to show! The Supra lockbox is on the driveway gate on the left side. Please remove shoes or wear shoe covers. The hardwood floors have just been refinished. Disclosures are available at https://app.glide.com/share/3pYa9r51NGFK9kyXHSbpFF/. County records show property as 5/3. Renovation done with permits. Open House this weekend Saturday, March 16 and Sunday, March 17 from 1:00 to 4:00 PM. We will be reviewing offers on Wednesday, March 20 by 1:00 PM. Please include pre-approval letter, source of funds, and all sellers disclosures including buyer agent AVID with offer. Call or text Kirsty with any questions.",Santa Clara,Park,7,8,8,,,,San Jose Unified,,,,,,1237 Hester AVE,6085.0,2.0,,,,3/20/2024,,San Jose Unified,No,,,,,,4/12/2024,Conventional,3/12/2024 5:00 PM,$873,892930,3/13/2024,kirsty@sereno.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,3/20/2024,,,,,,,,,"$1,898,000",,3/20/2024,,,Public,52,,,,,"$2,220,000",,"$1,022.10",,408-691-4432,,81957205.0,"Step into the timeless elegance of this vintage Victorian home nestled in the desirable Rosegarden area of San Jose. Thoughtfully renovated with attention to detail this home offers the best of both worlds. From Its graceful exterior to the intricate details within featuring American cherry floors and classic old world moldings. The kitchen boasts an abundance of custom cabinets, cozy breakfast bar and a butler's pantry. With over 2100 square feet, this residence offers ample space for living and entertaining. Relax in the inviting living room, gather with loved ones in the formal dining area, or retreat to one of the cozy bedrooms for rest and rejuvenation. Enjoy the convenience of an elevator, making every floor easily accessible and enhancing your lifestyle with seamless mobility. Step outside to discover the beautifully landscaped backyard with lush foliage and space for gardening or outdoor dining. Whether you're hosting a barbecue or simply enjoying a quiet afternoon, this is the perfect setting. Ideally situated in the heart of San Jose this home offers a wealth of amenities. Explore nearby parks, shopping and dining. Commuters will appreciate the close proximity to 880 and 280. Plus Diridon station and San Jose Airport are minutes away.",,,"$1,022",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,022.10",,,CA,4/12/2024,Two Story,,,,,,,https://1237hesterave.com/idx,,,4/13/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81921119,SLD,23,1305 Shasta Avenue,,SAN JOSE,9999,"$1,298,000","$1,250,000",DE,1604.0,2.0,1.0,,Y,2.0,1920.0,0.1233,"5,369",,,,,,,,,,,,,,,,,103.0,,,,261-22-012,0,,Datashare MLSListings,https://www.1305shasta.com/,,,00991680,,,Yes,RESIDENTIAL,,4/5/2023,,,,,,,Please email shilpa@shilpamerchant.com for disclosures.,Santa Clara,Tillman Avenue,23,23,23,,,,San Jose Unified,,,,,,1305 Shasta AVE,6085.0,,,,,4/1/2023,,San Jose Unified,No,,,,,,4/5/2023,Cash,3/9/2023 7:48 AM,$809,01112533,3/9/2023,shilpa@shilpamerchant.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,4/1/2023,,,,,,,,,"$1,398,000",,4/1/2023,,,Public,29,No,No,,,"$1,250,000",,$779.30,,,,81921119.0,"WOW-100k Price Reduction-Priced to Sell! Fabulous Craftsman bungalow on one of the best streets in Rose Gardens historic Shasta Hanchett neighborhood! Picture-perfect curb appeal exudes circa 1920 charm. Light & bright with expansive covered front porch. Period details abound: Wavy glass windows, lath and plaster walls, unique hardware, custom built-ins! Spacious living with original fireplace. Dining with built-in cabinetry and French doors to the yard. Updated kitchen with gas cook-top, quartz counters and white tiled backsplash. Large bedrooms with ample closet space and remodeled bath with frameless-glass shower. Private low-maintenance rear patio and wraparound fenced yard with drought-tolerant plants. Laundry room; utility basement; 2-car garage. Outstanding location close to restaurants on The Alameda, farmers market, Whole Foods, and Rose Garden; plus, Santana Row, Valley Fair, SAP Center nearby; just a mile to Diridon Station & Downtown West - Googles proposed new Mega Campus",,,$779,,,,For Sale,,,,$779.30,,,CA,4/5/2023,,,,,,,,https://express.adobe.com/page/JNLoFAwObx1g7/,,,5/5/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81957352,SLD,0,1208 Hester Avenue,,SAN JOSE,9999,"$1,000,000","$975,000",DE,1044.0,2.0,1.0,,,0.0,1918.0,0.1194,"5,201",,,,,,,,,,,,,,,,,106.0,,,,261-23-012,0,,Datashare MLSListings,,,,01428388,,,,RESIDENTIAL,,3/18/2024,,,,,,,This property to be sold AS-IS with no repairs or credits given. Please review reports and inspections before submitting offer.,Santa Clara,Alameda,0,0,0,,,,San Jose Unified,,,,,,1208 Hester AVE,6085.0,1.0,,,,3/13/2024,,San Jose Unified,No,,,,,,3/19/2024,Cash,3/13/2024 2:25 AM,$957,1428388.0,3/13/2024,penacesar@comcast.net,,,,,Market Listing,,,,,,,,Vacant,3/13/2024,,,,,,,,,"$1,000,000",,3/13/2024,,,,25,,No,,,"$975,000",,$933.91,Cesar Pe a,408-250-4198,,81957352.0,"Prime opportunity in the Shasta Hanchett Park area of San Jose. This property presents exceptional possibility for the astute investor or developer. The home is located near shopping,freeways and entertainment. You will find this home to be enticing prospect due to its proximity to key amenities.",,,$933,,,,For Sale,,Do Not Show,,$933.91,,,CA,3/19/2024,One Story,,,,,,,,,,9/15/2024,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81917694,SLD,3,1017 Parkinson Court,,SAN JOSE,9999,"$1,180,000","$1,250,000",DE,1532.0,3.0,2.0,,Y,2.0,1940.0,0.133400,"5,809",,,,,,,,,,,,,,,,,83.0,,,,261-41-044,0,,Datashare MLSListings,http://www.1017parkinsonct.com,,,01467942,,,Yes,RESIDENTIAL,,6/7/2023,,,,,,,Please schedule showing through CALENDLY - https://calendly.com/stephanie-martin-10/30min Call Stephanie 408-828-6880 or Zachary 408-693-1412 with any questions,Santa Clara,Lincon Ave,3,4,4,,,,San Jose Unified,,,,,,1017 Parkinson CT,6085.0,,,,,5/14/2023,,San Jose Unified,No,,,,,,6/7/2023,Conventional,5/10/2023 5:00 PM,$770,02086363,5/11/2023,zachary.martin@compass.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,5/14/2023,,,,,,,,,"$1,180,000",,5/14/2023,,,Public,53,,No,,,"$1,250,000",,$815.93,408-693-1412,408-828-6880,,81917694.0,"Walker's paradise in the coveted Midtown-St. Leo's neighborhood! This 3/2 trendy urban cottage boasts a remodeled kitchen with granite countertops, stainless steel appliances, and cherry cabinets, hardwood floors throughout. Enjoy updated bathrooms, dual-pane windows, Central A/C, and a low-maintenance front yard with lovely Sago Palms and gorgeous creeping fig vines in the back. The outdoor area features a built-in BBQ and covered patio, perfect for entertaining. The unfinished basement and a detached 2-car garage/shop provide plenty of bonus space and room for expansion. Walkable to Diridon/Caltrain, Restaurants, Coffee Shops, and Breweries. Close to the Alameda, Willow Glen downtown area, Santana Row, Valley Fair.Don't miss this enchanting urban gem!",,,$815,,,,For Sale,,,,$815.93,,,CA,6/7/2023,One Story,,,,,,,http://www.1017parkinsonct.com/mls/99761611,,,6/7/2023,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81946545,SLD,8,1288 Martin Avenue,,SAN JOSE,9999,"$1,899,000","$1,899,000",DE,2034.0,3.0,2.0,,Y,2.0,1922.0,0.1397,"6,086",,,,,,,,,,,,,,,,,101.0,,,,261-25-072,0,,Datashare MLSListings,,,,02177809,,,Yes,RESIDENTIAL,,12/26/2023,,,,,,,Available to show beginning Wednesday 9:30- 12:00 during Broker Tour. Owners have small baby and work from home; showing appt. is required. Disclosure link noted below.,Santa Clara,Tillman Ave.,8,9,9,Located near Tillman/Martin Ave. From Meridian and,,,San Jose Unified,,,,,,1288 Martin AVE,6085.0,1.0,,,,11/8/2023,,San Jose Unified,No,,,,,,12/28/2023,Conventional,10/30/2023 5:00 PM,$933,00967324,10/31/2023,a.mccafferty@ggsir.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,11/8/2023,,,,,,,,,"$1,899,000",,11/8/2023,,,Private,32,,No,,,"$1,899,000",,$933.63,408 656-1617,,,81946545.0,"English Tudor Revival home beautifully marries historic charm with modern amenities. Picture perfect storybook architecture w/ multiple gables & romantic lines. Main floor features an open floorplan of a generous great room & dining room w/ volume ceilings. Original wood burning fireplace is composed of historic fireclay ceramic tile. Updated kitchen w/ newly refinished hardwood floors, quartz countertops, farmhouse sink & Thermador 6-burner range. Paneled refrigerator & dishwasher blend in the custom white cabinetry. Ground floor bedroom & full bathroom w/ tile flooring & beadboard wainscoting. Upstairs are two bedrooms w/ attractive gable roof lines. Shared hall bathroom w/ mosaic tile floor & subway tile. In the backyard, an inviting gazebo w/ bistro lights & assortment of roses and shrubs surround the lush lawn area w/ gardening area. Oversized detached, two-car garage sits at the end of the long driveway. Conveniently located to downtown San Jose and highways 280, 680 and 87.",,,$933,,,,For Sale,,,,$933.63,,,CA,12/26/2023,Two Story,,,,,,,,,,1/6/2024,Yes,Yes,Yes,Yes,,,,,95126,R1
ML81911570,SLD,86,810 Schiele Avenue,,SAN JOSE,9999,"$1,248,000","$1,200,000",DE,1131.0,2.0,1.0,,Y,2.0,1922.0,0.139600,"6,082",,,,,,,,,,,,,,,,,100.0,,,,261-05-059,0,,Datashare MLSListings,,,,01799950,,,Yes,RESIDENTIAL,,3/14/2023,,,,,,,"Vacant and staged. GO DIRECT. Supra is on the side door. Please use the side door for entry. Front and back doors open with the key that is already in their respective locks. All knobs on the front, side, and back doors do not turn. Just unlock the deadbolt and pull the doors open. Please leave all lights on. If it is rainy please use the booties or remove shoes. The hardwood was just refinished. Please contact me with any questions. I am related to seller. The 8/18/22 previous sale was a interfamily deed transfer. Disclosures are here ----> https://app.disclosures.io/link/810-Schiele-Avenue-jn77wteg",Santa Clara,The Alameda,86,87,87,,,,San Jose Unified,,,,,,810 Schiele AVE,6085.0,1.0,,,,1/29/2023,,San Jose Unified,No,,,,,,3/15/2023,Conventional,11/2/2022 5:00 PM,"$1,103",01749721,11/3/2022,sean@therealexperts.com,,,Full Service,,Market Listing,,,,,,,,Vacant,1/29/2023,,,,,,,,,"$1,198,000",,1/29/2023,,,Private,38,No,No,,,"$1,200,000",,"$1,061.01",,,,81911570.0,"Here is an adorable craftsman on a gorgeous tree lined street in Garden Alameda. This 2 bed, 1 bath charmer has retained tons of original 1922 features such as the crown and door mouldings, windows, brick fireplace, gas range, and newly refinished original 1922 hardwood flooring throughout. The exquisite English garden backyard has been featured on the neighborhood backyard walking tour. Relax on the property's porch or under the backyard's pergola. Somewhat rare for Garden Alameda...a 2 car garage and a partial basement. There are recessed lights, new interior paint, a new dishwasher, and a clean home inspection report. Amazing location that is close to Whole Foods, Target, shopping, restaurants, Santa Clara University, Bellarmine College Prep, SJC, and highways 87, 17 & 101! Don't miss this delightful home!",,,"$1,061",,,,For Sale,,,,"$1,061.01",,,CA,3/14/2023,One Story,,,,,,,,,,8/2/2023,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81916834,SLD,26,717 Elm Street,,SAN JOSE,9999,"$1,324,000","$1,260,000",DE,1589.0,3.0,1.0,1.0,Y,2.0,1946.0,0.143400,"6,247",,,,,,,,,,,,,,,,,77.0,,,,261-09-027,0,,Datashare MLSListings,,,,01478628,,,,RESIDENTIAL,,3/8/2023,,,,,,,"Property is currently a rental and the tenants lease ends June 25, 2023. Viewings should be scheduled at least 24 hours in advance with the listing agent as there will be no supra or combo box, and listing agent or one of his office's agents will be present during showings. If possible, Wednesdays and Saturdays are preferable. Thank you all!",Santa Clara,Taylor St,26,26,26,,,,San Jose Unified,,,,,,717 Elm ST,6085.0,1.0,,,,2/17/2023,,San Jose Unified,No,,,,,,3/8/2023,Conventional,1/22/2023 9:02 AM,$833,02010568,1/22/2023,juandreyes@citylightspropertygroup.com,,,,Excl Right,Market Listing,,,,,,,,Tenant,2/17/2023,,,,,,,,,"$1,399,000",,2/17/2023,,,Public,26,,No,,,"$1,260,000",,$792.95,,408-218-1606,,81916834.0,"This beautiful home is 1,589 square feet and sits on a 6,247 square foot lot and features 3 bedrooms, 1.5 bathrooms, a detached 2-car garage, and is zoned R-2, which allows for 2 residential dwellings! Occupied as a rental, the property had renovation work done in 2019 consisting of new floors & electrical throughout the home, New fridge, range vent for the stove, and backsplash recently installed a few months ago, and is situated near excellent schools that include Bellarmine College Prep School, Star Kids Academy & Downtown College Preparatory. Nearest grocery stores are Whole Foods Market & Target including San Jose Market Center near In N Out, Starbucks, PayPal Park, and other places. Located in the College Park district, and only 1.3 miles from the proposed Google Transit Village. Minutes away from SJ International Airport, HWYs 87, 880, 101, & I280/680, Santana Row & Westfield's Valley Fair. Don't miss this opportunity to make this wonderful house your new home..or investment!",,,$792,,,,For Sale,,,,$792.95,,,CA,3/8/2023,One Story,,,,,,,,,,3/10/2023,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81960053,SLD,5,1433 Sandringham Way,,SAN JOSE,9999,"$2,448,000","$2,510,000",DE,2624.0,5.0,3.0,,Y,2.0,1996.0,0.13,"5,663",,,,,,,,,,,,,,,,,28.0,,,,274-61-024,0,,Datashare MLSListings,https://youtu.be/VkaOEedlZ5w,,,02087078,,,Yes,RESIDENTIAL,,5/9/2024,,,,,,,"On Supra go direct FRONT DOOR Key is difficult but works, and thumb latch- press hard. Contact Brett/Don with questions/ regarding offers. DISCLOSURES by copy and pasting link or scroll down and click link in MLS https://app.glide.com/share/3URy2spMM33YJhjHY2uvdP/ . All offers shall include pre approval, proof of funds, signed disclosures, EMD within 1 day requested.",Santa Clara,Park Ave,5,5,5,,,,San Jose Unified,,,,,,1433 Sandringham WAY,6085.0,2.0,,,,4/9/2024,,San Jose Unified,No,,,,,,5/9/2024,Conventional,4/4/2024 3:05 AM,$932,01935984,4/4/2024,brett.caviness@compass.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,4/9/2024,,,,,,,,,"$2,448,000",,4/9/2024,,,Public,24,,Private,,,"$2,510,000",,$956.55,,,,81960053.0,"Sought after Rose Garden location, this impressive home greets you via a two-story entry with curved staircase. Sun-drenched rooms make for a light and airy feel. The perfect flexible layout with grand living room with fireplace, and spacious formal dining area that opens to the backyard. The large kitchen enjoys tons of counter space, gas cooktop, dual ovens, bonus sink in the island, and a full pantry. Flowing nicely off the kitchen is a convenient breakfast area, and family room centered around the second of two gas fireplaces. A private wing off the first floor benefits from the sparkling attached two-car garage with epoxy-style floors, large bedroom, full bath, and an interior laundry suite. Following the grand staircase to the second level, you find the over-sized primary suite with attached spa-like bath including soaking tub, stall shower, walk-in closet, double sinks, and private water closet. Three additional bright bedrooms access the full hall bath with tub/shower and dual sinks. Enjoy a resort-like sun filled backyard and refreshing pool. Central furnace and cooling. Just moments to the Rose Garden Park, Farmer's Market, restaurants, & Starbucks, all while being near to shopping at Valley Fair, Santana Row, and Whole Foods, Plus convenient commuter access.",,,$956,,,,For Sale,,"Lockbox - Supra iBox Bluetooth LE,See Remarks",,$956.55,,,CA,5/9/2024,Two Story,,,,,,,https://youtu.be/VkaOEedlZ5w,,,5/11/2024,Yes,Yes,Yes,Yes,,,,,95126,A-PD
ML81946554,SLD,6,1275 Magnolia Avenue,,SAN JOSE,9999,"$1,349,000","$1,300,000",DE,1194.0,2.0,2.0,,Y,1.0,1915.0,0.120000,"5,227",,,,,,,,,,,,,,,,,108.0,,,,261-20-055,0,,Datashare MLSListings,http://www.1275magnoliaavenue.com/,,,02097407,,,Yes,RESIDENTIAL,,12/13/2023,,,,,,,"Please call LA prior to showing at 408-691-8269***Lock box on front door with front door & garage keys, please make sure all lights are off after showing! New sod was just installed in front yard - please do not walk on it! Reports & Disclosures available at https://app.disclosures.io/link/1275-Magnolia-Avenue-c6fus18z",Santa Clara,The Alameda,6,6,6,,,,San Jose Unified,,,,,,1275 Magnolia AVE,6085.0,,,,,11/5/2023,,San Jose Unified,No,,,,,,12/13/2023,Conventional,10/30/2023 5:45 AM,"$1,129",1169651.0,10/30/2023,tdoran@interorealestate.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,11/5/2023,,,,,,,,,"$1,399,000",,11/5/2023,,,Public,40,,No,,,"$1,300,000",,"$1,088.78",Tammy Doran,408-691-8269,,81946554.0,"Completely re-built w/permits from the foundation up including $100k foundation retrofit in 2017, this lovely property will charm you! Beautiful galley kitchen with granite slab counter tops & stainless appliances, wood composite laminate flooring throughout, recessed lighting, window shutters, ceiling fans, Ecobee thermostat, refrigerator, washer, dryer, custom tile in bathrooms, primary with large stall shower & walk in closet, Blink security cameras, hardwired with HDMI & cable Ethernet, Fiber optic internet & TV, Detached custom built oversized 1+ car Tuff Shed garage with work bench & extra storage, new sod in front yard, large side yard, auto sprinklers in front yard! Located near the beautiful Rose Garden area, Willow Glen, popular restaurants and more!",,,"$1,088",,,,For Sale,,,,"$1,088.78",,,CA,12/13/2023,One Story,,,,,,,https://1275magnoliaavenue1805041mls.f8re.com/,,,12/15/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
