MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81931969,SLD,11,15197 Dickens Avenue,,SAN JOSE,9999,"$1,988,000","$1,920,000",DE,1996.0,3.0,2.0,0.0,Y,2.0,1954.0,0.1852,"8,068",,,,,,,,Garage Workshop,,,,,,680,,Yes,69.0,,,,421-17-046,0,,Datashare MLSListings,https://my.matterport.com/show/?m=sLxAoNbpct9,,,1858512.0,,,Yes,RESIDENTIAL,,8/2/2023,,,,,,,"By Appointment Only with 2-hours notice. Monday - Friday 11:00am - 6:00pm. Saturday & Sunday 9:00am - 6:00pm. Owner Occupied. Call Owner Directly for appointment. Please wear booties over shoes or socks only in the house. There is an  7-foot Easement in the driveway for the neighboring house on the south side. Please call Debbie to discuss or ask questions. Email all offers to Debbie@PropertiesInSiliconValley.com with Pre-Approval and Proof of Funds. Disclosure Link: https://app.disclosures.io/link/15197-Dickens-Avenue-mnjebtlk. Any questions, please call Debbie at (408) 210-2400. Please leave business card & share website with your clients: www.15197DickensAve.com Thank you for Showing!",Santa Clara,Carlton Avenue,11,12,12,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,15197 Dickens AVE,6085.0,1.0,,,,7/3/2023,,Campbell Unified School District,No,,,,,,8/2/2023,Conventional,6/21/2023 5:00 PM,$995,01840227,6/22/2023,debbie@propertiesinsiliconvalley.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,7/3/2023,,,,,,,,,"$1,988,000",,7/3/2023,,,Public,66,,No,,,"$1,920,000",,$961.92,Brian Heggen,,,81931969.0,"Highly Desirable Single-Family Home in the Carlton Neighborhood of Cambrian, Bordering Los Gatos with Views of Mountains. Single Story, Ranch Style, 3 Bedroom, 2 Bath. Perfect Family Home on Large 8000+sf lot. Includes Skylights, Office/Play/Bonus Room w/permits, Hardwood Floors, Dual Pane Windows, Central Heat & Air Conditioning, Copper Pipes, Recessed Lighting, Workshop in addition to 2-car garage, Low Maintenance Front Yard & Large Backyard. Easy access to highway 85/17, Restaurants, and Shopping. Carlton Elementary, Union Middle, and Leigh High School. Must see!",,,$961,,,,For Sale,,By Appointment Only,,$961.92,,,CA,8/2/2023,One Story,,,,,,,,,,8/4/2023,Yes,Yes,Yes,Yes,,,,,95124,R1-8
ML81920038,SLD,39,15193 Cooper Avenue,,SAN JOSE,9999,"$1,898,000","$2,070,000",DE,1413.0,3.0,2.0,,Y,2.0,1953.0,0.1961,"8,540",,,,,,,,,,,,,,,,,70.0,,,,421-17-015,0,,Datashare MLSListings,https://beyondre.marketing/15193-Cooper-Avenue,,,1505241.0,,,Yes,RESIDENTIAL,,5/8/2023,,,,,,,"Call agent regarding offers 408-892-9300. Two of the Trustee owners are a licensed realtor & licensed appraiser. Family room can be a 4th bedroom/primary suite. It has a full bath, closet & built-in dresser with pull out drawers. ONLY booties over shoes or stocking feet The hardwood floors were just refinished. Disclosures and Reports available at: https://app.disclosures.io/link/15193-Cooper-Avenue-cob3s4lb",Santa Clara,Carlton,39,40,40,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,15193 Cooper AVE,6085.0,1.0,,,,4/10/2023,,Campbell Unified School District,No,,,,,,5/8/2023,Conventional,3/1/2023 4:00 PM,"$1,343",1179611.0,3/2/2023,blister@cbnorcal.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,4/10/2023,,,,,,,,,"$1,898,000",,4/10/2023,,,Private,30,No,No,,,"$2,070,000",,"$1,464.97",,,,81920038.0,"Welcome to this updated 3 bedroom & 2 bath Cambrian ranch style home situated on a lovely street with a large lot. All on one level with an addition of a permitted knotty pine surfaced family room full bath, closet & built in drawers. New refinished wood floors throughout. New baseboards. Formal living & dining room combination with high wood beam ceiling & wood burning fireplace. New updated hall bath with tiled surfaces, new vanity & new tile floor. 2nd bath with new sink & flooring. Remodeled kitchen with white cabinets, new quartz counter tops, subway tiled back splash, new gas cooktop, built-in microwave & oven, new dishwasher, and eat-in area. New lighting & ceiling fans, double pane windows and slider. New freshly painted interior. Drought resistant landscaping. Large back yard. Plenty of room for expansion. Patio area. 2 car garage. Centrally located to all major shopping, and commute routes. Carlton Elementary, Union Middle, Leigh High School. Close to Starbucks & Safeway.",,,"$1,464",,,,For Sale,,,,"$1,464.97",,,CA,5/8/2023,One Story,,,,,,,https://beyondre.marketing/15193-Cooper-Avenue/idx,,,8/15/2023,Yes,Yes,Yes,Yes,,,,,95124,R1-8
ME223035802,SLD,5,2251 Coronet Drive,,SAN JOSE,9999,"$1,995,000","$2,200,000",DE,1804.0,3.0,2.0,0.0,,2.0,1961.0,0.1989,"8,664",,,"Welcome to the desirable Blossom Crest neighborhood of Cambrian. This home features 3 bedrooms, 2 bathrooms, and over 1,800 sq ft of living space on a 0.2-acre lot. Just walking distance to Alta Vista Elementary School, Union Middle School, and a quick drive to Downtown Los Gatos. This is a one-owner property never before on the market, built in 1961, very well maintained, and still retaining some of that vintage flair! Sporting superb curb appeal with large windows, brick accents, a circular drive, professional landscaping, an extended rear yard with both covered and exposed patios, a gazebo, and a huge garden area, this home is a must-see! Great interior layout too with spacious living, dining, and family room areas anchored by 2 brick fireplaces and a huge slider to the shade-covered patio and extended rear yard. The circular drive and long, gated driveway to the detached garage offer tons of additional parking for your guests and extended family. This location and neighborhood are hard to beat! Don't miss out on this opportunity to live on the border of Cambrian and Los Gatos, while sending your kids to Award Winning Schools!",,,0.0,,,,,,,0.00,0,,No,62.0,,,,523-35-017,5,Show,Datashare MetroList,,,,1419595.0,1022642.0,1997.00,,RESIDENTIAL,,5/12/2023,,,,,,,"Thanks for showing! Pease email all offer docs (with lender letter and POF) to benstephen.re@gmail.com Pest and Home inspections are attached to the listing, and 2 video tours for your clients. Original owner passed peacefully in the home at 92 years of age.",Santa Clara,Taft,5,6,6,"From Los Gatos Almaden Rd, turn west of Taft, then",,,,,,,,,,,2.0,,,,5/2/2023,,,No,,,,,,5/13/2023,Cash,4/26/2023 5:00 PM,"$1,105",1419595.0,4/27/2023,,,01022642,Full Service,Excl Right,Market Listing,Gas line to right of,,,3.0,,,,Vacant,5/2/2023,,0,,,,,223035802,,"$1,995,000",,5/2/2023,,,,58,,No,,,"$2,200,000",,"$1,219.51",,,,560502337.0,"Welcome to the desirable Blossom Crest neighborhood of Cambrian. This home features 3 bedrooms, 2 bathrooms, and over 1,800 sq ft of living space on a 0.2-acre lot. Just walking distance to Alta Vista Elementary School, Union Middle School, and a quick drive to Downtown Los Gatos. This is a one-owner property never before on the market, built in 1961, very well maintained, and still retaining some of that vintage flair! Sporting superb curb appeal with large windows, brick accents, a circular drive, professional landscaping, an extended rear yard with both covered and exposed patios, a gazebo, and a huge garden area, this home is a must-see! Great interior layout too with spacious living, dining, and family room areas anchored by 2 brick fireplaces and a huge slider to the shade-covered patio and extended rear yard. The circular drive and long, gated driveway to the detached garage offer tons of additional parking for your guests and extended family. This location and neighborhood are hard to beat! Don't miss out on this opportunity to live on the border of Cambrian and Los Gatos, while sending your kids to Award Winning Schools!",,,"$1,219",,110.0,110.0,For Sale,,Vacant w/Lockbox,,"$1,219.51",Assessor Auto-Fill,,CA,5/12/2023,One Story,,,No,,,0.0,https://my.matterport.com/show/?m=fKYiJ9ngKKL&mls=1,,,5/13/2023,Yes,Yes,Yes,Yes,,,,,95124 6005,R1-8
ML81925713,SLD,4,4953 Adair Way,,SAN JOSE,9999,"$2,100,000","$2,450,000",DE,1714.0,4.0,2.0,1.0,,0.0,1955.0,0.188,"8,188",,,,,,,,,,,,,,,,,68.0,,,,421-15-028,0,,Datashare MLSListings,https://youtu.be/qN2OppOXYHw,,,02025809,,,Yes,RESIDENTIAL,,5/25/2023,,,,,,,"Thanks for showing. For disclosures, email cami.czarny@compass.com. Call Cami before writing an offer.",Santa Clara,Carlton Ave,4,5,5,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,4953 Adair WAY,6085.0,,,,,5/1/2023,,Campbell Unified School District,No,,,,,,5/26/2023,Conventional,4/26/2023 5:00 PM,"$1,225",01916599,4/27/2023,cami.czarny@compass.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,5/1/2023,,,,,,,,,"$2,100,000",,5/1/2023,,,Public,23,,Private,,,"$2,450,000",,"$1,429.40","Cami, 408.348.7211",408-348-7211,,81925713.0,"Welcome to our gorgeous home on 4953 Adair Way in Cambrian with 4 bedrooms, 2.5 bathrooms with over 8,100 sf lot. It has been beautifully updated with hardwood flooring, skylights, central AC, paid solar, a chef's kitchen with LaCantina doors overlooking a serene entertainment space under a generous covered patio adjacent to a bocce ball court. Splash into a solar heated pool to cool off during the warm summer days or soak up your tired muscles in the hot tub after a great workout. This home also offers a workshop/accessory unit that could be used for a variety of purposes such as an artist studio, pool house, exercise room, etc. A must see.",,,"$1,429",,,,For Sale,,"appointment only, do not go direct",,"$1,429.40",,,CA,5/25/2023,One Story,,,,,,,https://youtu.be/FUFq4ROlYLM,,,5/26/2023,Yes,Yes,Yes,Yes,,,,,95124,R1-8
ML81926875,SLD,7,219 Westchester Drive,,LOS GATOS,9999,"$2,288,000","$2,820,000",DE,2130.0,4.0,2.0,1.0,Y,3.0,1967.0,0.2177,"9,483",,,,,,,,,,,,,,,,,56.0,,,,523-35-029,0,,Datashare MLSListings,,,,01887695,,,,RESIDENTIAL,,5/24/2023,,,,,,,"Showings start Thursday, May 4th - please use this link to schedule: https://instashowing.com/showings/219-westchester-drive. If you require a showing outside the InstaShowing schedule or the Open House hours, please contact Milena Brozyna at 408-455-5152. Please use CAR forms only and include a pre-approval letter and proof of funds, a short bio of the buyers, and the buyer's agent's AVID/ TDS comments. All disclosures and reports must be signed and submitted with the offer, along with any disclosures your brokerage requires the sellers to sign. No rent back needed. Offers accepted Wednesday 5/10 at Noon only through Disclosures.IO please. Disclosure link:https://app.disclosures.io/link/219-Westchester-Drive-v2tq3lod",Santa Clara,Los Gatos-Almade,7,7,7,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,219 Westchester DR,6085.0,1.0,,,,5/10/2023,,Campbell Unified School District,No,,,,,,5/24/2023,Conventional,5/3/2023 8:49 AM,"$1,074",01053691,5/3/2023,bgorman@cbnorcal.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,5/10/2023,,,,,,,,,"$2,288,000",,5/10/2023,,,Public,11,,No,,,"$2,820,000",,"$1,323.94",Milena Brozyna,408-455-5152,,81926875.0,"Experience the epitome of California living at this gorgeous bright one-level home with eco-friendly living in mind, spacious kitchen breakfast family Great Room ideal for gathering with family and friends opens to a private rear yard with high-end Heavenly Greens lawn, arbor-covered lounge area and raised perimeter gardens, primary suite with five-star luxury ensuite bath. Stainless appliances, extensive Brazilian Cherry wood floors, security & surveillance system, AC, separate laundry room, 3-car garage. Walking distance to Downing Center of Los Gatos with Safeway, 2 miles to Whole Foods and Trader Joes, proximity to Vasona County Lake Park, Heintz Open Space, plus downtown shops and restaurants. One of Californias better school districts; walking distance to award-winning Alta Vista Elementary and Union Middle School.",,,"$1,323",,,,For Sale,,https://instashowing.com/showings/219-westchester-drive,,"$1,323.94",,,CA,5/24/2023,One Story,,,,,,,,,,5/25/2023,Yes,Yes,Yes,Yes,,,,,95032,R1B8
ML81918527,SLD,67,127 Vista Real Court,,LOS GATOS,9999,"$2,395,000","$2,349,225",DE,2248.0,3.0,2.0,1.0,Y,2.0,1992.0,0.1964,"8,557",,,,,,,,,,,,,,,,,31.0,,,,424-12-129,0,,Datashare MLSListings,https://tours.tourfactory.com/tours/tour.asp?t=3053658,,,02162917,,,,RESIDENTIAL,,5/18/2023,,,,,,,"Vacant just go. Contact Kenn Callahan 408-202-5800 with questions. Offers should include proof of funds, lender letter, all signed disclosures. Inspections and disclosures are complete. *** https://app.disclosures.io/link/127-Vista-Real-Court-anv4jh7v Effective sale price was $2,385,000. Buyers Agent reduced their commission down to 1%.",Santa Clara,National Avenue,67,67,67,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,127 Vista Real CT,6085.0,2.0,,,,4/18/2023,,Campbell Unified School District,No,,,,,,5/19/2023,Conventional,2/10/2023 2:02 AM,"$1,065",01044326,2/10/2023,kenn@callahan-group.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,4/18/2023,,,,,,,,,"$2,995,000",,4/18/2023,,,Public,53,,No,,,"$2,349,225",,"$1,045.03",,,,81918527.0,"Owner says sell this property...$600,000 price reduction...Beautiful sought after single-story Los Gatos home situated at the end of a quiet cul-de-sac provides private serenity with desirable convenient access to all Los Gatos has to offer. The residence spans 2,248SF of living space with an abundance of natural light. The spacious floor plan offers seamless indoor & outdoor living with formal living room, two gas fireplaces, separate dining room, spacious open family room, a well-appointed kitchen with granite counters. 3 bedrooms, 2 full baths, 1 half bath. Indoor laundry, central A/C, and 2 car attached garage. The lush 8,557 SF grounds evoke a resort-like atmosphere with numerous fruit trees, drought tolerant landscaping, and rear patio. The home is minutes to Downtown Los Gatos, parks, lakes, schools, Whole Foods, Trader Joes & commuter routes.",,,"$1,045",,,,For Sale,,Supra lockbox at planter near front door,,"$1,045.03",,,CA,5/19/2023,One Story,,,,,,,https://tours.tourfactory.com/tours/tour.asp?idx=1&t=3053658,,,5/21/2023,Yes,Yes,Yes,Yes,,,,,95032,R18
ML81948057,SLD,13,4858 Winton Way,,SAN JOSE,9999,"$1,998,000","$2,240,000",DE,1827.0,3.0,2.0,,,0.0,1956.0,0.1817,"7,917",,,,,,,,,,,,,,,,,67.0,,,,421-10-019,0,,Datashare MLSListings,https://vimeo.com/884876049?share=copy,,,01805944,,,Yes,RESIDENTIAL,,12/26/2023,,,,,,,"*Go Direct * OFFERS DUE Tuesday, November 28th by 5PM* Please give sellers at least a 24 hour response time - sellers are out of state* DISC, Inspections & Offer Instructions: https://app.disclosures.io/link/4858-Winton-Way-ar5my0vt *EMAIL/Call/Text lthompson@intero.com & cc bthompson@intero.com w/any questions* CAR Contract Preferred* Please include all disclosures signed, AVID, 1 Day EMD & proof of funds with offer via disclosure io *More Info, Virtual Tour & Photos at www.4858Winton.com *Agents, this home used to have four bedrooms, the prior sellers transformed one of the bedrooms for the entrance. Also, the family room was the garage - see permits in disclosures. Also, both the prelim & realist says the lot size measures 7,917 Sq Ft see color coded plot map in disclosures. Mls says 7,405 Sq Ft lot. Thank you for showing!",Santa Clara,Carlton,13,13,13,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,4858 Winton WAY,6085.0,1.0,,,,11/29/2023,,Campbell Unified School District,No,,,,,,12/28/2023,Conventional,11/16/2023 12:19 AM,"$1,093",01894299,11/16/2023,lthompson@interorealestate.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,11/29/2023,,,,,,,,,"$1,998,000",,11/29/2023,,,Public,56,,No,,,"$2,240,000",,"$1,226.05",,,,81948057.0,"Move In Ready for the Holidays! Modern & Spacious (3) Bedroom, (2) Bathroom Home + Office Nestled on a Tree Lined Street w/1,827 Sq Ft on an Extra Large 7,917 Sq Ft Lot in Desirable Carlton Neighborhood Bordering Los Gatos. Contemporary Floor Plan Offers a Newly Modernized Palette Featuring an Oversized Light Filled Living Room & Dining Area w/Fireplace & Large Sliding Glass Door Leading out to the Private Backyard Designed for Indoor/Outdoor Living. Entertain in the Open Great Room w/Family Room & Kitchen Enhanced by White Cabinetry, SS Appliances & Spacious Peninsula. Enjoy the Remodeled Bathrooms, Gorgeous New Wide Plank SPC Flooring, Modern Interior & Exterior Paint, New Light Fixtures, Recessed Lighting, DP Windows & Indoor Laundry. Newly Landscaped Front & Back Yard Surrounded by Mature Trees Showcases Lush Lawn, Shrubs & Large Patio for Relaxing. Awesome Location w/Easy Access to 85 & 17, Specialty Grocery Stores, Trails & Downtown L.G. Award Winning Carlton, Union & Leigh High.",,,"$1,226",,,,For Sale,,,,"$1,226.05",,,CA,12/27/2023,One Story,,,,,,,https://vimeo.com/884873558?share=copy,,,12/28/2023,Yes,Yes,Yes,Yes,,,,,95124,R1-8
ML81918797,SLD,8,4889 Clydelle Avenue,,SAN JOSE,9999,"$1,798,000","$2,225,000",DE,1374.0,4.0,2.0,,Y,2.0,1956.0,0.178500,"7,776",,,,,,,,,,,,,,,,,67.0,,,,421-10-012,0,,Datashare MLSListings,https://vimeo.com/798838701,,,01120838,,,Yes,RESIDENTIAL,,3/13/2023,,,akodweis@sereno.com,,,,"*Go Direct * Offer Due date Wednesday, February 22nd by 11AM *DISC, Inspections & Offer Instructions: https://app.disclosures.io/link/4889-Clydelle-Avenue-3jb6ypvi *Call Lisa 408-373-6656 or EMAIL lthompson@intero.com & cc lisathompsonteam@intero.com w/any questions. * Sunroom square footage is an additional approximate 130 sq ft. Sellers purchased property with sunroom. Permits unknown. CAR Contract Preferred* Please include all disclosures signed, AVID, 1 Day EMD & proof of funds with offer via disclosure io *More Info, Virtual Tour & Photos at www.4889Clydelle.com",Santa Clara,Carlton,8,8,8,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,4889 Clydelle AVE,6085.0,1.0,,,,2/22/2023,,Campbell Unified School District,No,,,,,,3/14/2023,Conventional,2/14/2023 3:45 AM,"$1,308",01894299,2/14/2023,lthompson@interorealestate.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,2/22/2023,,,,,,,,,"$1,798,000",,2/22/2023,,,Public,48,,No,,,"$2,225,000",,"$1,619.36",,,,81918797.0,"Inviting Light Filled & Spacious (4) Bedroom, (2) Bathroom Home Nestled on a Tree Lined Street w/1,374 Sq Ft on an Oversized 7,776 Sq Ft Park Like Lot in Desirable Carlton Neighborhood Bordering Los Gatos. Contemporary Floor Plan Offers a Newly Modernized Kitchen Enhanced by White Cabinetry, Large Pantry, Striking Countertops & SS Appliances. Entertain in the Expansive Light Filled Open Living Room & Dining Area w/Fireplace & Picturesque French Doors Leading out to the Lush Backyard for Indoor/Outdoor Living. Enjoy the Renewed Guest & Owners Bathrooms w/Tile Flooring & Surrounds, Gorgeous Hardwood Flooring, New Modern Interior & Exterior Paint, Central Heat & A/C, Recessed Lighting, DP Windows & Sunroom w/Additional 130 +/- Sq Ft of Living Space. Relax or Play in the Newly Landscaped Front & Back Yard Surrounded by Mature Trees Showcasing Lush Lawn, Shrubs, Large Paver Patio & Mountain Views. Minutes to Restaurants, Shopping & Trails. Top Carlton Elementary, Union Middle & Leigh High!",,,"$1,619",,,,For Sale,,,,"$1,619.36",,,CA,3/13/2023,One Story,,,,,,,https://vimeo.com/798837442,,,3/15/2023,Yes,Yes,Yes,Yes,,,,,95124,R1-8
ML81959727,SLD,8,15255 Cooper Avenue,,SAN JOSE,9999,"$1,488,000","$1,999,990",DE,1270.0,3.0,2.0,,Y,2.0,1953.0,0.192300,"8,375",,,,,,,,,,,,,,,,,71.0,,,,421-17-023,0,,Datashare MLSListings,https://15255cooper.com/,,,01956170,,,,RESIDENTIAL,,5/7/2024,,,,,,,"Vacant and Staged and ready to show! Bright and cheerful home near the border of Los Gatos. Offers due Wednesday 4/10 at 12 noon. Submit offer with proof of funds, pre approval and signed disclosures. EMD due within 1 day of acceptance. See disclosures.io link for disclosures below. Contact Anne Wilbur a@wilburproperties.com, (415) 559-5557 with questions.",Santa Clara,Carlton,8,8,8,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,15255 Cooper AVE,6085.0,1.0,,,,4/10/2024,,Campbell Unified School District,No,,,,,,5/9/2024,Conventional,4/2/2024 3:15 AM,"$1,171",00823559,4/2/2024,a@wilburproperties.com,,,,,Market Listing,,,,,,,,Vacant,4/10/2024,,,,,,,,,"$1,488,000",,4/10/2024,,,Public,31,,No,,,"$1,999,990",,"$1,574.80",,,,81959727.0,"Welcome to your own private paradise. Cheerful and bright 3 bedroom, 2 bathroom home located in the idyllic Cambrian Park neighborhood on the border of Los Gatos. Situated on a spacious 8,375 SF lot, this home offers an enchanting yard and garden with pathways among the serene redwoods. Ideally suited for entertaining, the spacious covered patio invites leisurely al fresco dining with backyard birds for your amusement. Freshly painted inside and out, and recently refinished original hardwood floors. Close to several neighborhood parks. Within a short drive to downtown Los Gatos, this home provides an excellent opportunity to live in a fantastic and highly sought after neighborhood.",,,"$1,574",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,574.80",,,CA,5/8/2024,One Story,,,,,,,https://15255cooper.com/mls,,,5/9/2024,Yes,Yes,Yes,Yes,,,,,95124,R1-8
ML81938976,SLD,11,15785 Linda Avenue,,LOS GATOS,9999,"$4,650,000","$4,650,000",DE,2794.0,4.0,3.0,2.0,Y,1.0,2021.0,0.1809,"7,878",,,,,,,,toilet and sink,,,,,,250,,Yes,2.0,,,,523-27-028,0,,Datashare MLSListings,,,,01852946,,,,RESIDENTIAL,,9/22/2023,,,,,,,This newly rebuilt home is completely turn-key with beautiful custom touches and design details throughout! Please call or text Heather to schedule a showing at 408.656.6477. Pool house unpermitted. Thank you!,Santa Clara,Escobar Ave,11,11,11,,,,UNION ELEMENTARY SCHOOL DISTRICT,,,,,,15785 Linda AVE,6085.0,2.0,,,,8/29/2023,,Campbell Unified School District,No,,,,,,9/22/2023,Cash,8/18/2023 12:18 AM,"$1,664",2002800.0,8/18/2023,heather.lafrance@cbnorcal.com,,,,Excl Right,Market Listing,,,,,,,,Owner,8/29/2023,,,,,,,,,"$4,650,000",,8/29/2023,,,Public,50,,Private,,,"$4,650,000",,"$1,664.28",Heather La France,408-656-6477,,81938976.0,"Rebuilt in 2021, this stunning home blends iconic French and Californian esthetics to create a warm and inviting atmosphere perfect for elegant entertaining and everyday living. The main floor features a bedroom and en-suite bathroom with striking deco tile and a walk-in shower. The family room and open kitchen combo are flooded with natural light from the west-facing yard. Enjoy cooking in the chef's kitchen outfitted with custom cabinetry, quartzite countertops, and Cle Tile. Exit the French doors to the beautifully landscaped yard to enjoy a dip in the heated pool and nights by a fire while the kids play in the pool house perfect for popcorn and movie nights. The distinctive attention to detail continues upstairs to wide hallways and three spacious bedrooms all with vaulted ceilings. This impeccably designed, turnkey house is ideal for anyone who wants a stylish and comfortable place to call home located in a quiet area, yet close to all the amenities of Los Gatos!",,,"$1,664",,,,For Sale,,Easy to scheduel an appointment!,,"$1,664.28",,,CA,9/22/2023,Two Story,,,,,,,,,,9/23/2023,Yes,Yes,Yes,Yes,,,,,95032,R1-8
