MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81955512,SLD,8,931 Morse Street,,SAN JOSE,9999,"$1,688,000","$1,685,000",DE,1589.0,3.0,1.0,1.0,Y,2.0,1940.0,0.13,"5,663",,,,,,,,,,,,,,,,,84.0,,,,230-43-022,0,,Datashare MLSListings,https://beyondre.marketing/931-Morse-Street,,,00000000,,,Yes,RESIDENTIAL,,4/12/2024,,,,,,,"NOTE ABOUT SALES PRICE: Was reduced because Buyers agent commission was waived. Showing: there is an unfenced pool in BY so if showing with children, make sure they are with you at all times. House was built in the 40's, with charm, but staircase to 2nd floor has shallow steps and no handrail at the top, must use the vertical stiles to come back down, use caution. Steep step leading to garage and basement stairs both have no handrails, so access door in downstairs bedrooom is locked. If you wish to view these areas, pls call LA for instructions on how to unlock and use caution. OH will be 3/2-3 and we will be reviewing offers, if any on 3/5 in early afternoon. Pls include approval letter, source of funds, and all sellers disclosures including buyer agent AVID with offer. Please vet buyer for desire and motivation to own this home. As is sale. Seller may need rentback after COE.",Santa Clara,McKendrie,8,8,8,The Alameda to McKendrie and turn left on Morse. I,,,San Jose Unified,,,,,,931 Morse ST,6085.0,1.0,,,,3/5/2024,,San Jose Unified,No,,,,,,4/16/2024,Conventional,2/26/2024 11:23 AM,"$1,062",801682,2/26/2024,thebensonteam@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Owner,3/5/2024,,,,,,,,,"$1,688,000",,3/5/2024,,,Public,38,,Private,,,"$1,685,000",,"$1,060.42",Sheila Benson,,,81955512.0,"Absolute Doll House, right down to the picket fence and flagstone front walkway. Charm and Character Plus! This home has retained its charming original features, yet it has been tastefully remodeled and updated. Gorgeous kitchen with marble tile backsplash, beautiful cabinetry and windows. Downstairs half bath has also been remodeled with newer sink, in-wall toilet and fixtures, seller has rough renderings in how to convert to a full bath. Upstairs has a full bath and two large bedrooms. Seller has put on a new roof, and upgraded the furnace to forced air gas. Very deep lot provides a very spacious backyard with a grotto like dark bottom pool, and lush landscaping. The dining room deck has newer deck boards. Backyard is very private & serene, perfect for entertaining family and friends. Two car attached garage. This home is a very unique offering in the Rosegarden area, nestled amongst 2-3 Million dollar homes. There is a real sense of community here with the outstanding neighbors that get together all the time. Neighbors looking out for neighbors!! Nothing beats the location close to The Alameda, Valley Faire shopping, major freeways, Bellarmine, and all major commute arteries. You will not find another home like this one, it is a 10+",,,"$1,060",,,,For Sale,,Call Listing Agent,,"$1,060.42",,,CA,4/15/2024,Two Story,,,,,,,https://beyondre.marketing/931-Morse-Street/idx,,,4/16/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81914661,SLD,40,1425 Newhall Street,,SANTACLARA,9999,"$1,548,000","$1,526,000",DE,1689.0,4.0,2.0,,Y,2.0,1946.0,0.139900,"6,093",,,,,,,,,,,,,,,,,76.0,,,,269-52-080,0,,Datashare MLSListings,https://1425newhallstreet1796980.f8re.com/Website/Index,,,01999764,,,,RESIDENTIAL,,2/17/2023,,,,,,,Contact Eric with any questions,Santa Clara,Park,40,41,41,,,,Santa Clara Unified,,,,,,1425 Newhall ST,6085.0,,,,,1/19/2023,,Santa Clara Unified,No,,,,,,2/18/2023,Conventional,12/9/2022 4:31 PM,$916,02005697,12/10/2022,echu@intero.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,1/19/2023,,,,,,,,,"$1,598,000",,1/19/2023,,,Public,21,,No,,,"$1,526,000",,$903.49,Eric Chu,408-758-1741,,81914661.0,"Welcome to 1425 Newhall: a move-in ready 4 bedroom and 2 bathroom home in Santa Clara. Freshly renovated with new flooring, recessed lighting, interior and exterior paint. Enjoy the chef's kitchen with brand new range, Shaker cabinets and quartz countertops. Bring your imagination with a potential garage ADU conversion for extra rental income, this home is perfect for any first time homebuyer, investor, or move-up buyer. Stroll to the famed San Jose Municipal Rose Garden with easy access to 880, 101, 87, 280, and The Alameda. Centrally located just minutes from SJC, Santa Clara University, downtown San Jose, Valley Fair and Santana Row. Easy commutes to Apple, Google, NVIDIA, Facebook, Netflix, eBay plus enjoy Santa Clara's low utility costs. Don't miss out on this gorgeous home.",,,$903,,,,For Sale,,Easy to show. Text Eric with desired showing date and time.,,$903.49,,,CA,2/17/2023,One Story,,,,,,,,,,2/18/2023,Yes,Yes,Yes,Yes,,,,,95050,R1
ML81922053,SLD,7,1861 Heatherdale Avenue,,SAN JOSE,9999,"$1,099,000","$1,100,000",DE,1092.0,3.0,1.0,,Y,2.0,1946.0,0.1533,"6,679",,,,,,,,,,,,,,,,,77.0,,,,274-03-039,0,,Datashare MLSListings,,,,01472823,,,,RESIDENTIAL,,4/3/2023,,,,,,,Call agent for questions or to arrange a tour. We are planning to go to market at that beginning of April. Seller works from home so needs advance notice for showings. Seller will need a rent back to find replacement property.,Santa Clara,Washington Stree,7,7,7,,,,San Jose Unified,,,,,,1861 Heatherdale AVE,6085.0,,,,,3/27/2023,,San Jose Unified,No,,,,,,4/4/2023,Cash,3/20/2023 2:26 AM,"$1,006",01899594,3/20/2023,nicole.emanuel@cbnorcal.com,,,,Excl Right,Market Listing,,,,,,,,Owner,3/27/2023,,,,,,,,,"$1,099,000",,3/27/2023,,,Public,1,,No,,,"$1,100,000",,"$1,007.33",Nicole Emanuel,408-410-2060,,81922053.0,"Perfect home for a first time buyer. Room to expand in the front and back yards if you want a project. Excellent central location close to The Rose Garden, Santa Clara University, Santana Row, Valley Fair and the shops on The Alameda.",,,"$1,007",,,,For Sale,,,,"$1,007.33",,,CA,4/4/2023,One Story,,,,,,,,,,5/5/2023,Yes,Yes,Yes,Yes,,,,,95126,R1
ML81910952,SLD,32,1147 Chapman Street,,SAN JOSE,9999,"$1,499,950","$1,570,000",DE,1511.0,3.0,2.0,,,0.0,1900.0,0.166,"7,232",,,,,,,,,,,,,,,,,122.0,,,,230-19-013,0,,Datashare MLSListings,https://youtu.be/P2RsaSShm_s,,,01846215,,,Yes,RESIDENTIAL,,4/6/2023,,,brendanc@intero.com,,,,"No fault of property. Buyer did not perform on closing. Staging to be back in on Tuesday, February 28th. Co-Listed with Trisha Motter from E3 Realty DRE# 01749064. (408) 221-5803 trisha@trishamotter.com. To submit offers and access Disclosures & Reports: https://app.disclosures.io/link/1147-Chapman-Street-85wqn6kf",Santa Clara,Idaho Street,32,33,33,,,,San Jose Unified,,,,,,1147 Chapman ST,6085.0,1.0,,,,3/17/2023,,San Jose Unified,No,,,,,,4/7/2023,Conventional,11/9/2022 4:00 PM,$992,00866594,11/10/2022,myron4homes@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,3/17/2023,,,,,,,,,"$1,499,950",,3/17/2023,,,Public,43,No,No,,,"$1,570,000",,"$1,039.05",,,,81910952.0,"This Queen Anne Victorian is located on a prime corner lot, nestled on a tree lined street in close proximity to the Rose Garden area. The modern kitchen features white cabinetry, modern stone countertops and sleek backsplash that provide a quality finish. The high ceilings and detailed wood work that can be found throughout this home are a rare find in homes of today. Downstairs the well sized three bedrooms and the updated two full bathrooms are ample in size and continued quality finish work to meet todays needs. The connected living room and dining room provide character and continued charm, with a fireplace dated back to 1892. The plentiful storage and space are well appreciated. The abundance of natural light, open floor plan and hardwood floors throughout are ready to enjoy. The upstairs provides a built-in office, game room and loft with storage room. The two covered porches provide charm and relaxation ready to enjoy. Come see what makes this home and community so special!",,,"$1,039",,,,For Sale,,,,"$1,039.05",,,CA,4/7/2023,One Story,,,,,,,,,,5/6/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81917442,SLD,14,1885 Naglee Avenue,,SAN JOSE,9999,"$1,998,888","$1,957,000",DE,2673.0,4.0,3.0,1.0,Y,3.0,1939.0,0.1622,"7,065",,,,,,,,,,,,,,,,,84.0,,,,274-23-013,0,,Datashare MLSListings,https://vimeo.com/806183125,,,02143633,,,,RESIDENTIAL,,4/6/2023,,,,,,,"USE SHOE COVERS OR REMOVE SHOES. DO NOT WEAR SHOE COVERS OUTSIDE | Upload Offers to Disclosure iO | Contact Yasir Aladdin (408.569.3676) PRIOR to writing an offer. Use CAR forms only and include pre-approval and PROOF OF FUNDS. All disclosures and reports must be signed (including SA AVID or TDS Agent Notes) and submitted with offer, along with any disclosures your brokerage requires the sellers to sign. Sellers will not be signing disclosures that are not included with initial offer. Full 3% Deposit or Higher via Secure Funds (Cashier's Check or Wire Transfer w/in 1 Day of Acceptance: https://app.disclosures.io/link/1885-Naglee-Avenue-3smjon43",Santa Clara,N Bascom,14,15,15,,,,San Jose Unified,,,,,,1885 Naglee AVE,6085.0,,,,,3/21/2023,,San Jose Unified,No,,,,,,4/7/2023,Conventional,3/6/2023 4:00 PM,$747,02003197,3/7/2023,yasir.aladdin@compass.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,3/21/2023,,,,,,,,,"$1,998,888",,3/21/2023,,,Public,84,,No,,,"$1,957,000",,$732.14,,,,81917442.0,"Trophy Rose Garden home in the heart of Silicon Valley walking distance to Santana Row! Mediterranean Spanish style with timeless architecture, a gourmet kitchen, stainless steel appliances, recessed lighting, updated bathrooms, hardwood floors, and a bonus office space perfect for anyone looking to work from home. Two bedrooms on the first floor along with 1.5 baths, a massive primary bedroom & ensuite bath/spa with that large walk-in closet you've been waiting for! Long driveway leading up to your private backyard oasis, with a farm-to-table garden space, a 3-car garage or potential workshop. A commuters dream with highways 101, 87, and 280 nearby. Enjoy shopping @ Westfield Valley Fair, Santana Row & some of the best food in the Bay Area within biking/walking distance. Blissful walking/ biking trails through the famous Rose Garden, Egyptian museum, & downtown San Jose all within striking distance of the Google Mega Campus coming soon. Unicorn homes like this wont last long!",,,$732,,,,For Sale,,Text listing agent first.,,$732.14,,,CA,4/6/2023,One Story,,,,,,,,,,5/5/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81924628,SLD,7,1802 Mcdaniel Avenue,,SAN JOSE,9999,"$1,999,000","$2,325,800",DE,2153.0,3.0,3.0,,Y,2.0,1938.0,0.1682,"7,327",,,,,,,,,,,,,,,,,85.0,,,,274-23-036,0,,Datashare MLSListings,https://www.youtube.com/watch?v=CWPuvFOI_t4,,,1128822.0,,,,RESIDENTIAL,,5/11/2023,,,,,,,"OWNER OCCUPIED, Easy to Show Do Not Go Direct, Text Saskia 408 306-5288 for appointment OFFER DATE: Thurs April 20th 11AM via Disclsoures IO | https://academy.disclosures.io/en/submit-an-offer | NO PHOTOS OR VIDEO WITHOUT WRITTEN CONSENT OF OWNER | Questions about property & Offers text/ Call Saskia 408 306 5288, regarding Offers Upload Offers to Disclosure iO | Use CAR forms only and include pre-approval and PROOF OF FUNDS | All disclosures and reports must be signed (including SA AVID or TDS Agent Notes) and submitted with offer, along with any disclosures your brokerage requires the sellers to sign. Sellers will not be signing disclosures that are not included with initial offer. Full 3% Deposit or Higher via Secure Funds (Wire Transfer w/in 1 Day of Acceptance. Wire Transfers to be initiated before 11AM on due date. Disclosure Link: https://app.disclosures.io/link/1802-McDaniel-Avenue-or6sjfsj",Santa Clara,Garden Drive,7,7,7,,,,San Jose Unified,,,,,,1802 Mcdaniel AVE,6085.0,1.0,,,,4/20/2023,,San Jose Unified,No,,,,,,5/11/2023,Conventional,4/13/2023 1:43 PM,$928,1735617.0,4/13/2023,sfeain@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Owner,4/20/2023,,,,,,,,,"$1,999,000",,4/20/2023,,,Public,39,,No,,,"$2,325,800",,"$1,080.26",Saskia,408-306-5288,,81924628.0,"Welcome to 1802 McDaniel, a Single-story home Located in the Prestigious Rose Garden Area. DeMattei recently finished a Remodel & Addition. Remodeled with a mix of Vintage Charm & Modern Practicality. Home Features 3 bedrooms & 3 Full Bathrooms, Hardwood Floors. Spacious Primary Bedroom with Walk-in Closet, plus a Junior Suite with attached Bathroom, a 3rd Bedroom & Hall Bathroom. Stunning Open Plan Family Room with Gourmet kitchen features Extra Large Island, Appliances Include; Bosch Dishwasher, Wolf 4-burner Range and Zephyr Overhead Fan, 2nd Oven, Built-In Sub-Zero Refrigerator, Microwave & Storage. Features include; Built-in Desk & Storage, Separate Living room with Wood Burning Fireplace, Built-in Bookshelf, Laundry Room with Speed Queen Washer & Dryer, Bonus ~500sqft Basement perfect Wine Cellar, Tesla Solar Panels & Power Wall. French-doors lead to the Deck & Backyard. The Home Lies a short Distance from the Rose Garden, Zanottos Market, Downtown San Jose & Valley Fair.",,,"$1,080",,,,For Sale,,,,"$1,080.26",,,CA,5/11/2023,One Story,,,,,,,,,,5/12/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81953849,SLD,6,1765 Emory Street,,SAN JOSE,9999,"$1,925,000","$2,400,000",DE,2031.0,3.0,2.0,0.0,Y,2.0,1951.0,0.140000,"6,098",,,,,,,,Extra Storage,,,,,,,,Yes,73.0,,,,274-25-005,0,,Datashare MLSListings,,,,01750075,,,Yes,RESIDENTIAL,,3/4/2024,,,,,,,"Sellers will need possible rent back. Escrow is with Mary O'Halloran at Orange Coast Title 408 827-4165. (maryo@octitle.com) Inspection reports will be available on Monday, Feb 12. This home is gorgeous. You will be proud to show your buyers. Please call ahead***Number is listed below!. Sellers are Coopertive and ready to move. Any Questions, Call Kris. offers are due thursday at noon.",Santa Clara,Garden Drive/Bas,6,6,6,Take Bascom Avenue off Highway 880 going towards S,,,San Jose Unified,,,,,,1765 Emory ST,6085.0,1.0,,,,2/15/2024,,San Jose Unified,No,,,,,,3/5/2024,Conventional,2/9/2024 5:05 AM,$947,00816905,2/9/2024,cathy@cathyjackson.com,,,Full Service,,Market Listing,,,,,,,,Owner,2/15/2024,,,,,,,,,"$1,925,000",,2/15/2024,,,Public,46,,No,,,"$2,400,000",,"$1,181.68",Annette,408-921-1731,,81953849.0,"This home has an extremely convenient and beautiful location, in the heart of the Rose Garden area. It has been meticulously cared for and it shows! Consistent upgrades galore since 2014, including roof, gutters, heat and air, kitchen, tankless water heater, circulating pump,water softener, automatic gate,exterior paint, solar power, crown moulding, drought tolerant landscape renovation, sewer line replacement, gutter guards, exterior arbor in back, backyard shed and more! It's beautiful and a home the owners are proud of and you will be too! Don't miss the chance to enjoy the beauty this has to offer.",,,"$1,181",,,,For Sale,,"Call First,Lockbox - Supra iBox Bluetooth LE",,"$1,181.68",,,CA,3/4/2024,One Story,,,,,,,,,,3/6/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81946798,SLD,46,1298 University Avenue,,SAN JOSE,9999,"$2,698,000","$2,700,000",DE,3635.0,4.0,3.0,1.0,Y,2.0,1931.0,0.15,"6,534",,,,,,,,,,,,,,,,,92.0,,,,261-14-043,0,,Datashare MLSListings,https://vimeo.com/881582293,,,01329782,,,Yes,RESIDENTIAL,,1/16/2024,,,,,,,Call Gea to schedule a showing. Don't miss the wine cellar or owned solar. Call Gea regarding offers,Santa Clara,Chapman,46,47,47,,,,San Jose Unified,,,,,,1298 University AVE,6085.0,2.0,,,,12/22/2023,,San Jose Unified,No,,,,,,1/18/2024,Conventional,11/5/2023 4:00 PM,$742,01329782,11/6/2023,geacarr@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,12/22/2023,,,,,,,,,"$2,698,000",,12/22/2023,,,Public,71,,No,,,"$2,700,000",,$742.78,,,,81946798.0,"Experience the epitome of gracious living at 1298 University Ave, a stately colonial residence nestled in the heart of San Jose's prestigious Rose Garden neighborhood. 4 beds/3.5baths, gleaming hardwood floors, dual pane windows, and a finished wine cellar. Chef's kitchen w/maple cabinets, granite countertops, 2 butler's pantries, breakfast room & Open-concept family room, complete with a gas fireplace and a wet bar, formal dining room, living room w/fireplace.Spacious primary suite w/3 closets & bathroom w/soaking tub. 2nd primary suite w/an en-suite bathroom & walk-in closet.4th bedroom converted into a home office. Finished basement w/ wine cellar and a wet bar.Private fenced rear yard w/fountain sets the stage for relaxation and al fresco dining.Nestled in the heart of the Rose Garden neighborhood, close to Silicon Valley's tech hubs, SJ Airport, Cal Train, Westfield Mall, & Santana Row. Convenient location offers quick access to all major arteries,restaurants, and grocery stores.",,,$742,,,,For Sale,,,,$742.78,,,CA,1/17/2024,Two Story,,,,,,,https://vimeo.com/881582381,,,1/19/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81922383,SLD,21,993 Chestnut Street,,SAN JOSE,9999,"$999,000","$1,250,000",DE,942.0,2.0,1.0,,,0.0,1920.0,0.168700,"7,350",,,,,,,,,,,,,,,,,103.0,,,,230-40-053,0,,Datashare MLSListings,,,,01263138,,,,RESIDENTIAL,,5/19/2023,,,,,,,"To be sold AS-IS Conditions. Trustee Sale. No Inspections available. Tenant Occupied. Month to Month Lease. Notice already given to tenants. Showing By Appointment Only. Showing Available on 3/31(Fri) or 4-1 (Sat) from 10;30am - noon. Warehouse been there for a long time, Permit unknown.",Santa Clara,Coleman & Heddin,21,22,22,,,,San Jose Unified,,,,,,993 Chestnut ST,6085.0,,,,,4/13/2023,,San Jose Unified,No,,,,,,5/20/2023,Cash,3/22/2023 5:00 PM,"$1,060",01116781,3/23/2023,elam@intero.com,,,,Excl Right,Market Listing,,,,,,,,Tenant,4/13/2023,,,,,,,,,"$999,000",,4/13/2023,,,Public,8,,No,,,"$1,250,000",,"$1,326.96",,,,81922383.0,"First Time on the Market Since 1977. Great Corner Property with 2 Bedrooms 1 Bath Single Family House. Additional 2500sf Warehouse with Roll Up Doors. Perfect for Light Industrial Usage (ex: Carpet, Flooring, Doggie Day Care) Imagine all the Endless Possibilities.",,,"$1,326",,,,For Sale,,,,"$1,326.96",,,CA,5/19/2023,One Story,,,,,,,,,,5/20/2023,Yes,Yes,Yes,Yes,,,,,95110,LI
ML81923816,SLD,6,1805 University Way,,SAN JOSE,9999,"$2,699,000","$2,825,000",DE,2991.0,4.0,3.0,,Y,2.0,1941.0,0.1714,"7,466",,,,,,,,,,,,,,,,,82.0,,,,274-26-005,0,,Datashare MLSListings,https://tours.tourfactory.com/tours/tour.asp?t=3068472,,,01370328,,,,RESIDENTIAL,,5/17/2023,,,,,,,"By Appointment Only. Contact Dustin 408-806-9476 or dustin.gutierrez@cbnorcal.com for lockbox access and CBS code. Please remove shoes or use shoe covers and make sure all doors are locked when leaving. 400sqft attic not included in square footage, no known permits, seller purchased as 3400sqft. OFFERS DUE WEDNESDAY 4/19 BY 3PM AND to include signed disclosures, buyer's agent AVID, Pre Approval, Proof of Funds and EMD in 1 day.",Santa Clara,Garden Drive,6,7,7,,,,San Jose Unified,,,,,,1805 University WAY,6085.0,2.0,,,,4/19/2023,,San Jose Unified,No,,,,,,5/22/2023,Conventional,4/12/2023 5:00 PM,$902,01416374,4/13/2023,dustin.gutierrez@cbnorcal.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,4/19/2023,,,,,,,,,"$2,699,000",,4/19/2023,,,Public,68,,Private,,,"$2,825,000",,$944.50,Call Dustin,408-806-9476,,81923816.0,"Welcome to 1805 University Way, a beautiful traditional home located on one of the most sought-after Rose Garden streets. A spacious 4 bedroom, 3 bathroom updated home with tasteful finishes, while retaining the homes original character. Large formal living room with wood burning fireplace. Gleaming hardwood floors. Separate family room with backyard access. Well-appointed Chef's Kitchen with a breakfast nook. Primary suite offers a walk-in closet and bathroom with shower and soaking tub. Additional family room upstairs. Large finished attic, not included in the square footage, has forced air and offers several different uses. Private backyard with mature landscaping, outside dinning, island with BBQ, and a wonderful pool with waterfall and Baja Shelf with shade umbrella. EV charger. Two owned solar systems, home and pool. Downstairs bedroom currently used as an office. Conveniently located near public/private schools, shopping, restaurants, and Google's proposed village.",,,$944,,,,For Sale,,,,$944.50,,,CA,5/22/2023,Two Story,,,,,,,https://tours.tourfactory.com/tours/tour.asp?idx=1&t=3068472,,,5/24/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
