MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
SF423742150,SLD,24,501 Roosevelt Way,,SANFRCISCO,9999,"$1,250,000","$1,450,000",DE,1041.0,1.0,1.0,1.0,,0.0,1958.0,0.057800,"2,517",,,"Located in sunny Corona Heights, this Mid-Century home is the perfect starter house for someone who wants to live in one of San Francisco's most desired neighborhoods. The house is currently configured as a one bedroom, one bath home but features a large, cavernous basement which is perfect for expansion and given the R-2 zoning even the possibility of a second unit exists. The home has hardwood floors, gas fireplace, and panoramic South and East views. The garage is for one car, room for extra storage, washer and dryer, large sink and a quarter bathroom with toilet. The home is situated on the crest of the Castro and Cole Valley just one block from the neighborhood convenience stores and just steps from a Muni stop.",,,,,,,,,,0.00,0,,,65.0,,,,2627-030,0,Contact Listing Agent,Datashare San Francisco,,,,01723896,01870650,0.00,,RESIDENTIAL,,8/1/2023,,,,,,,,San Francisco,Lower Terrace,24,25,25,,,,,,,,,,,,1.0,,,,7/7/2023,,,No,,,,,,8/5/2023,Conventional,6/12/2023 5:00 PM,"$1,200",928645,6/13/2023,,,1834648.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,7/7/2023,,0,,,,,423742150,,"$1,250,000",,7/7/2023,,,,19,,,,,"$1,450,000",,"$1,392.89",,,,530618987.0,"Located in sunny Corona Heights, this Mid-Century home is the perfect starter house for someone who wants to live in one of San Francisco's most desired neighborhoods. The house is currently configured as a one bedroom, one bath home but features a large, cavernous basement which is perfect for expansion and given the R-2 zoning even the possibility of a second unit exists. The home has hardwood floors, gas fireplace, and panoramic South and East views. The garage is for one car, room for extra storage, washer and dryer, large sink and a quarter bathroom with toilet. The home is situated on the crest of the Castro and Cole Valley just one block from the neighborhood convenience stores and just steps from a Muni stop.",,4.0,"$1,392",,115.0,115.0,For Sale,,Appointment Only,,"$1,392.89",Assessor Auto-Fill,,CA,8/1/2023,Three or More Stories,Corona Heights,,No,,,1.0,,,,8/5/2023,Yes,Yes,Yes,Yes,,,,,94114,R2
SF422712856,SLD,14,146 Lower Terrace,,SANFRCISCO,9999,"$1,695,000","$1,650,000",CO,1558.0,3.0,3.0,0.0,,0.0,2000.0,0.057400,"2,501",350,M,"This stunning 2-level condo has a modern open living, dining and kitchen space; perfect for entertaining. The chef's kitchen is classic with stainless steel appliances including a 36 Thermador gas range. In addition to the above, the main level has two bedrooms including a primary suite with sumptuous bath and a second bedroom with adjacent 2nd bath. The private garden is accessed from the second rear bedroom and is beautifully planted and very inviting. The lower level has a third bedroom or den and 3rd bath. There are hardwood floors thoughout the home except for the primary suite which has handsome wool carpet. Besides the private yard there is a second patio off the lower level. The unit has space for 2 cars in tandem parking as well as storage + a private laundry area. This is the lower unit in a 2 unit HOA. The prime Corona Heights location provides easy access to the Castro or Cole Valley. Muni Metro, Tech Shuttles and a plethora of shops and restaurants are easily accessed.",,,,,,,,,,0.00,0,,,23.0,,,,2618-066,0,Contact Listing Agent,Datashare San Francisco,,,,02024880,01834648,0.00,,RESIDENTIAL,,2/17/2023,1816621.0,,,,,,"Please call for an appointment, home is not on lock box. Do not use showing time. Escrow is open with Gerrie Brindley at Chicago Title.",San Francisco,Levant,14,15,15,,,,,,,,,,,,1.0,,,,2/9/2023,,,Yes,,,,,,,Cash,1/25/2023 4:00 PM,"$1,087",1193002,1/26/2023,,,1908304.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,2/9/2023,,0,,,,,422712856,,"$1,695,000",,2/9/2023,,,,45,,,,,"$1,650,000",,"$1,059.05",,,,530563640.0,"This stunning 2-level condo has a modern open living, dining and kitchen space; perfect for entertaining. The chef's kitchen is classic with stainless steel appliances including a 36 Thermador gas range. In addition to the above, the main level has two bedrooms including a primary suite with sumptuous bath and a second bedroom with adjacent 2nd bath. The private garden is accessed from the second rear bedroom and is beautifully planted and very inviting. The lower level has a third bedroom or den and 3rd bath. There are hardwood floors thoughout the home except for the primary suite which has handsome wool carpet. Besides the private yard there is a second patio off the lower level. The unit has space for 2 cars in tandem parking as well as storage + a private laundry area. This is the lower unit in a 2 unit HOA. The prime Corona Heights location provides easy access to the Castro or Cole Valley. Muni Metro, Tech Shuttles and a plethora of shops and restaurants are easily accessed.",,,"$1,059",,97.0,97.0,For Sale,,Appointment Only,,"$1,059.05",Assessor Auto-Fill,,CA,2/17/2023,,Corona Heights,,No,,,2.0,,,2.0,2/24/2023,Yes,Yes,Yes,Yes,,,,,94114,
SF423730742,SLD,32,638 Belvedere Street,,SANFRCISCO,9999,"$1,350,000","$1,355,000",DE,1350.0,2.0,1.0,1.0,,0.0,1910.0,0.0573,"2,495",,,"Stunning 5 Room Flat , beautifully renovated kitchen , baths, lighting and open concept floor plan. The living area flows easily out to an awesome deck. The kitchen boasts luxurious high end finishes, custom dining and prep island, stainless appliances and in unit laundry. Walk in closet provides excellent storage. Below there is a 1 car parking garage and separate, dedicated storage room. 638 Belvedere is currently rented at $5,500/monthly, month to month, to a non-protected tenant.",,,,,,,,,,0.00,0,,,113.0,,,,1292-014,0,Contact Listing Agent,Datashare San Francisco,,,,01024577,,0.00,,RESIDENTIAL,,5/10/2023,,,,,,,Offers Reviewed Tues April 4th at 3PM,San Francisco,Carmel,32,33,33,Just a few doors down from Carmel with lovely outl,,,,,,,,,,,0.0,,,,5/1/2023,,,No,,,,,,5/11/2023,Conventional,3/29/2023 5:00 PM,"$1,000",994893.0,3/30/2023,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Tenant,5/1/2023,,0,,,,,423730742,,"$1,350,000",TIC,5/1/2023,,,,39,,,,,"$1,355,000",,"$1,003.70",,,,530597023.0,"Stunning 5 Room Flat , beautifully renovated kitchen , baths, lighting and open concept floor plan. The living area flows easily out to an awesome deck. The kitchen boasts luxurious high end finishes, custom dining and prep island, stainless appliances and in unit laundry. Walk in closet provides excellent storage. Below there is a 1 car parking garage and separate, dedicated storage room. 638 Belvedere is currently rented at $5,500/monthly, month to month, to a non-protected tenant.",,5.0,"$1,003",,100.0,100.0,For Sale,,Call Showing Contact,,"$1,003.70",Not Verified,,CA,5/10/2023,,Cole Valley/Parnassu,,No,,,1.0,,,1.0,5/11/2023,Yes,Yes,Yes,Yes,,,,,94117,
SF423730740,SLD,32,636 Belvedere Street,,SANFRCISCO,9999,"$1,645,000","$1,670,000",DE,1500.0,3.0,1.0,1.0,,0.0,1910.0,0.0573,"2,495",,,"Striking, Renovated Upper Unit TIC on a Prime Belvedere Block with partial Golden Gate Bridge & Greenbelt Views, terrific level yard, decks, outdoor space, and 1 car garage. Meticulously improved by the current owners including approx. $400,000 of interior renovation and garage level structural/seismic strengthening. Gast Architects designed this thoughtful remodel. 636 Belvedere is the vacant upper unit w/ brilliant natural light, 3 spacious bedrooms, 1.5 new baths, an open concept kitchen/living area with large island, custom cabinetry and high end stainless appliances. It features a new full bath and a half with luxury finishes + custom tile, new Marvin dual paned windows, extensive storage components, and a walk out deck overlooking the sunny garden.",,,,,,,,,,0.00,0,,,113.0,,,,1292-014,0,Contact Listing Agent,Datashare San Francisco,,,,01152226,00625769,0.00,,RESIDENTIAL,,5/10/2023,1484878.0,,,,,,Offers Reviewed Tues April 4th @ 3PM,San Francisco,Carmel,32,33,33,On Belvedere just a few doors down from Carmel. No,,,,,,,,,,,0.0,,,,5/1/2023,,,No,,,,,,5/11/2023,Conventional,3/29/2023 5:00 PM,"$1,096",00994893,3/30/2023,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,5/1/2023,,0,,,,,423730740,,"$1,645,000",TIC,5/1/2023,,,,47,,,,,"$1,670,000",,"$1,113.33",,,,530597041.0,"Striking, Renovated Upper Unit TIC on a Prime Belvedere Block with partial Golden Gate Bridge & Greenbelt Views, terrific level yard, decks, outdoor space, and 1 car garage. Meticulously improved by the current owners including approx. $400,000 of interior renovation and garage level structural/seismic strengthening. Gast Architects designed this thoughtful remodel. 636 Belvedere is the vacant upper unit w/ brilliant natural light, 3 spacious bedrooms, 1.5 new baths, an open concept kitchen/living area with large island, custom cabinetry and high end stainless appliances. It features a new full bath and a half with luxury finishes + custom tile, new Marvin dual paned windows, extensive storage components, and a walk out deck overlooking the sunny garden.",,,"$1,113",,101.0,101.0,For Sale,,Call Showing Contact,,"$1,113.33",Not Verified,,CA,5/10/2023,,Cole Valley/Parnassu,,No,,,1.0,,,1.0,5/11/2023,Yes,Yes,Yes,Yes,,,,,94117,
SF423726068,SLD,20,4475 17th Street,,SANFRCISCO,9999,"$1,795,000","$1,800,000",DE,0.0,3.0,2.0,0.0,,0.0,1951.0,0.0574,"2,500",,,"Welcome to 4475 17th Street - a beautiful Corona Heights single-family home with stunning views and an expansive deck on each level. The main level of this home boasts an open concept floor plan with floor-to-ceiling glass doors that open onto an oversized deck with gorgeous water and city views, the epitome of indoor/outdoor living. Take in the views from the bright living room with a charming fireplace and direct deck access. The space flows seamlessly into the dining area and kitchen, creating the perfect environment for entertaining and relaxation. This level is complete with two bedrooms and a bathroom with a large soaking tub. The lower level of this home includes an open, studio layout (3rd Bedroom) with an additional full bathroom, kitchenette, and attached deck with hot tub - the possibilities are endless! Continue down for access to the peaceful, landscaped backyard and additional large bonus room, perfect for a home office or gym. Two additional storage areas and one car garage complete this amazing view home! Situated in an A+ location - an easy walk to Corona Heights Park, Cole Valley, and Castro Street hotspots.",,,,,,,,,,0.00,0,,,72.0,,,,2654-039,0,Contact Listing Agent,Datashare San Francisco,,,,1777525.0,625769.0,0.00,,RESIDENTIAL,,5/4/2023,,1935559.0,,,,,Contact Aaron Bellings for more information (415) 601-3000 or Aaron@BellingsBrothers.com,San Francisco,Mars Street,20,21,21,,,,,,,,,,,,1.0,,,,4/5/2023,,,No,,,,,,5/5/2023,Conventional,3/15/2023 5:00 PM,,1915431.0,3/16/2023,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,4/5/2023,,0,,,,,423726068,,"$1,795,000",,4/5/2023,,,,55,,,,,"$1,800,000",,,,,,530591478.0,"Welcome to 4475 17th Street - a beautiful Corona Heights single-family home with stunning views and an expansive deck on each level. The main level of this home boasts an open concept floor plan with floor-to-ceiling glass doors that open onto an oversized deck with gorgeous water and city views, the epitome of indoor/outdoor living. Take in the views from the bright living room with a charming fireplace and direct deck access. The space flows seamlessly into the dining area and kitchen, creating the perfect environment for entertaining and relaxation. This level is complete with two bedrooms and a bathroom with a large soaking tub. The lower level of this home includes an open, studio layout (3rd Bedroom) with an additional full bathroom, kitchenette, and attached deck with hot tub - the possibilities are endless! Continue down for access to the peaceful, landscaped backyard and additional large bonus room, perfect for a home office or gym. Two additional storage areas and one car garage complete this amazing view home! Situated in an A+ location - an easy walk to Corona Heights Park, Cole Valley, and Castro Street hotspots.",,6.0,,,100.0,100.0,For Sale,,Appointment Only,,,,,CA,5/4/2023,,Corona Heights,,No,,,1.0,http://www.coronaheightsviewhome.com/,,,5/5/2023,Yes,Yes,Yes,Yes,,,,,94114,
SF423911475,SLD,89,18 Levant Street,,SANFRCISCO,9999,"$1,195,000","$1,140,000",CO,1010.0,2.0,2.0,0.0,,0.0,1962.0,0.0556,"2,424",400,M,"Nestled along one of Corona Heights' most coveted & tranquil tree-lined streets, this charming top floor 2BR/2BA modern view condo in boutique 2-unit bldg. offers the sophistication of contemporary elegance. Bright & spacious open concept living/dining room, flooded w/ natural light, showcases panoramic city & bay views. Living room boasts inviting wood-burning fireplace & view walkout deck. Living space flows into the modern chef's kitchen & provides perfect venue for entertaining. Updated kitchen features a Bertazzoni gas range, brand new quartz countertops & backsplashes, stainless steel appliances & ample cabinetry. Located at rear of the unit, the 2BR overlook serene garden landscape. Spacious primary suite offers en suite bathroom & opens to deck & walkway to beautifully landscaped terrace garden. Freshly painted walls, engineered hardwood floors, new modern light fixtures, recessed lighting, Lutron dimmers and controls & Nest thermostat complete the home. Garage features indep. parking for 1 car w/ ample storage & private laundry. Freshly painted front building exterior & common stairwell. Convenient location within walking distance to vibrant Castro neighborhood restaurants/shops, public transit & tech shuttles. Steps to Randall Museum and the scenic Corona Heights Park.",,,,,,,,,,0.00,0,,,62.0,,,,2618-071,0,Contact Listing Agent,Datashare San Francisco,,,,02097814,02206485,0.00,,RESIDENTIAL,,1/18/2024,,1965026.0,,,,,Call or text for showing instructions. Pre-escrow opened with Mijael Schmidt at First American Title Company. Please email Ly or Mike for additional information and disclosures. 18Levant.com,San Francisco,States Street,89,90,90,,,,,,,,,,,,1.0,,,,12/20/2023,,,Yes,,,16-18 Levant St. HOA,,,,,9/21/2023 5:00 PM,"$1,183",01919855,9/22/2023,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,12/20/2023,,0,,,,,423911475,,"$1,195,000",,12/20/2023,,,,37,,,,,"$1,140,000",,"$1,128.71",,,,530681682.0,"Nestled along one of Corona Heights' most coveted & tranquil tree-lined streets, this charming top floor 2BR/2BA modern view condo in boutique 2-unit bldg. offers the sophistication of contemporary elegance. Bright & spacious open concept living/dining room, flooded w/ natural light, showcases panoramic city & bay views. Living room boasts inviting wood-burning fireplace & view walkout deck. Living space flows into the modern chef's kitchen & provides perfect venue for entertaining. Updated kitchen features a Bertazzoni gas range, brand new quartz countertops & backsplashes, stainless steel appliances & ample cabinetry. Located at rear of the unit, the 2BR overlook serene garden landscape. Spacious primary suite offers en suite bathroom & opens to deck & walkway to beautifully landscaped terrace garden. Freshly painted walls, engineered hardwood floors, new modern light fixtures, recessed lighting, Lutron dimmers and controls & Nest thermostat complete the home. Garage features indep. parking for 1 car w/ ample storage & private laundry. Freshly painted front building exterior & common stairwell. Convenient location within walking distance to vibrant Castro neighborhood restaurants/shops, public transit & tech shuttles. Steps to Randall Museum and the scenic Corona Heights Park.",,5.0,"$1,128",,95.0,95.0,For Sale,,Call Showing Contact,,"$1,128.71",Graphic Artist,,CA,1/18/2024,,Corona Heights,,No,,,1.0,https://vimeo.com/866277658/4c6bce4920,,2.0,1/25/2024,Yes,Yes,Yes,Yes,,,,,94114,
SF422706405,SLD,97,64 Mars Street,,SANFRCISCO,9999,"$1,675,000","$1,500,000",DE,2185.0,3.0,2.0,0.0,,0.0,1908.0,0.056700,"2,469",,,"Attention contractors and buyers with imagination! This diamond in the rough is an excellent opportunity to create a wonderful home in one of San Francisco's most coveted neighborhoods. On the main level, the large living room has a fireplace, coved ceilings and bay windows with unobstructed views of the City to the Bay. Classic pocket doors open from the living room to the large dining room with built-in cabinet. The kitchen and half-bath have been removed and are waiting for a new owner. Stairs descend to a recently remodeled bedroom and bath. This room has a private entrance from the front of the home. The upper level consists of two, nice sized bedrooms. The front bedroom has amazing views and the rear bedroom has direct access to a deck and stairs to a spacious yard. There is also a full bath on this level. There is also a one-car garage. 64 Mars Street is minutes from the Castro, Cole Valley and Haight Ashbury neighborhoods,public transportation and Buena Vista Park.",,,,,,,,,,0.00,0,,,115.0,,,,2654-010,0,Contact Listing Agent,Datashare San Francisco,,,,02016832,1180851.0,0.00,,RESIDENTIAL,,3/1/2023,,,,,,,As-Is sale. Great opportunity. Easy to show. Contact Bill at 415-309-7279.,San Francisco,Corbett Avenue,97,98,98,,,,,,,,,,,,1.0,,,,2/8/2023,,,No,,,,,,,,11/2/2022 5:00 PM,$766,01395888,11/3/2022,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,2/8/2023,,0,,,,,422706405,,"$1,675,000",,2/8/2023,,,,82,,No,,,"$1,500,000",,$686.50,,,,530550581.0,"Attention contractors and buyers with imagination! This diamond in the rough is an excellent opportunity to create a wonderful home in one of San Francisco's most coveted neighborhoods. On the main level, the large living room has a fireplace, coved ceilings and bay windows with unobstructed views of the City to the Bay. Classic pocket doors open from the living room to the large dining room with built-in cabinet. The kitchen and half-bath have been removed and are waiting for a new owner. Stairs descend to a recently remodeled bedroom and bath. This room has a private entrance from the front of the home. The upper level consists of two, nice sized bedrooms. The front bedroom has amazing views and the rear bedroom has direct access to a deck and stairs to a spacious yard. There is also a full bath on this level. There is also a one-car garage. 64 Mars Street is minutes from the Castro, Cole Valley and Haight Ashbury neighborhoods,public transportation and Buena Vista Park.",,,$686,,89.0,89.0,For Sale,,Appointment Only,,$686.50,Graphic Artist,,CA,3/1/2023,,Corona Heights,,No,,,1.0,,,,3/10/2023,Yes,Yes,Yes,Yes,,,,,94114,
SF422698651,SLD,130,445 Roosevelt Way,,SANFRCISCO,9999,"$1,799,000","$1,799,000",CO,1505.0,2.0,2.0,0.0,,0.0,1953.0,0.063400,"2,761",362,M,"VIEW VIEW VIEW!!! Extraordinary 2-level View Condo in one of the most desirable areas of San Francisco! Located in the highly sought after Corona Heights neighborhood, this 2 bedroom + bonus office/flexible space, 2 full bathroom top floor home is in a boutique 3 unit building. Featuring a panoramic view deck off the main living/dining area with views of the City and the Bay and an exclusive use roof, this home is ideal for outdoor entertaining. Wall to wall windows and skylights flood the home with natural light! Elegantly renovated, features include a spacious gas cooking kitchen, hardwood floors, wood burning fireplace, in-unit laundry and 1 car garage parking. Conveniently located near Corona Heights Park, Duboce Triangle, Buena Vista and the Castro, this home is your urban oasis!",,,,,,,,,,0.00,0,,,70.0,,,,2618-074,0,Contact Listing Agent,Datashare San Francisco,,,,01248348,1413211.0,0.00,,RESIDENTIAL,,3/2/2023,,,,,,,Call or text Shirley @ 415.812.3013. Easy to show!,San Francisco,Lower Terrace,130,131,131,,,,,,,,,,,,1.0,,,,2/21/2023,,,Yes,,,,,,,Cash,9/29/2022 5:00 PM,"$1,195",01997253,9/30/2022,,,1834648.0,Entry Only,Excl Right,Market Listing,,,,0.0,,,,Vacant,2/21/2023,,0,,,,,422698651,,"$1,799,000",,2/21/2023,,,,44,,,,,"$1,799,000",,"$1,195.35",Shirley Liang,415-812-3013,,530535646.0,"VIEW VIEW VIEW!!! Extraordinary 2-level View Condo in one of the most desirable areas of San Francisco! Located in the highly sought after Corona Heights neighborhood, this 2 bedroom + bonus office/flexible space, 2 full bathroom top floor home is in a boutique 3 unit building. Featuring a panoramic view deck off the main living/dining area with views of the City and the Bay and an exclusive use roof, this home is ideal for outdoor entertaining. Wall to wall windows and skylights flood the home with natural light! Elegantly renovated, features include a spacious gas cooking kitchen, hardwood floors, wood burning fireplace, in-unit laundry and 1 car garage parking. Conveniently located near Corona Heights Park, Duboce Triangle, Buena Vista and the Castro, this home is your urban oasis!",,6.0,"$1,195",,100.0,100.0,For Sale,,Appointment Only,,"$1,195.35",Graphic Artist,,CA,3/2/2023,,Corona Heights,,No,,,1.0,https://my.matterport.com/show/?m=LMMAnnGQNGd,,3.0,3/10/2023,Yes,Yes,Yes,Yes,,,,,94114,
SF423719008,SLD,0,20 Graystone Terrace,,SANFRCISCO,9999,"$3,000,000","$3,030,000",DE,2178.0,3.0,2.0,1.0,,0.0,1924.0,0.0574,"2,500",,,"20 Graystone Terrace is a stunning 3BR+/2.5BA Craftsman home located on one of the most sought-after blocks in San Francisco. The property boasts breathtaking downtown and east bay views and has undergone substantial upgrades over the years, preserving its classic beauty. As you enter the home, a wide and elegant foyer leads to a sun-filled living room with Bay windows & wood-burning fireplace. The spacious dining rm faces a gorgeous garden and retains its original Craftsman details. The well-appointed kitchen is complete with modern cabinets, white quartz counters, and doors to the garden. There's also a lounge area within the kitchen for family and friends to interact and help prepare meals. A half bath is also on the first floor. Upstairs, the bedrooms are accessed by a staircase that mirrors the elegance of the foyer. The primary bedroom boasts spectacular views and features a spacious en-suite bath with a walk-in closet and French doors leading to the updated balcony/deck. The middle bedroom is spacious and the 3rd bedroom is surrounded by windows overlooking the garden. A separate office adds ultimate function to this level. Large garage with room for parking + storage. It's conveniently located near Cole Valley, Tank Hill, Upper Market, and the Pemberton steps.",,,,,,,,,,0.0,0.0,,,99.0,,,,2705-003,0,,Datashare San Francisco,,,,1888090.0,625769.0,0.0,,RESIDENTIAL,,3/6/2023,,1358542.0,,,,,Seller intends to sell Off-Market. Easy to show. Contact Shane (415.225.5990) Julie (415.730.6387) Stephen (415.307.9698). Escrow with Gerrie Brindley at Chicago Title.,San Francisco,Clarendon,0,1,1,Clarendon to Graystone,,,,,,,,,,,1.0,,,,2/3/2023,,,No,,,,,,3/14/2023,Conventional,2/2/2023 4:00 PM,"$1,377",01881111,2/3/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,2/3/2023,,0,,,,,423719008,,"$3,000,000",,2/3/2023,,,,44,,,,,"$3,030,000",,"$1,391.18",,,,530575132.0,"20 Graystone Terrace is a stunning 3BR+/2.5BA Craftsman home located on one of the most sought-after blocks in San Francisco. The property boasts breathtaking downtown and east bay views and has undergone substantial upgrades over the years, preserving its classic beauty. As you enter the home, a wide and elegant foyer leads to a sun-filled living room with Bay windows & wood-burning fireplace. The spacious dining rm faces a gorgeous garden and retains its original Craftsman details. The well-appointed kitchen is complete with modern cabinets, white quartz counters, and doors to the garden. There's also a lounge area within the kitchen for family and friends to interact and help prepare meals. A half bath is also on the first floor. Upstairs, the bedrooms are accessed by a staircase that mirrors the elegance of the foyer. The primary bedroom boasts spectacular views and features a spacious en-suite bath with a walk-in closet and French doors leading to the updated balcony/deck. The middle bedroom is spacious and the 3rd bedroom is surrounded by windows overlooking the garden. A separate office adds ultimate function to this level. Large garage with room for parking + storage. It's conveniently located near Cole Valley, Tank Hill, Upper Market, and the Pemberton steps.",,,"$1,391",,101.0,101.0,For Sale,,See Remarks,,"$1,391.18",Graphic Artist,,CA,3/6/2023,,Clarendon Heights,,No,,,1.0,https://my.matterport.com/show/?m=883hwBRtVhN&mls=1,,,3/15/2023,No,No,No,No,,,,,94114,
SF423900114,SLD,7,120 Eureka Street,,SANFRCISCO,9999,"$1,850,000","$2,125,000",CO,1600.0,3.0,2.0,0.0,,0.0,1900.0,0.0717,"3,123",260,M,"Welcome to 120 Eureka Street, a gem on a quiet block in San Francisco's vibrant Castro neighborhood. This top-floor, 2-level house-like condo is flooded with natural light and has been renovated within the last year. The Victorian facade and period details, including original fireplace, are perfectly paired with modern light fixtures and sleek kitchen with walnut cabinetry and spacious island with counter seating. A dining space, wet bar, pantry and extra storage offer an open floor plan ideal for entertainers. A sun-flooded lounge area opens onto a private deck overlooking a shared backyard. Perfect for those looking for a flexible layout, the main floor has 2 spacious bedrooms plus a nursery or an office. The main level living room could serve as an additional bedroom. Upstairs is a wonderfully comfortable family area, office area and an additional guest room. In-unit laundry, central air conditioning, two-car parking and abundant storage complete this special Eureka Street home.",,,,,,,,,,0.00,0,,,123.0,,,,2692-053,0,Contact Listing Agent,Datashare San Francisco,,,,01895115,00625769,0.00,,RESIDENTIAL,,9/7/2023,,,,,,,"Property is in contract. HOA dues paid annually; averaged per month for MLS purposes. No closet in front room staged as nursery. Top level permitted only as storage. Main level sq ft: 1,600 per graphic artist. Top level 590 sq ft of legal ceiling height, 900 sq ft total.",San Francisco,18th St,7,8,8,,,,,,,,,,,,1.0,,,,8/21/2023,,,Yes,,,,,,9/8/2023,,8/13/2023 5:00 PM,"$1,156",01408017,8/14/2023,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,8/21/2023,,0,,,,,423900114,,"$1,850,000",,8/21/2023,,,,20,,,,,"$2,125,000",,"$1,328.13",,,,530660271.0,"Welcome to 120 Eureka Street, a gem on a quiet block in San Francisco's vibrant Castro neighborhood. This top-floor, 2-level house-like condo is flooded with natural light and has been renovated within the last year. The Victorian facade and period details, including original fireplace, are perfectly paired with modern light fixtures and sleek kitchen with walnut cabinetry and spacious island with counter seating. A dining space, wet bar, pantry and extra storage offer an open floor plan ideal for entertainers. A sun-flooded lounge area opens onto a private deck overlooking a shared backyard. Perfect for those looking for a flexible layout, the main floor has 2 spacious bedrooms plus a nursery or an office. The main level living room could serve as an additional bedroom. Upstairs is a wonderfully comfortable family area, office area and an additional guest room. In-unit laundry, central air conditioning, two-car parking and abundant storage complete this special Eureka Street home.",,6.0,"$1,328",,114.0,114.0,For Sale,,Appointment Only,,"$1,328.13",Graphic Artist,,CA,9/7/2023,,Eureka Valley/Dolore,,No,,,2.0,,,2.0,9/12/2023,Yes,No,No,Yes,,,,,94114,
