MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ME222097725,SLD,68,70 Bay Drive,,SACRAMENTO,9999,"$350,000","$340,000",DE,1188.0,4.0,1.0,0.0,,0.0,1950.0,0.200000,"8,712",,,Great house on a cul-de-sac. Large back yard with plenty of potential. Fresh paint on interior. All sheds to stay with the home. Appliances are about 7 years old. Close to Business 80 and minutes from downtown. Don't let this one get away!,,,0.0,,,,,,,0.00,0,,No,73.0,,,,263-0211-012-000,0,Show,Datashare MetroList,,,,01429200,1022642.0,68.03,,RESIDENTIAL,,4/7/2023,,,,,,,Viewing hours between 10am - 5pm. Seller will be staying in a converted shed in back yard - she may or may not be home during showings. Back yard will be cleaned before closing.,Sacramento,El Camino,68,69,69,Exit Business 80 at El Camino and go West. Turn Ri,,,,,,,,,,6067.0,0.0,,,,2/21/2023,,,No,,,,,,4/18/2023,FHA,12/7/2022 4:00 PM,$294,1490577,12/8/2022,,,01338273,Full Service,Excl Right,Market Listing,Right side of porch,,,1.0,,,,Vacant,2/21/2023,,0,,,,,222097725,,"$350,000",,2/21/2023,,,,27,,No,,,"$340,000",,$286.20,,,,560454540.0,Great house on a cul-de-sac. Large back yard with plenty of potential. Fresh paint on interior. All sheds to stay with the home. Appliances are about 7 years old. Close to Business 80 and minutes from downtown. Don't let this one get away!,,,$286,,97.0,97.0,For Sale,,Vacant w/Lockbox,,$286.20,Assessor Auto-Fill,Offer As Is,CA,4/7/2023,One Story,,,No,,,0.0,,,,4/18/2023,Yes,Yes,Yes,Yes,,,,,95815 2016,R-1
41019592,SLD,36,2661 Norwood Ave,,SACRAMENTO,9999,"$349,999","$350,000",DE,1268.0,4.0,2.0,,Y,0.0,1940.0,0.220000,"9,583",,,"Manny Toledo - 916-519-0255 - Charming 4 Bedroom 2 bath with extra room, plus separated garage, HUGE back yard.",,,,,,,,,,,,,No,83.0,,,,,0,,BAY EAST,,,,02075090,01272617,,No,RESIDENTIAL,,5/8/2023,,,,,,,Must text prior to showing. Sold as-Is.,Sacramento,El Camino Ave,36,36,36,"80 Frwy, Norwood Ave South to Property",,Other,,,,,,,,6067.0,0.0,,,,3/25/2023,,,No,,,,,,5/9/2023,Conventional,2/17/2023 2:08 PM,$276,01461112,2/17/2023,,,01841735,Full Service,Excl Right,Market Listing,,,,3.0,No,,,Vacant,3/25/2023,,none,,,,,41019592,,"$349,999",,3/25/2023,,,,12,No,No,,"$349,999","$350,000",5/9/2023,$276.03,,,Yes,,"Charming 4 Bedroom 2 bath with extra room, plus separated garage, HUGE back yard.",,7.0,$276,Other,100.0,100.0,For Sale,,"Text so alarm can be turn off and Go, Vacant with lockbox.",,$276.03,Assessor Agent-Fill,,CA,5/9/2023,One Story,,,Yes,,,,,,,5/9/2023,Yes,Yes,Yes,Yes,,2661.0,,Norwood Ave,95815,
ME223020471,SLD,10,311 W El Camino Avenue,,SACRAMENTO,9999,"$475,000","$485,000",DE,2102.0,4.0,3.0,1.0,,0.0,1945.0,0.220000,"9,583",,,"STEP Into your new OASIS! This property is one you are not going to want to leave after you park your car in the driveway! Large South Natomas Lot, fully developed and ready for its new owners! Step inside to fresh new interior paint, 2 master bedrooms down stairs, a remodeled upgraded kitchen, half bathroom, office nook and so much more! The upstairs also boasts a full bathroom and two guests bedrooms. Step into the backyard and you are greeted with a large RV/Parking area, fresh turf for outdoor games, a separate gym/mother in law quarters and a man cave tuff shed! Where else are you going to find this at such a fantastic price and location! Hurry to this property before it is too late! This will go fast!",,,0.0,,,,,,,0.0,0,,No,78.0,,,,262-0262-023-000,0,Contact Listing Agent,Datashare MetroList,,,,02174301,1236514.0,70.01,,RESIDENTIAL,,6/2/2023,,2048900.0,,,,,"USE SHOWINGTIME. gate contractor box code 1985. And Alarm code is 1985. email soaresteam@gmail.com for inspections from previous buyer who got cold feet **PLEASE READ ALL REMARKS AND FOLLOW: Taylor is the point of contact, please have him on the RPA when submitting an offer and email to taylor.s@kw.com. Send POF/approval letter with offer. Home will not be sanitized between showings.",Sacramento,American Ave,10,11,11,Head north on I-5 N. Use the right 2 lanes to take,,,,,,,,,,6067.0,0.0,,,,5/12/2023,,,No,,,,,,6/2/2023,Conventional,4/19/2023 5:00 PM,$225,1133186,4/20/2023,,,00995131,Full Service,Excl Right,Market Listing,,,,5.0,,,,Vacant,5/12/2023,,10000,,,,,223020471,,"$475,000",,5/12/2023,,,,31,,No,,,"$485,000",,$230.73,Showingtime,000-000-0000,,560483364.0,"STEP Into your new OASIS! This property is one you are not going to want to leave after you park your car in the driveway! Large South Natomas Lot, fully developed and ready for its new owners! Step inside to fresh new interior paint, 2 master bedrooms down stairs, a remodeled upgraded kitchen, half bathroom, office nook and so much more! The upstairs also boasts a full bathroom and two guests bedrooms. Step into the backyard and you are greeted with a large RV/Parking area, fresh turf for outdoor games, a separate gym/mother in law quarters and a man cave tuff shed! Where else are you going to find this at such a fantastic price and location! Hurry to this property before it is too late! This will go fast!",,,$230,,102.0,102.0,For Sale,,Appointment Only,,$230.73,Assessor Auto-Fill,,CA,6/2/2023,Two Story,,,No,,,0.0,,,,6/2/2023,Yes,Yes,Yes,Yes,,,,,95833 2204,r-1
ME223038576,SLD,5,2172 Forrest Street,,SACRAMENTO,9999,"$599,900","$580,000",DE,1419.0,3.0,1.0,1.0,,1.0,1938.0,0.180000,"7,841",,,"Classic Woodlake Bungalow overlooking the park features traditional charm & fresh, modern updates! Original oak hardwood floors, living room fireplace, formal dining room, beautiful remodeled kitchen with European cabinets, stainless steel countertops, electric cooktop & Dacor oven, & wine refrigerator. Sleek custom built-in cabinets/shelving in the living room, media room/den, & powder room. Hall bath is newly tiled with new sink & fixtures, & new window on order. Large back bedroom with office area. Fun & exciting backyard with multiple seating areas, patios, mature landscaping, Tiki bar, & fire feature. Oversized garage with plenty of storage, too. Walk to Lightrail, King Cong, Shift Coffee, Southpaw Sushi, Lil' Joes & more!",,,0.0,,,,,,,0.0,0,,No,85.0,,,,275-0144-011-000,0,Contact Listing Agent,Datashare MetroList,,,,01254423,625769.0,69.01,Yes,RESIDENTIAL,,6/8/2023,,,,,,,Call or text agent to show.,Sacramento,Woodlake Dr,5,6,6,Oxford to Woodlake to Forrest.,,,,,,,,,,6067.0,1.0,,,,5/9/2023,,,No,,,,,,6/9/2023,Cash,5/3/2023 5:00 PM,$422,1254423,5/4/2023,,,00625769,Full Service,Excl Right,Market Listing,Front Door,,,2.0,,,,Owner,5/9/2023,,0,,,,,223038576,,"$599,900",,5/9/2023,,,,36,,No,,,"$580,000",,$408.74,Paloma Begin,916-628-8561,,560505624.0,"Classic Woodlake Bungalow overlooking the park features traditional charm & fresh, modern updates! Original oak hardwood floors, living room fireplace, formal dining room, beautiful remodeled kitchen with European cabinets, stainless steel countertops, electric cooktop & Dacor oven, & wine refrigerator. Sleek custom built-in cabinets/shelving in the living room, media room/den, & powder room. Hall bath is newly tiled with new sink & fixtures, & new window on order. Large back bedroom with office area. Fun & exciting backyard with multiple seating areas, patios, mature landscaping, Tiki bar, & fire feature. Oversized garage with plenty of storage, too. Walk to Lightrail, King Cong, Shift Coffee, Southpaw Sushi, Lil' Joes & more!",,,$408,,96.0,96.0,For Sale,,Text Showing Contact,,$408.74,Assessor Auto-Fill,,CA,6/8/2023,One Story,,,No,,,0.0,,,,6/9/2023,Yes,Yes,Yes,Yes,,,,,95815 3845,R1
ME223032760,SLD,13,2641 Norwood Avenue,,SACRAMENTO,9999,"$368,000","$375,000",DE,865.0,3.0,1.0,0.0,,0.0,1939.0,0.22,"9,583",,,"BEAUTIFULLY REMODELED! Don't miss this opportunity, it won't last. Come and see all the great upgrades, new HVAC, ducting, interior and exterior painting, vinyl plank floors, carpet, doors, windows, kitchen and bath with tile on shower walls, modern front fences with dual gate access for RV/boat/hobby, and a huge backyard where you can build another unit to rent it out. All work was done with permits.",,,0.0,,,,,,,0.00,0,,No,84.0,,,,263-0153-007-000,0,,Datashare MetroList,,,,02086957,1022642.0,68.03,,RESIDENTIAL,,5/30/2023,,,,,,,,Sacramento,Eleanor Ave,13,14,14,"From I-80 take Norwood Ave South, house is on the",,,,,,,,,,6067.0,0.0,,,,5/2/2023,,,No,,,,,,6/5/2023,FHA,4/18/2023 5:00 PM,$425,2162844.0,4/19/2023,,,01475046,Full Service,Excl Right,Market Listing,,,,5.0,,,,Vacant,5/2/2023,,0,,,,,223032760,,"$368,000",,5/2/2023,,,,23,,No,,,"$375,000",,$433.53,Maria Arredondo,916-595-2153,,560498662.0,"BEAUTIFULLY REMODELED! Don't miss this opportunity, it won't last. Come and see all the great upgrades, new HVAC, ducting, interior and exterior painting, vinyl plank floors, carpet, doors, windows, kitchen and bath with tile on shower walls, modern front fences with dual gate access for RV/boat/hobby, and a huge backyard where you can build another unit to rent it out. All work was done with permits.",,,$433,,101.0,101.0,For Sale,,Vacant w/Lockbox,,$433.53,Owner,,CA,5/30/2023,One Story,,,No,,,0.0,http://my.matterport.com/show/?m=Bo378xQBUuK,,,6/6/2023,Yes,Yes,Yes,Yes,,,,,95815 2132,R-1
ME223023260,SLD,12,169 El Camino Avenue,,SACRAMENTO,9999,"$375,000","$385,000",DE,1092.0,3.0,2.0,0.0,,2.0,1930.0,0.18,"7,841",,,"This 3-bedroom 2 full bathroom home sits on a 0.18 lot behind a newly installed beautiful wrought iron fence. Along with the updated kitchen, bathrooms and flooring, this home comes with an updated HVAC system, roof, sewer line and tankless water heater. The backyard has alley access, lots of grass and a large cement slab for potential RV parking or simply extra car parking. Even with a 2-car garage sitting at the end of the long driveway, there is still plenty of room for an accessory dwelling unit. With great sun exposure, just imagine the kind of garden you can create. This home is move-in ready and located just minutes to the heart of Downtown Sacramento. This is a gem that you have to see for yourself.",,,0.0,,,,,,,0.00,0,,No,93.0,,,,263-0216-018-000,0,Contact Listing Agent,Datashare MetroList,,,,02109466,1345078.0,68.03,,RESIDENTIAL,,5/24/2023,,,,,,,"Sale is NO LONGER contingent on seller finding replacement property. Asking for short escrow and up to 59 day rent back. Please use ShowingTime to schedule your tour. Showings on Tuesdays, evenings Mon, Wed, Thur, Fri and on weekends. Seller requires 1 hour notice for showing. Dog on premises. Lockbox will be placed on Saturday 3/25. Garage code: 7131 Buyer to verify accuracy of all MLS information. Tax records show 1 bath. Please submit offers with Preapproval letter and Proof of Funds. Escrow is opened with Robyn Rodgers at Chicago Title Sacramento. The will be presented as they come in. Please follow all current COVID protocols.",Sacramento,Edgewater Rd,12,13,13,From I5 take W. El Camino Exit east. From I80 take,,,,,,,,,,6067.0,0.0,,,7131,4/5/2023,,,No,,,,,,5/25/2023,Conventional,3/23/2023 5:00 PM,$343,1934452.0,3/24/2023,,,01908304,Full Service,Excl Right,Market Listing,By garage on fence,,,7.0,,,,Owner,4/5/2023,,13000,,,,,223023260,,"$375,000",,4/5/2023,,,,32,,No,,,"$385,000",,$352.56,David hall,916-607-1577,,560487504.0,"This 3-bedroom 2 full bathroom home sits on a 0.18 lot behind a newly installed beautiful wrought iron fence. Along with the updated kitchen, bathrooms and flooring, this home comes with an updated HVAC system, roof, sewer line and tankless water heater. The backyard has alley access, lots of grass and a large cement slab for potential RV parking or simply extra car parking. Even with a 2-car garage sitting at the end of the long driveway, there is still plenty of room for an accessory dwelling unit. With great sun exposure, just imagine the kind of garden you can create. This home is move-in ready and located just minutes to the heart of Downtown Sacramento. This is a gem that you have to see for yourself.",,,$352,,102.0,102.0,For Sale,,Leave Card,,$352.56,Assessor Auto-Fill,,CA,5/24/2023,One Story,,,Yes,,,0.0,,,,5/26/2023,Yes,Yes,Yes,Yes,,,,,95815 2027,R-1
ME223007590,SLD,10,549 Southgate Road,,SACRAMENTO,9999,"$595,000","$595,000",DE,2729.0,3.0,4.0,0.0,,2.0,1937.0,0.200000,"8,712",,,"Back on the Market and a Huge Price Reduction! Diamond in the Rough in Woodlake. This stately Spanish style home on a corner lot features vaulted ceiling w/ wood beams and over-sized fireplace in living room. Built-in bar and cabinets in dining room. Spanish pavers in bonus/gathering room, fireplace, full bath and access to yard. One downstairs bedroom and bath. Two bedrooms and two bathrooms upstairs plus a bonus room with lots of windows. Inside laundry off kitchen, HVAC and 1/4 basement. Two-car garage, garden room and many patio areas. This home awaits your creative transformation!",,,0.0,,,,,,,0.0,0,,No,86.0,,,,275-0184-008-0000,0,Contact Listing Agent,Datashare MetroList,,,,01344828,01395216,69.01,,RESIDENTIAL,,3/10/2023,,,,,,,"*ALARM* Call Agent for Code. Key is for the deadbolt on the front door. Please do touch any of the other locks on the front door. Watch your step going down stairs from kitchen to gathering room (Please leave Hall Light On!), and in backyard due to uneven patio areas. Please do not open french doors in living room or door to the outside in dining room. Please be sure all doors that you've used are locked. Property being sold as-is by Trustee. No sign on property.",Sacramento,Forrest Street,10,11,11,Arden Way to Royal Oaks south to Southgate Rd. go,,,,,,,,,,6067.0,2.0,,,On front gate,2/17/2023,,,No,,,,,,3/22/2023,Conventional,2/6/2023 4:00 PM,$218,784986,2/7/2023,,,1908304.0,Full Service,Excl Right,Market Listing,,,,3.0,,,,Vacant,2/17/2023,,0,,,,,223007590,,"$575,000",,2/17/2023,,,,35,,No,,,"$595,000",,$218.03,Sue Olson,916-601-8834,,560469199.0,"Back on the Market and a Huge Price Reduction! Diamond in the Rough in Woodlake. This stately Spanish style home on a corner lot features vaulted ceiling w/ wood beams and over-sized fireplace in living room. Built-in bar and cabinets in dining room. Spanish pavers in bonus/gathering room, fireplace, full bath and access to yard. One downstairs bedroom and bath. Two bedrooms and two bathrooms upstairs plus a bonus room with lots of windows. Inside laundry off kitchen, HVAC and 1/4 basement. Two-car garage, garden room and many patio areas. This home awaits your creative transformation!",,,$218,,100.0,103.0,For Sale,,Call Showing Contact,,$218.03,Assessor Auto-Fill,,CA,3/10/2023,Two Story,,,No,,,0.0,,,,3/22/2023,Yes,Yes,Yes,Yes,,,,,95815,R-1
ME223072365,SLD,22,630 Blackwood Street,,SACRAMENTO,9999,"$899,000","$877,500",DE,1786.0,4.0,2.0,0.0,,0.0,1922.0,0.210000,"9,148",,,"Nestled within the shade of majestic oak trees, this enchanting 1922 Tudor style home exudes timeless elegance and charm. As you approach the property, the allure of the manicured yards, adorned with vibrant roses, creates a warm and inviting ambiance. The expansive lot also features Meyer lemon, mandarin, and persimmon trees. Step inside this Woodlake marvel and discover a wealth of character and thoughtful design. The spacious main house accommodates four bedrooms and two baths, providing ample space for comfortable living. Additionally, the property includes a separate Accessory Dwelling Unit (ADU) with a full bath and kitchen, perfect for guests or potential rental income. Be welcomed by the rich allure of hardwood floors, arches and exposed beams. The kitchen has butcher blocks and an extra prep sink/ panty area. An abundance of built-ins, from elegantly designed shelving to delightful dining hutches. A surprise awaits with a secret cabinet, adding an element of whimsy to the home. The downstairs bath has a separate tub and shower. The oversized living room with picture window centers on the fireplace. The bedroom sliding doors lead to the serene backyard, with covered porch,",1.0,0.0,0.0,Detached,Detached Studio,Yes,,,No,0.00,700,Other,Yes,101.0,,,,275-0194-002-000,7,Contact Listing Agent,Datashare MetroList,,,,01365631,1996600.0,69.01,,RESIDENTIAL,,9/8/2023,,,,,,,"Easy to show. Just call or text listing agent prior to showing for alarm instructions 916-212-9211. Do not enter without alarm instructions!! Front of home, and studio have cameras.",Sacramento,Cantalier,22,23,23,Royal Oaks Drive to Woodlake. Left on Cantalier St,,,,,,,,,,6067.0,1.0,,,,8/22/2023,,,No,,,,,,9/13/2023,Conventional,7/30/2023 5:00 PM,$503,01365631,7/31/2023,,,01996600,Full Service,Excl Right,Market Listing,Front railing,,,1.0,,,,Owner,8/22/2023,,,,,,,223072365,,"$899,000",,8/22/2023,,,,88,,No,,,"$877,500",,$491.32,KRistina Maahs,916-212-9211,,560546387.0,"Nestled within the shade of majestic oak trees, this enchanting 1922 Tudor style home exudes timeless elegance and charm. As you approach the property, the allure of the manicured yards, adorned with vibrant roses, creates a warm and inviting ambiance. The expansive lot also features Meyer lemon, mandarin, and persimmon trees. Step inside this Woodlake marvel and discover a wealth of character and thoughtful design. The spacious main house accommodates four bedrooms and two baths, providing ample space for comfortable living. Additionally, the property includes a separate Accessory Dwelling Unit (ADU) with a full bath and kitchen, perfect for guests or potential rental income. Be welcomed by the rich allure of hardwood floors, arches and exposed beams. The kitchen has butcher blocks and an extra prep sink/ panty area. An abundance of built-ins, from elegantly designed shelving to delightful dining hutches. A surprise awaits with a secret cabinet, adding an element of whimsy to the home. The downstairs bath has a separate tub and shower. The oversized living room with picture window centers on the fireplace. The bedroom sliding doors lead to the serene backyard, with covered porch, gardening beds and greenhouse/exercise/art studio await.",,,$491,,97.0,97.0,For Sale,,Appointment Only,,$491.32,Assessor Auto-Fill,,CA,9/8/2023,Two Story,,,No,,,0.0,,,,9/13/2023,Yes,Yes,Yes,Yes,,,,,95815 3802,R-1
ME223073376,SLD,28,500 Lampasas Avenue,,SACRAMENTO,9999,"$195,000","$200,000",DE,820.0,2.0,1.0,0.0,,2.0,1946.0,0.190000,"8,276",,,"Welcome to 500 Lampasas Avenue, a diamond in the rough waiting to be polished! This fixer-upper property presents an incredible opportunity for DIY enthusiasts or anyone looking to put their personal touch on their dream home. Located in a desirable neighborhood in Sacramento, California, this home offers convenience, potential, and a chance to create a space that truly reflects your vision. The property sits on a generous lot, providing ample space for expansion, landscaping, or outdoor entertainment areas. The exterior showcases a classic design that offers immense curb appeal once restored to its former glory. Unleash your creativity as you envision the possibilities of customizing the interior layout to suit your lifestyle and preferences. Whether you're looking to create your forever home or add to your real estate portfolio, 500 Lampasas Avenue offers the perfect canvas for your vision to come to life. Embrace the potential and endless possibilities this property has to offer.",,,0.0,,,,,,,0.00,0,,No,77.0,,,,263-0190-014-000,4,,Datashare MetroList,,,DETACHED GARAG,01936234,01022642,68.02,,RESIDENTIAL,,9/22/2023,,,,,,,"MUST COMPLETE HOLD HARMLESS 24 HRS PRIOR TO SHOWING ONCE COMPLETED SEND TO: paulboudier@knowledgere.com First 30 days seller will only accept owner occupied offers from a buyer who will occupy the home for at least 1 year. Buyer Agents will be assessed a $200 Technology Fee for properties that close escrow after August 13, 2023. It is the responsibility of Buyer Agents to ensure the Technology Fee is included in the Closing Disclosure. The Technology Fee will be deducted from the commission and disbursed accordingly at closing.Call Showing Time to Schedule appt at 866-200-6628. Please submit all offers with the RPA, Pre-Approval/DU Approval, and POF. All supporting documents must be dated within the last 30 days AND in the name of the buyer(s). If a Corp or Trust include documents. *** For information or to SUBMIT An OFFER GO TO www.submitoffers.net",Sacramento,Forrest Street,28,29,29,Start on I-80 West to Sacramento Take Exit 90 to N,,,,,,,,,,6067.0,0.0,,,COMPLETE HOLD HARMLESS,8/31/2023,,,No,,,,,,10/9/2023,Cash,8/2/2023 5:00 PM,$237,1179722,8/3/2023,,,01354059,Full Service,Excl Right,Market Listing,,,,7.0,,,,Vacant,8/31/2023,,,,,,,223073376,,"$195,000",,8/31/2023,,,,32,,No,,,"$200,000",,$243.90,SHOWING TIME,866-200-6628,,560547566.0,"Welcome to 500 Lampasas Avenue, a diamond in the rough waiting to be polished! This fixer-upper property presents an incredible opportunity for DIY enthusiasts or anyone looking to put their personal touch on their dream home. Located in a desirable neighborhood in Sacramento, California, this home offers convenience, potential, and a chance to create a space that truly reflects your vision. The property sits on a generous lot, providing ample space for expansion, landscaping, or outdoor entertainment areas. The exterior showcases a classic design that offers immense curb appeal once restored to its former glory. Unleash your creativity as you envision the possibilities of customizing the interior layout to suit your lifestyle and preferences. Whether you're looking to create your forever home or add to your real estate portfolio, 500 Lampasas Avenue offers the perfect canvas for your vision to come to life. Embrace the potential and endless possibilities this property has to offer.",,,$243,,102.0,102.0,For Sale,,Vacant w/Lockbox,,$243.90,Assessor Auto-Fill,REO,CA,9/22/2023,One Story,,,No,,,0.0,,,,10/10/2023,Yes,Yes,Yes,Yes,,,,,95815 2123,R-1
ME223081915,SLD,11,556 Eleanor Avenue,,SACRAMENTO,9999,"$235,000","$250,000",DE,1269.0,2.0,1.0,0.0,,1.0,1941.0,0.220000,"9,583",,,SWEAT EQUITY. Home with large living room with wood burning fire place. Formal dining room which can be opened to kitchen to create a more open space concept. 1269 sq ft home with 2 beds 1 bath and lots of room for 3rd bedroom and bath additions. Almost a quarter acre lot with possible ADU potential. Home is a fixer and needs roof replaced and will sell cash or need a 203K loan.,,,0.0,,,,,,,0.00,0,,No,82.0,,,,263-0163-005-000,0,Contact Listing Agent,Datashare MetroList,,,,01923741,01448220,0.00,,RESIDENTIAL,,9/22/2023,,,,,,,"SHOWINGS: MUST HAVE SCHEDULED APPOINTMENT. Easy to show but given that there are dogs on the property, please give agent enough time to contact seller so that dogs can be moved into the garage. Home is occupied by seller and seller's tenants. OFFERS: Email all offers to lourdesmendoza1@yahoo.com with proof of funds and/or loan approval letter. Offers will be presented as they come in.",Sacramento,Fairfield Street,11,12,12,Eleanor Avenue to property.,,,,,,,,,,6067.0,1.0,,,,9/4/2023,,,No,,,,,,9/27/2023,Cash,8/23/2023 5:00 PM,$185,1777831,8/24/2023,,,01345078,Full Service,Excl Right,Market Listing,No Lockbox,,,9.0,,,,Owner,9/4/2023,,,,,,,223081915,,"$235,000",,9/4/2023,,,,16,,No,,,"$250,000",,$197.01,Lourdes Mendoza,916-516-0007,,560557342.0,SWEAT EQUITY. Home with large living room with wood burning fire place. Formal dining room which can be opened to kitchen to create a more open space concept. 1269 sq ft home with 2 beds 1 bath and lots of room for 3rd bedroom and bath additions. Almost a quarter acre lot with possible ADU potential. Home is a fixer and needs roof replaced and will sell cash or need a 203K loan.,,,$197,,106.0,106.0,For Sale,,Appointment Only,,$197.01,Owner,,CA,9/22/2023,One Story,,,No,,,0.0,,,,9/27/2023,Yes,Yes,Yes,Yes,,,,,95815,Resi
