MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
SF423742628,SLD,68,579 27th Street,A,SANFRCISCO,9999,"$1,450,000","$1,350,000",CO,1137.0,2.0,2.0,0.0,,0.0,1986.0,0.065400,"2,849",202,M,"Welcome to 579 27th Street! This completely renovated condo in 2020 has 2 bedroom, 2 bath + panoramic views is both stylish and practical. The open concept living room opens to a lovely balcony with stunning city views. The kitchen has gorgeous Vermont black granite countertops, beautiful cabinetry with brass hardware and stainless steel appliances. The gracious front deck is ideal for morning coffee or evening cocktails. Off the back bedrooms is an amazing large rear patio. This designed patio is perfect for lounging and grilling. Comes with built in BBQ and gas heat lamps. Throughout the unit are white oak hardwood flooring, appliances including a Bertazzoni Range & Bosch Dishwasher, in unit laundry and 1 car parking in the garage this property is ideal for convenient, modern living close to all the action on 24th Street. Special Financing Incentives available on this property from SIRVA Mortgage. Relocation company will give a $7500 credit for NRCC's.",,,,,,,,,,0.00,0,,,37.0,,,,6590-059,0,Contact Listing Agent,Datashare San Francisco,,,,00877838,00625769,0.00,,RESIDENTIAL,,8/4/2023,,,,,,,Relocation company will give a $7500 credit for NRCC's. This is a relocation sale. Additional forms required. Need additional time when an offer is submitted.,San Francisco,newburg,68,69,69,,,,,,,,,,,,0.0,,,,7/24/2023,,,Yes,,,,,,8/6/2023,Cash,5/16/2023 5:00 PM,"$1,275",01307929,5/17/2023,,,1908304.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,7/24/2023,,0,,,,,423742628,,"$1,585,000",,7/24/2023,,,,28,,,,,"$1,350,000",,"$1,187.34",,,,530619902.0,"Welcome to 579 27th Street! This completely renovated condo in 2020 has 2 bedroom, 2 bath + panoramic views is both stylish and practical. The open concept living room opens to a lovely balcony with stunning city views. The kitchen has gorgeous Vermont black granite countertops, beautiful cabinetry with brass hardware and stainless steel appliances. The gracious front deck is ideal for morning coffee or evening cocktails. Off the back bedrooms is an amazing large rear patio. This designed patio is perfect for lounging and grilling. Comes with built in BBQ and gas heat lamps. Throughout the unit are white oak hardwood flooring, appliances including a Bertazzoni Range & Bosch Dishwasher, in unit laundry and 1 car parking in the garage this property is ideal for convenient, modern living close to all the action on 24th Street. Special Financing Incentives available on this property from SIRVA Mortgage. Relocation company will give a $7500 credit for NRCC's.",,5.0,"$1,187",,93.0,85.0,For Sale,,Appointment Only,,"$1,187.34",Assessor Auto-Fill,,CA,8/4/2023,,Noe Valley,,No,,,1.0,http://www.noevalleylife.com,,3.0,8/28/2023,Yes,Yes,Yes,Yes,,,,,94131,
SF423753720,SLD,22,445 Clipper Street,,SANFRCISCO,9999,"$2,195,000","$2,250,000",DU,2327.0,5.0,2.0,2.0,,0.0,1900.0,0.0654,"2,850",,,"Charming Noe Valley home in Prime location with high ceilings, period details and enchanting large landscaped garden. Upper level: 2 bedrooms with views and a remodeled bathroom. Main level: formal dining area, living room, 1 bedroom with shower room + half bathroom, remodeled kitchen with fantastic garden views and laundry. Lower level: renovated additional space with separate entrance, 8' ceilings, 2 bedrooms, remodeled bathroom, laundry area and garden outlooks. Convenient to 24th St restaurants, cafes, shops, Douglass Playground, and tech shuttle stops.",,,,,,,,,,0.00,0,,,123.0,,,,6555-041,0,Contact Listing Agent,Datashare San Francisco,,,,1989381.0,00625769,0.00,,RESIDENTIAL,,8/14/2023,,,,,,,,San Francisco,Diamond Street,22,23,23,,,,,,,,,,,,0.0,,,,7/28/2023,,,No,,,,,,8/28/2023,,7/5/2023 5:00 PM,$943,01435932,7/6/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,7/28/2023,,0,,,,,423753720,,"$2,195,000",,7/28/2023,,,,64,,,,,"$2,250,000",,$966.91,Eric Turner,415-425-1516,,530642814.0,"Charming Noe Valley home in Prime location with high ceilings, period details and enchanting large landscaped garden. Upper level: 2 bedrooms with views and a remodeled bathroom. Main level: formal dining area, living room, 1 bedroom with shower room + half bathroom, remodeled kitchen with fantastic garden views and laundry. Lower level: renovated additional space with separate entrance, 8' ceilings, 2 bedrooms, remodeled bathroom, laundry area and garden outlooks. Convenient to 24th St restaurants, cafes, shops, Douglass Playground, and tech shuttle stops.",,7.0,$966,,102.0,102.0,For Sale,,Appointment Only,,$966.91,Owner,,CA,8/14/2023,Three or More Stories,Noe Valley,,No,,,0.0,http://445Clipper.com,,,8/28/2023,Yes,Yes,Yes,Yes,,,,,94114,
SF423716238,SLD,7,475 Jersey Street,,SANFRCISCO,9999,"$2,295,000","$2,954,750",DE,2261.0,3.0,2.0,1.0,,0.0,1938.0,0.065400,"2,848",,,"Step into the charming & elegant world of 475 Jersey St, situated on one of the premier blocks in the heart of Noe Valley. This beautiful home features 3 beds, including a grand primary suite on the top floor, 2 full baths and powder room, & 2-car tandem parking. As you enter the formal living room, you'll be greeted by a warm & inviting wood-burning fireplace and period details throughout. The remodeled kitchen boasts new appliances & countertops with strategically placed skylights.The dining room is adjacent to an atrium, which adds a touch of elegance and natural light to the space. The upstairs living room opens onto the south-facing terrace, providing an ideal spot for indoor-outdoor living and dining. Newly refinished hardwood floors throughout with new designer light fixtures, adding to its vintage charm. The deep south-facing backyard is a true oasis, complete with roses & a lemon tree, providing a tranquil and private space to relax and entertain. 475 Jersey is located in a prime location of Noe Valley, offering easy access to all of the cafe's & shops on 24th Street. This is a rare opportunity to own a turnkey single family residence in one of the most sought-after neighborhoods in the city.",,,,,,,,,,0.00,0,,,85.0,,,,6539-029A,0,Contact Listing Agent,Datashare San Francisco,,,,01268379,01834648,0.00,,RESIDENTIAL,,2/22/2023,1873983.0,,,,,,,San Francisco,Diamond St,7,8,8,,,,,,,,,,,,0.0,,,,2/3/2023,,,No,,,,,,,Conventional,1/26/2023 4:00 PM,"$1,015",1895115,1/27/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,2/3/2023,,0,,,,,423716238,,"$2,295,000",,2/3/2023,,,,1,,,,,"$2,954,750",,"$1,306.83",,,,530572778.0,"Step into the charming & elegant world of 475 Jersey St, situated on one of the premier blocks in the heart of Noe Valley. This beautiful home features 3 beds, including a grand primary suite on the top floor, 2 full baths and powder room, & 2-car tandem parking. As you enter the formal living room, you'll be greeted by a warm & inviting wood-burning fireplace and period details throughout. The remodeled kitchen boasts new appliances & countertops with strategically placed skylights.The dining room is adjacent to an atrium, which adds a touch of elegance and natural light to the space. The upstairs living room opens onto the south-facing terrace, providing an ideal spot for indoor-outdoor living and dining. Newly refinished hardwood floors throughout with new designer light fixtures, adding to its vintage charm. The deep south-facing backyard is a true oasis, complete with roses & a lemon tree, providing a tranquil and private space to relax and entertain. 475 Jersey is located in a prime location of Noe Valley, offering easy access to all of the cafe's & shops on 24th Street. This is a rare opportunity to own a turnkey single family residence in one of the most sought-after neighborhoods in the city.",,7.0,"$1,306",,128.0,128.0,For Sale,,Appointment Only,,"$1,306.83",Assessor Auto-Fill,,CA,2/22/2023,Three or More Stories,Noe Valley,,No,,,2.0,http://www.475jersey.com/mls/91383871,,,2/24/2023,Yes,No,No,Yes,,,,,94114,
SF423722588,SLD,0,4089 26th Street,,SANFRCISCO,9999,"$3,300,000","$3,300,000",DE,2298.0,3.0,2.0,0.0,,0.0,1910.0,0.065400,"2,850",,,For comp purposes only.,,,,,,,,,,0.00,0,,,113.0,,,,6564-023,0,Contact Listing Agent,Datashare San Francisco,,,,01814885,00625769,0.00,,RESIDENTIAL,,2/16/2023,2033636.0,,,,,,,San Francisco,Noe,0,1,1,,,,,,,,,,,,1.0,,,,2/16/2023,,,No,,,,,,,Conventional,2/15/2023 4:00 PM,"$1,436",1839976,2/16/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,2/16/2023,,0,,,,,423722588,,"$3,300,000",,2/16/2023,,,,1,,,,,"$3,300,000",,"$1,436.03",,,,530581970.0,For comp purposes only.,,7.0,"$1,436",,100.0,100.0,For Sale,,Appointment Only,,"$1,436.03",Assessor Auto-Fill,,CA,2/16/2023,,Noe Valley,,No,,,1.0,,,,2/24/2023,Yes,Yes,Yes,Yes,,,,,94131,
SF423727586,SLD,19,766 Duncan Street,,SANFRCISCO,9999,"$1,995,000","$2,300,000",DE,0.0,3.0,2.0,0.0,,0.0,1950.0,0.0654,"2,848",,,"Showcasing breathtaking views of the city & the Bay, this meticulously-maintained MCM Noe Valley home beams with pride of home ownership. The main living space is equipped with an updated kitchen that seamlessly connects to the dining room and has direct access to the view deck creating a highly sought after indoor/outdoor living experience. To complete this level, two bedrooms share a bright full-size bathroom with shower over tub. The primary bedroom is located on the lower level to ensure your privacy and quiet living and offers a remodeled en-suite bathroom with walk-in shower, heated floors and ample closet space. The exceptional outdoor space lends itself to entertainment, play and summer gatherings. With its grassy patch and multi-level view decks, this is the perfect place for hosting BBQ's, fun games and cocktails. Additional features include hardwood floors throughout, side by side laundry, 1-car parking & additional storage. Convenient location minutes away from 24th St. corridor, Diamond Heights Blvd, Glen Park Canyon, Douglass Playground and Church St. restaurant & businesses. Don't miss this turnkey opportunity in one of the most desirable neighborhoods of San Francis",,,,,,,,,,0.00,0,,,73.0,,,,6588-007C,0,Contact Listing Agent,Datashare San Francisco,,,,2042817.0,625769.0,0.00,,RESIDENTIAL,,5/5/2023,1305936.0,,,,,,,San Francisco,Diamond,19,20,20,,,,,,,,,,,,0.0,,,,4/19/2023,,,No,,,,,,5/5/2023,Conventional,3/30/2023 5:00 PM,,1895115.0,3/31/2023,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,4/19/2023,,0,,,,,423727586,,"$1,995,000",,4/19/2023,,,,1,,,,,"$2,300,000",,,,,,530596044.0,"Showcasing breathtaking views of the city & the Bay, this meticulously-maintained MCM Noe Valley home beams with pride of home ownership. The main living space is equipped with an updated kitchen that seamlessly connects to the dining room and has direct access to the view deck creating a highly sought after indoor/outdoor living experience. To complete this level, two bedrooms share a bright full-size bathroom with shower over tub. The primary bedroom is located on the lower level to ensure your privacy and quiet living and offers a remodeled en-suite bathroom with walk-in shower, heated floors and ample closet space. The exceptional outdoor space lends itself to entertainment, play and summer gatherings. With its grassy patch and multi-level view decks, this is the perfect place for hosting BBQ's, fun games and cocktails. Additional features include hardwood floors throughout, side by side laundry, 1-car parking & additional storage. Convenient location minutes away from 24th St. corridor, Diamond Heights Blvd, Glen Park Canyon, Douglass Playground and Church St. restaurant & businesses. Don't miss this turnkey opportunity in one of the most desirable neighborhoods of San Francisco!",,6.0,,,115.0,115.0,For Sale,,Call Showing Contact,,,Not Available,,CA,5/5/2023,,Noe Valley,,No,,,1.0,https://www.766duncan.com,,,5/6/2023,Yes,No,No,Yes,,,,,94131,
SF423921973,SLD,0,678 28th Street,,SANFRCISCO,9999,"$1,500,000","$1,600,000",DE,1075.0,2.0,1.0,0.0,,0.0,1910.0,0.0654,"2,848",,,,,,,,,,,,,0.00,0,,,114.0,,,,6605-013,0,Contact Listing Agent,Datashare San Francisco,,,,01941148,1941148.0,0.00,,RESIDENTIAL,,3/1/2024,,1239922.0,,,,,,San Francisco,Douglas,0,1,1,,,,,,,,,,,,0.0,,,,3/1/2024,,,No,,,,,,3/2/2024,Other,2/29/2024 4:00 PM,"$1,395",1948137.0,3/1/2024,,,1239922.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,3/1/2024,,0,,,,,423921973,,"$1,500,000",,3/1/2024,,,,63,,,,,"$1,600,000",,"$1,488.37",Aaron Soffer,415-606-7133,,530702653.0,,,4.0,"$1,488",,106.0,106.0,For Sale,,Text Showing Contact,,"$1,488.37",Assessor Auto-Fill,,CA,3/1/2024,,Noe Valley,,No,,,2.0,,,,3/2/2024,No,No,No,No,,,,,94131,
41033434,SLD,163,565 29Th St,,SANFRCISCO,9999,"$1,950,000","$1,950,000",DE,4270.0,6.0,4.0,2.0,N,1.0,1910.0,0.070000,"2,850",,,Fiona Zhao - Agt: 415-680-8209 - Shovel Ready!  Build your own dream home! Great investment opportunity!,,,,,,,,,,,,,,114.0,Yes,,Yes,6630 -033,0,,CONTRA COSTA,,,,01420965,1486075.0,,No,RESIDENTIAL,,3/5/2024,,,,,,,send me proof of fund. I can share the approved plan. The listing agent is one of the owner and the other owner is her husband. The square footage is for the approved plans. Buyer to do all the investigation for the existing property and approved plans.,San Francisco,Castro St,163,163,163,across Castro St,,NOE VALLEY,,,,,,,,6075.0,1.0,,,,12/28/2023,,,No,,,,,,3/5/2024,Conventional,7/18/2023 10:57 AM,$457,01996841,7/18/2023,,,1958149.0,Full Service,Excl Right,Market Listing,,,,1.0,No,,,Vacant,12/28/2023,,none,,,,,41033434,,"$1,950,000",,12/28/2023,,,,4,No,No,,"$1,950,000","$1,950,000",7/18/2023,$456.67,,,No,,Shovel Ready!  Build your own dream home! Great investment opportunity!,,10.0,$457,,100.0,100.0,For Sale,,,,$456.67,Graphic Artist,,CA,3/5/2024,Three or More Stories,,,No,6630 -033,,,,,,3/5/2024,Yes,Yes,Yes,Yes,,565.0,,29Th St,94131,
SF423728948,SLD,0,4063 Cesar Chavez Street,,SANFRCISCO,9999,"$2,795,000","$2,795,000",CO,1792.0,3.0,2.0,1.0,,0.0,2019.0,0.0701,"3,055",399,M,"Modern luxury in the heart of the Noe Valley! With two levels of living space & a three private view decks, 4063 Cesar Chavez brings to life the best of California indoor/outdoor living Featuring 3 Bedrooms, 2.5 Baths & an open concept living/dining/kitchen with panoramic city & bay views, this entertainer's paradise has 3 fabulous view decks totaling over 1000 sqft & a private elevator servicing all levels. The kitchen is a chef's dream, with Miele appliances, sleek european cabinetry, & Quartz countertops. The lower level is anchored by a media room with a wet bar & adjoining atrium. The grand scale Primary bedroom with its luxurious en-suite bathroom & walk-in closet opens onto a large south-facing terrace. Two additional bedrooms with lots of closet space & floor-to-ceiling windows complete the offering. Occupying the top two levels of a 2-unit boutique building, this dream home boasts a surround sound system to set up the ambiance for any occasion, radiant floor heating, wide-plank American Oak floors, in-unit laundry & 1-car parking. Exceptional location just minutes from a variety of dining, shopping, entertainment options and all the local favorites on Church & 24th St. Eas",,,,,,,,,,0.00,0,,,4.0,,,,6580-045,0,Contact Listing Agent,Datashare San Francisco,,,,1888146.0,1407690.0,0.0,,RESIDENTIAL,,6/2/2023,709006.0,,,,,,,San Francisco,Noe,0,1,1,,,,,,,,,,,,0.0,,,,5/15/2023,,,Yes,,,,,,6/2/2023,Conventional,5/14/2023 5:00 PM,"$1,559",1895115.0,5/15/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,5/15/2023,,0,,,,,423728948,,"$2,795,000",,5/15/2023,,,,28,,,,,"$2,795,000",,"$1,559.71",,,,530603055.0,"Modern luxury in the heart of the Noe Valley! With two levels of living space & a three private view decks, 4063 Cesar Chavez brings to life the best of California indoor/outdoor living Featuring 3 Bedrooms, 2.5 Baths & an open concept living/dining/kitchen with panoramic city & bay views, this entertainer's paradise has 3 fabulous view decks totaling over 1000 sqft & a private elevator servicing all levels. The kitchen is a chef's dream, with Miele appliances, sleek european cabinetry, & Quartz countertops. The lower level is anchored by a media room with a wet bar & adjoining atrium. The grand scale Primary bedroom with its luxurious en-suite bathroom & walk-in closet opens onto a large south-facing terrace. Two additional bedrooms with lots of closet space & floor-to-ceiling windows complete the offering. Occupying the top two levels of a 2-unit boutique building, this dream home boasts a surround sound system to set up the ambiance for any occasion, radiant floor heating, wide-plank American Oak floors, in-unit laundry & 1-car parking. Exceptional location just minutes from a variety of dining, shopping, entertainment options and all the local favorites on Church & 24th St. Easy access to the 101, J Church, shuttle bus stops & other transit options.",,7.0,"$1,559",,100.0,100.0,For Sale,,Call Showing Contact,,"$1,559.71",Assessor Auto-Fill,,CA,6/2/2023,,Noe Valley,,No,,,1.0,https://my.matterport.com/show/?m=e7nSnaX3kEm,,2.0,6/2/2023,Yes,No,No,Yes,,,,,94131,
SF423907428,SLD,105,547 29th Street,1,SANFRCISCO,9999,"$1,894,000","$1,775,000",CO,1831.0,3.0,2.0,1.0,,0.0,2001.0,0.0654,"2,850",280,M,"Step into this sunlit, spacious condo, and you will instantly feel at home.This inviting abode features an open floor plan that seamlessly connects the gourmet kitchen, complete with stainless steel appliances and Caesar stone countertops, a dining nook with ample storage, and an expansive kitchen island,to the living area complete with a cozy,gas fireplace.This level also boasts an home office/bedroom and a convenient half-bath. The middle and lower levels reveal 2 sunny ensuite bedrooms, each featuring spacious and luxurious bathrooms with jetted tubs, double sinks, and walk-in showers. All 3 levels offer south-facing decks overlooking a exclusive use serene garden with mature trees, perfect for entertaining or simply relaxing. Added spacious storage area that can flexibly serve as a wine cellar, workshop, or arts and crafts room. In-unit laundry, gleaming hardwood floors throughout, and a garage parking with additional storage. Located just a leisurely walk away from a multitude of cafes, coffee shops, restaurants, Whole Foods, and the vibrant Saturday Farmer's Market on 24th St. Convenience extends to public transportation with easy access to Muni's J,tech transport,BART,and SFO.Added bonus of low HOA dues this condo offers not only comfort but also exceptional value.",,,,,,,,,,0.00,0,,,23.0,,,,6630-051,0,Contact Listing Agent,Datashare San Francisco,,,,02057523,1407690.0,0.00,,RESIDENTIAL,,1/8/2024,,,,,,,Please text Oli at 415-412-9279 for showings and/or questions. Staging has been removed. Disclosures at https://app.disclosures.io/link/547-29th-Street-1-mlyvju34,San Francisco,Castro/Noe,105,106,106,,,,,,,,,,,,0.0,,,,12/21/2023,,,Yes,,,547 29th St Association,,,,Conventional,9/6/2023 5:00 PM,"$1,034",01435428,9/7/2023,,,478571.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,12/21/2023,,0,,,,,423907428,,"$1,975,000",,12/21/2023,,,,22,,,,,"$1,775,000",,$969.42,Oli,415-412-9279,,530672773.0,"Step into this sunlit, spacious condo, and you will instantly feel at home.This inviting abode features an open floor plan that seamlessly connects the gourmet kitchen, complete with stainless steel appliances and Caesar stone countertops, a dining nook with ample storage, and an expansive kitchen island,to the living area complete with a cozy,gas fireplace.This level also boasts an home office/bedroom and a convenient half-bath. The middle and lower levels reveal 2 sunny ensuite bedrooms, each featuring spacious and luxurious bathrooms with jetted tubs, double sinks, and walk-in showers. All 3 levels offer south-facing decks overlooking a exclusive use serene garden with mature trees, perfect for entertaining or simply relaxing. Added spacious storage area that can flexibly serve as a wine cellar, workshop, or arts and crafts room. In-unit laundry, gleaming hardwood floors throughout, and a garage parking with additional storage. Located just a leisurely walk away from a multitude of cafes, coffee shops, restaurants, Whole Foods, and the vibrant Saturday Farmer's Market on 24th St. Convenience extends to public transportation with easy access to Muni's J,tech transport,BART,and SFO.Added bonus of low HOA dues this condo offers not only comfort but also exceptional value.",,6.0,$969,,93.0,89.0,For Sale,,Call Showing Contact,,$969.42,Assessor Auto-Fill,,CA,1/8/2024,,Noe Valley,,No,,,1.0,http://www.54729thstreetunit1.com/,,2.0,1/25/2024,Yes,Yes,Yes,Yes,,,,,94131,
SF423900066,SLD,124,1466 Noe Street,,SANFRCISCO,9999,"$3,099,000","$3,250,000",DE,3320.0,4.0,3.0,1.0,,0.0,2009.0,0.0671,"2,922",,,"Beautiful Noe Valley home on four floors. Slate decks with expansive views of Downtown, Eastbay, and Southern Views. Clean, modern lines define this elegant home, from the sleek railings and warm oak hardwood floors, to stylish chandeliers & sconces. The gourmet Kitchen features Viking appliances, a sitting alcove breakfast nook area and sit-at Island. An open concept Living and Dining room. Up a level, a large landing connects 3 Bedrooms, one which is en-suite, 2 Baths and the Laundry room. At the top level, a large skylight floods the stair case with natural light. The luxurious large Master suite, with large walk in closet, Spa like bathroom finished in limestone, an over sized shower with rain head, and a home office with sliding French doors to the terraced back yard. The finished 2-car tandem garage with EV charger shares the street level with a bottle temperature controlled wine cellar and sitting area.",,,,,,,,,,0.00,0,,,15.0,,,,6603-003,0,Contact Listing Agent,Datashare San Francisco,,,,02101649,1022642.0,0.00,,RESIDENTIAL,,1/10/2024,,,,,,,"Please contact David Archibeque at: 415-637-6825 to schedule showing. Escrow with First American Title: Kelley Kish Esc# 6954415. PHENOMENAL NEW PRICE!!, WRITE AN OFFER! This is a perfect opportunity for your clients to own a large beautiful contemporary view home in a great area in Noe Valley. Don't let this opportunity pass by.",San Francisco,28th St.,124,125,125,,,,,,,,,,,,0.0,,,,12/25/2023,,,No,,,,,,,Conventional,8/22/2023 5:00 PM,$933,01779702,8/23/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,12/25/2023,,0,,,,,423900066,,"$3,395,000",,12/25/2023,,,,78,,,,,"$3,250,000",,$978.92,,,,530660054.0,"Beautiful Noe Valley home on four floors. Slate decks with expansive views of Downtown, Eastbay, and Southern Views. Clean, modern lines define this elegant home, from the sleek railings and warm oak hardwood floors, to stylish chandeliers & sconces. The gourmet Kitchen features Viking appliances, a sitting alcove breakfast nook area and sit-at Island. An open concept Living and Dining room. Up a level, a large landing connects 3 Bedrooms, one which is en-suite, 2 Baths and the Laundry room. At the top level, a large skylight floods the stair case with natural light. The luxurious large Master suite, with large walk in closet, Spa like bathroom finished in limestone, an over sized shower with rain head, and a home office with sliding French doors to the terraced back yard. The finished 2-car tandem garage with EV charger shares the street level with a bottle temperature controlled wine cellar and sitting area.",,9.0,$978,,104.0,95.0,For Sale,,Appointment Only,,$978.92,Assessor Auto-Fill,,CA,1/10/2024,Three or More Stories,Noe Valley,,No,,,2.0,,,,1/25/2024,Yes,Yes,Yes,Yes,,,,,94131,
