MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ME223065330,SLD,5,511 41st Street,,SACRAMENTO,9999,"$650,000","$700,000",DE,1006.0,3.0,1.0,1.0,,1.0,1922.0,0.144600,"6,299",,,"Located in the heart of East Sac, this darling bungalow offers three bedrooms, 1 1/2 baths plus a large backyard with lots of potential to expand; add an ADU, pool and pool house, or expand the home's footprint. Home features hardwood floors, a bright and open floor plan leading to the newer kitchen with quartz countertops, and large backyard patio. The third bedroom is a perfect space for a home office. Don't miss this opportunity to live in the highly coveted neighborhood of East Sac!",,,0.0,,,,,,,0.0,0,,No,101.0,,,,004-0242-013-000,3,Show,Datashare MetroList,,,,01861578,01908304,2.00,,RESIDENTIAL,,8/9/2023,,1751888.0,,,,,"Offers to include POF, pre-approval and acknowledgment of pest report and should be sent to Julie.Riggs@CBrealty.com and/or HannemannHomes@gmail.com. Title opened with Cornerstone Title. Offers due at 5pm on Monday. Thank you for showing it!",Sacramento,H Street,5,6,6,Located on 41st St between H St and D St,,,,,,,,,,6067.0,0.0,,,,7/19/2023,,,No,,,,,,8/11/2023,Conventional,7/13/2023 5:00 PM,$646,2159665,7/14/2023,,,01908304,Full Service,Excl Right,Market Listing,Front door,,,9.0,,,,Vacant,7/19/2023,,,,,,,223065330,,"$650,000",,7/19/2023,,,,32,,No,,,"$700,000",,$695.83,Julie Riggs Winn,530-368-1422,,560539168.0,"Located in the heart of East Sac, this darling bungalow offers three bedrooms, 1 1/2 baths plus a large backyard with lots of potential to expand; add an ADU, pool and pool house, or expand the home's footprint. Home features hardwood floors, a bright and open floor plan leading to the newer kitchen with quartz countertops, and large backyard patio. The third bedroom is a perfect space for a home office. Don't miss this opportunity to live in the highly coveted neighborhood of East Sac!",,,$695,,107.0,107.0,For Sale,,Leave Card,,$695.83,Assessor Auto-Fill,,CA,8/9/2023,One Story,,,No,,,0.0,,,,8/12/2023,Yes,Yes,Yes,Yes,,,,,95819,R-1
ME223067473,SLD,6,2620 D Street,,SACRAMENTO,9999,"$695,000","$725,000",DE,931.0,2.0,1.0,0.0,,0.0,1911.0,0.150000,"6,534",,,"Charming High water Bungalow located in the New Era neighborhood within Midtown. This character filled 2bedroom 1bath 931 sq ft home sites on the sought after double lot in Midtown with alley access. With opportunities to split the lot into a new APN or just build your dream garage and ADU above. The kitchen and bath have been updated along with newer 200amp panel. The basement is useable for tons of storage or even an office. Great front and back porches to chill and relax on. Located close to Sutter's Landing for river access, highways and everything Midtown and East Sac has to offer.",,,0.0,,,,,,,0.00,0,,No,112.0,,,,003-0145-008-000,1,,Datashare MetroList,,,,01881720,01814931,4.00,,RESIDENTIAL,,8/9/2023,,,,,,,"Vacant LB on left side gas meter. Square key opens front door, Padlock key opens basement and alley gate. Basement door lift up and push in (rubs). Offers to Chad@chadtalach.com.",Sacramento,27th,6,7,7,North on 27th West on D street.,,,,,,,,,,6067.0,0.0,,,,7/25/2023,,,No,,,,,,8/10/2023,Conventional,7/18/2023 5:00 PM,$746,1896460,7/19/2023,,,00999879,Full Service,Excl Right,Market Listing,,,,3.0,,,,Vacant,7/25/2023,,10000,,,,,223067473,,"$695,000",,7/25/2023,,,,37,,No,,,"$725,000",,$778.73,,,,560540857.0,"Charming High water Bungalow located in the New Era neighborhood within Midtown. This character filled 2bedroom 1bath 931 sq ft home sites on the sought after double lot in Midtown with alley access. With opportunities to split the lot into a new APN or just build your dream garage and ADU above. The kitchen and bath have been updated along with newer 200amp panel. The basement is useable for tons of storage or even an office. Great front and back porches to chill and relax on. Located close to Sutter's Landing for river access, highways and everything Midtown and East Sac has to offer.",,,$778,,104.0,104.0,For Sale,,Vacant w/Lockbox,,$778.73,Assessor Auto-Fill,,CA,8/9/2023,One Story,,,No,,,0.0,,,,8/11/2023,Yes,Yes,Yes,Yes,,,,,95816 3119,R-1
ME223056387,SLD,10,4309 H Street,,SACRAMENTO,9999,"$699,900","$682,000",DE,1388.0,3.0,2.0,0.0,,4.0,1940.0,0.155000,"6,752",,,"Beautiful move-in ready home in the heart of East Sacramento! Some of the many features this home has to offer are three bedrooms, and two full bathrooms, including a private bath in the primary suite. This home features gorgeous hardwood floors, adding a touch of elegance and warmth. The presence of dual pane windows helps with energy efficiency and noise reduction. A detached four-car garage with alley access provides plenty of space for parking and storage. The kitchen boasts granite countertops, stainless steel appliances, and abundant storage, making it an attractive space for cooking and entertaining. The primary suite offers a walk-in closet for added convenience and a private bathroom. A fireplace in the family room creates a cozy ambiance, perfect for relaxing evenings. The home is equipped with central heating, ventilation, and air conditioning, ensuring comfortable indoor temperatures year-round. Fully Fenced Backyard: The backyard is fully fenced, providing privacy and security for outdoor activities and pets. Overall, this move-in ready home offers a combination of modern features, such as granite countertops and stainless steel appliances, with charming elements like",,,0.0,,,,,,,0.00,0,,No,83.0,,,,004-0293-012-000,1,,Datashare MetroList,,,,01237920,01026478,2.00,,RESIDENTIAL,,8/9/2023,,,,,,,ESCROW PRE-OPENED AT TITLE FORWARD. Disclosures are in the Glide link below: https://app.glide.comhttp://app.glide.com/share/1E0sGlUK1SoJJTJwI8c24U/,Sacramento,42nd,10,11,11,On H St between 42nd and 43rd.....,,,,,,,,,,6067.0,1.0,,,,7/18/2023,,,No,,,,,,8/13/2023,Conventional,6/20/2023 5:00 PM,$504,1317971,6/21/2023,,,01723159,Full Service,Excl Right,Market Listing,,,,1.0,,,,Vacant,7/18/2023,,16600,,,,,223056387,,"$699,900",,7/18/2023,,,,36,,No,,,"$682,000",,$491.35,,,,560528664.0,"Beautiful move-in ready home in the heart of East Sacramento! Some of the many features this home has to offer are three bedrooms, and two full bathrooms, including a private bath in the primary suite. This home features gorgeous hardwood floors, adding a touch of elegance and warmth. The presence of dual pane windows helps with energy efficiency and noise reduction. A detached four-car garage with alley access provides plenty of space for parking and storage. The kitchen boasts granite countertops, stainless steel appliances, and abundant storage, making it an attractive space for cooking and entertaining. The primary suite offers a walk-in closet for added convenience and a private bathroom. A fireplace in the family room creates a cozy ambiance, perfect for relaxing evenings. The home is equipped with central heating, ventilation, and air conditioning, ensuring comfortable indoor temperatures year-round. Fully Fenced Backyard: The backyard is fully fenced, providing privacy and security for outdoor activities and pets. Overall, this move-in ready home offers a combination of modern features, such as granite countertops and stainless steel appliances, with charming elements like hardwood floors and a cozy fireplace. Located just minutes to shopping, schools, park and downtown",,,$491,,97.0,97.0,For Sale,,Vacant w/Lockbox,,$491.35,Assessor Auto-Fill,,CA,8/9/2023,One Story,,,No,,,0.0,https://my.matterport.com/show/?m=s9RorVAvaqv,,,8/13/2023,Yes,Yes,Yes,Yes,,,,,95819 3426,R-1
ME223000583,SLD,23,663 40th Street,,SACRAMENTO,9999,"$739,900","$725,000",DE,1577.0,3.0,2.0,0.0,,0.0,1940.0,0.149800,"6,525",,,"Welcome to this charming East Sacramento bungalow! This home features a 2 Bedroom 1 Bath main house and a 1 Bedroom and 1 Full Bath ADU with separate entrances and yards. In one of the most sought after neighborhoods of all of Sacramento, this home has refinished hardwood floors in the main home, updated windows throughout, and a sizable lot. Walking distance to Mercy General, coffee shops, restaurants, and so much more. Come live in this inviting single family residence while renting out this income producing ADU! You don't want to miss out of this incredible opportunity.",1.0,0.0,0.0,Detached,Studio style,Yes,,,No,0.00,536,Other,Yes,83.0,,,,004-0291-018-0000,4,Contact Listing Agent,Datashare MetroList,,,,01989379,1515997.0,3.00,,RESIDENTIAL,,2/27/2023,,01709600,,,,,"Please let Owen know when you will be showing as seller is in and out making repairs. Main house was rented for $2650 (moved out Dec 1), ADU rented for $950 (moved out 1/1) below market value per seller , see attached doc for more details. SQFT is an approx including ADU. ADU approx 553sqft , Main house 1024sqft see attached.. Buyer and Buyers agent to verify all information. Escrow pre opened with Fidelity National Title. Email offers to owent44@gmail.com and jbkhayes@gmail.com Seller is Motivated bring us an offer",Sacramento,H Street,23,24,24,H Street to 40th Street. North to house number,,,,,,,,,,6067.0,1.0,,,,2/6/2023,,,No,,,,,,2/28/2023,Conventional,1/13/2023 4:00 PM,$469,2020921,1/14/2023,,,01236514,Full Service,Excl Right,Market Listing,,,,2.0,,,,Tenant,2/6/2023,,0,,,,,223000583,,"$750,000",,2/6/2023,,,,34,,No,,,"$725,000",,$459.73,Owen Taylor,916-661-1780,,560462323.0,"Welcome to this charming East Sacramento bungalow! This home features a 2 Bedroom 1 Bath main house and a 1 Bedroom and 1 Full Bath ADU with separate entrances and yards. In one of the most sought after neighborhoods of all of Sacramento, this home has refinished hardwood floors in the main home, updated windows throughout, and a sizable lot. Walking distance to Mercy General, coffee shops, restaurants, and so much more. Come live in this inviting single family residence while renting out this income producing ADU! You don't want to miss out of this incredible opportunity.",,,$459,,97.0,96.0,For Sale,,Call Showing Contact,,$459.73,Not Verified,,CA,2/27/2023,One Story,,,No,,,0.0,https://travis-m-turner-photography.seehouseat.com/2069664?a=1,,,2/28/2023,Yes,Yes,Yes,Yes,,,,,95819 2703,R1
ME223015771,SLD,9,238 La Purissima Way,,SACRAMENTO,9999,"$575,000","$575,000",DE,989.0,2.0,1.0,0.0,,1.0,1947.0,0.137700,"5,998",,,"If you are looking for an East Sac address that doesn't break the bank look no further. This location is amazing. The schools are nearby, the parks are within walking distance, with an easy drive to the freeway. This street is not a thoroughfare and is very quiet. The kitchen has been updated, the home has indoor laundry, and has very private backyard to top things off.",,,0.0,,,,,,,0.00,0,,No,76.0,,,,004-0126-009-000,0,,Datashare MetroList,,,,00872587,1026478.0,2.00,,RESIDENTIAL,,4/7/2023,,,,,,,"Successor Trustee Sale. Please allow a few days to respond. code 0101 Seller requires home to be listed for 7 days prior to accepting offers. Seller Name - Robertson Trust Dated June 9, 2003",Sacramento,C st,9,10,10,45th Street to C St to La Purissima to house numbe,,,,,,,,,,6067.0,1.0,,,,3/8/2023,,,No,,,,,,4/10/2023,Conventional,2/26/2023 4:00 PM,$581,1448884,2/27/2023,,,01448884,Full Service,Excl Right,Market Listing,,,,2.0,,,,Vacant,3/8/2023,,15000,,,,,223015771,,"$575,000",,3/8/2023,,,,19,,No,,,"$575,000",,$581.40,,,,560477592.0,"If you are looking for an East Sac address that doesn't break the bank look no further. This location is amazing. The schools are nearby, the parks are within walking distance, with an easy drive to the freeway. This street is not a thoroughfare and is very quiet. The kitchen has been updated, the home has indoor laundry, and has very private backyard to top things off.",,,$581,,100.0,100.0,For Sale,,Vacant,,$581.40,Assessor Auto-Fill,Successor Trustee Sale,CA,4/7/2023,One Story,,,No,,,0.0,,,,4/10/2023,Yes,Yes,Yes,Yes,,,,,95819 2138,RES
ME223015117,SLD,5,3167 C Street,,SACRAMENTO,9999,"$589,000","$660,000",DE,1240.0,3.0,1.0,0.0,,2.0,1920.0,0.147500,"6,425",,,"Charming McKinley Park Bungalow with fresh updates on a tree-lined street. High coved ceilings, built-in cabinetry, inlay hardwood floors. Formal dining room with a built-in hutch and wainscotting. The living room has coved ceilings, a fireplace and built-in cabinets. Recently updated kitchen with Quartz counters,gas range, dishwasher and new LVP flooring (February 2023). Two bedrooms, plus the original third bedroom was converted to an office and a closet. The bathroom has a shower over a tub and is off the hall, not between 2 bedrooms. Large lot with an outdoor brick fireplace, BBQ and a sink that is plumbed to a water heater. Over-sized 2-car garage has a sink cabinet and alley access with a driveway that fits two cars. The garage is great just as it is, but also has potential for a future ADU, or build next to the garage, off the alley. Central heat and air, dual pane windows, 2-year roof certification (house & garage), Inside laundry area, quarter basement, updated electrical panel. Walls, ceilings, woodwork and cabinets painted March 2023. This East Sac gem has much to offer: Character, floor plan, location, sweet front porch, tree-lined street, alley access, a few short bloc",,,0.0,,,,,,,0.00,0,,No,103.0,,,,003-0113-023-000,0,,Datashare MetroList,,,,01380577,1026478.0,0.00,,RESIDENTIAL,,4/10/2023,,,,,,,"**Offers are due, Tuesday, March 21st @10:00am. Thank you for showing**",Sacramento,32nd Street,5,6,6,"From Mckinley Blvd, north on 32nd Street, left on",,,,,,,,,,6067.0,1.0,,,,3/22/2023,,,No,,,,,,4/14/2023,Conventional,3/16/2023 5:00 PM,$475,1237920,3/17/2023,,,01026478,Full Service,Excl Right,Market Listing,,,,14.0,,,,Owner,3/22/2023,,0,,,,,223015117,,"$589,000",,3/22/2023,,,,39,,No,,,"$660,000",,$532.26,Debbie Davis,916-213-2323,,560476781.0,"Charming McKinley Park Bungalow with fresh updates on a tree-lined street. High coved ceilings, built-in cabinetry, inlay hardwood floors. Formal dining room with a built-in hutch and wainscotting. The living room has coved ceilings, a fireplace and built-in cabinets. Recently updated kitchen with Quartz counters,gas range, dishwasher and new LVP flooring (February 2023). Two bedrooms, plus the original third bedroom was converted to an office and a closet. The bathroom has a shower over a tub and is off the hall, not between 2 bedrooms. Large lot with an outdoor brick fireplace, BBQ and a sink that is plumbed to a water heater. Over-sized 2-car garage has a sink cabinet and alley access with a driveway that fits two cars. The garage is great just as it is, but also has potential for a future ADU, or build next to the garage, off the alley. Central heat and air, dual pane windows, 2-year roof certification (house & garage), Inside laundry area, quarter basement, updated electrical panel. Walls, ceilings, woodwork and cabinets painted March 2023. This East Sac gem has much to offer: Character, floor plan, location, sweet front porch, tree-lined street, alley access, a few short blocks to Orphan and Roxie. This is a must see.",,,$532,,112.0,112.0,For Sale,,Vacant w/Lockbox,,$532.26,Assessor Agent-Fill,Successor Trustee Sale,CA,4/10/2023,One Story,,,No,,,0.0,,,,4/15/2023,Yes,Yes,Yes,Yes,,,,,95816,R-1-
ME223088115,SLD,102,134 Fischbacher Street,,SACRAMENTO,9999,"$1,135,000","$1,100,000",DE,2363.0,4.0,4.0,0.0,,2.0,2020.0,0.143100,"6,233",265,M,"Welcome to your dream home in McKinley Village! This stunning property offers the perfect blend of modern luxury and comfort. Situated on one of the largest corner lots in the community, this spacious 6,229 sqft lot boasts a landscaped backyard with a flourishing nectarine tree, awaits your ideas to create a serene outdoor oasis. Step inside, and you'll be greeted by an abundance of natural light that flows through the entire home, thanks to its thoughtfully designed layout. The gourmet chef's kitchen is a true delight, featuring stainless steel appliances and ample counter space, making it the heart of this home and a haven for culinary enthusiasts. Plantation shutters adorn the windows throughout, adding a very elegant touch. The open-concept living and dining areas are perfect for entertaining, and they seamlessly connect to the outdoor covered patio, where you can enjoy al fresco dining and relaxation year-round. Convenience is at your doorstep, with this home ideally situated between East Sacramento and Midtown. You'll have easy access to a vibrant array of restaurants, shops, and cultural attractions, making this location perfect for those who want to experience the best of Sacramento's urban living.",,,0.0,,,,,,,0.00,0,,No,4.0,,,,001-0300-065-000,1,Contact Listing Agent,Datashare MetroList,,,New home compa,00989626,01338273,53.01,Yes,RESIDENTIAL,,1/29/2024,,,,,,,Please call or text listing agent Pierre D.Viard at 916-767-6813. Please do not disturb occupant. Offers to be submitted with bank letter or POF. Escrow pre-opened with old Republic. Surveillant cameras and gym equipment in the garage do not convey with the house.,Sacramento,Forney Way,102,103,103,"- From C St., and 40th St., take McKinley Village",,,,,,,,,,6067.0,0.0,,,,1/8/2024,,,Yes,,,Landmark Limited,916-742-1149,,1/30/2024,Conventional,9/14/2023 5:00 PM,$480,02128355,9/15/2023,,,01908304,Full Service,Excl Right,Market Listing,On the left side of,,,1.0,,,,Owner,1/8/2024,,,,,,,223088115,,"$1,250,000",,1/8/2024,,,,43,,Community,,,"$1,100,000",,$465.51,Pierre Viard,916-767-6813,,560565347.0,"Welcome to your dream home in McKinley Village! This stunning property offers the perfect blend of modern luxury and comfort. Situated on one of the largest corner lots in the community, this spacious 6,229 sqft lot boasts a landscaped backyard with a flourishing nectarine tree, awaits your ideas to create a serene outdoor oasis. Step inside, and you'll be greeted by an abundance of natural light that flows through the entire home, thanks to its thoughtfully designed layout. The gourmet chef's kitchen is a true delight, featuring stainless steel appliances and ample counter space, making it the heart of this home and a haven for culinary enthusiasts. Plantation shutters adorn the windows throughout, adding a very elegant touch. The open-concept living and dining areas are perfect for entertaining, and they seamlessly connect to the outdoor covered patio, where you can enjoy al fresco dining and relaxation year-round. Convenience is at your doorstep, with this home ideally situated between East Sacramento and Midtown. You'll have easy access to a vibrant array of restaurants, shops, and cultural attractions, making this location perfect for those who want to experience the best of Sacramento's urban living.",,,$465,,96.0,88.0,For Sale,,Appointment Only,,$465.51,Assessor Auto-Fill,,CA,1/29/2024,Two Story,,,No,,,0.0,,,,1/30/2024,Yes,Yes,Yes,Yes,,,,,95816 6590,SFR
ME223027591,SLD,16,260 San Miguel Way,,SACRAMENTO,9999,"$725,000","$736,500",DE,891.0,2.0,1.0,0.0,,1.0,1941.0,0.155200,"6,761",,,"Charming East Sac Home! Nestled in the heart of East Sacramento, don't miss this darling 2 bed, 1 bath home with hardwood floors and detached garage! The living room with a fireplace, breakfast nook, nice-sized bedrooms, and kitchen with upgraded appliances are sure to impress! Situated on 0.15 of an acre, the large backyard oasis boasts a sparkling pool, perfect for lounging on hot summer days or hosting outdoor gatherings. Located in a highly desirable neighborhood with tree-lined streets and close proximity to top-rated schools, McKinley Park, and excellent dining, this property presents the best of Sacramento living!",,,0.0,,,,,,,0.00,0,,No,82.0,,,,004-0101-010-000,7,Contact Listing Agent,Datashare MetroList,,,,02101041,01902952,4.00,,RESIDENTIAL,,5/12/2023,,,,,,,DO NOT USE SHOWINGTIME. BY APPOINTMENT ONLY. Please email a Prequal Letter OR Proof of Funds with Buyer's Full Name(s) to luxelivingwithangelica@gmail.com AND request your time to show the property. Escrow is reopened with Lisa Ryan at Stewart Title. Please review attachments!,Sacramento,C Street,16,17,17,Coming from Alhambra Blvd...Turn right onto McKinl,,,,,,,,,,6067.0,1.0,,,,4/22/2023,,,No,,,,,,5/17/2023,Conventional,4/5/2023 5:00 PM,$813,2122509.0,4/6/2023,,,01338273,Full Service,Excl Right,Market Listing,,,,2.0,,,,Owner,4/22/2023,,0,,,,,223027591,,"$725,000",,4/22/2023,,,,48,,Private,,,"$736,500",,$826.60,Angelica Whaley,916-548-3511,,560492642.0,"Charming East Sac Home! Nestled in the heart of East Sacramento, don't miss this darling 2 bed, 1 bath home with hardwood floors and detached garage! The living room with a fireplace, breakfast nook, nice-sized bedrooms, and kitchen with upgraded appliances are sure to impress! Situated on 0.15 of an acre, the large backyard oasis boasts a sparkling pool, perfect for lounging on hot summer days or hosting outdoor gatherings. Located in a highly desirable neighborhood with tree-lined streets and close proximity to top-rated schools, McKinley Park, and excellent dining, this property presents the best of Sacramento living!",,,$826,,101.0,101.0,For Sale,,Appointment Only,,$826.60,Assessor Auto-Fill,,CA,5/12/2023,One Story,,,No,,,0.0,https://tours.topnotch360.net/2114521,,,5/17/2023,Yes,Yes,Yes,Yes,,,,,95819 1932,R-1
ME223019217,SLD,21,3509 Mckinley Village Way,,SACRAMENTO,9999,"$1,399,000","$1,325,000",DE,2784.0,4.0,4.0,1.0,,2.0,2018.0,0.1607,"7,000",265,M,"Beautiful turn-key East Sacramento home in McKinley Village located on a corner lot facing a park! This 2,784 sf home features 4 beds, 4.5 baths, with an office, loft, and carriage unit. The kitchen is open to the dining / living space and features an over-sized working island with quartz counters, ample cabinet space, and pantry. The first-floor office with French doors can be used as an optional 5th bedroom (currently no closet). Features you will love include 9' - 10'ceilings, ample natural light, hardwood floors throughout except for bathrooms (tile), and a wholes house fan. Beautiful backyard with covered patio and space to entertain. Square footage includes a carriage unit over the garage with kitchen that has exterior & interior entrance - perfect for guests, home office, or nanny quarters. McKinley Village neighborhood has several parks, playground, pickle ball courts, private clubhouse with a pool, gym, and entertaining space for residents. Note: listing agent is current owner-occupant.",,,0.0,,,,,,,0.00,0,,No,5.0,,,,001-0260-011-000,0,Contact Listing Agent,Datashare MetroList,,,The New Home C,01848054,01908304,53.01,Yes,RESIDENTIAL,,5/1/2023,,,,,,,Listing agent is current owner-occupant.,Sacramento,C Street,21,22,22,From Elvas and C St. turn right on McKinley Villag,,,,,,,,,,6067.0,0.0,,,,3/31/2023,,,Yes,,,McKinley Village Community Association,916-746-0011,,5/3/2023,Conventional,3/9/2023 4:00 PM,$502,01946163,3/10/2023,,,01946163,Full Service,Excl Right,Market Listing,,,,3.0,,,,Owner,3/31/2023,,0,,,,,223019217,,"$1,399,000",,3/31/2023,,,,30,,Private,,,"$1,325,000",,$475.93,Ben Faubion,916-899-1738,,560482166.0,"Beautiful turn-key East Sacramento home in McKinley Village located on a corner lot facing a park! This 2,784 sf home features 4 beds, 4.5 baths, with an office, loft, and carriage unit. The kitchen is open to the dining / living space and features an over-sized working island with quartz counters, ample cabinet space, and pantry. The first-floor office with French doors can be used as an optional 5th bedroom (currently no closet). Features you will love include 9' - 10'ceilings, ample natural light, hardwood floors throughout except for bathrooms (tile), and a wholes house fan. Beautiful backyard with covered patio and space to entertain. Square footage includes a carriage unit over the garage with kitchen that has exterior & interior entrance - perfect for guests, home office, or nanny quarters. McKinley Village neighborhood has several parks, playground, pickle ball courts, private clubhouse with a pool, gym, and entertaining space for residents. Note: listing agent is current owner-occupant.",,,$475,,94.0,94.0,For Sale,,24 Hour Notice,,$475.93,Assessor Auto-Fill,,CA,5/1/2023,Two Story,,,No,,,0.0,,,,5/3/2023,Yes,Yes,Yes,Yes,,,,,95816 6570,R-1A
ME224012185,SLD,7,122 43rd Street,,SACRAMENTO,9999,"$829,950","$860,000",DE,1638.0,3.0,2.0,0.0,,1.0,1949.0,0.1742,"7,588",,,"Lovingly maintained with artistic touches. 3 BR 2 BA 1638 sf. East Sacramento darling has maintained much of its original features with valuable upgrades including full front landscaping, new plumbing, dual pane windows, new stainless appliances, whole house fan, HVAC, new electrical panel, artist studio with loft and full bath and more. Avocado and Fuji Apple trees in the backyard along with stone walkways, seating areas and planting beds. Second owner.",,,0.0,,,,,,,0.00,0,,No,75.0,,,,004-0075-007-000,0,Contact Listing Agent,Datashare MetroList,,,,01994094,1908304.0,2.00,,RESIDENTIAL,,3/13/2024,,,,,,,Please wear shoe coverings or remove shoes before entering. Thank you.,Sacramento,A Street,7,8,8,From Mc Kinley Boulevard head East on Meister Turn,,,,,,,,,,6067.0,2.0,,,,2/21/2024,,,No,,,,,,3/14/2024,Conventional,2/13/2024 4:00 PM,$506,1447558.0,2/14/2024,,,1908304.0,Full Service,Excl Right,Market Listing,,,,2.0,,,,Owner,2/21/2024,,,,,,,224012185,,"$629,950",,2/21/2024,,,,25,,No,,,"$860,000",,$525.03,Gretchen and/or James,916-208-8389,,560620427.0,"Lovingly maintained with artistic touches. 3 BR 2 BA 1638 sf. East Sacramento darling has maintained much of its original features with valuable upgrades including full front landscaping, new plumbing, dual pane windows, new stainless appliances, whole house fan, HVAC, new electrical panel, artist studio with loft and full bath and more. Avocado and Fuji Apple trees in the backyard along with stone walkways, seating areas and planting beds. Second owner.",,,$525,,103.0,136.0,For Sale,,Appointment Only,,$525.03,Assessor Auto-Fill,,CA,3/13/2024,One Story,,,No,,,0.0,,,,3/14/2024,Yes,Yes,Yes,Yes,,,,,95819 2102,R-1
