MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81958298,SLD,8,324 17th Avenue,,SANFRCISCO,9999,"$1,799,999","$1,875,000",DE,2025.0,3.0,2.0,,Y,2.0,1912.0,0.0688,"2,996",,,,,,,,,,,,,,,,,112.0,,,,1448-034,0,,Datashare MLSListings,https://vimeo.com/925102806,,,01140774,,,Yes,RESIDENTIAL,,4/12/2024,,,,,,,"Please submit any offers by Wed. 3/27 at 4pm.Escrow open with Chicago Title Co. (Campbell, Ca). Go and show, please lock up and leave lights on. The 2nd bathroom located on the lower level was added by a prior owner, permits are unknown. Previous elderly owner passed away in property of natural causes. Disclosures can be viewed at https://app.glide.com/share/7iIbQoaX1iZja1LO33bRQy/",San Francisco,Geary Blvd and C,8,8,8,,,,San Francisco Unified,,,,,,324 17th AVE,6075.0,1.0,,,,3/28/2024,,San Francisco Unified,No,,,,,,4/12/2024,Cash,3/20/2024 7:50 AM,$888,1044888,3/20/2024,louis@ac-homes.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,3/28/2024,,,,,,,,,"$1,799,999",,3/28/2024,,,Public,59,,No,,,"$1,875,000",,$925.93,Agent,408-531-0884,,81958298.0,"Central Richmond District Location! This home is close to vibrant culture of Geary Blvd, the historic charm of Presidio. renowned restaurants and the picturesque landscape of Lands End and Ocean Beach. Recently updated with refinished hardwood floors, new paint, new lighting fixtures. A remodeled kitchen and bathroom this home has so much to offer! The floorplan is flexible with endless possibilities. Don't miss it!",,,$925,,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,$925.93,,,CA,4/12/2024,Two Story,,,,,,,https://vimeo.com/925102876,,,4/14/2024,Yes,Yes,Yes,Yes,,,,,94121,RH2
SF423726527,SLD,12,518 22nd Avenue,,SANFRCISCO,9999,"$1,695,000","$1,850,000",DE,1610.0,3.0,1.0,1.0,,0.0,1919.0,0.0688,"2,996",,,"Welcome home to 518 22nd Avenue! This charming, bright Central Richmond home enjoys the rare combination of intact period details and recently updated kitchen and baths. A majestic Redwood tree in the garden provides lovely vistas from all east facing rooms as well as privacy. On the main level, a stately fireplace is the focal point of the sunny living room which also includes glass-front bookcases. The spacious dining room with built-in hutch opens onto the stunning kitchen with new quartz counters and stainless steel appliances. A cozy sunroom or office and half-bath sit tucked just off the kitchen. The unusually deep and level garden has ample room for a play structure or outdoor kitchen. On the top floor are three sun-filled bedrooms, an office or nursery, and a refreshed bath. The garage has plenty of storage, laundry, and a large window for natural light. The home was recently painted inside and out and the original hardwood floors meticulously refinished. Enjoy nature nearby in Golden Gate Park, Ocean Beach or Land's End. Walk to shopping and dining as well as easy Muni access. Move right in! Won't last!",,,,,,,,,,0.00,0,,,104.0,,,,1564-040,2,Contact Listing Agent,Datashare San Francisco,,,,01207031,01407690,0.00,,RESIDENTIAL,,4/13/2023,,,,,,,,San Francisco,Anza,12,13,13,,,,,,,,,,,,1.0,,,,3/27/2023,,,No,,,,,,4/14/2023,Conventional,3/14/2023 5:00 PM,"$1,052",01393923,3/15/2023,,,01407690,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,3/27/2023,,0,,,,,423726527,,"$1,695,000",,3/27/2023,,,,49,,No,,,"$1,850,000",,"$1,149.07",Annie Williams,415-819-2663,,530590837.0,"Welcome home to 518 22nd Avenue! This charming, bright Central Richmond home enjoys the rare combination of intact period details and recently updated kitchen and baths. A majestic Redwood tree in the garden provides lovely vistas from all east facing rooms as well as privacy. On the main level, a stately fireplace is the focal point of the sunny living room which also includes glass-front bookcases. The spacious dining room with built-in hutch opens onto the stunning kitchen with new quartz counters and stainless steel appliances. A cozy sunroom or office and half-bath sit tucked just off the kitchen. The unusually deep and level garden has ample room for a play structure or outdoor kitchen. On the top floor are three sun-filled bedrooms, an office or nursery, and a refreshed bath. The garage has plenty of storage, laundry, and a large window for natural light. The home was recently painted inside and out and the original hardwood floors meticulously refinished. Enjoy nature nearby in Golden Gate Park, Ocean Beach or Land's End. Walk to shopping and dining as well as easy Muni access. Move right in! Won't last!",,8.0,"$1,149",,109.0,109.0,For Sale,,Appointment Only,,"$1,149.07",Assessor Auto-Fill,,CA,4/13/2023,,Central Richmond,,No,,,1.0,https://vimeo.com/807023904,,,4/14/2023,Yes,Yes,Yes,Yes,,,,,94121,
SF424006950,SLD,5,526 18th Avenue,,SANFRCISCO,9999,"$1,395,000","$1,725,000",DU,1650.0,3.0,1.0,1.0,,0.0,1913.0,0.0688,"2,996",,,"A home that revolves around light and warmth, this 3 bedroom, 1 (split) bathroom urban oasis spans over 1600 square feet and is connected by generous sunlit spaces that afford abundant, unaffected serenity. Nestled within the heart of the sought-after Richmond District, its simplicity belies restraint with a carefully selected palette of materials and finishes ranging from beautiful original hardwood floors to a brick fireplace and finely-crafted custom built-ins to elegant windows that usher radiance in. Balancing both intimacy and openness, this abode is equally well-suited for individual repose and communal gathering while also placing you less than three blocks from renowned Golden Gate Park and under 15 minutes from downtown San Francisco. For added convenience, the lower level provides ample room for parking,storage and potential.",,,,,,,,,,0.00,0,,,111.0,,,,1560-040,0,Show,Datashare San Francisco,,,,01875543,2206485.0,0.00,,RESIDENTIAL,,3/1/2024,,,,,,,CANCELED BROKERS TOUR! Several preemptive offers have been submitted and presented to the seller.,San Francisco,Anza,5,6,6,,,,,,,,,,,,0.0,,,,2/13/2024,,,No,,,,,,3/1/2024,Other,2/7/2024 4:00 PM,$845,1838508.0,2/8/2024,,,319705.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,2/13/2024,,0,,,,,424006950,,"$1,395,000",,2/13/2024,,,,20,,No,,,"$1,725,000",,"$1,045.45",,,,530729673.0,"A home that revolves around light and warmth, this 3 bedroom, 1 (split) bathroom urban oasis spans over 1600 square feet and is connected by generous sunlit spaces that afford abundant, unaffected serenity. Nestled within the heart of the sought-after Richmond District, its simplicity belies restraint with a carefully selected palette of materials and finishes ranging from beautiful original hardwood floors to a brick fireplace and finely-crafted custom built-ins to elegant windows that usher radiance in. Balancing both intimacy and openness, this abode is equally well-suited for individual repose and communal gathering while also placing you less than three blocks from renowned Golden Gate Park and under 15 minutes from downtown San Francisco. For added convenience, the lower level provides ample room for parking,storage and potential.",,7.0,"$1,045",,123.0,123.0,For Sale,,Go Directly,,"$1,045.45",Assessor Auto-Fill,Offer As Is,CA,3/1/2024,,Central Richmond,,Yes,,,1.0,http://http://www.526eighteenth.com,,,3/1/2024,Yes,Yes,Yes,Yes,,,,,94121,
SF424010762,SLD,0,267 14th Avenue,,SANFRCISCO,9999,"$3,895,000","$3,825,000",DE,3217.0,5.0,3.0,1.0,,0.0,1912.0,0.073100,"3,184",,,"This thoroughly renovated 3 story home marries classic elegance with a completely modernized floor plan boasting captivating spaces throughout. The expansive main floor features an alluring living room with fireplace that adjoins an open dining room & kitchen + sunny alcove that's a cozy sitting nook &/or convenient office. French doors reveal an inviting deck for al fresco dining. A chef's kitchen has Sub Zero refrigerator & Wolf range, beautiful counters & backsplash & custom cabinetry providing superabundant storage. The sublime primary suite features a tailor-made dressing room with specialized storage solutions & graceful en-suite bath plus a private sitting area. Three of the 5 bright bedrooms share the top floor with 2 stylish full baths. A large 5th bedroom has a fireplace & can be a great 2nd living room for movie & popcorn nights or a splendid home office. Handsome wood floors, graceful moldings, striking fixtures & an abundance of lovely windows illuminate this exceptional home. A deep backyard has plenty space for outdoor fun & the huge garage has room for 2 cars (maybe 3 based on size) & copious storage. Enveloped in green spaces near The Presidio, Mountain Lake, great cafes, restaurants & shopping. Easy GG bridge access too. A must see dreamy house & location!",,,,,,,,,,0.00,0,,,112.0,,,,1419-014,0,Contact Listing Agent,Datashare San Francisco,,,,02052865,1431672.0,0.00,,RESIDENTIAL,,3/14/2024,,,,,,,Call to arrange a private showing. The garage will most likely fit 3 cars but buyers should check to be sure based on size/measurements. https://www.267-14thave.com/,San Francisco,Clement,0,1,1,North on 14th from Clement Street,,,,,,,,,,,0.0,,,,3/5/2024,,,No,,,,,,3/15/2024,Cash,3/4/2024 4:00 PM,"$1,210",01965669,3/5/2024,,,2206485.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,3/5/2024,,0,,,,,424010762,,"$3,895,000",,3/5/2024,,,,57,,,,,"$3,825,000",,"$1,189.00",Rhonda Clark,415-290-7838,,530735410.0,"This thoroughly renovated 3 story home marries classic elegance with a completely modernized floor plan boasting captivating spaces throughout. The expansive main floor features an alluring living room with fireplace that adjoins an open dining room & kitchen + sunny alcove that's a cozy sitting nook &/or convenient office. French doors reveal an inviting deck for al fresco dining. A chef's kitchen has Sub Zero refrigerator & Wolf range, beautiful counters & backsplash & custom cabinetry providing superabundant storage. The sublime primary suite features a tailor-made dressing room with specialized storage solutions & graceful en-suite bath plus a private sitting area. Three of the 5 bright bedrooms share the top floor with 2 stylish full baths. A large 5th bedroom has a fireplace & can be a great 2nd living room for movie & popcorn nights or a splendid home office. Handsome wood floors, graceful moldings, striking fixtures & an abundance of lovely windows illuminate this exceptional home. A deep backyard has plenty space for outdoor fun & the huge garage has room for 2 cars (maybe 3 based on size) & copious storage. Enveloped in green spaces near The Presidio, Mountain Lake, great cafes, restaurants & shopping. Easy GG bridge access too. A must see dreamy house & location!",,,"$1,188",,98.0,98.0,For Sale,,Appointment Only,,"$1,189.00",Graphic Artist,,CA,3/14/2024,,Central Richmond,,No,,,2.0,,,,3/15/2024,Yes,Yes,Yes,Yes,,,,,94118,
SF424003310,SLD,20,25 17th Avenue,,SANFRCISCO,9999,"$7,250,000","$6,500,000",DE,5000.0,5.0,5.0,2.0,,0.0,1913.0,0.068900,"3,000",,,"Just completed, in a coveted North of Lake Street cul-de-sac address, this custom-built home is the pinnacle of modern San Francisco luxury. 4 levels of thoughtfully planned and meticulously upgraded living space are adorned with innovative designer finishes imported from around the world. Four interior entertaining spaces include a formal living room with linear fireplace, open-plan great room, media room with dual wine cellar, and skylit family room. Four exterior spaces await through rolling glass walls and French doors. Enjoy indoor-outdoor living on multiple terraces, a sunlit patio, lush west-facing garden, and a view deck looking over the adjacent Presidio to the Marin Headlands. 5 spacious bedrooms, including 3 on one level, culminate in a voluminous primary suite with walk-in closet and luxurious bath. 2 well-placed powder rooms supplement 5 full baths - all with designer tile and fixtures. Designed for today, this stately smart home offers the latest in lifestyle technology. And multi-zone radiant heat under Spanish white oak flooring ensures individualized comfort in every space, including each bedroom. Planned with the future in mind with seismic updates and a design that accommodates the addition of an elevator. Welcome to 25 17th Avenue!",,,,,,,,,,0.0,0,,,111.0,,,,1341-025,0,Contact Listing Agent,Datashare San Francisco,,,,01152226,625769.0,0.00,,RESIDENTIAL,,3/6/2024,1484878.0,1930593.0,,,,,Showing by appointment. For more information contact Mark Brown 415-359-5576 or mark@brownsf.com,San Francisco,Lake Street,20,21,21,,,,,,,,,,,,1.0,,,,2/8/2024,,,No,,,,,,6/22/2024,,1/18/2024 4:00 PM,"$1,450",1850707,1/19/2024,,,1802283.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,2/8/2024,,0,,,,,424003310,,"$7,250,000",,2/8/2024,,,,34,,,,,"$6,500,000",,"$1,300.00",,,,530721549.0,"Just completed, in a coveted North of Lake Street cul-de-sac address, this custom-built home is the pinnacle of modern San Francisco luxury. 4 levels of thoughtfully planned and meticulously upgraded living space are adorned with innovative designer finishes imported from around the world. Four interior entertaining spaces include a formal living room with linear fireplace, open-plan great room, media room with dual wine cellar, and skylit family room. Four exterior spaces await through rolling glass walls and French doors. Enjoy indoor-outdoor living on multiple terraces, a sunlit patio, lush west-facing garden, and a view deck looking over the adjacent Presidio to the Marin Headlands. 5 spacious bedrooms, including 3 on one level, culminate in a voluminous primary suite with walk-in closet and luxurious bath. 2 well-placed powder rooms supplement 5 full baths - all with designer tile and fixtures. Designed for today, this stately smart home offers the latest in lifestyle technology. And multi-zone radiant heat under Spanish white oak flooring ensures individualized comfort in every space, including each bedroom. Planned with the future in mind with seismic updates and a design that accommodates the addition of an elevator. Welcome to 25 17th Avenue!",,,"$1,300",,89.0,89.0,For Sale,,Appointment Only,,"$1,300.00",Graphic Artist,,CA,3/6/2024,,Lake Street,,No,,,2.0,https://www.25-17thave.com,,,6/22/2024,Yes,Yes,Yes,Yes,,,,,94121,
SF423915489,SLD,83,554 18th Avenue,,SANFRCISCO,9999,"$1,780,000","$1,500,000",DU,2015.0,3.0,1.0,1.0,,0.0,1915.0,0.0688,"2,996",,,"Location, Location, Location!!! This fantastic, single-family home is ready for its next chapter with you! Built in 1915, this property offers a much quieter, lower traffic section of 18 th Avenue in Central Richmond. Golden Gate Park is just a walk away, and when you see the inside of this property, you will know that the potential for your dream home is right here!",,,,,,,,,,0.00,0,,,109.0,,,,1560-033,0,Contact Listing Agent,Datashare San Francisco,,,,,,0.00,,RESIDENTIAL,,1/18/2024,,806295.0,,,,,"Trust Sale please text the listing agent: Catherine Tam:415-321-9338/Jose Yee: 415-999-0772 for lockbox password, or any questions. Record shows 1 bathroom, however another 0.5 bathroom was preexisting according to the owner. Pre-escrow: Chicago Title Daly City. https://app.disclosures.io/link/554-18th-Avenue-47kh5j6q",San Francisco,Balboa,83,84,84,,,,,,,,,,,,1.0,,,,12/31/2023,,,No,,,,,,,Cash,10/8/2023 5:00 PM,$883,02002772,10/9/2023,,,1910157.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,12/31/2023,,0,,,,,423915489,,"$1,780,000",,12/31/2023,,,,27,,No,,,"$1,500,000",,$744.42,,,,530690105.0,"Location, Location, Location!!! This fantastic, single-family home is ready for its next chapter with you! Built in 1915, this property offers a much quieter, lower traffic section of 18 th Avenue in Central Richmond. Golden Gate Park is just a walk away, and when you see the inside of this property, you will know that the potential for your dream home is right here!",,8.0,$744,,84.0,84.0,For Sale,,Go Directly,,$744.42,Assessor Auto-Fill,Offer As Is,CA,1/18/2024,,Central Richmond,,Yes,,,1.0,,,,1/25/2024,Yes,Yes,Yes,Yes,,,,,94121,
SF424006876,SLD,184,434 17th Avenue,,SANFRCISCO,9999,"$2,800,000","$2,750,000",DE,2680.0,4.0,3.0,0.0,,0.0,1916.0,0.0689,"3,000",,,,,,,,,,,,,0.00,0,,,108.0,,,,1528-029,0,Contact Listing Agent,Datashare San Francisco,,,,01461093,625769.0,0.00,,RESIDENTIAL,,1/13/2024,,,,,,,,San Francisco,Geary,184,185,185,,,,,,,,,,,,0.0,,,,1/1/2024,,,No,,,,,,2/4/2024,Conventional,6/30/2023 5:00 PM,"$1,044",01419663,7/1/2023,,,1908304.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,1/1/2024,,0,,,,,424006876,,"$2,800,000",,1/1/2024,,,,0,,,,,"$2,750,000",,"$1,026.12",,,,530727953.0,,,9.0,"$1,026",,98.0,98.0,For Sale,,24 Hour Notice,,"$1,026.12",Assessor Auto-Fill,Successor Trustee Sale,CA,1/13/2024,,Central Richmond,,No,,,2.0,,,,2/5/2024,Yes,Yes,Yes,Yes,,,,,94121,
SF423927779,SLD,11,597 20th Avenue,,SANFRCISCO,9999,"$898,000","$915,000",DE,4430.0,2.0,1.0,0.0,,0.0,1920.0,0.074600,"3,249",350,Q,,,,,,,,,,,0.00,0,,,103.0,,,,1563-014,0,,Datashare San Francisco,,,,01365295,00625769,0.0,,RESIDENTIAL,,12/22/2023,,,,,,,"Thank you, Renee, for your professionalism and swiftly closing.",San Francisco,balboa,11,12,12,,,,,,,,,,,,1.0,,,,12/18/2023,,,Yes,,,,,,12/26/2023,Cash,12/6/2023 4:00 PM,$202,00940246,12/7/2023,,,940246.0,Full Service,Seller Reserved,Market Listing,,,,0.0,,,,Vacant,12/18/2023,,0,,,,,423927779,,"$898,000",TIC,12/18/2023,,,,0,,,,,"$915,000",,$206.55,,,,530714256.0,,,,$206,,101.0,101.0,For Sale,,Vacant,,$206.55,Assessor Auto-Fill,,CA,12/22/2023,,Central Richmond,,No,,,1.0,,,4.0,12/26/2023,Yes,Yes,Yes,Yes,,,,,94121,
41046473,SLD,0,30 19Th Ave,,SANFRCISCO,9999,"$1,755,000","$1,625,000",DE,1680.0,3.0,2.0,0.0,Y,2.0,1906.0,0.07,"3,000",,,"Tracy Tilin McKendell - Agt: 510-823-6744 - In the same family for over 50 years, legend has that this sweet modified shotgun-cottage hybrid was originally built by the neighboring owner for his daughter. At some point in its life before the current ownership, what seems to have been originally a 1/1 was added onto with a lovely large back bedroom with french doors open to the back yard, and a very generous primary suite including a dressing area large enough to be another room.  Shiny hardwoods and plantation shutters are downstairs. Many windows look into the Presidio from the primary bedroom upstairs. Kitchen and bathrooms smartly remodeled 20+ years ago. Generous closets throughout. Tandem garage with ceiling not quite legal living space height can easily hold two cars and has plenty of storage. Location on the coveted North of Lake cul-de-sac affords quiet privacy while being close to all retail and restaurants that the Central Richmond affords, including quiet street on Lake.",,,,,,,,,,,,,,117.0,,,,1340 -012,0,,Bridge AOR,,,,01378772,01527235,,Yes,RESIDENTIAL,,12/28/2023,,,,,,,"MLS listing for comparable purposes only. Property was unexpectedly sold (COE 12/15/23) off-market to a private referral, below market value. Please contact listing agent for more information.  Note that insurance carrier required smart water shut-off valve to be installed during escrow and before binder was issued.",San Francisco,Lake St.,0,0,0,Lake St to cul de sac,,LAKE/RICHMOND,,,,,,,,6075.0,1.0,,,,12/28/2023,,,No,,,,,,12/28/2023,Conventional,12/28/2023 8:23 PM,"$1,045",01378772,12/28/2023,,,1527235.0,Full Service,Excl Right,Market Listing,,,,1.0,No,,,Owner,12/28/2023,,none,,,,,41046473,,"$1,755,000",,12/28/2023,,,,1,No,No,,"$1,755,000","$1,625,000",12/28/2023,$967.26,,,No,,"In the same family for over 50 years, legend has that this sweet modified shotgun-cottage hybrid was originally built by the neighboring owner for his daughter. At some point in its life before the current ownership, what seems to have been originally a 1/1 was added onto with a lovely large back bedroom with french doors open to the back yard, and a very generous primary suite including a dressing area large enough to be another room.  Shiny hardwoods and plantation shutters are downstairs. Many windows look into the Presidio from the primary bedroom upstairs. Kitchen and bathrooms smartly remodeled 20+ years ago. Generous closets throughout. Tandem garage with ceiling not quite legal living space height can easily hold two cars and has plenty of storage. Location on the coveted North of Lake cul-de-sac affords quiet privacy while being close to all retail and restaurants that the Central Richmond affords, including quiet street on Lake.",,8.0,$967,Same agent Listing and Buying,93.0,93.0,For Sale,,,,$967.26,Public Records,,CA,12/28/2023,Two Story,,,No,1340 -012,,,,,,12/28/2023,No,No,No,No,,,,,94121,
SF423714585,SLD,0,742 17th Avenue,,SANFRCISCO,9999,"$1,095,000","$1,400,000",DE,1245.0,2.0,1.0,1.0,,0.0,1920.0,0.068800,"2,996",,,"Well-built 1920's cosmetic fixer in one the most desirable areas of San Francisco near Golden Gate Park, Geary Street shopping and transportation, and Argonne Elementary School. The open living/dining room design highlights a wood burning fireplace and bay windows that stretch across the full width of the home. The bright eat-in kitchen has a large pantry room and side stairs that lead to the garage. The property offers 2 bedrooms, one- and one-half bathrooms, sunroom, and a great deck to enjoy the northeastern greenbelt and sky views! The garage accommodates two vehicles with ample storage, separate side entrance and high ceiling presenting potential to add square footage. Huge backyard! Approx 3000 sq. ft. lot!",,,,,,,,,,0.00,0,,,103.0,,,,1659-035,0,Contact Listing Agent,Datashare San Francisco,,,,01453545,625769.0,0.00,,RESIDENTIAL,,3/4/2023,,,,,,,,San Francisco,Cabrillo,0,1,1,,,,,,,,,,,,0.0,,,,3/4/2023,,,No,,,,,,3/4/2023,Conventional,3/3/2023 4:00 PM,$879,01419663,3/4/2023,,,1908304.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,3/4/2023,,0,,,,,423714585,,"$1,095,000",,3/4/2023,,,,22,,,,,"$1,400,000",,"$1,124.50",,,,530567077.0,"Well-built 1920's cosmetic fixer in one the most desirable areas of San Francisco near Golden Gate Park, Geary Street shopping and transportation, and Argonne Elementary School. The open living/dining room design highlights a wood burning fireplace and bay windows that stretch across the full width of the home. The bright eat-in kitchen has a large pantry room and side stairs that lead to the garage. The property offers 2 bedrooms, one- and one-half bathrooms, sunroom, and a great deck to enjoy the northeastern greenbelt and sky views! The garage accommodates two vehicles with ample storage, separate side entrance and high ceiling presenting potential to add square footage. Huge backyard! Approx 3000 sq. ft. lot!",,6.0,"$1,124",,127.0,127.0,For Sale,,Call Showing Contact,,"$1,124.50",Assessor Auto-Fill,,CA,3/4/2023,,Central Richmond,,No,,,2.0,,,,3/5/2023,Yes,Yes,Yes,Yes,,,,,94121,
