MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
SF424024588,SLD,45,280 Spear Street,21D,SANFRCISCO,9999,"$1,290,000","$1,290,000",CO,1033.0,2.0,2.0,0.0,,0.0,2020.0,1.260000,"54,884","1,259",M,For comps purposes only.,,,,,,,,,,0.00,0,,,4.0,,,,3740-307,0,Contact Listing Agent,Datashare San Francisco,,,,02004797,01834648,0.00,,RESIDENTIAL,,4/9/2024,,01319952,,,,,,San Francisco,Folsom Street,45,46,46,,,,,,,,,,,,0.0,,,,4/9/2024,,,Yes,,,,,,4/23/2024,Conventional,2/23/2024 4:00 PM,"$1,248",02004797,2/24/2024,,,1834648.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,4/9/2024,,0,,,,,424024588,,"$1,290,000",,4/9/2024,,,,0,,,,,"$1,290,000",,"$1,248.79",,,,530765567.0,For comps purposes only.,,5.0,"$1,248",,100.0,100.0,For Sale,,Appointment Only,,"$1,248.79",Assessor Auto-Fill,,CA,4/9/2024,,South Beach,,No,,,1.0,,,391.0,4/23/2024,No,No,No,No,,,,,94105,
SF423927951,SLD,72,280 Spear Street,19D,SANFRCISCO,9999,"$1,449,000","$1,275,000",CO,1046.0,2.0,2.0,0.0,,0.0,2022.0,1.100000,"47,916","1,359",M,"Explore a new angle on life at MIRA, luxury condominium homes developed by the team at Tishman Speyer and designed by award-winning architecture Studio Gang. Located at the corner of Spear and Folsom Streets in San Francisco, CA, MIRA features iconic architecture, innovative layouts, striking views and a bold attitude. Fresh and forward-thinking, MIRA invites you to shift your perspective on living in San Francisco. All images are representative of the development.",,,,,,,,,,0.00,0,,,2.0,,,,3740-291,0,Contact Listing Agent,Datashare San Francisco,,,,01975028,00625769,0.00,,RESIDENTIAL,,4/9/2024,2038642.0,,,,,,Please call 415.839.8383 to speak with a sales associate to schedule an appointment. Appointments are required. Please visit www.MIRASF.com for more information.,San Francisco,Folsom St,72,73,73,280 Spear St is located at Spear St & Folsom St.,,,,,,,,,,,0.0,,,,3/9/2024,,,Yes,,,,,,4/11/2024,,12/27/2023 4:00 PM,"$1,385",01319952,12/28/2023,,,1319952.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,3/9/2024,,0,,,,,423927951,,"$1,449,000",,3/9/2024,,,,42,,,,,"$1,275,000",,"$1,218.93",,,,530714573.0,"Explore a new angle on life at MIRA, luxury condominium homes developed by the team at Tishman Speyer and designed by award-winning architecture Studio Gang. Located at the corner of Spear and Folsom Streets in San Francisco, CA, MIRA features iconic architecture, innovative layouts, striking views and a bold attitude. Fresh and forward-thinking, MIRA invites you to shift your perspective on living in San Francisco. All images are representative of the development.",,5.0,"$1,218",,87.0,87.0,For Sale,,Appointment Only,,"$1,218.93",Builder,,CA,4/9/2024,,South Beach,,No,,,1.0,https://steelblue.media/TishmanSpeyer/MIRA/ModelUnits/23D/index.html,,392.0,4/11/2024,Yes,Yes,Yes,Yes,,,,,94105,
SF423748932,SLD,158,425 1st Street,4306,SANFRCISCO,9999,"$1,695,000","$1,660,000",CO,1238.0,2.0,2.0,0.0,,0.0,2008.0,1.2861,"56,024","1,412",M,"New Price! Live above the SF Skyline at the bar-setting One Rincon Hill. Residence 4306 proudly displays mesmerizing views from one of the best vantage points in San Francisco. Boasting a living room with panoramic views through two sided window walls, a chef's kitchen with water views, two large bedrooms, an en-suite primary bedroom with panoramic views and spa-like bathroom, this is the residence you will be excited to call home. The highly desirable 06 layout consists of a formal foyer, gallery entry, and dual corner floor-to-ceiling window walls showcasing San Francisco's most iconic landmarks. The residence has upgraded finishes that include: upgraded granite and tile, new wide plank white oak flooring throughout, fresh paint, new lighting fixtures, new electrical, upgraded cabinets & more. One car valet parking & additional storage cage complete this home. One Rincon Hill is a world-class building w/ a proven track record of spoiling residents w/ 5 star hotel-quality amenities including 24/7 valet full-sized parking, a grand porte-cochere, 24/7 concierge, package & dry cleaning attendants, a heated lap pool, hot tub, two club-level gyms w/locker rooms, zoom-friendly lounges, secured designated storage, a doggy relief area, & Uncle Harry's Resident Lounge.",,,,,,,,,,0.00,0,,,16.0,,,,3765-310,0,Contact Listing Agent,Datashare San Francisco,,,,01185918,00625769,0.00,,RESIDENTIAL,,4/3/2024,1155105.0,2063685.0,,,,,"Seller says Sell! Let's see all offers. This is the lowest price ever for a high floor 06 residence. EZ to show at a moments notice. Building is no longer in litigation (Wahoo!), Only use SFAR Purchase Contract. On the purchase contract, stipulate that buyer's deposit will be in escrow within one (1)business day of acceptance. Escrow has been opened at Chicago Title with Michael Yip.Please email BOTH alanm@vanguardsf.com & robyn@sfhighrises.com for private showings.",San Francisco,Harrision,158,159,159,,,,,,,,,,,,0.0,,,,3/6/2024,,,Yes,,,One Rincon Hill Assoc.,,,4/3/2024,,9/29/2023 5:00 PM,"$1,369",1074779,9/30/2023,,,1834648.0,Full Service,Excl Right,Market Listing,None.,,,0.0,,,,Vacant,3/6/2024,,0,,,,,423748932,,"$1,795,000",,3/6/2024,,,,78,,,,,"$1,660,000",,"$1,340.87",,,,530632277.0,"New Price! Live above the SF Skyline at the bar-setting One Rincon Hill. Residence 4306 proudly displays mesmerizing views from one of the best vantage points in San Francisco. Boasting a living room with panoramic views through two sided window walls, a chef's kitchen with water views, two large bedrooms, an en-suite primary bedroom with panoramic views and spa-like bathroom, this is the residence you will be excited to call home. The highly desirable 06 layout consists of a formal foyer, gallery entry, and dual corner floor-to-ceiling window walls showcasing San Francisco's most iconic landmarks. The residence has upgraded finishes that include: upgraded granite and tile, new wide plank white oak flooring throughout, fresh paint, new lighting fixtures, new electrical, upgraded cabinets & more. One car valet parking & additional storage cage complete this home. One Rincon Hill is a world-class building w/ a proven track record of spoiling residents w/ 5 star hotel-quality amenities including 24/7 valet full-sized parking, a grand porte-cochere, 24/7 concierge, package & dry cleaning attendants, a heated lap pool, hot tub, two club-level gyms w/locker rooms, zoom-friendly lounges, secured designated storage, a doggy relief area, & Uncle Harry's Resident Lounge.",,4.0,"$1,340",,97.0,92.0,For Sale,,Appointment Only,,"$1,340.87",Assessor Auto-Fill,,CA,4/3/2024,,South Beach,,No,,,1.0,https://www.onerincon4306.com,,399.0,4/4/2024,Yes,Yes,Yes,Yes,,,,,94105,
SF423728397,SLD,145,301 Mission Street,37C,SANFRCISCO,9999,"$2,195,000","$2,000,000",CO,2170.0,2.0,3.0,0.0,,0.0,2009.0,1.1632,"50,667","2,959",M,"Sweeping Bay Bridge view - this customized EAST CUT residence features exceptional floor plan in San Francisco's premier luxury high rise building. Curated for the sophisticated entertaining, this art collector's home is one of the largest floor plans at Millennium Tower. Each room celebrates the expansive SF Bay & SF Bay Bridge views. Highly customized features abound with gallery lighting, coffee bar, and custom built-in cabinetry throughout. Each bedroom is en suite with the library doubling as third bedroom, along with oversized pocket door. Extensive in unit storage and full laundry room. 5 Star building with 24 hour concierge service, valet, and on site security. Amenities include: screening room, indoor saline pool and spa, fitness facility, Owner's lounge & pvt dining room with table service by International Smoke.",,,,,,,,,,0.00,0,,,14.0,,,,3719-280,0,Contact Listing Agent,Datashare San Francisco,,,,1844991.0,00625769,0.00,,RESIDENTIAL,,8/15/2023,,,,,,,Please contact James Testa for private showing. 415.515.6097 This home is owner occupied. Please allow for 24 hours notice. This condo is being sold with a deeded parking license.,San Francisco,Fremont,145,146,146,,,,,,,,,,,,0.0,,,,8/10/2023,,,Yes,,,,,,8/28/2023,,3/17/2023 5:00 PM,"$1,011",01844991,3/18/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,8/10/2023,,0,,,,,423728397,,"$2,195,000",,8/10/2023,,,,33,,,,,"$2,000,000",,$921.66,,,,530592556.0,"Sweeping Bay Bridge view - this customized EAST CUT residence features exceptional floor plan in San Francisco's premier luxury high rise building. Curated for the sophisticated entertaining, this art collector's home is one of the largest floor plans at Millennium Tower. Each room celebrates the expansive SF Bay & SF Bay Bridge views. Highly customized features abound with gallery lighting, coffee bar, and custom built-in cabinetry throughout. Each bedroom is en suite with the library doubling as third bedroom, along with oversized pocket door. Extensive in unit storage and full laundry room. 5 Star building with 24 hour concierge service, valet, and on site security. Amenities include: screening room, indoor saline pool and spa, fitness facility, Owner's lounge & pvt dining room with table service by International Smoke.",,,$921,,91.0,91.0,For Sale,,24 Hour Notice,,$921.66,Assessor Auto-Fill,,CA,8/15/2023,,Yerba Buena,,No,,,1.0,,,419.0,8/28/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF422653247,SLD,249,301 Mission Street,39B,SANFRCISCO,9999,"$1,495,000","$1,395,000",CO,1652.0,2.0,2.0,1.0,,0.0,2009.0,1.163200,"50,667","2,656",M,"Fabulous Northeast Corner Grand Residence in Millennium Tower with Views of Bay, Bay Bridge and City! 2 Spacious Bedrooms, 2 1/2 Bathrooms, 1 Car Deeded Parking (Self Park or Valet), Storage & Wine Storage. Designer touches include Custom Paint, Wallpaper & Lighting. The Primary Suite has Spacious Closets & an En-Suite Spa-Like Bathroom with Double Sinks, Walk-In Shower & Separate Soaking Tub. The Guest Bedroom is En-Suite. Enjoy 5 star living at The Millennium Tower, with 24-hour Door Man/Concierge! There is a Full Floor of Amenities, including a 75' Salt-Water Pool, Spa, Theater Room, Resident's Lounge, Wine Tasting Room, Fitness Center & a Private Resident's Dining Room serviced by International Smoke! Live in the Heart of the City, close to Salesforce Park, Transbay Terminal, Embarcadero, Ferry Building & Downtown! Financing available with minimum 10% down! Perfect for Owner Occupant or Investor (rent for at least $8,000 per month) w/Huge Upside!",,,,,,,,,,0.00,0,,,14.0,,,,3719-291,0,Contact Listing Agent,Datashare San Francisco,,,,01467774,01407690,0.00,,RESIDENTIAL,,2/17/2023,,,,,,,Showing by appointment only with 24 hours notice. Please call or text me at 415-505-7779.,San Francisco,Fremont,249,250,250,,,,,,,,,,,,0.0,,,,2/10/2023,,,Yes,,,Millennium Tower Owners Association,,,,Cash,5/22/2022 5:00 PM,$904,01401445,5/23/2022,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,2/10/2023,,0,,,,,422653247,,"$1,695,000",,2/10/2023,,,,29,,No,,,"$1,395,000",,$844.43,,,,530446129.0,"Fabulous Northeast Corner Grand Residence in Millennium Tower with Views of Bay, Bay Bridge and City! 2 Spacious Bedrooms, 2 1/2 Bathrooms, 1 Car Deeded Parking (Self Park or Valet), Storage & Wine Storage. Designer touches include Custom Paint, Wallpaper & Lighting. The Primary Suite has Spacious Closets & an En-Suite Spa-Like Bathroom with Double Sinks, Walk-In Shower & Separate Soaking Tub. The Guest Bedroom is En-Suite. Enjoy 5 star living at The Millennium Tower, with 24-hour Door Man/Concierge! There is a Full Floor of Amenities, including a 75' Salt-Water Pool, Spa, Theater Room, Resident's Lounge, Wine Tasting Room, Fitness Center & a Private Resident's Dining Room serviced by International Smoke! Live in the Heart of the City, close to Salesforce Park, Transbay Terminal, Embarcadero, Ferry Building & Downtown! Financing available with minimum 10% down! Perfect for Owner Occupant or Investor (rent for at least $8,000 per month) w/Huge Upside!",,,$844,,93.0,82.0,For Sale,,Appointment Only,,$844.43,Assessor Auto-Fill,,CA,2/17/2023,,Yerba Buena,,No,,,1.0,,,419.0,3/10/2023,Yes,No,Yes,Yes,,,,,94105,
SF423715368,SLD,28,280 Spear Street,20D,SANFRCISCO,9999,"$1,525,000","$1,475,000",CO,1038.0,2.0,2.0,0.0,,0.0,2022.0,1.1,"47,916","1,301",M,"Explore a new angle on life at MIRA, luxury condominium homes developed by the team at Tishman Speyer and designed by award-winning architecture Studio Gang. Located at the corner of Spear and Folsom Streets in San Francisco, CA, MIRA features iconic architecture, innovative layouts, striking views and a bold attitude. Fresh and forward-thinking, MIRA invites you to shift your perspective on living in San Francisco. All images are representative of the development.",,,,,,,,,,0.00,0,,,1.0,,,,3740-299,0,Contact Listing Agent,Datashare San Francisco,,,,01319952,01319952,0.00,,RESIDENTIAL,,4/7/2023,,,,,,,Please call 415.839.8383 to speak with a sales associate to schedule an appointment. Appointments are required. Please visit www.MIRASF.com for more information.,San Francisco,Folsom St,28,29,29,280 Spear St is located at Spear St & Folsom St.,,,,,,,,,,,0.0,,,,2/10/2023,,,Yes,,,,,,4/17/2023,,1/12/2023 4:00 PM,"$1,469",01319952,1/13/2023,,,01319952,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,2/10/2023,,0,,,,,423715368,,"$1,525,000",,2/10/2023,,,,26,,,,,"$1,475,000",,"$1,421.00",,,,530568533.0,"Explore a new angle on life at MIRA, luxury condominium homes developed by the team at Tishman Speyer and designed by award-winning architecture Studio Gang. Located at the corner of Spear and Folsom Streets in San Francisco, CA, MIRA features iconic architecture, innovative layouts, striking views and a bold attitude. Fresh and forward-thinking, MIRA invites you to shift your perspective on living in San Francisco. All images are representative of the development.",,5.0,"$1,421",,96.0,96.0,For Sale,,Appointment Only,,"$1,421.00",Builder,,CA,4/7/2023,,South Beach,,No,,,1.0,https://steelblue.media/TishmanSpeyer/MIRA/ModelUnits/23D/index.html,,392.0,4/17/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF422685248,SLD,130,401 Harrison Street,12C,SANFRCISCO,9999,"$1,649,000","$1,600,000",CO,1286.0,2.0,2.0,0.0,,0.0,2014.0,1.2861,"56,023","1,527",M,"Welcome to #12C at The Harrison, a stunning City residence located in one of San Francisco's premier high-rise buildings! Styled in collaboration with the acclaimed designer, Ken Fulk, The Harrison is one of SF's most desirable luxury towers. This corner home offers spectacular vistas from every room, including Bay Bridge views from the open living-dining area. The spacious 2 bedroom, 2 bath floor-plan is complimented by luxurious finishes which include wide-plank Siberian Oak floors, Studio Becker Ash Molina Cabinetry, custom vanities with Carrara marble countertops, Bertazzoni & Bosch appliances, built-in Sub-Zero refrigerator, and private balcony off living room. Primary suite offers large walk-in closet with opulent spa-like bathroom. High-end built-in closet shelving by California Closets throughout. Building amenities include state-of-the-art gym, outdoor pool, spa, valet parking, concierge services, speakeasy sky lounge and 24/7 doorman. More info @ 401harrison12c.com",,,,,,,,,,0.00,0,,,9.0,,,,3765-476,0,Contact Listing Agent,Datashare San Francisco,,,,01720940,01908304,0.00,,RESIDENTIAL,,4/4/2023,,1811368.0,,,,,Please call Colin Halliday at 415-264-9622 for a private showing or email Colin@artemisrealestate.com. Pre-Escrow opened with Amy Edberg @ First American Title Co. Email Colin Halliday for disclosures.,San Francisco,1st Street,130,131,131,1st St to Harrison St.,,,,,,,,,,,0.0,,,,3/2/2023,,,Yes,,,One Rincon Hill Tower II Association,949-450-0202,,,Conventional,8/14/2022 5:00 PM,"$1,282",01973416,8/15/2022,,,01834648,Full Service,Excl Right,Market Listing,,,,0.0,,,,Owner,3/2/2023,,0,,,,,422685248,,"$1,699,000",,3/2/2023,,,,41,,Private,,,"$1,600,000",,"$1,244.17",,,,530513246.0,"Welcome to #12C at The Harrison, a stunning City residence located in one of San Francisco's premier high-rise buildings! Styled in collaboration with the acclaimed designer, Ken Fulk, The Harrison is one of SF's most desirable luxury towers. This corner home offers spectacular vistas from every room, including Bay Bridge views from the open living-dining area. The spacious 2 bedroom, 2 bath floor-plan is complimented by luxurious finishes which include wide-plank Siberian Oak floors, Studio Becker Ash Molina Cabinetry, custom vanities with Carrara marble countertops, Bertazzoni & Bosch appliances, built-in Sub-Zero refrigerator, and private balcony off living room. Primary suite offers large walk-in closet with opulent spa-like bathroom. High-end built-in closet shelving by California Closets throughout. Building amenities include state-of-the-art gym, outdoor pool, spa, valet parking, concierge services, speakeasy sky lounge and 24/7 doorman. More info @ 401harrison12c.com",,,"$1,244",,97.0,94.0,For Sale,,Appointment Only,,"$1,244.17",Assessor Auto-Fill,,CA,4/4/2023,,South Beach,,No,,,1.0,,,298.0,4/6/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF423715119,SLD,65,401 Harrison Street,25B,SANFRCISCO,9999,"$1,795,000","$1,700,000",CO,1311.0,2.0,2.0,0.0,,0.0,2014.0,1.2861,"56,023","1,418",M,"This 2 bed / 2 bath condominium on the 25th floor offers stunning views of Downtown San Francisco and the Bay, as well as the sleek design and convenience for 21st century modern living. Clean lines throughout are accentuated with wide plank white oak flooring, floor to ceiling windows, and deco reminiscent fixtures that coalesce to create a style and warmth unparalleled in SF. The designer kitchen with Bertazzoni cooking appliances and Sub Zero refrigerator will bring a refined culinary intention to your cooking and entertaining as your guests enjoy sweeping views from every room. The Building: 21st century modern amenity meets Gatsby-like style and service in San Francisco's premier downtown high-rise. The Harrison brings to life the Art Deco design aesthetic that is missing in so many sterile new construction projects, and offers world class concierge service and amenities. Whether you need help getting reservations at that new restaurant, finding someone to babysit, walk the dog while you are on vacation, or basic handyman services, the 24 hour staff is here to help. Amenities such as Uncle Harry's penthouse lounge with panoramic city and bay views, heated outdoor pool, and top",,,,,,,,,,0.00,0,,,9.0,,,,3765-571,0,Contact Listing Agent,Datashare San Francisco,,,,02120811,01142360,0.00,,RESIDENTIAL,,4/7/2023,,1418035.0,,,,,"Best floor plan in the Harrison! Vacant, easy to show with a little advanced notice. Please contact Derek (415.244.3000) or Tea (415.702.7028), by appointment only. Furniture is negotiable and can be included in the sale except for the bar cart which is excluded.",San Francisco,Fremont,65,66,66,,,,,,,,,,,,0.0,,,,3/17/2023,,,Yes,,,ONE RINCON HILL TOWER II ASSOCIATION,,,4/12/2023,Cash,1/10/2023 4:00 PM,"$1,369",01971947,1/11/2023,,,01413211,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,3/17/2023,,0,,,,,423715119,,"$1,795,000",,3/17/2023,,,,41,,Private,,,"$1,700,000",,"$1,296.72",,,,530568052.0,"This 2 bed / 2 bath condominium on the 25th floor offers stunning views of Downtown San Francisco and the Bay, as well as the sleek design and convenience for 21st century modern living. Clean lines throughout are accentuated with wide plank white oak flooring, floor to ceiling windows, and deco reminiscent fixtures that coalesce to create a style and warmth unparalleled in SF. The designer kitchen with Bertazzoni cooking appliances and Sub Zero refrigerator will bring a refined culinary intention to your cooking and entertaining as your guests enjoy sweeping views from every room. The Building: 21st century modern amenity meets Gatsby-like style and service in San Francisco's premier downtown high-rise. The Harrison brings to life the Art Deco design aesthetic that is missing in so many sterile new construction projects, and offers world class concierge service and amenities. Whether you need help getting reservations at that new restaurant, finding someone to babysit, walk the dog while you are on vacation, or basic handyman services, the 24 hour staff is here to help. Amenities such as Uncle Harry's penthouse lounge with panoramic city and bay views, heated outdoor pool, and top of the line workout facility.",,,"$1,296",,94.0,94.0,For Sale,,Appointment Only,,"$1,296.72",Assessor Auto-Fill,,CA,4/7/2023,,South Beach,,No,,,1.0,http://www.theharrison25b.com/mls/86221706,,298.0,4/12/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF423715091,SLD,67,425 1st Street,2903,SANFRCISCO,9999,"$2,274,000","$2,175,000",CO,1928.0,3.0,3.0,0.0,,0.0,2008.0,1.2861,"56,024","1,489",,"Price adjustment! Residence No.2903 at One Rincon Hill is unlike any other home you have seen at this bar-setting hilltop tower. Spanning nearly 2,000 square feet (over 1/4 of the 29th floor), this grand sized residence boasts three large bedrooms, two of which are en-suite, and a Zoom Room (den). The iconic San Francisco NW panoramic views include Oracle Ballpark, San Francisco Bay, Twin Peaks, Downtown, the Embarcadero Waterfront & the Ferry Building - all through floor to ceiling windows. The kitchen features Italian cabinetry, granite countertops & a professional grade Sub-Zero/Bosch stainless steel appliance suite. Seller upgraded finishes include: custom closets, custom lighting, custom window coverings, new carpet, new paint & more. One Rincon Hill is a world class high rise with a proven track record of spoiling residents with 5 Star hotel quality amenities, including: 24/7 valet parking, a grand porte-cochere, concierge, package/dry cleaning attendant, an outdoor heated lap pool, two gyms, Zoom friendly lounges, doggy area & Uncle Harry's Penthouse resident lounge. This unique urban residence offers the perfect lifestyle for an extended family, a live-in Au-pair &/or visit",,,,,,,,,,0.00,0,,,15.0,,,,3765-205,0,Contact Listing Agent,Datashare San Francisco,,,,00896304,,0.00,,RESIDENTIAL,,4/3/2023,,2063685.0,,,,,"Very motivated Seller! Bring all offers. Easy to show with 30 minutes notice. Building is no longer in litigation (Wahoo!), Only use SFAR Purchase Contract. On the purchase contract, stipulate that buyer's deposit will be in escrow within one (1)business day of acceptance. Escrow has been opened at Chicago Title with Michael Yip.Please email BOTH alanm@vanguardsf.com & robyn@sfhighrises.com for private showings.",San Francisco,Harrison,67,68,68,,,,,,,,,,,,0.0,,,,3/20/2023,,,Yes,,,,,,,,1/11/2023 4:00 PM,"$1,179",01074779,1/12/2023,,,00625769,Full Service,Excl Right,Market Listing,None. By appt only.,,,0.0,,,,Vacant,3/20/2023,,0,,,,,423715091,,"$2,649,000",,3/20/2023,,,,87,,Private,,,"$2,175,000",,"$1,128.11",,,,530568006.0,"Price adjustment! Residence No.2903 at One Rincon Hill is unlike any other home you have seen at this bar-setting hilltop tower. Spanning nearly 2,000 square feet (over 1/4 of the 29th floor), this grand sized residence boasts three large bedrooms, two of which are en-suite, and a Zoom Room (den). The iconic San Francisco NW panoramic views include Oracle Ballpark, San Francisco Bay, Twin Peaks, Downtown, the Embarcadero Waterfront & the Ferry Building - all through floor to ceiling windows. The kitchen features Italian cabinetry, granite countertops & a professional grade Sub-Zero/Bosch stainless steel appliance suite. Seller upgraded finishes include: custom closets, custom lighting, custom window coverings, new carpet, new paint & more. One Rincon Hill is a world class high rise with a proven track record of spoiling residents with 5 Star hotel quality amenities, including: 24/7 valet parking, a grand porte-cochere, concierge, package/dry cleaning attendant, an outdoor heated lap pool, two gyms, Zoom friendly lounges, doggy area & Uncle Harry's Penthouse resident lounge. This unique urban residence offers the perfect lifestyle for an extended family, a live-in Au-pair &/or visiting friends & relatives. An exquisite high rise residence to call home. | ORHGrandResidence2903.com",,6.0,"$1,128",,95.0,82.0,For Sale,,Appointment Only,,"$1,128.11",Assessor Auto-Fill,,CA,4/3/2023,,South Beach,,No,,,1.0,http://www.orhgrandresidence2903.com,,399.0,4/6/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF423919397,SLD,62,280 Spear Street,30D,SANFRCISCO,9999,"$1,499,000","$1,420,000",CO,1046.0,2.0,2.0,0.0,,0.0,2022.0,1.100000,"47,916","1,359",M,"Explore a new angle on life at MIRA, luxury condominium homes developed by the team at Tishman Speyer and designed by award-winning architecture Studio Gang. Located at the corner of Spear and Folsom Streets in San Francisco, CA, MIRA features iconic architecture, innovative layouts, striking views and a bold attitude. Fresh and forward-thinking, MIRA invites you to shift your perspective on living in San Francisco. All images are representative of the development.",,,,,,,,,,0.00,0,,,2.0,,,,3740-379,0,Contact Listing Agent,Datashare San Francisco,,,,01417050,01371169,0.00,,RESIDENTIAL,,1/29/2024,,,,,,,Please call 415.839.8383 to speak with a sales associate to schedule an appointment. Appointments are required. Please visit www.MIRASF.com for more information.,San Francisco,Folsom St,62,63,63,280 Spear St is located at Spear St & Folsom St.,,,,,,,,,,,0.0,,,,12/28/2023,,,Yes,,,,,,1/30/2024,,10/26/2023 5:00 PM,"$1,433",01319952,10/27/2023,,,01319952,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,12/28/2023,,0,,,,,423919397,,"$1,499,000",,12/28/2023,,,,27,,,,,"$1,420,000",,"$1,357.55",,,,530697742.0,"Explore a new angle on life at MIRA, luxury condominium homes developed by the team at Tishman Speyer and designed by award-winning architecture Studio Gang. Located at the corner of Spear and Folsom Streets in San Francisco, CA, MIRA features iconic architecture, innovative layouts, striking views and a bold attitude. Fresh and forward-thinking, MIRA invites you to shift your perspective on living in San Francisco. All images are representative of the development.",,5.0,"$1,357",,94.0,94.0,For Sale,,Appointment Only,,"$1,357.55",Builder,,CA,1/29/2024,,South Beach,,No,,,1.0,https://steelblue.media/TishmanSpeyer/MIRA/ModelUnits/23D/index.html,,392.0,1/30/2024,Yes,Yes,Yes,Yes,,,,,94105,
