MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ME224020448,SLD,6,825 7th Avenue,,SACRAMENTO,9999,"$625,000","$660,000",DE,936.0,2.0,1.0,0.0,,1.0,1920.0,0.150000,"6,534",,,"Charming cottage with modern updates located on tree lined 7th Avenue in Land Park. This 2 bedroom home has an updated kitchen with quartz countertops, newer cabinets and applicances. The open living space welcomes natural light. New interior doors and flooring installed in 2023. The home sits on a large lot with new fences built in 2022. Great location a short distance to Crocker Riverside Elementary School, William Land Park, Vic's Ice Cream and many more local shops and restaurants.",,,0.0,,,,,,,0.00,0,,No,104.0,,,,012-0272-040-000,2,Contact Listing Agent,Datashare MetroList,,,,02027768,01834648,22.00,,RESIDENTIAL,,4/2/2024,,,,,,,"Doorbell camera does not convey. All offers should be sent to kendra@houserealestate.com. Offers due by 7pm Monday - 3/11/24, to be reviewed Tuesday morning.",Sacramento,Riverside Blvd,6,7,7,"Head south on Riverside Blvd, turn right onto 7th",,,,,,,,,,6067.0,0.0,,,,3/13/2024,,,No,,,,,,4/2/2024,Cash,3/6/2024 4:00 PM,$667,02007619,3/7/2024,,,01834648,Full Service,Excl Right,Market Listing,,,,4.0,,,,Vacant,3/13/2024,,,,,,,224020448,,"$625,000",,3/13/2024,,,,26,,No,,,"$660,000",,$705.13,Kendra Knauer,916-529-2491,,560629745.0,"Charming cottage with modern updates located on tree lined 7th Avenue in Land Park. This 2 bedroom home has an updated kitchen with quartz countertops, newer cabinets and applicances. The open living space welcomes natural light. New interior doors and flooring installed in 2023. The home sits on a large lot with new fences built in 2022. Great location a short distance to Crocker Riverside Elementary School, William Land Park, Vic's Ice Cream and many more local shops and restaurants.",,,$705,,105.0,105.0,For Sale,,Call Showing Contact,,$705.13,Assessor Auto-Fill,,CA,4/2/2024,One Story,,,No,,,0.0,,,,4/3/2024,Yes,Yes,Yes,Yes,,,,,95818 4030,R-1
ME222148574,SLD,41,2816 Marty Way,,SACRAMENTO,9999,"$725,000","$710,000",DE,1446.0,3.0,2.0,0.0,,1.0,1938.0,0.130000,"5,663",,,"Land Park's finest tri-level opportunity! This beautifully maintained home features 3 Bedrooms and 2 Bathrooms and is located in the heart of Land Park. At first glance, you'll notice the private porch that is perfect for a relaxing cup of coffee in the morning. Going inside you are greeted by a formal entry and hardwood floors across the dreamy living room featuring beautifully painted beams and fireplace. The kitchen features granite countertops, tile flooring, and an abundance of storage. Two bedrooms are upstairs with a full bath. The lower level has a 1-car garage facing the front of the house, the perfect space for an office, bedroom or playroom and full bath. The backyard boasts an orange tree, prized roses, a shed and a secluded patio. This home is minutes from restaurants, Target, and many other Land Park amenities. This is the one to move-in and start living!",,,0.0,,,,,,,0.00,0,,No,85.0,,,,012-0123-003-0000,7,,Datashare MetroList,,,,01760662,1760662.0,23.00,,RESIDENTIAL,,2/24/2023,,,,,,,Please submit offers to Jamie@JamieRich.net,Sacramento,Markham Way,41,42,42,From Land Park Drive - east on 3rd avenue-south on,,,,,,,,,,6067.0,1.0,,,,1/25/2023,,,No,,,,,,2/25/2023,Conventional,12/14/2022 4:00 PM,$501,1870143,12/15/2022,,,01834648,Full Service,Excl Right,Market Listing,On the front railing,,,2.0,,,,Vacant,1/25/2023,,0,,,,,222148574,,"$725,000",,1/25/2023,,,,24,,No,,,"$710,000",,$491.01,Jamie Rich,916-612-4000,,560456103.0,"Land Park's finest tri-level opportunity! This beautifully maintained home features 3 Bedrooms and 2 Bathrooms and is located in the heart of Land Park. At first glance, you'll notice the private porch that is perfect for a relaxing cup of coffee in the morning. Going inside you are greeted by a formal entry and hardwood floors across the dreamy living room featuring beautifully painted beams and fireplace. The kitchen features granite countertops, tile flooring, and an abundance of storage. Two bedrooms are upstairs with a full bath. The lower level has a 1-car garage facing the front of the house, the perfect space for an office, bedroom or playroom and full bath. The backyard boasts an orange tree, prized roses, a shed and a secluded patio. This home is minutes from restaurants, Target, and many other Land Park amenities. This is the one to move-in and start living!",,,$491,,97.0,97.0,For Sale,,Vacant w/Lockbox,,$491.01,Assessor Auto-Fill,,CA,2/24/2023,Two Story,,,No,,,0.0,,,,2/25/2023,Yes,Yes,Yes,Yes,,,,,95818 3434,R-1
ME222148227,SLD,64,2930 Land Park Drive,,SACRAMENTO,9999,"$974,000","$935,000",DE,1605.0,3.0,2.0,0.0,,2.0,1938.0,0.16,"6,970",,,"MAJOR PRICE IMPROVEMENT!! Welcome to a very rare opportunity to live on the iconic street of Land Park Drive! Driving to this home is a living art-walk as the tree canopied street rolls past like a tunnel of uniquely designed homes on the right and left. If that weren't enough, this home has been meticulously updated with a renovation that added a spacious master bed and bath with access to the backyard. Additionally, the composition roof is newer within 5 years, the HVAC was recently replaced, and the kitchen was updated! These being only a snippet of all the touches that make this such a find for today's buyer. Not a property to miss, nor an opportunity that arises often!",,,0.0,,,,,,,0.00,0,,No,85.0,,,,012-0122-009-000,0,,Datashare MetroList,,,,02095306,00881827,23.00,,RESIDENTIAL,,4/6/2023,,,,,,,Lockbox will be installed by 4pm Tuesday. Direct all questions to (916)672-9338 and any offers to offers@johnelmasian.com GO AND SHOW!,Sacramento,Vallejo,64,65,65,Broadway to Land Park Drive. House on the right.,,,,,,,,,,6067.0,1.0,,,,2/15/2023,,,No,,,,,,4/18/2023,Conventional,12/12/2022 4:00 PM,$606,01830005,12/13/2022,,,00999879,Full Service,Excl Right,Market Listing,Front Door,,,1.0,,,,Vacant,2/15/2023,,3000,,,,,222148227,,"$1,019,000",,2/15/2023,,,,75,,No,,,"$935,000",,$582.55,,,,560455739.0,"MAJOR PRICE IMPROVEMENT!! Welcome to a very rare opportunity to live on the iconic street of Land Park Drive! Driving to this home is a living art-walk as the tree canopied street rolls past like a tunnel of uniquely designed homes on the right and left. If that weren't enough, this home has been meticulously updated with a renovation that added a spacious master bed and bath with access to the backyard. Additionally, the composition roof is newer within 5 years, the HVAC was recently replaced, and the kitchen was updated! These being only a snippet of all the touches that make this such a find for today's buyer. Not a property to miss, nor an opportunity that arises often!",,,$582,,95.0,91.0,For Sale,,Vacant w/Lockbox,,$582.55,Assessor Auto-Fill,,CA,4/6/2023,One Story,,,No,,,0.0,https://my.matterport.com/show/?m=3hMcJQ4N1TK&brand=0,,,4/18/2023,Yes,Yes,Yes,Yes,,,,,95818 3422,R-1R
ME223022999,SLD,2,1170 2nd Avenue,,SACRAMENTO,9999,"$1,035,000","$1,045,000",DE,1681.0,3.0,2.0,0.0,,2.0,1936.0,0.15,"6,534",,,"Welcome to your Land Park oasis located on a tranquil corner lot, this beautiful 3 bed, 2 bath Tudor home offers everything you need for a peaceful and comfortable lifestyle. With original hardwood floors throughout, enjoy the open living room with its rustic wood beam ceiling, or relax in the primary bedroom suite complete with its own private patio and two spacious closets - one of which is lined with cedar. The large kitchen features an eat-in countertop and plenty of storage space while the mudroom keeps things tidy. Throughout the home are three skylights that bathe in natural light. For those with hobbies or needing extra workspace, there's an XL detached two car garage as well as a detached 10' x 10' office featuring power outlets, ethernet connection, A/C wall unit and skylight - ideal for working from home. And if you're looking for additional storage space then check out the large basement which has 7' ceilings. With top rated schools nearby as well as popular restaurants and attractions within easy reach, this property provides all you need to enjoy modern day living in comfort and style!",,,0.0,,,,,,,0.00,0,,No,87.0,,,,012-0021-007-000,1,Contact Listing Agent,Datashare MetroList,,,,01896460,00999879,23.00,,RESIDENTIAL,,4/13/2023,,,,,,,"Please text listing agent at 916-208-6664 with any questions. Home is vacant. https://app.disclosures.io/link/1170-2nd-Avenue-5hxyen78 All offers must have Proof of Funds. Please send Proof of Funds, Pre-Approval, and offers to realestate@naomividal.com Thank you for showing!",Sacramento,12th Street,2,3,3,Riverside to 2nd Ave. Property is located at the c,,,,,,,,,,6067.0,1.0,,,,3/24/2023,,,No,,,,,,4/14/2023,Cash,3/21/2023 5:00 PM,$615,02088737,3/22/2023,,,01236514,Full Service,Excl Right,Market Listing,Gas Meter,,,2.0,,,,Vacant,3/24/2023,,0,,,,,223022999,,"$1,035,000",,3/24/2023,,,,92,,No,,,"$1,045,000",,$621.65,Naomi Vidal,916-208-6664,,560486492.0,"Welcome to your Land Park oasis located on a tranquil corner lot, this beautiful 3 bed, 2 bath Tudor home offers everything you need for a peaceful and comfortable lifestyle. With original hardwood floors throughout, enjoy the open living room with its rustic wood beam ceiling, or relax in the primary bedroom suite complete with its own private patio and two spacious closets - one of which is lined with cedar. The large kitchen features an eat-in countertop and plenty of storage space while the mudroom keeps things tidy. Throughout the home are three skylights that bathe in natural light. For those with hobbies or needing extra workspace, there's an XL detached two car garage as well as a detached 10' x 10' office featuring power outlets, ethernet connection, A/C wall unit and skylight - ideal for working from home. And if you're looking for additional storage space then check out the large basement which has 7' ceilings. With top rated schools nearby as well as popular restaurants and attractions within easy reach, this property provides all you need to enjoy modern day living in comfort and style!",,,$621,,100.0,100.0,For Sale,,Supra iBox,,$621.65,Assessor Auto-Fill,,CA,4/13/2023,Two Story,,,Yes,,,0.0,https://zillow.com/view-3d-home/d56df0b0-669f-44f0-80fa-a703ee1fda91?setAttribution=mls&utm_source=dashboard&wl=1,,,4/14/2023,Yes,Yes,Yes,Yes,,,,,95818 2902,R-1
ME223028098,SLD,5,964 4th Avenue,,SACRAMENTO,9999,"$579,500","$620,000",DE,974.0,2.0,1.0,0.0,,1.0,1942.0,0.160000,"6,970",,,"Charming Land Park Beauty! Single Story on large lot! Open and Airy floor plan. Beautiful gardens and trees on extra deep lot! Gleaming Hardwood Floors, Tons of Natural Light & Original Tile in Immaculate Condition! Solar Panels to offset your electric bill!",,,0.0,,,,,,,0.00,0,,No,81.0,,,,012-0171-012-000,4,,Datashare MetroList,,,,02035376,01908304,22.00,,RESIDENTIAL,,5/9/2023,,,,,,,,Sacramento,10th Street,5,6,6,Riverside Blvd to 4th Ave (west),,,,,,,,,,6067.0,1.0,,,,4/12/2023,,,No,,,,,,5/12/2023,Conventional,4/6/2023 5:00 PM,$594,768740.0,4/7/2023,,,01026478,Full Service,Excl Right,Market Listing,,,,5.0,,,,Vacant,4/12/2023,,0,,,,,223028098,,"$579,500",,4/12/2023,,,,26,,No,,,"$620,000",,$636.55,,,,560492813.0,"Charming Land Park Beauty! Single Story on large lot! Open and Airy floor plan. Beautiful gardens and trees on extra deep lot! Gleaming Hardwood Floors, Tons of Natural Light & Original Tile in Immaculate Condition! Solar Panels to offset your electric bill!",,,$636,,106.0,106.0,For Sale,,Vacant w/Lockbox,,$636.55,Assessor Auto-Fill,,CA,5/9/2023,One Story,,,No,,,0.0,https://www.tourfactory.com/3068560,,,5/12/2023,Yes,Yes,Yes,Yes,,,,,95818 3304,R-1
ME223015509,SLD,3,1153 Marian Way,,SACRAMENTO,9999,"$1,229,000","$1,229,000",DE,2076.0,3.0,2.0,0.0,,0.0,1934.0,0.15,"6,534",,,"Nestled on one of Land Park's most charming streets this Squeaky Williams' Tudor boasts many desirable features throughout. Spacious formal entry with wood floors lead to a lovely living room with gas log fireplace, mantle, and bookshelves. The living room has French doors opening to a spacious formal dining room. The kitchen features a breakfast bar, built-in classic hutch, stainless steel appliances and window overlooking the backyard patio. The knotty pine family room has a wall of closet storage, two bookshelves and a Dutch door that opens to one of the backyard patios. Downstairs has a full bathroom, side door to driveway and basement fully ready for wine storage. The wood staircase leads to three large bedrooms upstairs and a full bathroom with a unique arched ceiling. The primary bedroom has a drop-down staircase that leads to a very large, paneled storage room in the attic. The front yard has mature landscaping, new walkway and sod. The backyard features two patio areas great for entertaining, one off the family room with sitting area and the other with a BBQ, sink and refrigerator for your summer dining. The garage has been converted and can be used as an office/playroom a",,,0.0,,,,,,,0.00,0,,No,89.0,,,,012-0202-004-000,1,Contact Listing Agent,Datashare MetroList,,,,01870081,01802283,24.00,,RESIDENTIAL,,5/3/2023,,,,,,,Call Listing Agent for Appointment. Lock box is on driveway gate on right hand side. Sellers may need a rent back until June 15th. List of Improvements Per Seller is attached.,Sacramento,Govan Way,3,4,4,Land Park Dr or Riverside Blvd to Marian Way to #.,,,,,,,,,,6067.0,1.0,,,,4/3/2023,,,No,,,,,,5/5/2023,Conventional,3/30/2023 5:00 PM,$592,784986.0,3/31/2023,,,01908304,Full Service,Excl Right,Market Listing,On right hand side o,,,1.0,,,,Owner,4/3/2023,,0,,,,,223015509,,"$1,229,000",,4/3/2023,,,,37,,No,,,"$1,229,000",,$592.00,Sue Olson,916-601-8834,,560477299.0,"Nestled on one of Land Park's most charming streets this Squeaky Williams' Tudor boasts many desirable features throughout. Spacious formal entry with wood floors lead to a lovely living room with gas log fireplace, mantle, and bookshelves. The living room has French doors opening to a spacious formal dining room. The kitchen features a breakfast bar, built-in classic hutch, stainless steel appliances and window overlooking the backyard patio. The knotty pine family room has a wall of closet storage, two bookshelves and a Dutch door that opens to one of the backyard patios. Downstairs has a full bathroom, side door to driveway and basement fully ready for wine storage. The wood staircase leads to three large bedrooms upstairs and a full bathroom with a unique arched ceiling. The primary bedroom has a drop-down staircase that leads to a very large, paneled storage room in the attic. The front yard has mature landscaping, new walkway and sod. The backyard features two patio areas great for entertaining, one off the family room with sitting area and the other with a BBQ, sink and refrigerator for your summer dining. The garage has been converted and can be used as an office/playroom and features vaulted ceiling, additional storage closets and wall A/C. Don't Miss This One!",,,$592,,100.0,100.0,For Sale,,Call Showing Contact,,$592.00,Assessor Auto-Fill,,CA,5/3/2023,Two Story,,,No,,,0.0,,,,5/5/2023,Yes,Yes,Yes,Yes,,,,,95818,R-1
ME223113189,SLD,6,1062 10th Avenue,,SACRAMENTO,9999,"$850,000","$900,000",DE,1865.0,3.0,2.0,0.0,,2.0,1950.0,0.14,"6,098",,,"This charming Colonial Cottage on a leafy Land Park street is the home you've been dreaming of. In a great location, just one block from the park, you'll find a 3 bedroom, 2 bath home that has been beautifully maintained by the long term owners. In addition to a classic layout and generous rooms, it has newly refinished hardwood floors, fresh interior paint, dual pane windows, central vacuum and a whole house fan. The living room, warmed by a gas fireplace, is a cozy gathering spot. Celebrate the Holidays in the formal dining room or grab a quick lunch at the kitchen dining bar. A built-in countertop blender and mixer are just two features of this cheerful, well preserved kitchen. One bedroom and bath downstairs and two large bedrooms and a bath upstairs. Great storage throughout with easy attic access in both the house and garage. A very cool game room, complete with pool table and mini-split, adjoins the 2 car garage, or it could be a 3rd garage space. The large yard has both a covered patio and a pretty gazebo to enjoy the beautiful Sacramento summer evenings. An easy walk to Crocker Riverside Elementary and Vic's Ice Cream and coffee shop. You could call this sweet home your own by the New Year!",,,0.0,,,,,,,0.00,0,,No,74.0,,,,012-0352-007-000,3,Contact Listing Agent,Datashare MetroList,,,,01281165,01250442,2.00,,RESIDENTIAL,,1/4/2024,1377753.0,,,,,,Access the bonus room through the garage. Remote is on the window sill by the back door (please return there). Open the back garage door with the button on the east wall inside garage. Structural pest control report and sewer report are attached. Sellers prefer an as-is sale.,Sacramento,11th Street,6,7,7,"Riverside Blvd, east on 10th Avenue to address.",,,,,,,,,,6067.0,1.0,,,,12/6/2023,,,No,,,,,,1/10/2024,Conventional,11/29/2023 4:00 PM,$455,01189785,11/30/2023,,,01026478,Full Service,Excl Right,Market Listing,Driveway gate,,,2.0,,,,Vacant,12/6/2023,,,,,,,223113189,,"$850,000",,12/6/2023,,,,44,,No,,,"$900,000",,$482.57,Rhonda Holmen,916-296-8886,,560597828.0,"This charming Colonial Cottage on a leafy Land Park street is the home you've been dreaming of. In a great location, just one block from the park, you'll find a 3 bedroom, 2 bath home that has been beautifully maintained by the long term owners. In addition to a classic layout and generous rooms, it has newly refinished hardwood floors, fresh interior paint, dual pane windows, central vacuum and a whole house fan. The living room, warmed by a gas fireplace, is a cozy gathering spot. Celebrate the Holidays in the formal dining room or grab a quick lunch at the kitchen dining bar. A built-in countertop blender and mixer are just two features of this cheerful, well preserved kitchen. One bedroom and bath downstairs and two large bedrooms and a bath upstairs. Great storage throughout with easy attic access in both the house and garage. A very cool game room, complete with pool table and mini-split, adjoins the 2 car garage, or it could be a 3rd garage space. The large yard has both a covered patio and a pretty gazebo to enjoy the beautiful Sacramento summer evenings. An easy walk to Crocker Riverside Elementary and Vic's Ice Cream and coffee shop. You could call this sweet home your own by the New Year!",,,$482,,105.0,105.0,For Sale,,Text Showing Contact,,$482.57,Assessor Auto-Fill,Offer As Is,CA,1/4/2024,Two Story,,,No,,,0.0,,,,1/10/2024,Yes,Yes,Yes,Yes,,,,,95818 4007,R-1
ME223100543,SLD,56,1154 Swanston Drive,,SACRAMENTO,9999,"$1,075,000","$999,000",DE,2209.0,3.0,2.0,1.0,,2.0,1936.0,0.14,"6,098",,,"Nestled in the heart of Land Park on a tree lined street, this spacious three-bedroom 2.5 bath home features formal tiled entry, living room with fireplace & bookshelves, oversized formal dining room with window overlooking backyard, galley type kitchen with island eating area, stainless steel appliances, tiled backsplash and access to patio. Downstairs desk area with adjoining bath, and TV / gathering room with sliding door to yard. Three upstairs bedrooms, updated hall bath with new vanity, floor and shower. Primary bedroom with large walk-in closet, updated bath with shower over tub. Lots of wood floors, central heat and air, basement and two-car garage. Backyard covered patio with privacy drapes, brick fence and small storage shed. Don't miss this one!",,,0.0,,,,,,,0.00,0,,No,88.0,,,,012-0211-006-000,0,,Datashare MetroList,,,,00648507,00648507,24.00,,RESIDENTIAL,,1/12/2024,,,,,,,Do not use Showingtime. Property is in a Trust. Please make sure all doors are locked upon leaving.,Sacramento,Riverside Blvd.,56,57,57,Riverside Blvd. to Swanston Dr. go east to #.,,,,,,,,,,6067.0,1.0,,,,12/13/2023,,,No,,,,,,1/18/2024,Conventional,10/17/2023 5:00 PM,$486,00784986,10/18/2023,,,01908304,Full Service,Excl Right,Market Listing,On gas meter left of,,,1.0,,,,Vacant,12/13/2023,,,,,,,223100543,,"$1,075,000",,12/13/2023,,,,35,,No,,,"$999,000",,$452.24,,,,560580723.0,"Nestled in the heart of Land Park on a tree lined street, this spacious three-bedroom 2.5 bath home features formal tiled entry, living room with fireplace & bookshelves, oversized formal dining room with window overlooking backyard, galley type kitchen with island eating area, stainless steel appliances, tiled backsplash and access to patio. Downstairs desk area with adjoining bath, and TV / gathering room with sliding door to yard. Three upstairs bedrooms, updated hall bath with new vanity, floor and shower. Primary bedroom with large walk-in closet, updated bath with shower over tub. Lots of wood floors, central heat and air, basement and two-car garage. Backyard covered patio with privacy drapes, brick fence and small storage shed. Don't miss this one!",,,$452,,92.0,92.0,For Sale,,Vacant w/Lockbox,,$452.24,Assessor Auto-Fill,,CA,1/12/2024,Two Story,,,No,,,0.0,,,,1/18/2024,Yes,Yes,Yes,Yes,,,,,95818,R-1
ME223110373,SLD,22,2735 14th Street,,SACRAMENTO,9999,"$1,420,000","$1,335,000",DE,3100.0,4.0,3.0,1.0,,2.0,1936.0,0.16,"6,970",,,"Updated & remodeled, this Land Park brick beauty has maintained its charm while being lovingly attended to with an exceptional eye on quality.The home boasts approx 2500 sf in the main house, 300 sf in guest house, an add'l 400 sf in the finished basement & bonus rm (total over 3100 sf under roof) Hardwood floors, gracious archways, timeless built-ins showcase old world charm, while offering new world amenities. The spacious private downstairs mstr suite has an elegant marble fireplace, steam shower, bidet & walk-in closet, one of 2 laundry rms only steps away. Den w French door to serene covered porch can also be used as a bedroom.The finished basement w 2nd laundry can make a great game room. Upstairs features the second mstr suite, with walk-in closet & new bathroom, another bedroom, a hall bathroom with separate tub/shower area and a bonus room that can serve as gym, office or teenage hideaway. The dining room opens to the living rm for easy entertaining. The ample kitchen has a sunny nook & butlers pantry leading to the inviting backyard. From the guest house enjoy views of the pool, fountains & the lovely landscape. The beautiful yard is perfect for entertaining complete with built in BBQ, fire pit, outdoor shower & eco friendly astroturf. This home is truly a gem.",1.0,0.0,1.0,Detached,studio,Yes,,,Yes,0.00,330,Other,Yes,88.0,,,,012-0031-023-000,3,Contact Listing Agent,Datashare MetroList,,,,01887890,1834648.0,23.00,,RESIDENTIAL,,1/9/2024,,,,,,,"Home is easy to show, there is a keyless entry. The pool house/in law unit/ADU is currently occupied so I need to notify him for showings. New roof approx 2 years old. In 2012, Remodeled and added on master bedroom, En suite bathroom added upstairs, pool house completed. Seller states that plumbing and electrical has been updated/upgraded. Water heater replaced approx 2010, Carpet installed in 2020.",Sacramento,Markham,22,23,23,"Land Park Dr to Markham, north on 14th street",,,,,,,,,,6067.0,0.0,,,,12/9/2023,,,No,,,,,,1/19/2024,Conventional,11/16/2023 4:00 PM,$458,00833025,11/17/2023,,,00999899,Full Service,Excl Right,Market Listing,,,,2.0,,,,Owner,12/9/2023,,5000,,,,,223110373,,"$1,420,000",,12/9/2023,,,,73,,,,,"$1,335,000",,$430.65,Susie Parker,916-768-8494,,560594717.0,"Updated & remodeled, this Land Park brick beauty has maintained its charm while being lovingly attended to with an exceptional eye on quality.The home boasts approx 2500 sf in the main house, 300 sf in guest house, an add'l 400 sf in the finished basement & bonus rm (total over 3100 sf under roof) Hardwood floors, gracious archways, timeless built-ins showcase old world charm, while offering new world amenities. The spacious private downstairs mstr suite has an elegant marble fireplace, steam shower, bidet & walk-in closet, one of 2 laundry rms only steps away. Den w French door to serene covered porch can also be used as a bedroom.The finished basement w 2nd laundry can make a great game room. Upstairs features the second mstr suite, with walk-in closet & new bathroom, another bedroom, a hall bathroom with separate tub/shower area and a bonus room that can serve as gym, office or teenage hideaway. The dining room opens to the living rm for easy entertaining. The ample kitchen has a sunny nook & butlers pantry leading to the inviting backyard. From the guest house enjoy views of the pool, fountains & the lovely landscape. The beautiful yard is perfect for entertaining complete with built in BBQ, fire pit, outdoor shower & eco friendly astroturf. This home is truly a gem.",,,$430,,94.0,94.0,For Sale,,Text Showing Contact,,$430.65,Owner,,CA,1/9/2024,Two Story,,,No,,,0.0,https://tours.topnotch360.net/2196657,,,1/19/2024,Yes,Yes,Yes,Yes,,,,,95818 2923,R1
ME223113047,SLD,17,1600 3rd Ave,,SACRAMENTO,9999,"$1,450,000","$1,400,000",DE,2972.0,5.0,3.0,1.0,,2.0,1942.0,0.16,"6,970",,,"Classic Tudor style home w/a Pool in the highly sought after Land Park area. This property offers a total of 2,972 sq.ft. of living space....2,043 sq.ft. on main floor, 749 sq.ft. on the upper level, and 180 sq.ft. of finished basement access via the master suite that can be utilized as a gym or office. First impression is breathtaking with the high vaulted beamed ceilings giving an open and grand feeling to this Land Park gem. The backyard is an oasis to entertain & enjoy summertime lounging in the beautiful completely refinished pool & deck. Updated throughout w/new presidential roof, new HVAC + tankless water heather, new custom kitchen + new bathrooms. Private courtyard, large 25x25 garage, half bath off garage for pool use & changing, ample storage, spacious den upstairs with lots of natural lights and skylights. Schools, shopping, golf, parks, restaurants and freeway access are all close by.",,,0.0,,,,,,,0.00,0,,No,82.0,,,,012-0124-001-000,0,Contact Listing Agent,Datashare MetroList,,,,00925201,326871.0,23.00,,RESIDENTIAL,,1/10/2024,,,,,,,"Text Inessa 916-230-2149 for access ***Alarm code 6401** Please arm away & lock up ALL Doors prior to leaving.*** Escrow open with FATCO. Alarm system will be removed prior to closing. ***Principal seller holds an active real estate license.*** Email complete offer with proof of funds, and loan letter. Offers are being reviewed as submitted.",Sacramento,Land Park Dr,17,18,18,Land Park Dr to 3rd Ave.,,,,,,,,,,6067.0,1.0,,,,12/15/2023,,,No,,,,,,1/11/2024,Conventional,11/27/2023 4:00 PM,$487,01492124,11/28/2023,,,1236514.0,Full Service,Excl Right,Market Listing,At front entry handr,,,3.0,,,,Owner,12/15/2023,,25200,,,,,223113047,,"$1,450,000",,12/15/2023,,,,71,,Private,,,"$1,400,000",,$471.06,Inessa,916-230-2149,,560597531.0,"Classic Tudor style home w/a Pool in the highly sought after Land Park area. This property offers a total of 2,972 sq.ft. of living space....2,043 sq.ft. on main floor, 749 sq.ft. on the upper level, and 180 sq.ft. of finished basement access via the master suite that can be utilized as a gym or office. First impression is breathtaking with the high vaulted beamed ceilings giving an open and grand feeling to this Land Park gem. The backyard is an oasis to entertain & enjoy summertime lounging in the beautiful completely refinished pool & deck. Updated throughout w/new presidential roof, new HVAC + tankless water heather, new custom kitchen + new bathrooms. Private courtyard, large 25x25 garage, half bath off garage for pool use & changing, ample storage, spacious den upstairs with lots of natural lights and skylights. Schools, shopping, golf, parks, restaurants and freeway access are all close by.",,,$471,,96.0,96.0,For Sale,,24 Hour Notice,,$471.06,Appraisal,,CA,1/10/2024,Two Story,,,No,,,0.0,https://fusion.realtourvision.com/196304,,,1/11/2024,Yes,Yes,Yes,Yes,,,,,95818 3452,R-1
