MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
SF423900135,SLD,0,488 Folsom Street,4804,SANFRCISCO,9999,"$1,550,000","$1,550,000",CO,987.0,1.0,1.0,1.0,,0.0,2019.0,,0,"1,803",M,"Large 1 bedroom 1.5 bathrooms with panoramic city views. Developed by Related, designed by OMA, The Avery is a sculpted glass tower soaring 618' tall into the SF skyline. Starting on the 33rd floor, residences range from 1-3 bedrooms. Residences feature expansive layouts with floor-to-ceiling windows that emphasize grand views of SF Bay, Bay Bridge, & city skyline. Acclaimed Clodagh Design chose warm wood tones & authentic marbles to create stunning custom interiors. Open gourmet kitchens boast premium Miele appliances & spa-inspired bathrooms feature custom dual vanities & marble clad walls. Amenities & services include attended private lobby, 24/7 valet parking, fitness studio, pool, entertainment lounges & more.",,,,,,,,,,0.00,0,,,4.0,,,,3737-146,0,Contact Listing Agent,Datashare San Francisco,,,,,,0.00,,RESIDENTIAL,,8/11/2023,,,,,,,Showings by appointment Monday through Friday (10am - 5pm) and Saturday by appointment. 415.228.8900 TheAverySF.com,San Francisco,1st,0,1,1,Parking available in The Avery Valet garage. Entra,,,,,,,,,,,0.0,,,,8/11/2023,,,Yes,,,,,,8/28/2023,Conventional,8/10/2023 5:00 PM,"$1,570",01497781,8/11/2023,,,1888310.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,8/11/2023,,0,,,,,423900135,,"$1,550,000",,8/11/2023,,,,20,,Private,,,"$1,550,000",,"$1,570.42",,,,530660335.0,"Large 1 bedroom 1.5 bathrooms with panoramic city views. Developed by Related, designed by OMA, The Avery is a sculpted glass tower soaring 618' tall into the SF skyline. Starting on the 33rd floor, residences range from 1-3 bedrooms. Residences feature expansive layouts with floor-to-ceiling windows that emphasize grand views of SF Bay, Bay Bridge, & city skyline. Acclaimed Clodagh Design chose warm wood tones & authentic marbles to create stunning custom interiors. Open gourmet kitchens boast premium Miele appliances & spa-inspired bathrooms feature custom dual vanities & marble clad walls. Amenities & services include attended private lobby, 24/7 valet parking, fitness studio, pool, entertainment lounges & more.",,,"$1,570",,100.0,100.0,For Sale,,Appointment Only,,"$1,570.42",Owner,,CA,8/11/2023,,South Beach,,No,,,1.0,,,118.0,9/12/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF423720005,SLD,3,338 Spear Street,3B,SANFRCISCO,9999,"$1,095,000","$1,150,000",CO,1335.0,2.0,2.0,0.0,,0.0,2009.0,,0,"1,195",M,"Experience the epitome of luxury living with this stunning corner home at The Infinity! With approximately 1,335 square foot (tax records) of spacious living, this 2-bedroom, 2 bathroom gem boasts an open plan kitchen with premium finishes and a curved living room that showcases exciting architecture. Enjoy ample storage - including a walk-in, primary closet - and a convenient office nook, making this home the perfect blend of style and functionality. The north-east exposure of this corner floor plan provides abundant natural light and verdant tree-top views. One car parking, 24x7 door staff and security, 5,000sqft fitness center, heated indoor pool, movie screening room, club lounge for entertaining, conference rooms, and business center make this the ideal SF home!",,,,,,,,,,0.00,0,,,14.0,,,,3745-383,0,Contact Listing Agent,Datashare San Francisco,,,,01371169,1371169.0,0.00,,RESIDENTIAL,,2/24/2023,,,,,,,Inquiries: Alex.Hachiya@sir.com or 415-314-6690. Offers to be on SFAR Purchase Contract. Disclosures available by request. No litigation in the building -- lending is open.,San Francisco,Folsom,3,4,4,,,,,,,,,,,,0.0,,,,2/10/2023,,,Yes,,,,,,2/24/2023,Cash,2/6/2023 4:00 PM,$820,01846549,2/7/2023,,,1407690.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,2/10/2023,,0,,,,,423720005,,"$1,095,000",,2/10/2023,,,,18,,Private,,,"$1,150,000",,$861.42,,,,530577265.0,"Experience the epitome of luxury living with this stunning corner home at The Infinity! With approximately 1,335 square foot (tax records) of spacious living, this 2-bedroom, 2 bathroom gem boasts an open plan kitchen with premium finishes and a curved living room that showcases exciting architecture. Enjoy ample storage - including a walk-in, primary closet - and a convenient office nook, making this home the perfect blend of style and functionality. The north-east exposure of this corner floor plan provides abundant natural light and verdant tree-top views. One car parking, 24x7 door staff and security, 5,000sqft fitness center, heated indoor pool, movie screening room, club lounge for entertaining, conference rooms, and business center make this the ideal SF home!",,5.0,$861,,105.0,105.0,For Sale,,Appointment Only,,$861.42,Assessor Auto-Fill,,CA,2/24/2023,,South Beach,,No,,,1.0,,,650.0,2/25/2023,Yes,No,No,Yes,,,,,94105,
SF422706361,SLD,61,401 Harrison Street,32C,SANFRCISCO,9999,"$2,250,000","$1,960,000",CO,1334.0,2.0,2.0,0.0,,0.0,2014.0,,0,"1,543",M,"Designed by the renowned Ken Fulk, The Harrison sets a new benchmark for lavish urban living. From kitchens with professional-grade appliances by Bertazzoni and Sub-Zero, to the spa-like primary baths featuring porcelain Herringbone flooring revel in unrivaled style. All homes feature diagonal-planked Siberian Oak floors, polished white slab Carrara marble countertops and unlacquered Waterworks brass fixtures. Residence 32C is a stunning corner home with expansive Bay Bridge and city vista views. This spacious 1,334 Sq.Ft. floorplan is complete with a private 62 Sq.Ft. balcony. Enjoy five-star amenities and services including a Grand Salon lobby staffed 24/7, a concierge, The Pantry with coffee and tea, fitness center, heated pool and spa, and close proximity to San Francisco's most sought-after attractions. The Harrison is over 98% sold. Don't miss this chance to own one of the final new homes with the best views.",,,,,,,,,,0.00,0,,,9.0,,,,3765-688,0,Contact Listing Agent,Datashare San Francisco,,,,,,0.00,,RESIDENTIAL,,2/17/2023,,,,,,,Please call The Sales Gallery at 415-721-7788. Ready for immediate closings! Please note that the images shown are of model homes and not the actual residence listed.,San Francisco,Fremont,61,62,62,Take Fremont to Harrison Street turn right and lef,,,,,,,,,,,0.0,,,,1/3/2023,,,Yes,,,,,,,Conventional,11/2/2022 5:00 PM,"$1,686",1706664,11/3/2022,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,1/3/2023,,0,,,,,422706361,,"$2,250,000",,1/3/2023,,,,36,,Private,,,"$1,960,000",,"$1,469.27",,,,530550471.0,"Designed by the renowned Ken Fulk, The Harrison sets a new benchmark for lavish urban living. From kitchens with professional-grade appliances by Bertazzoni and Sub-Zero, to the spa-like primary baths featuring porcelain Herringbone flooring revel in unrivaled style. All homes feature diagonal-planked Siberian Oak floors, polished white slab Carrara marble countertops and unlacquered Waterworks brass fixtures. Residence 32C is a stunning corner home with expansive Bay Bridge and city vista views. This spacious 1,334 Sq.Ft. floorplan is complete with a private 62 Sq.Ft. balcony. Enjoy five-star amenities and services including a Grand Salon lobby staffed 24/7, a concierge, The Pantry with coffee and tea, fitness center, heated pool and spa, and close proximity to San Francisco's most sought-after attractions. The Harrison is over 98% sold. Don't miss this chance to own one of the final new homes with the best views.",,,"$1,469",,87.0,87.0,For Sale,,Appointment Only,,"$1,469.27",Builder,,CA,2/17/2023,,South Beach,,No,,,1.0,,,298.0,3/10/2023,Yes,No,No,Yes,,,,,94105,
SF422662404,SLD,275,401 Harrison Street,40D,SANFRCISCO,9999,"$2,595,000","$2,430,000",CO,1252.0,2.0,2.0,0.0,,0.0,2014.0,,0,"1,659",M,"Beautifully appointed residences perched atop Rincon Hill with Bay views within steps of the best restaurants, shops, and The Embarcadero. Gracious interiors curated by acclaimed designer Ken Fulk,including the building's elegant penthouse lounge and grand salon. Residences boast diagonal plank Siberian oak wood floors in the kitchen and living spaces, Studio Becker Ash Molina Cabinetry, polished white slab Carrara marble countertops, and Waterworks unlacquered brass fixtures throughout. Custom kitchens include Bertazzoni appliances and Sub-zero integrated refrigerators. Unique to the building is The Harrison Attach, your personal concierge 24/7. Enjoy the 2,500 sf gym, steam room, heated pool and jacuzzi.",,,,,,,,,,0.00,0,,,9.0,,,,3765-678,0,Contact Listing Agent,Datashare San Francisco,,,,02019568,02021518,0.00,,RESIDENTIAL,,4/14/2023,,,,,,,Please call the sales gallery to schedule an appointment today at 415-721-7788. Ready for immediate closings. Please note that the images shown are of model homes and not the actual residence listed.,San Francisco,Fremont,275,276,276,Take Fremont to Harrison Street turn right and lef,,,,,,,,,,,0.0,,,,3/4/2023,,,Yes,,,,,,4/14/2023,Conventional,5/22/2022 5:00 PM,"$2,072",01706664,5/23/2022,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,3/4/2023,,0,,,,,422662404,,"$2,750,000",,3/4/2023,,,,16,,,,,"$2,430,000",,"$1,940.89",,,,530464001.0,"Beautifully appointed residences perched atop Rincon Hill with Bay views within steps of the best restaurants, shops, and The Embarcadero. Gracious interiors curated by acclaimed designer Ken Fulk,including the building's elegant penthouse lounge and grand salon. Residences boast diagonal plank Siberian oak wood floors in the kitchen and living spaces, Studio Becker Ash Molina Cabinetry, polished white slab Carrara marble countertops, and Waterworks unlacquered brass fixtures throughout. Custom kitchens include Bertazzoni appliances and Sub-zero integrated refrigerators. Unique to the building is The Harrison Attach, your personal concierge 24/7. Enjoy the 2,500 sf gym, steam room, heated pool and jacuzzi.",,,"$1,940",,93.0,88.0,For Sale,,Appointment Only,,"$1,940.89",Builder,,CA,4/14/2023,,South Beach,,No,,,1.0,,,298.0,4/15/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF422705807,SLD,157,401 Harrison Street,46C,SANFRCISCO,9999,"$2,695,000","$2,225,000",CO,1589.0,2.0,2.0,0.0,,0.0,2014.0,,0,"1,758",M,"Designed by the renowned Ken Fulk, The Harrison sets a new benchmark for lavish urban living. From The Harrison's acclaimed Signature Collection comes the last new remaining penthouse - Residence 46C. This 2 bedroom, 2 bathroom corner penthouse has an additional space that can be used as an office or nursery and a balcony offering dramatic views of the bay and Twin Peaks. The 1,589-square-foot residence features a top-of-the-line kitchen with Bertazzoni appliances, custom Studio Becker cabinetry, and polished white slab Carrara marble counters. Other high-end details include unlacquered Waterworks brass fixtures and porcelain Herringbone floors throughout baths. Enjoy 5-star amenities & services including a Grand Salon lobby staffed 24/7, a concierge, The Pantry with coffee and tea, a fitness center, an outdoor heated pool & spa, and close proximity to San Francisco's most sought-after attractions. Don't miss this chance to own the final new Signature Collection Penthouse.",,,,,,,,,,0.00,0,,,9.0,,,,3765-688,0,Contact Listing Agent,Datashare San Francisco,,,,02016293,01834648,0.00,,RESIDENTIAL,,4/14/2023,,,,,,,Please call The Sales Gallery at 415-721-7788. Ready for immediate closings! Please note that the images shown are of model homes and not the actual residence listed.,San Francisco,Fremont,157,158,158,Take Fremont to Harrison Street turn right and lef,,,,,,,,,,,0.0,,,,4/6/2023,,,Yes,,,,,,4/17/2023,Cash,10/30/2022 5:00 PM,"$1,696",01706664,10/31/2022,,,00625769,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,4/6/2023,,0,,,,,422705807,,"$2,695,000",,4/6/2023,,,,19,,Private,,,"$2,225,000",,"$1,400.25",,,,530549385.0,"Designed by the renowned Ken Fulk, The Harrison sets a new benchmark for lavish urban living. From The Harrison's acclaimed Signature Collection comes the last new remaining penthouse - Residence 46C. This 2 bedroom, 2 bathroom corner penthouse has an additional space that can be used as an office or nursery and a balcony offering dramatic views of the bay and Twin Peaks. The 1,589-square-foot residence features a top-of-the-line kitchen with Bertazzoni appliances, custom Studio Becker cabinetry, and polished white slab Carrara marble counters. Other high-end details include unlacquered Waterworks brass fixtures and porcelain Herringbone floors throughout baths. Enjoy 5-star amenities & services including a Grand Salon lobby staffed 24/7, a concierge, The Pantry with coffee and tea, a fitness center, an outdoor heated pool & spa, and close proximity to San Francisco's most sought-after attractions. Don't miss this chance to own the final new Signature Collection Penthouse.",,,"$1,400",,82.0,82.0,For Sale,,Appointment Only,,"$1,400.25",Builder,,CA,4/14/2023,,South Beach,,No,,,1.0,,,298.0,4/17/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF424002861,SLD,11,181 Fremont Street,67C,SANFRCISCO,9999,"$4,500,000","$4,250,000",CO,1748.0,2.0,2.0,1.0,,0.0,2018.0,,0,"3,860",M,"This extraordinary two-bedroom, two-and-a-half-bathroom home includes 1,748 square feet of luxurious downtown living. At just over 600 feet in the sky, the north and west facing views from this elegantly appointed home include nearly every city landmark - from the Golden Gate Bridge to the Transamerica Pyramid, Twin Peaks, City Hall, Salesforce Park, and the San Francisco Bay. This one of a kind home includes interiors designed by world renowned Mass Beverly. It features some of the world's finest materials hand-selected from around the globe including French oak hardwood floors, a spa-like primary bath wrapped in Arabescato Corchia marble and a kitchen with Miele and Sub-Zero appliances. Beyond exceptional privacy and unrivaled views, 181 Fremont boasts 5-star services, world-class art program, private full-floor Residents' Club with a 360-degree open-air terrace, skybridge access to Salesforce Park, and more.",,,,,,,,,,0.00,0,,,6.0,,,,3719-513,0,Contact Listing Agent,Datashare San Francisco,,,Jay Paul Compa,01461544,1461544.0,0.00,,RESIDENTIAL,,3/14/2024,,,,,,,Call 415-282-0888 to schedule a showing. Showings by appointment Mon-Sun. 55 residences + 12 Atelier Suites.,San Francisco,Howard,11,12,12,Presentation suite is on site! We are located on t,,,,,,,,,,,0.0,,,,1/29/2024,,,Yes,,,181 Fremont HOA,415-282-0888,,3/15/2024,Conventional,1/17/2024 4:00 PM,"$2,574",02043635,1/18/2024,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,1/29/2024,,0,,,,,424002861,,"$4,500,000",,1/29/2024,,,,31,,,,,"$4,250,000",,"$2,431.35",,,,530721300.0,"This extraordinary two-bedroom, two-and-a-half-bathroom home includes 1,748 square feet of luxurious downtown living. At just over 600 feet in the sky, the north and west facing views from this elegantly appointed home include nearly every city landmark - from the Golden Gate Bridge to the Transamerica Pyramid, Twin Peaks, City Hall, Salesforce Park, and the San Francisco Bay. This one of a kind home includes interiors designed by world renowned Mass Beverly. It features some of the world's finest materials hand-selected from around the globe including French oak hardwood floors, a spa-like primary bath wrapped in Arabescato Corchia marble and a kitchen with Miele and Sub-Zero appliances. Beyond exceptional privacy and unrivaled views, 181 Fremont boasts 5-star services, world-class art program, private full-floor Residents' Club with a 360-degree open-air terrace, skybridge access to Salesforce Park, and more.",,,"$2,431",,94.0,94.0,For Sale,,Appointment Only,,"$2,431.35",Builder,,CA,3/14/2024,,Yerba Buena,,No,,,1.0,,,67.0,3/15/2024,Yes,Yes,Yes,Yes,,,,,94105,
SF423738178,SLD,18,338 Main Street,21A,SANFRCISCO,9999,"$1,900,000","$1,875,000",CO,1379.0,2.0,2.0,0.0,,0.0,2016.0,,0,"1,333",M,"One of the most popular floor plans in the building, this beautiful high-rise home has superb design & enjoys all the conveniences of being centrally located. Featuring a flexible open kitchen/living concept, the home has a bright & spacious LR/DR space complimented by Lumina's iconic, curved all-glass wall & dramatic views of downtown. With exceptional design, gorgeous natural light paired with Lumina's superior finishes & intuitive touches, it will be the envy of all who don't call this home. Lovely hardwood floors grace the home thru-out. Considered to be the best amenities focused building on the West Coast, Lumina has over an acre of 5-star facilities incl. a gym, spa, 70-ft lap pool, owner's lounge, game room, children's play room, movie theater, roof deck, groceries market, Audi Auto Fleet & more.",,,,,,,,,,0.00,0,,,7.0,,,,3746-292,0,Contact Listing Agent,Datashare San Francisco,,,,1975028.0,625769.0,0.0,,RESIDENTIAL,,6/12/2023,2038642.0,,,,,,It is available to show now! Please text Shirley at 415-812-3013 to schedule a showing.,San Francisco,Folsom,18,19,19,,,,,,,,,,,,0.0,,,,5/31/2023,,,Yes,,,,,,6/13/2023,Cash,5/12/2023 5:00 PM,"$1,377",1997253.0,5/13/2023,,,1834648.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,5/31/2023,,0,,,,,423738178,,"$1,900,000",,5/31/2023,,,,44,,,,,"$1,875,000",,"$1,359.68",,,,530611371.0,"One of the most popular floor plans in the building, this beautiful high-rise home has superb design & enjoys all the conveniences of being centrally located. Featuring a flexible open kitchen/living concept, the home has a bright & spacious LR/DR space complimented by Lumina's iconic, curved all-glass wall & dramatic views of downtown. With exceptional design, gorgeous natural light paired with Lumina's superior finishes & intuitive touches, it will be the envy of all who don't call this home. Lovely hardwood floors grace the home thru-out. Considered to be the best amenities focused building on the West Coast, Lumina has over an acre of 5-star facilities incl. a gym, spa, 70-ft lap pool, owner's lounge, game room, children's play room, movie theater, roof deck, groceries market, Audi Auto Fleet & more.",,,"$1,359",,98.0,98.0,For Sale,,Appointment Only,,"$1,359.68",Builder,,CA,6/12/2023,,South Beach,,No,,,1.0,,,655.0,6/13/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF423741517,SLD,28,488 Folsom Street,3302,SANFRCISCO,9999,"$2,200,000","$2,200,000",CO,1549.0,2.0,2.0,1.0,,0.0,2019.0,,0,"1,957",M,"Large corner 2 bedroom unit with soaring 11' ceilings. This residence features floor-to-ceiling windows that emphasize grand views of the city skyline. Acclaimed Clodagh Design chose warm wood tones & authentic marbles to create stunning custom interiors. Open gourmet kitchen boasts premium Miele appliances & spa-inspired bathrooms feature custom dual vanities & marble clad walls. Amenities & services include attended private lobby, 24/7 valet parking, fitness studio, pool, entertainment lounges & more.",,,,,,,,,,0.00,0,,,4.0,,,,3737-059,0,Contact Listing Agent,Datashare San Francisco,,,,,,0.0,,RESIDENTIAL,,6/14/2023,,,,,,,Showings by appointment Monday through Friday (10am - 5pm) and Saturday by appointment. 415.228.8900 TheAverySF.com,San Francisco,1st,28,29,29,Parking available in The Avery Valet garage. Entra,,,,,,,,,,,0.0,,,,6/9/2023,,,Yes,,,,,,6/14/2023,Cash,5/11/2023 5:00 PM,"$1,420",1497781.0,5/12/2023,,,1888310.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,6/9/2023,,0,,,,,423741517,,"$2,200,000",,6/9/2023,,,,23,,Private,,,"$2,200,000",,"$1,420.27",,,,530618671.0,"Large corner 2 bedroom unit with soaring 11' ceilings. This residence features floor-to-ceiling windows that emphasize grand views of the city skyline. Acclaimed Clodagh Design chose warm wood tones & authentic marbles to create stunning custom interiors. Open gourmet kitchen boasts premium Miele appliances & spa-inspired bathrooms feature custom dual vanities & marble clad walls. Amenities & services include attended private lobby, 24/7 valet parking, fitness studio, pool, entertainment lounges & more.",,,"$1,420",,100.0,100.0,For Sale,,Appointment Only,,"$1,420.27",Owner,,CA,6/14/2023,,South Beach,,No,,,1.0,,,118.0,6/14/2023,Yes,Yes,Yes,Yes,,,,,94105,
SF423926680,SLD,5,181 Fremont -,56A,SANFRCISCO,9999,"$4,500,000","$4,000,000",CO,1985.0,2.0,2.0,1.0,,0.0,2018.0,,0,"3,661",M,"Residence 56A - 2-Bedroom, 2.5-Bathrooms, 1,985 Square Feet with North and East facing views, encompassing the Bay Bridge. At over 500 feet in the sky, this brand-new model residence includes exquisite interiors and finishes by the internationally renowned interior design firm Orlando Diaz Azcuy Design Associates. It includes French oak hardwood floors, Miele and SubZero appliances, Lutron solar shades and museum-style wall installation with an impeccable level-5 finish, to name just a few of the many luxury finishes in this home. The elegant primary bath is wrapped in full-height slab Arabescato Corchia marble, featuring Lincoln marble slab floors with radiant heat, a soaking tub and dual vanities. With beyond exceptional privacy and unrivaled views, 181 Fremont boasts 5-star services, a world-class art program, a private full-floor Residents' Club with a 360-degree open-air terrace, skybridge access to Salesforce Park, and more. Now available for immediate occupancy.",,,,,,,,,,0.00,0,,,6.0,,,,3719-468,0,Contact Listing Agent,Datashare San Francisco,,,Jay Paul Compa,02043635,625769.0,0.00,,RESIDENTIAL,,1/16/2024,,,,,,,Call 415-282-0888 to schedule a showing. Showings by appointment Mon-Sun. 55 residences + 12 accessory suites.,San Francisco,Howard,5,6,6,Presentation suite is on site! We are located on t,,,,,,,,,,,0.0,,,,12/18/2023,,,Yes,,,181 Fremont HOA,415-282-0888,,1/17/2024,Cash,12/12/2023 4:00 PM,"$2,267",02043635,12/13/2023,,,625769.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,12/18/2023,,0,,,,,423926680,,"$4,500,000",,12/18/2023,,,,23,,,,,"$4,000,000",,"$2,015.11",,,,530712035.0,"Residence 56A - 2-Bedroom, 2.5-Bathrooms, 1,985 Square Feet with North and East facing views, encompassing the Bay Bridge. At over 500 feet in the sky, this brand-new model residence includes exquisite interiors and finishes by the internationally renowned interior design firm Orlando Diaz Azcuy Design Associates. It includes French oak hardwood floors, Miele and SubZero appliances, Lutron solar shades and museum-style wall installation with an impeccable level-5 finish, to name just a few of the many luxury finishes in this home. The elegant primary bath is wrapped in full-height slab Arabescato Corchia marble, featuring Lincoln marble slab floors with radiant heat, a soaking tub and dual vanities. With beyond exceptional privacy and unrivaled views, 181 Fremont boasts 5-star services, a world-class art program, a private full-floor Residents' Club with a 360-degree open-air terrace, skybridge access to Salesforce Park, and more. Now available for immediate occupancy.",,,"$2,015",,88.0,88.0,For Sale,,Appointment Only,,"$2,015.11",Builder,,CA,1/16/2024,,Yerba Buena,,No,,,1.0,,,67.0,1/17/2024,Yes,Yes,Yes,Yes,,,,,94105,
SF424016128,SLD,16,355 1st Street,1802,SANFRCISCO,9999,"$1,498,000","$1,468,000",CO,1166.0,2.0,2.0,0.0,,0.0,2004.0,,0,"1,183",M,"Metropolitan residence 1802 is a corner view home, that sits high up in the south tower and enjoys panoramic views of the city and bay and a peek at the Bay Bridge. The residence features floor to ceiling windows, on two walls, in an open concept living, dining and kitchen area. The chef's kitchen is finished with Viking and Bosch appliances. All rooms enjoy views. Upgrades include hardwood flooring throughout, new ceramic tile flooring and more. 1 Self Parking spot and additional large storage unit is included. The Metropolitan is a full service highrise community with lifestyle amenities that include: a 24/7 front desk with lobby attendants, a 3500+ state of the art fitness center, an indoor pool center with sauna, hot tub and showers, a fully equipped club room with double sided fireplace and catering kitchen, a theater with HD viewing, a business center, a conference room and a roof top terrace with BBQ. The Metropolitan is Built on Bedrock. Live walking distance to the the Embarcadero, the Ferry Building, cafes, coffee shops, restaurants, Oracle Park, Chase Center, Whole Foods, the Financial District, Union Square and more. Live on Rincon Hill and Live it Up in the East Cut, San Francisco's newest and most vibrant neighborhood. Walk Score = 94 and Transit Score = 100.",,,,,,,,,,0.00,0,,,20.0,,,,3748-318,0,Contact Listing Agent,Datashare San Francisco,,,Crescent Heigh,01900473,00625769,0.00,,RESIDENTIAL,,8/12/2024,,,,,,,Please use current SFAR purchase agreement. Escrow is open with Michael Yip/Chicago Title.,San Francisco,Folsom,16,17,17,,,,,,,,,,,,0.0,,,,7/5/2024,,,Yes,,,The Metropolitan Home Owners Association,415-284-5201,,8/13/2024,Cash,6/18/2024 5:00 PM,"$1,284",1074779.0,6/19/2024,,,1834648.0,Full Service,Excl Right,Market Listing,,,,0.0,,,,Vacant,7/5/2024,,0,,,,,424016128,,"$1,498,000",,7/5/2024,,,,54,,Private,,,"$1,468,000",,"$1,259.01",,,,530754460.0,"Metropolitan residence 1802 is a corner view home, that sits high up in the south tower and enjoys panoramic views of the city and bay and a peek at the Bay Bridge. The residence features floor to ceiling windows, on two walls, in an open concept living, dining and kitchen area. The chef's kitchen is finished with Viking and Bosch appliances. All rooms enjoy views. Upgrades include hardwood flooring throughout, new ceramic tile flooring and more. 1 Self Parking spot and additional large storage unit is included. The Metropolitan is a full service highrise community with lifestyle amenities that include: a 24/7 front desk with lobby attendants, a 3500+ state of the art fitness center, an indoor pool center with sauna, hot tub and showers, a fully equipped club room with double sided fireplace and catering kitchen, a theater with HD viewing, a business center, a conference room and a roof top terrace with BBQ. The Metropolitan is Built on Bedrock. Live walking distance to the the Embarcadero, the Ferry Building, cafes, coffee shops, restaurants, Oracle Park, Chase Center, Whole Foods, the Financial District, Union Square and more. Live on Rincon Hill and Live it Up in the East Cut, San Francisco's newest and most vibrant neighborhood. Walk Score = 94 and Transit Score = 100.",,4.0,"$1,259",,97.0,97.0,For Sale,,Appointment Only,,"$1,259.01",Assessor Agent-Fill,,CA,8/12/2024,,South Beach,,No,,,1.0,,,342.0,8/13/2024,Yes,Yes,Yes,Yes,,,,,94105,
