MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ME222095614,SLD,182,7514 Halliday Avenue,,OAKLAND,9999,"$499,950","$495,000",DE,824.0,2.0,1.0,0.0,,0.0,1926.0,0.074700,"3,255",,,"Like new!! Fully remodeled move in ready home! This home has it all, new flooring, paint, appliances and more. Fully remodeled kitchen and bath! Come see this charming turnkey home today",,,0.0,,,,,,,0.00,0,,No,97.0,,,,0403-3310-18,0,,Datashare MetroList,,,,01290161,1178435.0,0.00,,RESIDENTIAL,,2/27/2023,,1888399.0,,,,,House back on market due to buyer failure to perform. This house has had all major systems redone during the rebuild.,Alameda,73rd ave,182,183,183,73rd to halliday,,,,,,,,,,6001.0,1.0,,,,1/27/2023,,,No,,,,,,2/27/2023,Conventional,7/16/2022 5:00 PM,$606,1866977,7/17/2022,,,1338273.0,Full Service,Excl Right,Market Listing,Gas meter in front y,,,1.0,,,,Vacant,1/27/2023,,9850,,,,,222095614,,"$580,000",,1/27/2023,,,,33,,No,,,"$495,000",,$600.73,Jordan,916-878-9848,,560391285.0,"Like new!! Fully remodeled move in ready home! This home has it all, new flooring, paint, appliances and more. Fully remodeled kitchen and bath! Come see this charming turnkey home today",,,$600,,99.0,85.0,For Sale,,Vacant w/Lockbox,,$600.73,Assessor Agent-Fill,,CA,2/27/2023,One Story,,,No,,,0.0,,,,2/28/2023,Yes,Yes,Yes,Yes,,,,,94605,SFR
ML81921822,SLD,14,7521 Halliday Avenue,,OAKLAND,9999,"$399,000","$475,000",DE,793.0,2.0,1.0,,N,1.0,1927.0,0.079500,"3,465",,,"Ranon Luy - Pref: 650-260-8568 - This charming bungalow is located in a quiet neighborhood of Oakland and features 2 bedrooms and 1 bathroom, perfect for a small family or a couple looking for a cozy home. Upon entering the home, the living room has plenty of natural light, hardwood flooring and a cozy fireplace. The kitchen is spacious with modern appliances and ample cabinet space. Adding an island would make it welcoming for hosting and socializing with guests as meals are being prepared. The backyard has endless possibilities, with room for a garden or outdoor dining, or potential ADU, subject to city approvals. The property also includes a detached garage for parking, storage or additional entertainment space.",,,,,,,,,,,,,,97.0,,,,040-3330-024,0,,Datashare MLSListings,https://hd.pics/891835,,,02048776,,,Yes,RESIDENTIAL,,5/3/2023,,,,,,,"A new dishwasher and standing range have been installed since photos were taken. This property was recently purchased as a pre-foreclosure and likely will not qualify for FHA loan. It does qualify for the First Republic Eagle Community Loan Program that offers a 4.8% interest rate. Please confirm information with a FR mortgage loan officer. https://app.disclosures.io/link/7521-Halliday-Avenue-otu7in5k Offers, if any, are due on 4/4 by 4 PM. Reach out to listing agent with questions. Thank you for all your hard work!",Alameda,73rd Ave,14,14,14,,,,Oakland (510) 879-8111,,,,,,7521 Halliday AVE,6001.0,1.0,,,,4/4/2023,,Oakland (510) 879-8111,No,,,,,,5/3/2023,Conventional,3/16/2023 2:40 PM,$503,1876553.0,3/16/2023,ranon@sereyhomes.com,,,,,Market Listing,,,,,,,,Vacant,4/4/2023,,,,,,,,,"$399,000",,4/4/2023,,,Public,18,Yes,No,,"$399,000","$475,000",,$598.99,,650-260-8568,,81921822.0,"This charming bungalow is located in a quiet neighborhood of Oakland and features 2 bedrooms and 1 bathroom, perfect for a small family or a couple looking for a cozy home. Upon entering the home, the living room has plenty of natural light, hardwood flooring and a cozy fireplace. The kitchen is spacious with modern appliances and ample cabinet space. Adding an island would make it welcoming for hosting and socializing with guests as meals are being prepared. The backyard has endless possibilities, with room for a garden or outdoor dining, or potential ADU, subject to city approvals. The property also includes a detached garage for parking, storage or additional entertainment space.",,4.0,$599,,119.0,119.0,For Sale,,Combo lockbox is available. Please call/text listing agent.,,$598.99,,,CA,5/3/2023,One Story,,,,,,,https://hd.pics/x891835,,,1/16/2024,Yes,Yes,Yes,Yes,,7521.0,,Halliday Avenue,94605,
ML81948815,SLD,77,1588 76th Avenue,,OAKLAND,9999,"$510,000","$510,000",DE,1228.0,2.0,1.0,,Y,1.0,1927.0,0.0763,"3,325",,,,,,,,,,,,,,,,,96.0,,,,040-3321-061,0,,Datashare MLSListings,,,,01276118,,,,RESIDENTIAL,,3/15/2024,,,,,,,*Motivated Seller We are currently accepting offers. Click on the disclosures link to access HomeLight for putting in your offer. Having trouble with the disclosures link? Contact Blaise directly via cell phone number.,Alameda,Holly St.,77,77,77,,,,Oakland (510) 879-8111,,,,,,1588 76th AVE,6001.0,1.0,,,,2/14/2024,,Oakland (510) 879-8111,No,,,,,,3/15/2024,Conventional,11/29/2023 7:07 AM,$415,02178227,11/29/2023,bellison@intero.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,2/14/2024,,,,,,,,,"$525,000",,2/14/2024,,,Public,53,,No,,,"$510,000",,$415.31,,,,81948815.0,"Nestled in the vibrant East Oakland neighborhood, this delightful 2-bedroom, 1-bath home offers a great home for a first time home buyer or investor with approximately 1,228 sq ft of living space. Situated at 1588 76th Ave, this charming abode exudes warmth and character, perfect for those seeking a tranquil haven in a thriving community. Step inside and discover a well-maintained interior adorned with natural light that streams through ample windows. The living area seamlessly blends comfort and functionality, providing an inviting space for relaxation and entertaining. The kitchen is equipped with essential appliances and ample cabinetry, catering to the needs of any culinary enthusiast. Two well-proportioned bedrooms offer ample space for rest and relaxation, while the single bathroom is tastefully designed to accommodate daily routines. The home's exterior boasts a welcoming ambiance, with a well-kept front yard and a backyard that invites outdoor enjoyment. As a homeowner, you'll be purchasing the property As Is and you will be responsible for maintaining the sidewalk and ensuring sewer lateral compliance with the City of Oakland. This responsibility ensures the proper functioning of public infrastructure and contributes to the overall well-being of the neighborhood.",,,$415,,,,For Sale,,"Go Directly,Leave Card,Lockbox - Supra iBox Bluetooth LE",,$415.31,,,CA,3/15/2024,One Story,,,,,,,,,,3/17/2024,Yes,Yes,Yes,Yes,,,,,94621,R1
41042522,SLD,42,8115 Holly St,,OAKLAND,9999,"$355,000","$340,000",DE,836.0,2.0,1.0,0.0,Y,1.0,1926.0,0.070000,"3,200",,,"Sandra Porter - Cell: 510-326-2318 - BACK ON THE MARKET, NO FAULT OF SELLER!!! BUYER COULD'NT  PERFORM. TRANSPARENT PRICING! Discover a hidden gem! This 2- Bedroom bungalow near public transportation is ready for your personal touch. Owned by the same family for 50 years, this home sits on a large lot  with fenced front and rear yard (with area for dog run). The Living room features a built -in bookcase next to a cozy wood -burning  fireplace. There's a small basement for storage and a driveway that can hold 3 cars tandem, parking is a breeze. Plus there's a detached one car garage. This  home is livable in its' current condition, and the spacious kitchen includes a breakfast nook. Enjoy the convenience of a laundry room and a separate utility room. Each bedroom boasts  2 windows, filling the space with natural light. The dated but spacious  bathroom  showcases a cast iron tub. Hardwood flooring in decent condition adds charm to the main living areas. Don't miss the opportunity to make this  affordable bungalow your dream home! Excellent opportunity for Rental Property Investor or Homebuyers looking for an opportunity to Purchase a House with ADU potential and make it their  Home!",,,,,,,,,,,,,No,98.0,,,,40-3364-2,0,,Bridge AOR,,,,01374570,00200668,,Yes,RESIDENTIAL,,1/9/2024,,,,,,,BOM No fault of Seller!! TRANSPARENT PRICING!! Conventional Financing or Cash!   Want to be home for the holidays? Use our Lender!! Escrow has been pre-opened with Affinity Escrow Services  - Torrie Kai (619) 260-1200 and Fidelity National Title Susan Carroll (619) 454-4272  in San Diego. Sellers Have the right to Accept/Reject Counter Any Offer.  There are 3 sellers so please allow 1-2 days response time. Thank You for your interest.,Alameda,81st,42,42,42,81st Ave to Holly Street,,OAKLAND,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,12/22/2023,,Oakland (510) 879-8111,No,,,,,,1/9/2024,Cash,10/20/2023 1:26 PM,$425,01204109,10/20/2023,,,1499008.0,Full Service,Excl Right,Market Listing,PG&E Meter,Bungalow,,9.0,No,,,Owner,12/22/2023,,No,,,,,41042522,,"$350,000",,12/22/2023,,,,32,Yes,No,,"$385,000","$340,000",1/9/2024,$406.70,Listing Agent,510-326-2318,Yes,,"BACK ON THE MARKET, NO FAULT OF SELLER!!! BUYER COULD'NT  PERFORM. TRANSPARENT PRICING! Discover a hidden gem! This 2- Bedroom bungalow near public transportation is ready for your personal touch. Owned by the same family for 50 years, this home sits on a large lot  with fenced front and rear yard (with area for dog run). The Living room features a built -in bookcase next to a cozy wood -burning  fireplace. There's a small basement for storage and a driveway that can hold 3 cars tandem, parking is a breeze. Plus there's a detached one car garage. This  home is livable in its' current condition, and the spacious kitchen includes a breakfast nook. Enjoy the convenience of a laundry room and a separate utility room. Each bedroom boasts  2 windows, filling the space with natural light. The dated but spacious  bathroom  showcases a cast iron tub. Hardwood flooring in decent condition adds charm to the main living areas. Don't miss the opportunity to make this  affordable bungalow your dream home! Excellent opportunity for Rental Property Investor or Homebuyers looking for an opportunity to Purchase a House with ADU potential and make it their  Home!",,5.0,$407,,96.0,97.0,For Sale,,Owner Occupied but easy to show! Show between 10 AM- 7PM. Interior of garage/has owners belongings and basement area (empty) are not avail to show but will be made viewable.,,$406.70,Assessor Auto-Fill,Offer As Is,CA,1/9/2024,One Story,,,Yes,40-3364-2,,4.0,,,,1/10/2024,Yes,Yes,Yes,Yes,,8115.0,,Holly St,94621,
BA322087845,SLD,93,2524 76th Avenue,,OAKLAND,9999,"$310,000","$285,000",DE,904.0,3.0,1.0,0.0,,0.0,1925.0,0.075800,"3,302",,,Attention investors! Great flip opportunity! Home is in need of significant repairs in most areas.,,,,,,,,,,0.0,0,,No,98.0,,,,040-3339-015,0,Contact Listing Agent,Datashare BAREIS,,,,02195030,00885925,0.0,,RESIDENTIAL,,3/7/2023,,,,,,,"This is a Probate sale, court confirmation is required. All offers must be submitted on a Probate Purchase Agreement (PPA) CAR Form. EMDs MUST be 10% of the purchase price by Probate Court rule. ESCROW IS OPEN AT OLD REPUBLIC TITLE. Home is currently vacant and will be delivered empty. Contact listing agent for showing info. Disclosures available: https://app.disclosures.io/link/2524-76th-Avenue-4l8ke758",Alameda,Garfield Ave,93,94,94,Use Gps,,,,,,,,,,6001.0,1.0,,,,12/29/2022,,,No,,,,,,3/10/2023,Other,9/26/2022 5:00 PM,$342,2036462,9/27/2022,,,1338273.0,,Excl Right,Market Listing,Contractor Box on Fr,,,1.0,,,,Tenant,12/29/2022,,0,,,,,322087845,,"$350,000",,12/29/2022,,,,1,,No,,,"$285,000",,$315.27,Omar Easley,510-506-8161,,90529035.0,Attention investors! Great flip opportunity! Home is in need of significant repairs in most areas.,,5.0,$315,,91.0,81.0,For Sale,,Call Showing Contact,,$315.27,Assessor Auto-Fill,Probate Listing,CA,3/7/2023,One Story,,,No,,,0.0,,,,3/23/2023,Yes,No,Yes,Yes,,,,,94605 2806,
41051928,SLD,22,7854 Arthur St,,OAKLAND,9999,"$625,000","$625,000",DE,1806.0,5.0,2.0,1.0,N,1.0,1928.0,0.070000,"3,240",,,"So Hyun Park - 510-388-3702 - Enormous five bedroom and two and a half bathroom bungalow style home on a wonderful street in Eastmont neighborhood! This large home has been gorgeously updated throughout with warm and modern finishes. You are immediately greeted with a light filled open floor plan and a charming fireplace as the focal point of the living room. The living room and dining room area are open to the stunning kitchen that is perfect for entertaining! The kitchen has been beautifully updated with shaker style cabinets, sleek quartz counters, modern finishes, and stainless steel appliances, and more! Low maintenance yard is a plus. Don't miss the detached garage!",,,,,,,,,,,,,,96.0,No,,No,40-3351-9,0,,Bridge AOR,,,,02010465,01931601,,Yes,RESIDENTIAL,,5/14/2024,,,,,,,Seller and listing have not verified sq ft. Please use Andrea Steiner with Chicago Title in Albany.   https://app.disclosures.io/link/7854-Arthur-Street-awlxvx2z,Alameda,78th Avenue,22,22,22,73rd to Arthur,,EASTMONT,,,,,,,,6001.0,1.0,,,,3/28/2024,,,No,,,,,,5/17/2024,FHA,3/6/2024 3:20 PM,$346,01474268,3/6/2024,,,01322466,Full Service,Excl Right,Market Listing,Entry door,,,1.0,No,,,Vacant,3/28/2024,,"$10,000 credit to buyer for closing cost",,,,,41051928,,"$625,000",,3/28/2024,,,,31,Yes,No,,"$625,000","$625,000",3/6/2024,$346.07,,,Yes,,"Enormous five bedroom and two and a half bathroom bungalow style home on a wonderful street in Eastmont neighborhood! This large home has been gorgeously updated throughout with warm and modern finishes. You are immediately greeted with a light filled open floor plan and a charming fireplace as the focal point of the living room. The living room and dining room area are open to the stunning kitchen that is perfect for entertaining! The kitchen has been beautifully updated with shaker style cabinets, sleek quartz counters, modern finishes, and stainless steel appliances, and more! Low maintenance yard is a plus. Don't miss the detached garage!",,8.0,$346,LA & BA different company/franchise,100.0,100.0,For Sale,,This property is vacant! Just go and show!,,$346.07,Public Records,,CA,5/17/2024,Tri-Level,,,Yes,40-3351-9,,2.0,,,,5/18/2024,Yes,Yes,Yes,Yes,,7854.0,,Arthur St,94605,
41036475,SLD,17,7207 Halliday Ave,,OAKLAND,9999,"$415,000","$465,000",DE,972.0,3.0,1.0,0.0,Y,1.0,1922.0,0.080000,"3,379",,,"Evan Smith - 510-759-4249 - Beautiful Updated home that sits on over 3000sft lot, The property is move in ready with upgraded features such as recessed lighting, Hardwood floors, open design layout, stainless steel appliances and much more come see your new home",,,,,,,,,,,,,No,101.0,,,,39-3301-28,4,,BAY EAST,,,,00987679,01034286,,Yes,RESIDENTIAL,,9/25/2023,,,,,,, please submit best and final offers only. Send questions and offers to evanterrellsmith@gmail.com reports available 8/21. This property is sewer lateral compliant. Bed and bathroom count differ from county records.,Alameda,73rd,17,17,17,North of 73rd,,EASTMONT AREA,,,,,,,,6001.0,1.0,,,,9/4/2023,,,No,,,,,,9/28/2023,Conventional,8/18/2023 10:52 AM,$427,1949452,8/18/2023,,,01522539,Full Service,Excl Right,Market Listing,frontgate,,,8.0,No,,,Vacant,9/4/2023,,no contingencies,,,,,41036475,,"$415,000",,9/4/2023,,,,9,Yes,No,,"$415,000","$465,000",9/28/2023,$478.40,,,No,,"Beautiful Updated home that sits on over 3000sft lot, The property is move in ready with upgraded features such as recessed lighting, Hardwood floors, open design layout, stainless steel appliances and much more come see your new home",,5.0,$478,,112.0,112.0,For Sale,,call for combo and go show,,$478.40,Public Records,,CA,9/28/2023,One Story,,,Yes,39-3301-28,,,,,,9/28/2023,Yes,Yes,Yes,Yes,,7207.0,,Halliday Ave,94605,
41036385,SLD,12,7844 Lockwood St,,OAKLAND,9999,"$550,000","$595,000",DE,1412.0,3.0,2.0,0.0,N,0.0,1926.0,0.070000,"2,975",,,"Colette D Wallace - Agt: 510-459-5704 - At 1412 sq ft this spacious 3 bedroom 2 bathroom home is filled with lots of natural light and is perfect for entertaining. Decorative wrought iron fencing, on 3 sides, and the stone walkway compliments the low maintenance front lawn. The living room, which opens to the dining room, boasts a beautiful marble entryway and fireplace with built-ins on either side. On the main level there are 2 bedrooms and an updated bathroom. The updated kitchen has gorgeous granite countertops and breakfast nook and is adjacent to a separate laundry area. On the upper level there is a large bedroom with a sizeable walk-in closet and a beautifully remodeled bathroom. The low maintenance backyard has a large covered deck perfect for entertaining. There is also a large shed perfect for additional storage or for creating a workshop or office. This home is conveniently located between HWY 580 and 880 and is within walking distance of Arroyo Viejo Recreation Center.",,,,,,,,,,,,,No,97.0,,,Yes,40-3353-20,0,,CONTRA COSTA,,,,01469399,01908304,,Yes,RESIDENTIAL,,9/22/2023,,1297363.0,,,,,"Please text or call Colette with any questions or disclosure requests at (510)459-5704. The co-Listing agent is related to the seller. Seller to complete sewer lateral prior to close of escrow. All appliances to convey with the house without warranty. This is an as-is sale. Buyer to verify square footage, disclosures, and all information. Offers to be reviewed on Monday 8/28 at 5p. Please submit offers via Homelight.",Alameda,78th,12,12,12,73rd to Arthur right on 78th left on Lockwood,,ARROYO PARK,,,,,,,,6001.0,1.0,,,,8/29/2023,,,No,,,,,,9/22/2023,Conventional,8/17/2023 5:19 PM,$390,1239071,8/17/2023,,,01335752,Full Service,Excl Right,Market Listing,porch railing,,,2.0,No,,,Call Agent,8/29/2023,,none,,,,,41036385,,"$550,000",,8/29/2023,,,,18,Yes,No,,"$550,000","$595,000",9/22/2023,$421.39,Colette Wallace,(510)459-5704,Yes,,"At 1412 sq ft this spacious 3 bedroom 2 bathroom home is filled with lots of natural light and is perfect for entertaining. Decorative wrought iron fencing, on 3 sides, and the stone walkway compliments the low maintenance front lawn. The living room, which opens to the dining room, boasts a beautiful marble entryway and fireplace with built-ins on either side. On the main level there are 2 bedrooms and an updated bathroom. The updated kitchen has gorgeous granite countertops and breakfast nook and is adjacent to a separate laundry area. On the upper level there is a large bedroom with a sizeable walk-in closet and a beautifully remodeled bathroom. The low maintenance backyard has a large covered deck perfect for entertaining. There is also a large shed perfect for additional storage or for creating a workshop or office. This home is conveniently located between HWY 580 and 880 and is within walking distance of Arroyo Viejo Recreation Center.",,7.0,$421,LA & BA different company/franchise,108.0,108.0,For Sale,,"Go show, leave card. No showings prior to 10am on Fridays and Saturdays. Please remove shoes or cover them with the provided booties.",,$421.39,Public Records,Offer As Is,CA,9/22/2023,Two Story,,,Yes,40-3353-20,,,https://spotlight-photography.aryeo.com/sites/yerbrmn/unbranded,,,9/23/2023,Yes,Yes,Yes,Yes,,7844.0,,Lockwood St,94621,
41059680,SLD,23,7506 Arthur St,,OAKLAND,9999,"$489,000","$505,000",DE,905.0,2.0,1.0,,N,1.0,1926.0,0.080000,"3,500",,,"Ernestina Vadillo - 510-507-5860 - This sweet two-bedroom and one-bathroom home; with laminated floors, is conveniently located between 580 and 880, walking to Arroyo Viejo Recreation Center, schools, and churches. It has been well maintained with a recently updated exterior paint, kitchen/hard surface, newer stove and refrigerator. AC unit. Ample possibilities for large families it offer an extra space on the back (1 bedroom 1 bath (Unknown permitted) Additional income. Sold As is No reports. Sewer and sidewalk ordinance (Sewer inspection) Buyers responsibility. https://app.disclosures.io/link/7506-Arthur-Street-c5aet2al",,,,,,,,,,,,,No,98.0,No,,No,40-3327-29,0,,Bridge AOR,,,,01971692,1925945,,Yes,RESIDENTIAL,,6/25/2024,,,,,,,"Seller prefers As Is sale, Sewer and sidewalk is buyers responsibility, easy access to Eastmont Mall see the potential additional living space on the back new exterior paint. Main House back door gets stuck please push to open,  also back unit front door needs to push. Hookups and water heater on the back. Call or text Agent Lock Box on front window. Offers as they come. Seller reserves to accept or reject any offer. Contingent to Buyers in 5 days. ",Alameda,73rd Ave,23,23,23,From 73Th to Arthur St,,EASTMONT AREA,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,6/6/2024,,Oakland (510) 879-8111,No,,,,,,6/26/2024,Conventional,5/14/2024 5:03 PM,$540,01411483,5/14/2024,,,1522539,Full Service,Excl Right,Market Listing,Front window,Bungalow,,3.0,No,,,Vacant,6/6/2024,,15150,,,,,41059680,,"$489,000",,6/6/2024,,,,25,Yes,No,,"$489,000","$505,000",6/26/2024,$558.01,Ernestina R. Vadillo,5105075860,Yes,,"This sweet two-bedroom and one-bathroom home; with laminated floors, is conveniently located between 580 and 880, walking to Arroyo Viejo Recreation Center, schools, and churches. It has been well maintained with a recently updated exterior paint, kitchen/hard surface, newer stove and refrigerator. AC unit. Ample possibilities for large families it offer an extra space on the back (1 bedroom 1 bath (Unknown permitted) Additional income. Sold As is No reports.  Sewer and sidewalk ordinance (Sewer inspection) Buyers responsibility.  https://app.disclosures.io/link/7506-Arthur-Street-c5aet2al",,4.0,$558,LA & BA different company/franchise,103.0,103.0,For Sale,,Supra Lock box at the front window.,,$558.01,Assessor Auto-Fill,,CA,6/26/2024,One Story,,,Yes,,,1.0,,,,6/27/2024,Yes,Yes,Yes,Yes,,7506.0,,Arthur St,94605,R
41046829,SLD,129,2645 75th Avenue,,OAKLAND,9999,"$530,000","$525,000",DE,1252.0,4.0,2.0,,N,0.0,1925.0,0.0735,"3,200",,,"James Masi - 415-326-6075 - Welcome to 2645 75th Ave, an updated 4-bedroom, 2-bathroom ready to move-in bungalow home. This property offers a perfect blend of comfort and convenience, making it an ideal choice for families and professionals alike. This home features ample natural light, an open-concept living and dining area, updated kitchen, private backyard, gated parking and a fully paid solar system. Close proximity to both 580 and 13 highways, Oakland Airport, and local parks, shopping and dining options.",,,,,,,,,,,,,,99.0,No,,No,040-3398-015,0,,Bridge AOR,http://www.2645-75th.com/,https://my.matterport.com/show/?m=kS9gKfBKQ26,,02015346,02015346,,Yes,RESIDENTIAL,,7/1/2024,,2080767.0,,,,,"Pre-escrow opened with Cristina Tabada at Chicago Title. Neither Seller nor listing agent have verified square footage or room count, buyer to verify. Disclosures Link: https://app.disclosures.io/link/2645-75th-Avenue-vnfyxba2   See showing remarks!!! Advance notice requested for showing. *Alarm is Active at House. Security code is 1383; be sure to reactivate alarm set to AWAY before leaving* PLEASE be sure to lock all windows and doors before leaving. Thank you!",Alameda,Hillside Street,129,129,129,75th Avenue btw Hillside Street and Garfield Ave,,EASTMONT,,,,,,,,6001.0,1.0,,,,5/22/2024,,,No,,,,,,7/1/2024,Conventional,1/5/2024 7:53 AM,$423,02118184,1/5/2024,,,1527235.0,Full Service,Excl Right,Market Listing,On gas meter,,,3.0,No,,,Call Agent,5/22/2024,,0,,,,,41046829,,"$630,000",,5/22/2024,,,,22,Yes,No,,"$545,000","$525,000",7/1/2024,$419.33,James Masi,415-326-6075,No,,"Welcome to 2645 75th Ave, an updated 4-bedroom, 2-bathroom ready to move-in bungalow home. This property offers a perfect blend of comfort and convenience, making it an ideal choice for families and professionals alike. This home features ample natural light, an open-concept living and dining area, updated kitchen, private backyard, gated parking and a fully paid solar system. Close proximity to both 580 and 13 highways, Oakland Airport, and local parks, shopping and dining options.",,6.0,$419,LA & BA different company/franchise,99.0,83.0,For Sale,,Easy to show but will need at least 2 hours notice in order to show. Home is occupied by owner's friend who is watching over the home. Cat in home so please close doors quickly.    *IMPORTANT: Alarm is Set. See Confidential Remarks for Code*. PLEASE be sure to lock ALL windows and doors before leaving and set alarm to AWAY before leaving.,,$419.33,Public Records,,CA,7/1/2024,One Story,,,Yes,,,2.0,http://www.2645-75th.com/mls/120620771,https://my.matterport.com/show/?m=kS9gKfBKQ26&brand=0,,7/1/2024,Yes,Yes,Yes,Yes,,2645.0,,75th Avenue,94605,
