MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ME224015003,SLD,1,230 W Oak Street,,STOCKTON,9999,"$337,900","$310,000",DE,1178.0,3.0,1.0,0.0,,1.0,1903.0,0.114800,"5,001",,,"Charming 1903-built home with modern updates! Open floor plan. Lots of natural light. Virtually staged, this cozy residence boasts new vinyl plank flooring and blinds. Ceiling fans. Freshly painted inside and out. The dining room features a built-in China cabinet, perfect for storage and display. A stove will be installed prior to close. Refrigerator not included. Washer/dryer hookups. Detached garage, long driveway and security gate perfect for service truck or vehicle storage. Brand new furnace in basement. Please do not access. Enjoy the spacious backyard and easy freeway access for commuters. Seller estimates rent potential of $1900-$2000 a month.",,,0.0,,,,,,,0.00,0,,No,121.0,,,,137-204-03,0,,Datashare MetroList,,,,02048623,00625769,3.00,,RESIDENTIAL,,4/8/2024,,,,,,,****USE WALK IN GATE ONLY. DO NOT ACCESS GARAGE OR BASEMENT**** NO VA OR FHA FINANCING. Seller wants sold as is. Virtually staged. No refrigerator included. A stove will be installed before close. Submit offers to metrolist@homes-in-norcal.com. Include POF and preapproval letter. Escrow preopened with Old Republic Title Company. Disclosures can be accessed HERE: https://app.disclosures.io/link/230-W-OAK-ST-t2asw7h1,San Joaquin,Edison,1,2,2,"From I5 west on Fremont, left on Pershing, right o",,,,,,,,,,,0.0,,,,3/5/2024,,,No,,,,,,4/10/2024,Cash,2/18/2024 4:00 PM,$286,01393419,2/19/2024,,,01250442,Full Service,Excl Right,Market Listing,Bottom of gate,,,1.0,,,,Vacant,3/5/2024,,,,,,,224015003,,"$349,950",,3/5/2024,,,,26,,No,,,"$310,000",,$263.16,,,,560622268.0,"Charming 1903-built home with modern updates! Open floor plan. Lots of natural light. Virtually staged, this cozy residence boasts new vinyl plank flooring and blinds. Ceiling fans. Freshly painted inside and out. The dining room features a built-in China cabinet, perfect for storage and display. A stove will be installed prior to close. Refrigerator not included. Washer/dryer hookups. Detached garage, long driveway and security gate perfect for service truck or vehicle storage. Brand new furnace in basement. Please do not access. Enjoy the spacious backyard and easy freeway access for commuters. Seller estimates rent potential of $1900-$2000 a month.",,,$263,,91.0,88.0,For Sale,,Vacant w/Lockbox,,$263.16,Assessor Auto-Fill,,CA,4/8/2024,One Story,,,No,,,0.0,,,,4/10/2024,Yes,Yes,Yes,Yes,,,,,95203 2811,R1
ME223081665,SLD,165,117 E Rose Street,,STOCKTON,9999,"$515,000","$517,000",DE,2806.0,3.0,3.0,1.0,,2.0,1894.0,0.120000,"5,227",,,"There is a 650 sq ft apartment added in 2007 above the garage-address 115. Collect rent while you occupy the main house or rent both out. This Queen Anne styled Victorian home is nestled in the Historic Magnolia District in Stockton. The 2-story house is rich in history dating back to 1894. There are 2 bdrms, 2.5 baths, a study, living rm, family rm, kitchen and formal dining rm in the main house. Upon entering you immediately notice the red oak floor and a basement hatch in the entry flooring. This door is one way to access the full basement as well as 2 doors in the backyard. The basement provides plenty of extra storage. All interior rooms including the hallway show the French style era with craftsman type woodwork. Gorgeous and intricately designed wallpaper throughout the house, including the ceilings, is done with exquisite flair. Hanging delicately designed woodwork provides a sense of room separation. Kitchen is light, airy and complete with 6 gas burner Wolf range, dishwasher, microwave, 2nd oven and refrigerator. All bathrooms have flush toilets with elevated water tanks. Electrical and plumbing systems have been updated. Stained glass windows in several rooms. The front and back yards are landscaped and well kept. Sit out on brick patio and enjoy the water fountain!",1.0,0.0,1.0,Detached,Above garage,Yes,,,Yes,895.00,650,,Yes,130.0,,,,139-030-63,0,Contact Listing Agent,Datashare MetroList,,,,02083023,01442059,4.02,,RESIDENTIAL,,4/1/2024,,,,,,,"Do not use Showtime. Buyers unable to perform. Appraisal came in at 549,000. Price reduced for an as is sale. No lockbox. Minimum 2 hr notice, listing agents or seller will give you access. Seller will pay solar off at close with full price offer. Bill from June 2023 shows solar produced more energy than used. Escrow was opened with Chicago Title in Lodi for previous escrow. Listing agent for offers is Phil Katzakian. The property may not qualify for all loan types.",San Joaquin,Hunter,165,166,166,"From Harding Way, head south on Hunter St and turn",,,,,,,,,,,1.0,,,,3/26/2024,,,No,,,,,,4/1/2024,FHA,8/24/2023 5:00 PM,$183,01825456,8/25/2023,,,01701599,Full Service,Excl Right,Market Listing,,,,1.0,,,,Owner,3/26/2024,,15510,,,,,223081665,,"$599,000",,3/26/2024,,,,85,,No,,,"$517,000",,$184.25,Phil Katzakian,209-481-2217,,560557919.0,"There is a 650 sq ft apartment added in 2007 above the garage-address 115. Collect rent while you occupy the main house or rent both out. This Queen Anne styled Victorian home is nestled in the Historic Magnolia District in Stockton. The 2-story house is rich in history dating back to 1894. There are 2 bdrms, 2.5 baths, a study, living rm, family rm, kitchen and formal dining rm in the main house. Upon entering you immediately notice the red oak floor and a basement hatch in the entry flooring. This door is one way to access the full basement as well as 2 doors in the backyard. The basement provides plenty of extra storage. All interior rooms including the hallway show the French style era with craftsman type woodwork. Gorgeous and intricately designed wallpaper throughout the house, including the ceilings, is done with exquisite flair. Hanging delicately designed woodwork provides a sense of room separation. Kitchen is light, airy and complete with 6 gas burner Wolf range, dishwasher, microwave, 2nd oven and refrigerator. All bathrooms have flush toilets with elevated water tanks. Electrical and plumbing systems have been updated. Stained glass windows in several rooms. The front and back yards are landscaped and well kept. Sit out on brick patio and enjoy the water fountain!",,,$184,,100.0,86.0,For Sale,,Leave Card,,$184.25,Assessor Auto-Fill,Offer As Is,CA,4/1/2024,Two Story,,,No,,,0.0,https://order.toddsfotos.com/115-117-E-Rose-St,,,4/2/2024,Yes,Yes,Yes,Yes,,,,,95202 1415,SFR
ME223046944,SLD,7,1825 N Stanford Avenue,,STOCKTON,9999,"$330,000","$350,000",DE,886.0,2.0,1.0,0.0,,1.0,1960.0,0.1148,"5,001",,,"Absolutely Adorable home that has been completely remodeled from Top to bottom. This cottage cutie has dual pane windows, the roof was replaced about 2 years ago, the electrical panel and covered patio were also replaced at the end of 2021. As you walk in the front door you will fall in love with the luxury vinyl flooring t/o and plush carpeting in the bedrooms. The Kitchen is bright and cherry with newer stainless steel appliances . The Bathroom has a shower over tub, single sink vanity, and tons of cabinetry. Both of the bedrooms are spacious in size and have a large closets. As you walk in the backyard you will be invited by a large covered patio and grassy backyard. This home truly has it all!",,,0.0,,,,,,,0.0,0,,No,63.0,,,,117-170-04,0,Contact Listing Agent,Datashare MetroList,,,,01810299,01908304,15.01,,RESIDENTIAL,,8/4/2023,,1510412.0,,,,,"Please call Tony at 209-505-2871. to arrange showing. Showings on Sunday are after 2pm, and on Monday due to holiday showings to be after 4pm. Furniture is negotiable as well. Dog in backyard, please use caution! To view disclosures, reports, prelim and submit offer, paste link into your url: https://app.disclosures.io/link/1825-N-Stanford-Ave-xnkzg4iv",San Joaquin,East Harding,7,8,8,"From I5 go East on East March Lane, then South on",,,,,,,,,,,0.0,,,,5/31/2023,,,No,,,,,,8/4/2023,FHA,5/23/2023 5:00 PM,$372,1374874,5/24/2023,,,1277693.0,Full Service,Excl Right,Market Listing,,,,7.0,,,,Owner,5/31/2023,,,,,,,223046944,,"$330,000",,5/31/2023,,,,42,,No,,,"$350,000",,$395.03,Tony,209-505-2871,,560515737.0,"Absolutely Adorable home that has been completely remodeled from Top to bottom. This cottage cutie has dual pane windows, the roof was replaced about 2 years ago, the electrical panel and covered patio were also replaced at the end of 2021. As you walk in the front door you will fall in love with the luxury vinyl flooring t/o and plush carpeting in the bedrooms. The Kitchen is bright and cherry with newer stainless steel appliances . The Bathroom has a shower over tub, single sink vanity, and tons of cabinetry. Both of the bedrooms are spacious in size and have a large closets. As you walk in the backyard you will be invited by a large covered patio and grassy backyard. This home truly has it all!",,,$395,,106.0,106.0,For Sale,,Appointment Only,,$395.03,Assessor Agent-Fill,,CA,8/4/2023,One Story,,,No,,,0.0,,,,8/4/2023,Yes,Yes,Yes,Yes,,,,,95205 3338,RES
ME223055360,SLD,11,1727 N San Joaquin Street,,STOCKTON,9999,"$494,950","$503,000",DE,2848.0,4.0,3.0,1.0,,0.0,1916.0,0.132,"5,750",,,"Welcome to 1727 N San Joaquin St, Stockton! This extraordinary craftsman style home boasts unique custom woodwork that sets it apart from the rest. Nestled in one of Stockton's beautiful historic areas, this property exudes charm and character at every turn. As you step inside, you'll be greeted by hardwood doors that lead to a formal dining room, creating an elegant and inviting atmosphere for entertaining guests. The attention to detail is evident throughout the home, with French doors adding a touch of sophistication to the space. One of the standout features of this property is the additional dwelling unit (ADU), which offers the potential for extra income. Whether you choose to use it as a rental property or as a private space for guests, the ADU provides flexibility and versatility. The home also includes a basement, providing ample storage space or the opportunity to create a personalized area for various activities. In addition, two rooftop decks offer breathtaking views of the surrounding area, where you can relax and unwind in style. The rear yard is designed for low maintenance, allowing you to spend more time enjoying the beautiful surroundings rather than tending to ex",1.0,0.0,1.0,Detached,heated unit,Yes,,,No,0.0,650,,Yes,107.0,,,,127-133-10,0,Contact Listing Agent,Datashare MetroList,,,,01037761,01037761,13.00,,RESIDENTIAL,,8/2/2023,,,,,,,Text agent for showit ng. Alarm code. When disarming the alarm system go in the side door on the drive at the kitchen. The pad is in the wall as you enter the door.,San Joaquin,El Dorado,11,12,12,I-5 to (E) on March lane to (S) on Eldorado to (W),,,,,,,,,,,1.0,,,,7/10/2023,,,No,,,,,,8/3/2023,Conventional,6/28/2023 5:00 PM,$173,1037761,6/29/2023,,,1037761.0,Full Service,Excl Right,Market Listing,,,,2.0,,,,Vacant,7/10/2023,,2000,,,,,223055360,,"$494,950",,7/10/2023,,,,38,,No,,,"$503,000",,$176.62,Randy Thomas,209-810-8830,,560532349.0,"Welcome to 1727 N San Joaquin St, Stockton! This extraordinary craftsman style home boasts unique custom woodwork that sets it apart from the rest. Nestled in one of Stockton's beautiful historic areas, this property exudes charm and character at every turn. As you step inside, you'll be greeted by hardwood doors that lead to a formal dining room, creating an elegant and inviting atmosphere for entertaining guests. The attention to detail is evident throughout the home, with French doors adding a touch of sophistication to the space. One of the standout features of this property is the additional dwelling unit (ADU), which offers the potential for extra income. Whether you choose to use it as a rental property or as a private space for guests, the ADU provides flexibility and versatility. The home also includes a basement, providing ample storage space or the opportunity to create a personalized area for various activities. In addition, two rooftop decks offer breathtaking views of the surrounding area, where you can relax and unwind in style. The rear yard is designed for low maintenance, allowing you to spend more time enjoying the beautiful surroundings rather than tending to extensive upkeep. The classic architecture of the property adds a timeless appeal.",,,$176,,101.0,101.0,For Sale,,Appointment Only,,$176.62,Assessor Auto-Fill,,CA,8/2/2023,Two Story,,,No,,,0.0,,,,8/3/2023,Yes,Yes,Yes,Yes,,,,,95204,R1
ME223007845,SLD,14,1913 S Baker Street,,STOCKTON,9999,"$170,900","$190,000",DE,1020.0,2.0,1.0,0.0,,0.0,1986.0,0.114800,"5,000",,,"FIXER UPPER! CARPENTERS & INVESTOR DELIGHT!!! This single story 2 bedrooms, 1 bathroom, 1020SF. home on 5,000SF. lot. Bring your hammer, tools, ideas imagination to make this your dream home or investment property. Opportunity knock once. Hurry! Get up, get out, go get it.",,,0.0,,,,,,,0.00,0,,No,37.0,,,,163-180-39,0,Contact Listing Agent,Datashare MetroList,,,,01799535,00454094,8.03,,RESIDENTIAL,,2/24/2023,,,,,,,"Bank owned property for sale AS-IS condition. CASH offer only. EMD must be 10% of the purchase price. Bank will not pay home warranty. Send offer with copy proof of funds to daisyremaxgold@gmail.com. PROPERTY IS IN MULTIPLE OFFER SEND YOUR HIGHEST & BEST OFFER. BANK WILL REVIEW ALL OFFERS MONDAY PM ON FEBRUARY 6, 2023. THANK YOU!",San Joaquin,Stockton,14,15,15,From I5 Freeway exit on Charter Way. Turn right to,,,,,,,,,,,0.0,,,,2/15/2023,,,No,,,,,,3/3/2023,Cash,1/31/2023 4:00 PM,$167,1799535,2/1/2023,,,454094.0,Full Service,Excl Right,Market Listing,,,,10.0,,,,Vacant,2/15/2023,,0,,,,,223007845,,"$170,900",,2/15/2023,,,,11,,No,,,"$190,000",,$186.27,Daisy Anson,714-875-0488,,560468436.0,"FIXER UPPER! CARPENTERS & INVESTOR DELIGHT!!! This single story 2 bedrooms, 1 bathroom, 1020SF. home on 5,000SF. lot. Bring your hammer, tools, ideas imagination to make this your dream home or investment property. Opportunity knock once. Hurry! Get up, get out, go get it.",,,$186,,111.0,111.0,For Sale,,Leave Card,,$186.27,Assessor Auto-Fill,HUD,CA,2/24/2023,One Story,,,No,,,0.0,,,,3/4/2023,Yes,Yes,Yes,Yes,,,,,95206 1832,R1
ME223001784,SLD,5,2005 N Commerce Street,,STOCKTON,9999,"$425,000","$400,000",DE,1769.0,2.0,2.0,1.0,,2.0,1936.0,0.132000,"5,750",,,"Looking for a home studio? Here it is! This brick beauty has a huge finished, below-level, temperature controlled room ideal for a play room, workout gym, crafts room or music studio; So many possibilities! Main level has one bedroom and full bath. Upper level has one bedroom with small balcony, full bath and a reading nook. There is an updated kitchen with gas stove island and a breakfast nook. Laundry room with 1/2 bath and access to garage, carport and rear yard. In-home access to below-level living space with loads of sqft for storage and/or office space in addition to a small wine (?) room (no shelves) off the large studio space. This home is located just steps from the Miracle Mile shopping district with its many restaurants, coffee shops and retail. And easy walking distance to the University of the Pacific (UOP) and the Faye Spanos Center.",,,0.0,,,,,,,0.00,0,,No,87.0,,,,127-020-16,0,Show,Datashare MetroList,,,,01953463,01250442,13.00,,RESIDENTIAL,,2/22/2023,,,,,,,Per seller request : Please use supplied booties. Refrigerator included without warranty.,San Joaquin,Wyandotte,5,6,6,Located on the corner of N Commerce and Wyandotte.,,,,,,,,,,,1.0,,,Railing by Front Dooor,1/28/2023,,,No,,,,,,2/23/2023,Conventional,1/22/2023 4:00 PM,$240,1030464,1/23/2023,,,706727.0,Full Service,Excl Right,Market Listing,FRONT DOOR,,,3.0,,,,Vacant,1/28/2023,,0,,,,,223001784,,"$410,000",,1/28/2023,,,,33,,No,,,"$400,000",,$226.12,,,,560465120.0,"Looking for a home studio? Here it is! This brick beauty has a huge finished, below-level, temperature controlled room ideal for a play room, workout gym, crafts room or music studio; So many possibilities! Main level has one bedroom and full bath. Upper level has one bedroom with small balcony, full bath and a reading nook. There is an updated kitchen with gas stove island and a breakfast nook. Laundry room with 1/2 bath and access to garage, carport and rear yard. In-home access to below-level living space with loads of sqft for storage and/or office space in addition to a small wine (?) room (no shelves) off the large studio space. This home is located just steps from the Miracle Mile shopping district with its many restaurants, coffee shops and retail. And easy walking distance to the University of the Pacific (UOP) and the Faye Spanos Center.",,,$226,,94.0,97.0,For Sale,,Leave Card,,$226.12,Assessor Auto-Fill,,CA,2/22/2023,Two Story,,,No,,,0.0,,,,2/23/2023,Yes,Yes,Yes,Yes,,,,,95204 5310,R1
ME223029261,SLD,3,27 W Alder Street,,STOCKTON,9999,"$250,000","$250,000",DE,1818.0,3.0,1.0,0.0,,2.0,1916.0,0.114800,"5,001",,,"Location and Opportunity! A short, easy commute to UOP and just steps from Miracle Mile shopping, dining and more. What a GEM this sweet craftsman could be! So much character and charm, from the built-ins to the hardwood floors to the coved ceilings! Bring your toolbox and your inspirations and restore this home to all her natural beauty.",,,0.0,,,,,,,0.00,0,,No,107.0,,,,127-044-10,9,Contact Listing Agent,Datashare MetroList,,,,01470790,01022642,13.00,,RESIDENTIAL,,5/5/2023,,,,,,,"Appointment only, easy to show. Text Kelly (209)628-6231 or Christal (209)614-6669 for appt to show. DO NOT DISTURB OCCUPANTS! This is a CASH ONLY sale. Property WILL NOT qualify for a loan in its current condition. All inspection reports are provided for informational purposes only. Buyers to do their own due diligence and satisfy themselves with all aspects of the property. Sale contingent upon seller finding replacement property. Email all offers with proof of funds to yourCAagents@gmail.com. Escrow pre-opened with DOMA Merced, Dixie Sanders. NHD with SNAP NHD.",San Joaquin,S El Dorado St,3,4,4,"El Dorado North, left at E Alder to Property.",,,,,,,,,,,2.0,,,,4/14/2023,,,No,,,,,,5/6/2023,Cash,4/10/2023 5:00 PM,$137,01470790,4/11/2023,,,01022642,Full Service,Excl Right,Market Listing,,,,3.0,,,,Owner,4/14/2023,,0,,,,,223029261,,"$250,000",,4/14/2023,,,,25,,No,,,"$250,000",,$137.51,Kelly Perry,209-628-6231,,560494614.0,"Location and Opportunity! A short, easy commute to UOP and just steps from Miracle Mile shopping, dining and more. What a GEM this sweet craftsman could be! So much character and charm, from the built-ins to the hardwood floors to the coved ceilings! Bring your toolbox and your inspirations and restore this home to all her natural beauty.",,,$137,,100.0,100.0,For Sale,,Appointment Only,,$137.51,Assessor Auto-Fill,Offer As Is,CA,5/5/2023,Two Story,,,No,,,0.0,,,,5/6/2023,Yes,Yes,Yes,Yes,,,,,95204 5701,R1
ME223007268,SLD,55,1827 Elizabeth Avenue,,STOCKTON,9999,"$427,000","$430,000",DE,1538.0,3.0,2.0,0.0,,0.0,1926.0,0.114800,"5,001",,,"Priced to sell! and ready to move in, what a charming UOP home steps from the Miracle Mile, restaurants, shopping and more. This 3 bed 2 full bath 1548 sqft home has lots to offer. Kitchen has been tastefully remodeled with shaker cabinets, stainless steel appliances and modern touches not to mention a substantial island with lots of counter space, a chefs dream. Also original hardwood floors through out and updated baths. A large living room great for entertaining with a decorative tile fireplace for those cold winter nights.come make this house a home before it's gone!",,,0.0,,,,,,,0.00,0,,No,97.0,,,,137-030-28,2,Contact Listing Agent,Datashare MetroList,,,,02166401,01710943,12.00,,RESIDENTIAL,,5/12/2023,,,,,,,Please call for appointments submit all offers with Pre-approval and POF. Home is equipped with Solar which is leased only a few months old payment is $128.86 a month,San Joaquin,Pacific,55,56,56,From Pacific Ave. go west on Bedford or W Walnut 2,,,,,,,,,,,1.0,,,,3/26/2023,,,No,,,,,,5/13/2023,Conventional,1/29/2023 4:00 PM,$277,2047446.0,1/30/2023,,,00454094,Full Service,Excl Right,Market Listing,,,,1.0,,,,Owner,3/26/2023,,8000,,,,,223007268,,"$439,997",,3/26/2023,,,,35,,No,,,"$430,000",,$279.58,Jacob C Evangelisti,209-242-6825,,560467340.0,"Priced to sell! and ready to move in, what a charming UOP home steps from the Miracle Mile, restaurants, shopping and more. This 3 bed 2 full bath 1548 sqft home has lots to offer. Kitchen has been tastefully remodeled with shaker cabinets, stainless steel appliances and modern touches not to mention a substantial island with lots of counter space, a chefs dream. Also original hardwood floors through out and updated baths. A large living room great for entertaining with a decorative tile fireplace for those cold winter nights.come make this house a home before it's gone!",,,$279,,100.0,97.0,For Sale,,Appointment Only,,$279.58,Assessor Auto-Fill,,CA,5/12/2023,One Story,,,No,,,0.0,,,,5/13/2023,Yes,Yes,Yes,Yes,,,,,95204 5259,Res.
ME224016299,SLD,4,1609 N San Joaquin Street,,STOCKTON,9999,"$428,888","$430,000",DE,1637.0,3.0,2.0,0.0,,1.0,1937.0,0.132,"5,750",,,"Welcome to this beautiful boho style home in the heart of the wonderful Bours Park Neighborhood. Conveniently located close to Dining, shopping and easy freeway access. This beauty features 3 bedrooms and 2 bathrooms with new electrical, roof, HVAC, flooring, windows, paint and so much more.",,,0.0,,,,,,,0.00,0,,No,87.0,,,,127-090-19,0,Contact Listing Agent,Datashare MetroList,,,,02216034,00625769,13.00,,RESIDENTIAL,,3/13/2024,,,,,,,"Key Pad on the front door, call or text to get the code.",San Joaquin,E Walnut,4,5,5,"From El Dorado St, left on Harding, right on N San",,,,,,,,,,,1.0,,,,2/26/2024,,,No,,,,,,3/16/2024,Conventional,2/21/2024 4:00 PM,$261,01933151,2/22/2024,,,01899109,Full Service,Excl Right,Market Listing,,,,3.0,,,,Vacant,2/26/2024,,,,,,,224016299,,"$428,888",,2/26/2024,,,,28,,No,,,"$430,000",,$262.68,Mayra Lopez,209-981-7068,,560624727.0,"Welcome to this beautiful boho style home in the heart of the wonderful Bours Park Neighborhood. Conveniently located close to Dining, shopping and easy freeway access. This beauty features 3 bedrooms and 2 bathrooms with new electrical, roof, HVAC, flooring, windows, paint and so much more.",,,$262,,100.0,100.0,For Sale,,Call Showing Contact,,$262.68,Assessor Auto-Fill,,CA,3/13/2024,One Story,,,No,,,0.0,,,,3/16/2024,Yes,Yes,Yes,Yes,,,,,95204 6115,SFR
ME223113585,SLD,13,346 W Acacia Street,,STOCKTON,9999,"$335,000","$335,000",DE,1502.0,3.0,2.0,0.0,,1.0,1900.0,0.114800,"5,001",,,Two story lovely 1900 Victorian Home. This beautiful home has so much natural light and life. This home comes with an open concept living room with a fireplace. Kitchen has been updated with new countertops and new appliances. The detached garage can be convert it to a ADU. Current owners have blueprints and permits to convert into a ADU. Home is near Dameron and St. Joseph's Hospital. Home is located near I-5 and the miracle mile. Sellers are open to 203K Rehab loan bring your contractor.,,,0.0,,,,,,,0.00,0,,No,124.0,,,,137-140-44,0,,Datashare MetroList,,,,02191699,01434281,4.02,,RESIDENTIAL,,1/17/2024,,,,,,,Home is Vacant with Supra Key. Property to be sold AS IS. The sellers currently have a FHA loan that is assemble. Call for more details. Send all offers to rick@therizzogroup.net.,San Joaquin,Van Buren,13,14,14,I-5 Exit Pershing north turn right onto Acacia str,,,,,,,,,,,1.0,,,,12/13/2023,,,No,,,,,,1/18/2024,Conventional,11/29/2023 4:00 PM,$223,02191699,11/30/2023,,,1434281.0,Full Service,Excl Right,Market Listing,Front Gate,,,1.0,,,,Vacant,12/13/2023,,,,,,,223113585,,"$335,000",,12/13/2023,,,,19,,No,,,"$335,000",,$223.04,Rick Sanchez,510-576-9870,,560598156.0,Two story lovely 1900 Victorian Home. This beautiful home has so much natural light and life. This home comes with an open concept living room with a fireplace. Kitchen has been updated with new countertops and new appliances. The detached garage can be convert it to a ADU. Current owners have blueprints and permits to convert into a ADU. Home is near Dameron and St. Joseph's Hospital. Home is located near I-5 and the miracle mile. Sellers are open to 203K Rehab loan bring your contractor.,,,$223,,100.0,100.0,For Sale,,Vacant w/Lockbox,,$223.04,Assessor Auto-Fill,Offer As Is,CA,1/17/2024,Two Story,,,No,,,0.0,,,,1/18/2024,Yes,Yes,Yes,Yes,,,,,95203 2536,SFR
