MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
SF424009823,SLD,14,2906 Millsbrae Avenue,,OAKLAND,9999,"$810,000","$900,000",DE,1146.0,3.0,2.0,0.0,,0.0,1925.0,0.113900,"4,960",,,"Showing SUNDAY 3/24 12pm-5pm. www.2906millsbrae.com. Step into tranquility with this lovely 3-bedroom, 2-bathroom bungalow, where charm meets functionality. Located in the coveted Maxwell Park neighborhood in Oakland near Mills College just minutes to shops, restaurants and highway access. This lovely home features a sunny formal living and dining room with built-in shelving and ornate fireplace, perfect for entertaining. The heart of the home is in the spacious, light-filled kitchen featuring new stainless steel appliances, real wood cabinetry, and plenty of counter space. There are two bright bedrooms with ample closet space and a full bathroom off the hallway. A bonus bedroom with an ensuite bathroom is situated off the kitchen, great as an office or third bedroom. The spacious backyard and patio provide a refreshing escape for dining outdoors and relaxing, ideal for entertaining and gardening enthusiasts. Here you will also find a large two-car converted garage or workshop, offering endless possibilities for creative endeavors or extra storage space. Embrace the opportunity to call this beautiful home yours offering the ideal blend of comfort, convenience and charm.",,,,,,,,,,0.00,0,,,99.0,,,,038-3163-011,0,Contact Listing Agent,Datashare San Francisco,,,,01808145,01861410,0.00,,RESIDENTIAL,,4/12/2024,,,,,,,www.2906millsbrae.com Showing 3/23 12-4pm Showing 3/24 12-4pm,Alameda,Roberts Ave.,14,15,15,,,,,,,,,,,6001.0,0.0,,,,4/4/2024,,,No,,,,,,4/15/2024,Conventional,3/20/2024 5:00 PM,$706,01711501,3/21/2024,,,1711501.0,Full Service,Excl Right,Market Listing,Contact Agent Lisa K,,,0.0,,,,Vacant,4/4/2024,,0,,,,,424009823,,"$810,000",,4/4/2024,,,,40,,,,,"$900,000",,$785.34,Lisa Kim Jones,415-515-9891,,530741182.0,"Showing SUNDAY 3/24 12pm-5pm. www.2906millsbrae.com. Step into tranquility with this lovely 3-bedroom, 2-bathroom bungalow, where charm meets functionality. Located in the coveted Maxwell Park neighborhood in Oakland near Mills College just minutes to shops, restaurants and highway access. This lovely home features a sunny formal living and dining room with built-in shelving and ornate fireplace, perfect for entertaining. The heart of the home is in the spacious, light-filled kitchen featuring new stainless steel appliances, real wood cabinetry, and plenty of counter space. There are two bright bedrooms with ample closet space and a full bathroom off the hallway. A bonus bedroom with an ensuite bathroom is situated off the kitchen, great as an office or third bedroom. The spacious backyard and patio provide a refreshing escape for dining outdoors and relaxing, ideal for entertaining and gardening enthusiasts. Here you will also find a large two-car converted garage or workshop, offering endless possibilities for creative endeavors or extra storage space. Embrace the opportunity to call this beautiful home yours offering the ideal blend of comfort, convenience and charm.",,6.0,$785,,111.0,111.0,For Sale,,Appointment Only,,$785.34,Assessor Auto-Fill,,CA,4/12/2024,,,,No,,,4.0,,,,4/15/2024,Yes,No,No,Yes,,,,,94605,
41052434,SLD,10,1 Kingsland Place,,OAKLAND,9999,"$899,000","$950,000",DE,1329.0,3.0,2.0,,Y,2.0,1930.0,0.110000,"4,662",,,"Patric Durant - 925-597-1029 - Welcome to 1 Kingsland Place, a captivating English Tudor home nestled in Maxwell Park, where timeless elegance meets modern comfort. Positioned on a tranquil street, this corner lot property greets you with its expansive front yard, setting a delightful scene. Step into the inviting living room, where the unique arched window and original wood beams on the ceiling infuse the space with character and charm. Cozy up by the wood-burning fireplace, adorned with elegant sconce light fixtures reminiscent of the 1930s. Throughout the home, discover charming details such as arched entries, diamond-pattern windows, classic glass doorknobs, and gleaming hardwood floors that add warmth and sophistication. The kitchen boasts new countertops and fixtures, providing both style and functionality. Professionally rewired, the home ensures safety and reliability for modern living. Updated bathrooms offer a touch of luxury with contemporary amenities. With 3 bedrooms and 2 baths, including a converted attic, there's plenty of room for comfortable living. The master bedroom, overlooking the backyard, provides a peaceful haven with stunning views of the Oakland Hills. The expansive backyard is perfect for BBQs and leisure. Potential for a junior suite or ADU addition in the back and lower level.",,,,,,,,,,,,,No,94.0,No,,No,36-2501-43,0,,Bridge AOR,https://listings.nextdoorphotos.com/vd/130523936,,,01776075,01527235,,Yes,RESIDENTIAL,,4/12/2024,,01727873,,,,,"MUST TEXT AGENT BEFORE SHOWING. ALARM INSTRUCTIONS: Pad in kitchen, the code is 4261 then top left shield turns off. The code 4261 then the top right person running turns on - Please close doors and everything to arm. Sewer Lateral and sidewalk compliant. Listing Broker/Agent nor Seller has verified square footage - Buyer is responsible. Pre Escrow open with WFG - Danville, Melissa Oiwa. Call or Text Patric @ 925-597-1029 or Parm @ 510-421-1455 with any questions. Seller reserve the right to accept pre-emptive offer if any.",Alameda,Morcom Ave,10,11,11,"Off 580, exit High St",,MAXWELL  PARK,,,,,,,,6001.0,1.0,,,,3/22/2024,,,No,,,,,,4/14/2024,Conventional,3/11/2024 5:49 PM,$676,01837427,3/12/2024,,,1727873.0,Full Service,Excl Right,Market Listing,"Gas Pipe, Left/House",,,1.0,No,,,Vacant,3/22/2024,,none,,,,,41052434,,"$899,000",,3/22/2024,,,,46,Yes,No,,"$899,000","$950,000",4/14/2024,$714.82,,,Yes,,"Welcome to 1 Kingsland Place, a captivating English Tudor home nestled in Maxwell Park, where timeless elegance meets modern comfort. Positioned on a tranquil street, this corner lot property greets you with its expansive front yard, setting a delightful scene. Step into the inviting living room, where the unique arched window and original wood beams on the ceiling infuse the space with character and charm. Cozy up by the wood-burning fireplace, adorned with elegant sconce light fixtures reminiscent of the 1930s. Throughout the home, discover charming details such as arched entries, diamond-pattern windows, classic glass doorknobs, and gleaming hardwood floors that add warmth and sophistication. The kitchen boasts new countertops and fixtures, providing both style and functionality. Professionally rewired, the home ensures safety and reliability for modern living. Updated bathrooms offer a touch of luxury with contemporary amenities. With 3 bedrooms and 2 baths, including a converted attic, there's plenty of room for comfortable living. The master bedroom, overlooking the backyard, provides a peaceful haven with stunning views of the Oakland Hills. The expansive backyard is perfect for BBQs and leisure. Potential for a junior suite or ADU addition in the back and lower level.",,6.0,$715,LA & BA different company/franchise,106.0,106.0,For Sale,,"MUST TEXT AGENT BEFORE SHOWING. Pad in kitchen, the code is 4261 then top left shield turns off. The code 4261 then the top right person running turns on -  Please close doors  and everything to arm.",,$714.82,Public Records,,CA,4/14/2024,Two Story,,,Yes,,,,,,,4/15/2024,Yes,Yes,Yes,Yes,,1.0,,Kingsland Place,94619,
41030471,SLD,26,2950 55th Ave,,OAKLAND,9999,"$589,000","$635,000",DE,1147.0,2.0,1.0,1.0,Y,1.0,1925.0,0.09,"4,000",,,"Michael Stephens - Agt: 510-816-9693 - A tidy cottage in the Mills college neighborhood. The house has been the family home for many years.  The upstairs has 2 bedrooms and one bath while the lower level basement adds great space with a bathroom for guests, kids and the family for entertaining friends and neighbors. This may be a great home office space as well. Enjoy the backyard that features a sweet tangerine tree! The laurel district nearby has great restaurants and shopping at places like Farmer Joe's.",,,,,,,,,,,,,,98.0,,,,,0,,Bridge AOR,https://blueskypixs.hd.pics/2950-55th-Ave,https://hd.pics/991556,,02203066,01925945,,Yes,RESIDENTIAL,,8/4/2023,,,,,,," Send to LA via email. No appointments needed for showing. Email, not text, LA for disclosures/inspection link. Per Fair Housing Advisory seller will not accept or review Buyer support letters. Open Sunday 7/9 2-5:00.",Alameda,Brann St,26,26,26,60th,,MILLSMONT AREA,,,,,,,,6001.0,1.0,,,,7/11/2023,,,No,,,,,,8/4/2023,Conventional,6/15/2023 5:19 PM,$514,1186416,6/15/2023,,,00818204,Full Service,Excl Right,Market Listing,Front hose bib,,,2.0,No,,,Vacant,7/11/2023,,0,,,,,41030471,,"$629,000",,7/11/2023,,,,47,Yes,No,510.268.6090,"$629,000","$635,000",8/4/2023,$553.62,,,No,,"A tidy cottage in the Mills college neighborhood. The house has been the family home for many years.  The upstairs has 2 bedrooms and one bath while the lower level basement adds great space with a bathroom for guests, kids and the family for entertaining friends and neighbors. This may be a great home office space as well. Enjoy the backyard that features a sweet tangerine tree! The laurel district nearby has great restaurants and shopping at places like Farmer Joe's.",,5.0,$554,LA & BA different company/franchise,108.0,101.0,For Sale,,GO!!!!!!!!!!!!!!!!,,$553.62,Public Records,,CA,8/4/2023,Split Level,,,Yes,,,3.0,https://blueskypixs.hd.pics/2950-55th-Ave/idx,https://hd.pics/x991556,,8/4/2023,Yes,Yes,Yes,Yes,,2950.0,,55th Ave,94605,
41018347,SLD,8,2937 Rawson,,OAKLAND,9999,"$699,000","$1,125,800",DE,1387.0,3.0,2.0,,Y,1.0,1922.0,0.110000,"4,835",,,"Brian Bush - 707-481-2057 - Beautifully renovated craftsman in the heart of Maxwell Park. Really quiet, well kept area in one of the best neighborhoods in Oakland. Down to the studs renovation. Every major system has been upgraded in this professionally remodeled & designed home. -Main house is 2 bedrooms and 1 large spa-like bathroom. Every room is super bright. Home has a really comfortable layout. Dining room opens fully into the large kitchen and a deck off the kitchen is perfect to enjoy the views with some coffee. Upgrades include: new roof, furnace, windows, all new plumbing, new wiring & panels, retaining wall, new kitchen/baths, designer range - full list available. Simple lower unit is turnkey as an office, guest suite, or rental. With 10 foot ceilings, polished concrete floors, insulated & heated, a full bathroom, and separate entrance; there are several options. Back yard is big with just two leveled areas to enjoy the lawn or bbq's. Clear section 1 termite. $2,500 credit to buyers for appliances.OPEN HOUSES Tuesday and Wednesday from 10a-12pSellers will begin to review offers Thursday, 2/9.",,,,,,,,,,,,,No,101.0,,,,36245620,0,,BAY EAST,,,,02011381,2011381.0,,Yes,RESIDENTIAL,,2/24/2023,,,,,,,"PSL compliant. Sidewalk certificate provided by seller prior to COE. Clear Section 1 prior to COE.  Seller is licensed real estate agent. Buyer to verify all. Sellers will begin reviewing offers Thursday, 2/9.  Disclosures Link: https://app.disclosures.io/link/2937-Rawson-Street-zw1bckl1",Alameda,Birdsall,8,9,9,right on Birdsall,,MAXWELL  PARK,,,,,,,,6001.0,1.0,,,,2/10/2023,,,No,,,,,,2/24/2023,Conventional,2/1/2023 8:43 PM,$504,1949921,2/2/2023,,,01522539,Full Service,Excl Right,Market Listing,railing,,,20.0,No,,,Vacant,2/10/2023,,2500,,,,,41018347,,"$699,000",,2/10/2023,,,,48,Yes,No,,"$699,000","$1,125,800",2/24/2023,$811.68,,,No,,"Beautifully renovated craftsman in the heart of Maxwell Park. Really quiet, well kept area in one of the best neighborhoods in Oakland. Down to the studs renovation. Every major system has been upgraded in this professionally remodeled & designed home. -Main house is 2 bedrooms and 1 large spa-like bathroom. Every room is super bright. Home has a really comfortable layout. Dining room opens fully into the large kitchen and a deck off the kitchen is perfect to enjoy the views with some coffee. Upgrades include: new roof, furnace, windows, all new plumbing, new wiring & panels, retaining wall, new kitchen/baths, designer range - full list available.  Simple lower unit is turnkey as an office, guest suite, or rental. With 10 foot ceilings, polished concrete floors, insulated & heated, a full bathroom, and separate entrance; there are several options. Back yard is big with just two leveled areas to enjoy the lawn or bbq's. Clear section 1 termite. $2,500 credit to buyers for appliances. OPEN HOUSES Tuesday and Wednesday from 10a-12p Sellers will begin to review offers Thursday, 2/9.",,7.0,,Other,,,For Sale,,Go Show - Do not use scheduling app,,$811.68,Builder,,CA,2/24/2023,Two Story,,,Yes,,,3.0,,,,2/25/2023,Yes,Yes,Yes,Yes,,2937.0,,Rawson,94619,
41046571,SLD,14,3026 58Th Ave,,OAKLAND,9999,"$810,000","$815,000",DE,1191.0,2.0,1.0,0.0,Y,1.0,1926.0,0.090000,"4,000",,,"Sherie C Corsello - Agt: 925-575-1856 - Adorable & exuding charm, this home is an absolute must-see! Light filled and airy, the well designed and functional floorplan includes a gorgeous living room with period era fireplace & build in bookcases, dining room, large updated kitchen with new stainless appliances, designer finishes, and breakfast nook. Additional features include solar, dedicated laundry room, updated bathroom, and two good-sized bedrooms. Outside you’ll find a beautiful, lush backyard with patio that is perfect for gardening, entertaining, play, and relaxation. Enjoy lemons from the mature lemon tree! Long driveway for off-street parking and detached garage for additional parking space or storage. Fantastic location gives easy access to freeways & public transport options. This home is not to be missed!",,,,,,,,,,,,,No,98.0,No,,No,38-3161-15,0,,Bridge AOR,,,,00998937,01527235,,Yes,RESIDENTIAL,,1/26/2024,,,,,,,"TRANSPARENT PRICING. Vacant, Go & Show.  Supra under electric meter on hose bib near front stairs. Please remove shoes and lock house & garage after showing. Seller's prefer to transfer solar contract, apron $136/mo. Sellers and seller's agents do not verify bed/bath count or sqft. Seller reserves the right to accept or refuse any offers.",Alameda,Camden St,76,76,14,MacArthur to 58th,,MILLSMONT AREA,,,,,,,,6001.0,1.0,,,,1/16/2024,,,No,,,,,,1/26/2024,Cash,1/2/2024 8:14 AM,$680,01277779,1/2/2024,,,01521930,Full Service,Excl Right,Market Listing,hose bib,,,1.0,No,,,Vacant,1/16/2024,,,,,,,41046571,,"$833,000",,1/16/2024,,,,30,Yes,No,,"$833,000","$815,000",1/26/2024,$684.30,,,No,,"Adorable & exuding charm, this home is an absolute must-see! Light filled and airy, the well designed and functional floorplan includes a gorgeous living room with period era fireplace & build in bookcases, dining room, large updated kitchen with new stainless appliances, designer finishes, and breakfast nook. Additional features include solar, dedicated laundry room, updated bathroom, and two good-sized bedrooms. Outside you’ll find a beautiful, lush backyard with patio that is perfect for gardening, entertaining, play, and relaxation. Enjoy lemons from the mature lemon tree! Long driveway for off-street parking and detached garage for additional parking space or storage. Fantastic location gives easy access to freeways & public transport options. This home is not to be missed!",,5.0,$684,LA & BA different company/franchise,101.0,98.0,For Sale,,,,$684.30,Public Records,,CA,1/26/2024,One Story,,,Yes,38-3161-15,,,,,,1/27/2024,Yes,Yes,Yes,Yes,,3026,,58Th Ave,94605,
41011022,SLD,164,2727 Kingsland Ave,,OAKLAND,9999,"$749,000","$720,000",DE,1238.0,3.0,1.0,0.0,Y,1.0,1923.0,0.100000,"4,370",,,Betty J. Moore - 510-612-0033 - Diamond in the rough.  Needs tender loving care.,,,,,,,,,,,,,,100.0,,,,36-2461-3,0,,Bridge AOR,,,,01898189,02126107,,Yes,RESIDENTIAL,,5/3/2023,,,,,,,Independent Administration.,Alameda,Walnut,164,164,164,Foothill to Trask to Kingsland,,MAXWELL PARK,,,,,,,,6001.0,1.0,,,,3/20/2023,,,No,,,,,,5/5/2023,Conventional,10/7/2022 6:01 PM,$605,792664.0,10/7/2022,,,00792664,Full Service,Excl Right,Market Listing,gas line,,,1.0,No,,,Vacant,3/20/2023,,none,,,,,41011022,,"$849,000",,3/20/2023,,,,21,Yes,No,,"$799,000","$720,000",5/5/2023,$581.58,,,No,,Diamond in the rough.  Needs tender loving care.,,6.0,$582,LA & BA different company/franchise,96.0,85.0,For Sale,,,,$581.58,Public Records,Probate Listing,CA,5/5/2023,One Story,,,Yes,36-2461-3,,,,,,5/5/2023,Yes,Yes,Yes,Yes,,2727.0,,Kingsland Ave,94619,
41049394,SLD,14,5333 El Camile Ave,,OAKLAND,9999,"$849,000","$950,000",DE,1204.0,2.0,2.0,0.0,Y,1.0,1923.0,0.1,"4,445",,,"Robert Parker - Cell: 510-388-4154 - Located in the Oakland foothills on a pretty, tree-lined street in Maxwell Park, this picture-perfect Craftsman has charm and curb appeal to spare! Built in 1923 and thoughtfully remodeled between 2020-2023, the home features 2 bedrooms, 2 bathrooms, traditional living and dining rooms, a spacious eat-in kitchen, a garden-level bonus/flex space + a detached garage. Vintage features include elegant oak floors, tray ceilings, a brick fireplace and crown moulding. Tastefully remodeled bathrooms + a newly updated eat-in kitchen w/plenty of kitchen storage, quartz counters, a herringbone-style floor + new stainless steel appliances, and a gorgeous hammered copper backsplash. The spacious primary bedroom w/an en-suite bathroom & tranquil backyard views has more than enough room for a king bed (2nd bedroom is also generously sized). Abundant natural light throughout. Very private backyard w/a covered patio, large lawn & mature orange tree. Close to Mills College/Northeastern University's 135 acres of green space, concerts + art exhibitions, plus a children's school, preschool, & summer camp. Great location just minutes to BART, Laurel District, Grand/Lakeshore & Alameda shopping. Easy access to 580/880/hwy 13. Completely charming and move-in-ready! Don't miss!",,,,,,,,,,,,,,101.0,No,,No,36-2479-8,0,,Bridge AOR,,,,01394011,2062727.0,,Yes,RESIDENTIAL,,3/13/2024,2419089.0,1990905.0,,,,,Pending,Alameda,55th and El Cami,14,14,14,55th to El Camile,,MAXWELL PARK,,,,,,,,6001.0,1.0,,,,2/21/2024,,,No,,,,,,3/13/2024,Conventional,2/7/2024 11:12 AM,$705,1923837.0,2/7/2024,,,1527235.0,Full Service,Excl Right,Market Listing,,,,6.0,No,,,Vacant,2/21/2024,,,,,,,41049394,,"$849,000",,2/21/2024,,,,30,Yes,No,,"$849,000","$950,000",3/13/2024,$789.04,,,Yes,,"Located in the Oakland foothills on a pretty, tree-lined street in Maxwell Park, this picture-perfect Craftsman has charm and curb appeal to spare! Built in 1923 and thoughtfully remodeled between 2020-2023, the home features 2 bedrooms, 2 bathrooms, traditional living and dining rooms, a spacious eat-in kitchen, a garden-level bonus/flex space + a detached garage. Vintage features include elegant oak floors, tray ceilings, a brick fireplace and crown moulding. Tastefully remodeled bathrooms + a newly updated eat-in kitchen w/plenty of kitchen storage, quartz counters, a herringbone-style floor + new stainless steel appliances, and a gorgeous hammered copper backsplash. The spacious primary bedroom w/an en-suite bathroom & tranquil backyard views has more than enough room for a king bed (2nd bedroom is also generously sized). Abundant natural light throughout. Very private backyard w/a covered patio, large lawn & mature orange tree. Close to Mills College/Northeastern University's 135 acres of green space, concerts + art exhibitions, plus a children's school, preschool, & summer camp. Great location just minutes to BART, Laurel District, Grand/Lakeshore & Alameda shopping. Easy access to 580/880/hwy 13. Completely charming and move-in-ready! Don't miss!",,6.0,$789,,112.0,112.0,For Sale,,,,$789.04,Public Records,,CA,3/13/2024,One Story,,,Yes,36-2479-8,,1.0,,,,3/13/2024,Yes,No,Yes,Yes,,5333.0,,El Camile Ave,94619,
41043812,SLD,21,5437 Trask St,,OAKLAND,9999,"$529,000","$535,000",DE,1310.0,2.0,2.0,0.0,Y,2.0,1913.0,0.090000,"4,050",,,"Daniel M Winkler - 510-421-4528 - Wonderful compound for sale!  Two units on the property with very nice finishes and space.  Lower level has classic bungalow architecture still in place, and the upstairs unit is modern and updated.  Property has been Ellis Act evicted so it can not be rented for a period of time.",,,,,,,,,,,,,No,111.0,No,,No,35-2376-28,0,,Bridge AOR,http://www.5437trask.com,,,02103618,02075369,,Yes,RESIDENTIAL,,1/23/2024,,,,,,,Property has been Ellis Act evicted. CANNOT BE RENTED AGAIN FOR A PERIOD 5 years. Please read disclosures for info on Ellis Act. Square footage not verified or guaranteed. Email or call agent with questions: 510-421-4528.  Offers as presented. Pre-escrow with Andrea Steiner at First American Title Company in Oakland. Disclosures link coming soon.,Alameda,55th,21,21,21,55th to Trask,,FAIRFAX,Oakland (510) 879-8111,,,,,,,6001.0,0.0,,,,11/27/2023,,Oakland (510) 879-8111,No,,,,,,1/23/2024,Other,11/6/2023 7:45 AM,$404,01090765,11/6/2023,,,01322466,Full Service,Excl Right,Market Listing,rear door,,,1.0,No,,,Vacant,11/27/2023,,"$13,000 credit to buyer",,,,,41043812,,"$529,000",,11/27/2023,,,,50,Yes,No,,"$529,000","$535,000",1/23/2024,$408.40,Daniel Winkler,510-421-4528,Yes,,"Wonderful compound for sale!  Two units on the property with very nice finishes and space.  Lower level has classic bungalow architecture still in place, and the upstairs unit is modern and updated.  Property has been Ellis Act evicted so it can not be rented for a period of time.",,7.0,$408,LA & BA different company/franchise,101.0,101.0,For Sale,,,,$408.40,Public Records,,CA,1/23/2024,Two Story,,,Yes,35-2376-28,,2.0,,,,1/24/2024,Yes,Yes,Yes,Yes,,5437.0,,Trask St,94601,
41040736,SLD,37,5628 Laverne Ave,,OAKLAND,9999,"$549,000","$580,000",DE,1512.0,3.0,1.0,1.0,N,0.0,1924.0,0.100000,"4,000",,,"Tobias Riday-White - 510-560-8614 - Located in lower Maxwell Park, this split-level Craftsman style home invites its new owner with an edible garden in the front yard. 6 different fruit trees are thriving here with banana, lemon, lime, apple and mission figs. Handcrafted work impresses with a detailed fireplace, built-in kitchen hutch, original hardwood flooring and natural light throughout the home.  The downstairs bedroom has its own entrance and half bathroom. An updated kitchen with brand NEW appliances, spacious bedrooms and a secure string lit entertaining space where backyard concerts have occurred make this home fun and move-in ready.",,,,,,,,,,,,,,100.0,,,,038 317702900,0,,Bridge AOR,http://5628laverne.com,,,02146289,02022092,,Yes,RESIDENTIAL,,1/8/2024,,,,,,,show and go!   offers reviewed as they come. PLEASE submit offers via disclosures.io or email tobias@abioproperties.com  *Please submit with offer: ·               Disclosure receipt signed ·               Oakland Purchase Agreement Addendum  ·               Lender Pre-Approval letter (if applicable) ·               Proof of funds   **Seller requests that Buyer Initial Deposit be due in one business day   please lock all doors and turn off lights after viewings ,Alameda,Foothill,37,47,47,LAVERNE AVE & FOOTHILL BLVD,,MAXWELL  PARK,,,,,,,,6001.0,1.0,,,,12/15/2023,,,No,,,,,,1/10/2024,FHA,10/1/2023 3:49 PM,$363,02086493,10/11/2023,,,01993663,Full Service,Open,Market Listing,NEXT TO WATER,,,3.0,No,,,Vacant,12/15/2023,,seller credit,,,,,41040736,,"$599,000",,12/15/2023,,,,28,Yes,No,,"$599,000","$580,000",1/10/2024,$383.60,,,No,,"Located in lower Maxwell Park, this split-level Craftsman style home invites its new owner with an edible garden in the front yard. 6 different fruit trees are thriving here with banana, lemon, lime, apple and mission figs. Handcrafted work impresses with a detailed fireplace, built-in kitchen hutch, original hardwood flooring and natural light throughout the home.  The downstairs bedroom has its own entrance and half bathroom. An updated kitchen with brand NEW appliances, spacious bedrooms and a secure string lit entertaining space where backyard concerts have occurred make this home fun and move-in ready.",,6.0,$384,LA & BA different company/franchise,106.0,97.0,For Sale,,SUPR NEXT TO WATER HOSE INSIDE GATE SHOW AND GO PLEASE LOCK ALL DOORS/TURN OFF ALL LIGHTS AFTER VIEWINGS 510-560-8614 TEXT OR CALL WITH QUESTIONS ,,$383.60,Not Verified,,CA,1/10/2024,Split Level,,,Yes,,,2.0,,,,1/11/2024,Yes,Yes,Yes,Yes,,5628.0,,Laverne Ave,94605,
41045708,SLD,14,3006 55th ave,,OAKLAND,9999,"$710,000","$775,000",DE,1201.0,2.0,1.0,,Y,1.0,1925.0,0.0918,"4,000",,,"[R]NICK FALCONIO - 415-377-1204 - Come see this wonderful, light filled  1920’s bungalow in the much desired Maxwell Park Neighborhood. This two bedroom one bath home has been totally remodeled and updated.  Step into the foyer and ample  living room, with brick surround fireplace and a large picture window, and beautifully refinished hardwood floors. The large dining room has a tray ceiling and is perfect for holiday entertaining and friends and family get-togethers. Through the dining room is a beautifully updated, gourmet kitchen, complete with stainless steel appliances, quartz, countertops, and new cabinets. There’s a delightful eat-in breakfast area complete with built-in bench and shelving, and new French doors leading to a deck overlooking the newly landscaped and fenced back yard  and patio. In between the two large and sunny bedrooms With hardwood floors, is a remodeled bath with designer finishes, new vanity, tile and custom built in storage. The roof and foundation have been replaced an updated. The piece de resistance is the newer solar panels potentially providing thousands of dollars worth of energy savings over the years! There is a secure, updated garage for storage and parking. Come see this gem in Maxwell Park, and make it your home!",,,,,,,,,,,,,No,99.0,,,,,0,,BAY EAST,,,,02160064,02029039,,Yes,RESIDENTIAL,,1/16/2024,,,,,,,"Recently remodeled bungalow beauty in Maxwell Park complete with solar. Newer roof and foundation   Call listing agent, Nick Falconio, for showing instructions. 415-377-1204  Offer Date Tuesday 12/19/23 by 5pm. Please email Nick Falconio, his email address is nickyssf@gmail.com",Alameda,Brann st,14,13,13,MacArthur Blvd to 55th ave,,MAXWELL  PARK,,,,,,,,6001.0,1.0,,,,12/21/2023,,,No,,,,,,1/19/2024,Conventional,12/8/2023 3:11 PM,$591,01351194,12/7/2023,,,02068862,Full Service,Excl Right,Market Listing,Front door,,,,No,,,Call Agent,12/21/2023,,,,,,,41045708,,"$710,000",,12/21/2023,,,,49,Yes,No,,"$710,000","$775,000",1/19/2024,$645.30,Nick Falconio,415-377-1204,No,,"Come see this wonderful, light filled  1920’s bungalow in the much desired Maxwell Park Neighborhood. This two bedroom one bath home has been totally remodeled and updated.  Step into the foyer and ample  living room, with brick surround fireplace and a large picture window, and beautifully refinished hardwood floors. The large dining room has a tray ceiling and is perfect for holiday entertaining and friends and family get-togethers. Through the dining room is a beautifully updated, gourmet kitchen, complete with stainless steel appliances, quartz, countertops, and new cabinets. There’s a delightful eat-in breakfast area complete with built-in bench and shelving, and new French doors leading to a deck overlooking the newly landscaped and fenced back yard  and patio. In between the two large and sunny bedrooms With hardwood floors, is a remodeled bath with designer finishes, new vanity, tile and custom built in storage. The roof and foundation have been replaced an updated. The piece de resistance is the newer solar panels potentially providing thousands of dollars worth of energy savings over the years! There is a secure, updated garage for storage and parking. Come see this gem in Maxwell Park, and make it your home!  ",,5.0,$645,,109.0,109.0,For Sale,,,,$645.30,Public Records,,CA,1/19/2024,One Story,,,Yes,,,3.0,,,,1/19/2024,Yes,Yes,Yes,Yes,,3006.0,,55th ave,94606,
