MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81952279,SLD,46,870 W Taylor Street,,SAN JOSE,9999,"$2,595,000","$2,550,000",DE,2725.0,4.0,3.0,1.0,Y,2.0,1900.0,0.1781,"7,760",,,,,,,,,,,,,,,,,124.0,,,,261-08-086,0,,Datashare MLSListings,https://www.tourfactory.com/3128563,,,01889530,,,,RESIDENTIAL,,4/5/2024,,,,,,,Vacant and staged. Easy to show. Great for extended family living. Contact agent prior to showing. For disclosures call Paul at 408-315-1172.,Santa Clara,The Alameda,46,46,46,,,,San Jose Unified,,,,,,870 W Taylor ST,6085.0,,,,,3/10/2024,,San Jose Unified,No,,,,,,4/6/2024,Conventional,1/24/2024 1:08 AM,$952,1167894,1/24/2024,paul.younan@compass.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,3/10/2024,,,,,,,,,"$2,595,000",,3/10/2024,,,Private,53,,No,,,"$2,550,000",,$935.78,Paul Younan,408-315-1172,,81952279.0,"This beautifully remodeled property is a harmonious blend of historical charm and modern convenience featuring meticulous attention to detail and high-quality finishes. This 4 bedroom and 3- bath former Victorian home boasts 2,725 SF of living space, a gourmet kitchen equipped with stainless steel Thor appliances and quartz slab countertops, primary and secondary en-suite bedrooms, and a private study/office. Energy efficiencies abound including tankless water heaters throughout, two electric car charging stations, and a 4.3 KW solar system. For added convenience, the home includes dual-zone cooling, laundry rooms both downstairs and upstairs, and a mudroom. Nestled at the back of the 7,760 SF lot is a separate 2 bedroom/2 bath 1,000 SF Accessory Dwelling Unit (ADU) with its own inside laundry room, perfect for multi-generational living or potential rental income. Situated just minutes away from Googleplex, Diridon Station, major freeways, Bellarmine High School, and Santa Clara University, this centrally-located property provides easy access to both work and educational institutions.",,,$935,,,,For Sale,,"Call Listing Agent,Lockbox - Supra iBox Bluetooth LE",,$935.78,,,CA,4/6/2024,Two Story,,,,,,,https://www.tourfactory.com/idxr3128563,,,4/13/2024,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81953548,SLD,8,811 Schiele Avenue,,SAN JOSE,9999,"$1,150,000","$1,410,000",DE,1367.0,3.0,2.0,,Y,2.0,1937.0,0.15,"6,534",,,,,,,,,,,,,,,,,87.0,,,,261-07-008,0,,Datashare MLSListings,https://www.youtube.com/watch?v=UTQ5U0gtUoQ,,,02053642,,,Yes,RESIDENTIAL,,3/6/2024,,,brandon@thegummowbrothers.com,,,,"Offers due on Wednesday February 14th by 12:00 noon, Please contact Phil Billiet with Avior Real Estate with any questions (408) 480-5600. Please visit www.SchieleAve.com for more information.",Santa Clara,The Alameda,8,8,8,,,,San Jose Unified,,,,,,811 Schiele AVE,6085.0,1.0,,,,2/14/2024,,San Jose Unified,No,,,,,,3/6/2024,Conventional,2/6/2024 5:45 AM,$841,1218829.0,2/6/2024,phil@bhrbayarea.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,2/14/2024,,,,,,,,,"$1,150,000",,2/14/2024,,,Public,19,,No,,,"$1,410,000",,"$1,031.46",,408-480-5600,,81953548.0,"Rare opportunity to own on a stunning tree-lined street in the desirable Garden Alameda neighborhood of San Jose. This home has retained much of its original 1937 charm and is situated on a large lot, and features 3 bedrooms, and 2 full bathrooms. Fresh interior and exterior paint, beautiful hardwood floors, inside laundry area, patio room, and partial basement. The light-filled living room has an arch window at the front, a recessed ceiling, and is centered by a delightful fireplace. The spacious kitchen has ample built-in cabinets and countertop space, stainless steel appliances, and adjoins the quaint dining area. Low maintenance backyard, with patio area, storage shed, and detached 2-car garage. Outstanding location with easy commuter access to Highways 280, 880 and 87, and just minutes from The Alameda, shopping, restaurants, parks and more!",,,"$1,031",,,,For Sale,,Lockbox - Supra iBox Bluetooth LE,,"$1,031.46",,,CA,3/6/2024,One Story,,,,,,,,,,3/6/2024,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81950041,SLD,9,1377 Yosemite Avenue,,SAN JOSE,9999,"$2,398,800","$2,400,000",DE,3032.0,5.0,3.0,,Y,2.0,1919.0,0.154300,"6,720",,,,,,,,,,,,,,,,,104.0,,,,261-26-010,0,,Datashare MLSListings,https://stefanwalkerrealestate.com/listings/property/1377-yosemite-avenue/,,,70011959,,,Yes,RESIDENTIAL,,3/1/2024,,,,,,,"NOTE: key in Supra box opens front door only (Supra box is on front door handle). To access the garage, use code 2222 on doorknob keypad, press the lock button (looks like a padlock) to lock garage when done. Don't miss the TV/media connection in the garage, plus water connection (possible ADU?). The house is vacant and beautifully staged, go direct and show any time. Please leave lights on and be sure all doors are securely locked before you leave. Contact Stefan at 408-209-6100 with any questions. Disclosure link: [https://app.disclosures.io/link/1377-Yosemite-Avenue-1fd7vjh6]. Visit 1377Yosemite.com for additional photos and detail. Thank you for showing!",Santa Clara,Park Avenue,9,10,10,,,,San Jose Unified,,,,,,1377 Yosemite AVE,6085.0,1.0,,,garage access: 2222,1/31/2024,,San Jose Unified,No,,,,,,3/2/2024,Conventional,1/21/2024 4:00 PM,$791,01137925,1/22/2024,stefan@stefanwalker.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,1/31/2024,,,,,,,,,"$2,398,800",,1/31/2024,,,Public,41,,No,,,"$2,400,000",,$791.56,,,,81950041.0,"HISTORIC FLAIR WITH THOUGHTFUL UPGRADES | This enchanting residence offers a spacious combination of classic authenticity and modern comfort in San Jose's sought-after Shasta-Hanchett Park neighborhood. Gracious interiors are updated for effortless living and entertaining while retaining period details throughout. Gathering spaces include open living and dining rooms, an upper family room, and den that may also serve as an office. The kitchen is a foodie's delight with dual convection ovens, a gas Thermador range, oversized island, and wine bar with dual coolers. Two bedrooms are on the main level, including one with private entry, while a luxurious primary suite and two additional bedrooms are nestled upstairs. Amenities include a soothing backyard retreat, partial basement for storage, and oversized two-car garage wired for media that may be convertible to an ADU. Stroll to the Alameda while enjoying superb access to the SAP Center, Municipal Rose Garden, Santana Row, and much more!",,,$791,,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,$791.56,,,CA,3/1/2024,Two Story,,,,,,,https://www.1377yosemiteave.com/,,,3/3/2024,Yes,Yes,Yes,Yes,,,,,95126,R3
ML81940744,SLD,84,1287 Yosemite Avenue,,SAN JOSE,9999,"$1,999,999","$1,850,000",DE,2704.0,4.0,4.0,1.0,Y,1.0,1916.0,0.1587,"6,912",,,,,,,,Guest House,,,,,,353,,Yes,107.0,,,,261-26-056,0,,Datashare MLSListings,http://www.1287yosemiteave.com,,,02160130,,,Yes,RESIDENTIAL,,1/5/2024,,,,,,,,Santa Clara,Tillman Ave / Ra,84,85,85,,,,San Jose Unified,,,,,,1287 Yosemite AVE,6085.0,1.0,,,,12/4/2023,,San Jose Unified,No,,,,,,1/6/2024,Conventional,9/10/2023 5:00 PM,$739,02095107,9/11/2023,sondra@intero.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,12/4/2023,,,,,,,,,"$2,250,000",,12/4/2023,,,Public,104,No,No,,,"$1,850,000",,$684.17,Sondra Weber,408-906-9157,,81940744.0,"Featured on a neighborhood tour, this stunning Craftsman home exudes a perfect blend of timeless elegance and modern amenities. Enter a spacious living area that seamlessly flows into the dining space. A built-in buffet adds a touch of sophistication. Chef's kitchen features ample counter space and island with gas range and eating bar. The primary en-suite bedroom offers a tranquil retreat with soaking tub and stone enclosed shower. Step out onto the outdoor deck to enjoy your morning coffee while overlooking a backyard oasis where dragonfly flit among the waterfall reeds and koi pond or taste a kumquat from one of several fruit trees. Skylights flood the home with natural light. Fresh paint and updated lighting fixtures add to the overall appeal. Bonus office may be used as an additional bedroom. Guest house boasts high-vaulted ceilings, French doors, and a full bath. Large workshop with abundant storage. Close to restaurants, shopping, HWYS 880/280/87.",,,$684,,,,For Sale,,,,$684.17,,,CA,1/5/2024,Two Story,,,,,,,http://www.1287yosemiteave.com/mls/114097386,,,1/6/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81946545,SLD,8,1288 Martin Avenue,,SAN JOSE,9999,"$1,899,000","$1,899,000",DE,2034.0,3.0,2.0,,Y,2.0,1922.0,0.1397,"6,086",,,,,,,,,,,,,,,,,101.0,,,,261-25-072,0,,Datashare MLSListings,,,,02177809,,,Yes,RESIDENTIAL,,12/26/2023,,,,,,,Available to show beginning Wednesday 9:30- 12:00 during Broker Tour. Owners have small baby and work from home; showing appt. is required. Disclosure link noted below.,Santa Clara,Tillman Ave.,8,9,9,Located near Tillman/Martin Ave. From Meridian and,,,San Jose Unified,,,,,,1288 Martin AVE,6085.0,1.0,,,,11/8/2023,,San Jose Unified,No,,,,,,12/28/2023,Conventional,10/30/2023 5:00 PM,$933,00967324,10/31/2023,a.mccafferty@ggsir.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,11/8/2023,,,,,,,,,"$1,899,000",,11/8/2023,,,Private,32,,No,,,"$1,899,000",,$933.63,408 656-1617,,,81946545.0,"English Tudor Revival home beautifully marries historic charm with modern amenities. Picture perfect storybook architecture w/ multiple gables & romantic lines. Main floor features an open floorplan of a generous great room & dining room w/ volume ceilings. Original wood burning fireplace is composed of historic fireclay ceramic tile. Updated kitchen w/ newly refinished hardwood floors, quartz countertops, farmhouse sink & Thermador 6-burner range. Paneled refrigerator & dishwasher blend in the custom white cabinetry. Ground floor bedroom & full bathroom w/ tile flooring & beadboard wainscoting. Upstairs are two bedrooms w/ attractive gable roof lines. Shared hall bathroom w/ mosaic tile floor & subway tile. In the backyard, an inviting gazebo w/ bistro lights & assortment of roses and shrubs surround the lush lawn area w/ gardening area. Oversized detached, two-car garage sits at the end of the long driveway. Conveniently located to downtown San Jose and highways 280, 680 and 87.",,,$933,,,,For Sale,,,,$933.63,,,CA,12/26/2023,Two Story,,,,,,,,,,1/6/2024,Yes,Yes,Yes,Yes,,,,,95126,R1
ML81971664,SLD,43,1261 Mariposa Avenue,,SAN JOSE,9999,"$2,100,000","$2,025,000",DE,2110.0,4.0,2.0,,Y,1.0,1920.0,0.144600,"6,300",,,,,,,,,,,,,,,,,104.0,,,,261-27-021,0,,Datashare MLSListings,http://www.1261MariposaAvenue.com,,,1965219.0,,,Yes,RESIDENTIAL,,9/3/2024,,,,,,,"Shown by Appointment Only, No Lockbox. Owners still live in the home. For easy Appointment please call the Shawn at 408-930-1181. Nest cameras in use at front porch and above the garage. Home Inspection, Pest Inspection, Roof Report, Chimney Report complete. Buyer to verify all information including square footage and permit history. Offers to include Signed Disclosures, Preapproval, Proof of Funds, and EMD within one day of Acceptance.",Santa Clara,Tillman Avenue,43,44,44,,,,San Jose Unified,,,,,,1261 Mariposa AVE,6085.0,1.0,,,,8/16/2024,,San Jose Unified,No,,,,,,9/3/2024,Conventional,7/3/2024 5:00 PM,$995,01175585,7/4/2024,shawn@shawnbelknap.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,8/16/2024,,,,,,,,,"$2,188,000",,8/16/2024,,,Public,51,,Private,,,"$2,025,000",,$959.72,Shawn Belknap,408-930-1181,,81971664.0,"Private Oasis Living in Historic Hanchett Park! This remarkable home offers a rare opportunity to own a piece of history in the Shasta-Hanchett neighborhood, while enjoying the benefits of modern living. The Interiors of the original house blend classic charm with contemporary California style, featuring custom made light fixtures from Allied Maker and Farrow & Ball Paint. Select casement windows were custom rebuilt to original specifications, preserving the charm and facade. Recent comfort and energy efficiency upgrades include new HVAC System, new Ceiling Insulation, New 200 Amp Electrical Panel, Tesla wall charger, and Tankless Water Heater. The Backyard has been transformed into a Private Resort featuring: Lush landscaping, new shimmering In-ground heated Pool & Spa, extensive Bluestone pool deck and patio, outdoor shower, custom-built Ipe wood deck, motorized Projector Screen and Ultra Short Throw Projector for watching backyard movies. Entertain year-round in the converted, climate controlled free-standing garage with plush, custom built bench seating, 70 OLED TV, Sonos surround system, wet bar with Calcutta marble countertop, designer faucet, and beverage fridge. This is truly a turn-key opportunity to enjoy your own Private Paradise in Silicon Valley!",,,$959,,,,For Sale,,"Appointment Only,Call Listing Agent,Do Not Disturb Occupants,Do Not Go Direct,Lockbox - None",,$959.72,,,CA,9/3/2024,One Story,,,,,,,,,,9/4/2024,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81911570,SLD,86,810 Schiele Avenue,,SAN JOSE,9999,"$1,248,000","$1,200,000",DE,1131.0,2.0,1.0,,Y,2.0,1922.0,0.139600,"6,082",,,,,,,,,,,,,,,,,100.0,,,,261-05-059,0,,Datashare MLSListings,,,,01799950,,,Yes,RESIDENTIAL,,3/14/2023,,,,,,,"Vacant and staged. GO DIRECT. Supra is on the side door. Please use the side door for entry. Front and back doors open with the key that is already in their respective locks. All knobs on the front, side, and back doors do not turn. Just unlock the deadbolt and pull the doors open. Please leave all lights on. If it is rainy please use the booties or remove shoes. The hardwood was just refinished. Please contact me with any questions. I am related to seller. The 8/18/22 previous sale was a interfamily deed transfer. Disclosures are here ----> https://app.disclosures.io/link/810-Schiele-Avenue-jn77wteg",Santa Clara,The Alameda,86,87,87,,,,San Jose Unified,,,,,,810 Schiele AVE,6085.0,1.0,,,,1/29/2023,,San Jose Unified,No,,,,,,3/15/2023,Conventional,11/2/2022 5:00 PM,"$1,103",01749721,11/3/2022,sean@therealexperts.com,,,Full Service,,Market Listing,,,,,,,,Vacant,1/29/2023,,,,,,,,,"$1,198,000",,1/29/2023,,,Private,38,No,No,,,"$1,200,000",,"$1,061.01",,,,81911570.0,"Here is an adorable craftsman on a gorgeous tree lined street in Garden Alameda. This 2 bed, 1 bath charmer has retained tons of original 1922 features such as the crown and door mouldings, windows, brick fireplace, gas range, and newly refinished original 1922 hardwood flooring throughout. The exquisite English garden backyard has been featured on the neighborhood backyard walking tour. Relax on the property's porch or under the backyard's pergola. Somewhat rare for Garden Alameda...a 2 car garage and a partial basement. There are recessed lights, new interior paint, a new dishwasher, and a clean home inspection report. Amazing location that is close to Whole Foods, Target, shopping, restaurants, Santa Clara University, Bellarmine College Prep, SJC, and highways 87, 17 & 101! Don't miss this delightful home!",,,"$1,061",,,,For Sale,,,,"$1,061.01",,,CA,3/14/2023,One Story,,,,,,,,,,8/2/2023,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81916834,SLD,26,717 Elm Street,,SAN JOSE,9999,"$1,324,000","$1,260,000",DE,1589.0,3.0,1.0,1.0,Y,2.0,1946.0,0.143400,"6,247",,,,,,,,,,,,,,,,,77.0,,,,261-09-027,0,,Datashare MLSListings,,,,01478628,,,,RESIDENTIAL,,3/8/2023,,,,,,,"Property is currently a rental and the tenants lease ends June 25, 2023. Viewings should be scheduled at least 24 hours in advance with the listing agent as there will be no supra or combo box, and listing agent or one of his office's agents will be present during showings. If possible, Wednesdays and Saturdays are preferable. Thank you all!",Santa Clara,Taylor St,26,26,26,,,,San Jose Unified,,,,,,717 Elm ST,6085.0,1.0,,,,2/17/2023,,San Jose Unified,No,,,,,,3/8/2023,Conventional,1/22/2023 9:02 AM,$833,02010568,1/22/2023,juandreyes@citylightspropertygroup.com,,,,Excl Right,Market Listing,,,,,,,,Tenant,2/17/2023,,,,,,,,,"$1,399,000",,2/17/2023,,,Public,26,,No,,,"$1,260,000",,$792.95,,408-218-1606,,81916834.0,"This beautiful home is 1,589 square feet and sits on a 6,247 square foot lot and features 3 bedrooms, 1.5 bathrooms, a detached 2-car garage, and is zoned R-2, which allows for 2 residential dwellings! Occupied as a rental, the property had renovation work done in 2019 consisting of new floors & electrical throughout the home, New fridge, range vent for the stove, and backsplash recently installed a few months ago, and is situated near excellent schools that include Bellarmine College Prep School, Star Kids Academy & Downtown College Preparatory. Nearest grocery stores are Whole Foods Market & Target including San Jose Market Center near In N Out, Starbucks, PayPal Park, and other places. Located in the College Park district, and only 1.3 miles from the proposed Google Transit Village. Minutes away from SJ International Airport, HWYs 87, 880, 101, & I280/680, Santana Row & Westfield's Valley Fair. Don't miss this opportunity to make this wonderful house your new home..or investment!",,,$792,,,,For Sale,,,,$792.95,,,CA,3/8/2023,One Story,,,,,,,,,,3/10/2023,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81959647,SLD,20,158 S Morrison Avenue,,SAN JOSE,9999,"$1,299,000","$1,200,000",DE,945.0,3.0,2.0,,Y,1.0,1942.0,0.150000,"6,534",,,,,,,,,,,,,,,,,82.0,,,,261-31-067,0,,Datashare MLSListings,,,,02133346,,,,RESIDENTIAL,,5/15/2024,,,,,,,"We are reviewing all offers. Please submit POF and Preapproval via DisclosureIO. This is a 3 Bed/2 Bath Single Family Home. Title shows it as a Duplex, 2 bed, 1 bath. Buyer to confirm all remarks and usability with the City of San Jose. Updated permits can be found online folder: 2024 075429 000 00 CO. Escrow with Chicago Title, Millie Espino. When showing park in driveway, street parking is with a permit and can be found here: https://sanjose.getapermit.net. For showings go here: https://calendly.com/mscruzrealtor/showing",Santa Clara,Park Ave,20,21,21,,,,San Jose Unified,,,,,,158 S Morrison AVE,6085.0,,,,,4/24/2024,,San Jose Unified,No,,,,,,5/15/2024,Conventional,4/3/2024 5:00 PM,"$1,374",02133346,4/4/2024,mscruzrealtor@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,4/24/2024,,,,,,,,,"$1,399,000",,4/24/2024,,,Private,36,,No,,,"$1,200,000",,"$1,269.84",408-644-4295,,,81959647.0,"Welcome to 158 S Morrison Ave! This meticulously updated home offers 3 bedrooms, 2 bathrooms, and a one-car garage. It showcases refined details including recessed lighting, a beautiful kitchen adorned with quartz countertops and stainless-steel appliances. The new expansive double-pane windows flood the interior with natural light. The primary bedroom boasts a convenient walk-in closet, adding to the comfort and functionality of the space. Embracing an open concept design with an abundance of elegant upgrades throughout, this property offers a seamless blend of style and charm. With a generous lot spanning over 6500 sq ft, and its prime location within walking distance to San Jose Diridon Station, The Alameda, shopping, and downtown San Jose, this home epitomizes modern urban living at its finest. You don't want to miss out on the opportunity to make this stunning home yours and experience the best of San Jose living!",,,"$1,269",,,,For Sale,,"Appointment Only,See Remarks",,"$1,269.84",,,CA,5/15/2024,One Story,,,,,,,,,,5/16/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81957410,SLD,38,1378 Shasta Avenue,,SAN JOSE,9999,"$1,750,000","$1,660,000",DE,1812.0,3.0,2.0,,Y,2.0,1929.0,0.15,"6,534",,,,,,,,,,,,,,,,,95.0,,,,261-22-024,0,,Datashare MLSListings,,,,01252067,,,Yes,RESIDENTIAL,,5/7/2024,,,kristen@homesbywallace.com,,,,"Please submit with signed reports and disclosures, proof of funds. Owner is out of town - please allow 48 hours for response. Thank you for showing.",Santa Clara,Park,38,39,39,,,,San Jose Unified,,,,,,1378 Shasta AVE,6085.0,1.0,,,,4/20/2024,,San Jose Unified,No,,,,,,5/7/2024,Conventional,3/12/2024 5:00 PM,$965,01217039,3/13/2024,brokerjanie@gmail.com,,,Full Service,,Market Listing,,,,,,,,Vacant,4/20/2024,,,,,,,,,"$1,750,000",,4/20/2024,,,Public,10,,No,,,"$1,660,000",,$916.11,,,,81957410.0,"Beautiful Rose Garden home with updated kitchen and bathrooms. Gleaming hardwood floors, huge primary bedroom with french doors to the back patio. Detached garage with workshop area. Remote controlled gate.",,,$916,,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,$916.11,,,CA,5/7/2024,One Story,,,,,,,,,,5/9/2024,Yes,Yes,Yes,Yes,,,,,95126,RM
