MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81922084,SLD,7,1516 Wendy Way,,SAN JOSE,9999,"$1,998,888","$2,250,000",DE,1840.0,4.0,2.0,,Y,2.0,1969.0,0.194,"8,450",,,,,,,,,,,,,,,,,54.0,,,,439-53-038,0,,Datashare MLSListings,https://my.matterport.com/show/?m=v3hHY4cPg3H&,,,1979724.0,,,,RESIDENTIAL,,5/2/2023,,,,,,,"Thank you for your interest. Contact Jean Davila at (408)658-5971 for access the code for the front door. Disclosures link: https://app.disclosures.io/link/1516-Wendy-Way-99c528dz Offer deadline is scheduled for Tuesday, 4/4 at 2PM.",Santa Clara,Hicks Avenue,7,8,8,,,,San Jose Unified,,,,,,1516 Wendy WAY,6085.0,1.0,,,,4/4/2023,,San Jose Unified,No,,,,,,5/2/2023,Conventional,3/27/2023 5:00 PM,"$1,086",2059968.0,3/28/2023,jeandavilarealestate@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Owner,4/4/2023,,,,,,,,,"$1,998,888",,4/4/2023,,,Public,60,,Private,,,"$2,250,000",,"$1,222.83",,,,81922084.0,"This stunning home is located in the highly desirable Willow Glen/Dry Creek neighborhood. This charming and meticulously maintained single-family home boasts 4 bedrooms and 2 bathrooms spread over a spacious 1840 square feet of living space, on an 8450 SqFt lot. As you walk through the front door you are greeted by a warm and inviting living room that features large windows that fill the space with natural light. The updated kitchen is a chef's dream with stainless steel appliances and ample storage space. The dining area adjacent to the kitchen provides the perfect spot for family meals and gatherings. The backyard is an entertainer's paradise with a pool, spa, side deck, large pergola and a manicured lawn, perfect for outdoor activities and gatherings. Located just minutes away from downtown Willow Glen, this home is conveniently situated near top schools, parks, shopping, dining, and entertainment options. Don't miss out on this opportunity to make 1516 Wendy Way your dream home!",,,"$1,222",,,,For Sale,,,,"$1,222.83",,,CA,5/2/2023,One Story,,,,,,,https://my.matterport.com/show/?m=v3hHY4cPg3H&brand=0&mls=1&,,,5/6/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81926275,SLD,0,1448 Madrona Avenue,,SAN JOSE,9999,"$1,850,000","$1,850,000",DE,2247.0,4.0,2.0,1.0,Y,2.0,1965.0,0.1882,"8,200",,,,,,,,,,,,,,,,,58.0,,,,439-01-092,0,,Datashare MLSListings,,,,1469228.0,,,,RESIDENTIAL,,6/12/2023,,,,,,,Call listing agent Betty Shen 408-747-9345 .,Santa Clara,Cherry Ave and M,0,1,1,,,,San Jose Unified,,,,,,1448 Madrona AVE,6085.0,1.0,,,,5/26/2023,,San Jose Unified,No,,,,,,6/13/2023,Conventional,5/25/2023 5:00 PM,$823,2018191.0,5/26/2023,betty.shen@compass.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,5/26/2023,,,,,,,,,"$1,850,000",,5/26/2023,,,Public,55,,No,,,"$1,850,000",,$823.32,,,,81926275.0,"Welcome to this lovely upgraded 4 bedrooms , 2.5bathrooms single family home in Willow Glen . This bright home comes with additional separate living room , family room , game room and amazing bonus room/office on a large lot 8200 sqft. Double pane windows, custom cabinets , w /wine storage , pantry, alarm and AC. Gorgeously landscaped yard with many fruit trees and lots of room to entertain and for kids to play . Great Location ! Close to Booksin , Willow Glen Middle , Willow Glen high , Presentation and St Christopher's school . Walking distance to Starbucks, restaurants, and stores . It is a Must See !",,,$823,,,,For Sale,,,,$823.32,,,CA,6/13/2023,Two Story,,,,,,,,,,6/13/2023,Yes,Yes,Yes,Yes,,,,,95125,R1
ML81922036,SLD,39,2266 Plummer Avenue,,SAN JOSE,9999,"$3,249,000","$3,000,000",DE,3705.0,5.0,5.0,1.0,Y,2.0,2013.0,0.2049,"8,926",,,,,,,,,,,,,,,,,10.0,,,,439-27-060,0,,Datashare MLSListings,https://my.matterport.com/show/?m=6ETW6e536g1,,,2069026.0,,,Yes,RESIDENTIAL,,6/1/2023,,,,,,,"Please do not show the listing until after Wednesday 3/22 tour. We are also on Thursday's WG tour 9:30AM-11AM. Disclosures/reports/inspections are available upon request. Do not go directly. Please text Ismar to schedule showings. Once scheduled, the seller will leave the lockbox out for you. The lockbox is taken inside after every showing. We will hold it open on 3/25 and 3/26, 1-4PM.",Santa Clara,Minardi,39,39,39,,,,San Jose Unified,,,,,,2266 Plummer AVE,6085.0,2.0,,,,4/27/2023,,San Jose Unified,No,,,,,,6/1/2023,Conventional,3/19/2023 12:11 PM,$876,1313976.0,3/19/2023,im@montalvorealty.com,,,,Excl Right,Market Listing,,,,,,,,Owner,4/27/2023,,,,,,,,,"$3,288,888",,4/27/2023,,,Public,60,,No,,,"$3,000,000",,$809.72,Ismar,408-877-6000,,81922036.0,"Experience the perfect blend of comfort, luxury, and style in this stunning 10-year-old Craftsman-style home, situated in a highly sought-after neighborhood. This single-story home boasts a gourmet kitchen with granite slab counters, cherry alder cabinets, and GE Profile/Monogram appliances. Enjoy the formal living and dining rooms, a spacious family room, and a large master suite with two walk-in closets, a Jacuzzi tub, and a separate travertine shower. All bedrooms have ensuites with walk-in closets. Features include hardwood floors, 10'-11' ceilings, dual zone heat & A/C, PEX plumbing, EV Charging station, Hunter Douglas blinds, leased solar panels @ $175/month fixed for 25 years, and a built-in 36 DCS BBQ with propane gas. The updated rear yard is perfect for entertaining. A full list of improvements is available upon request. Make this stunning property your own and start creating memories that will last a lifetime.",,,$809,,,,For Sale,,Text Ismar at 408 877 6000 to set up private showing,,$809.72,,,CA,6/1/2023,One Story,,,,,,,https://my.matterport.com/show/?m=6ETW6e536g1&brand=0,,,6/2/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81926264,SLD,6,1605 Tiffany Way,,SAN JOSE,9999,"$1,448,000","$1,723,000",DE,1523.0,3.0,2.0,,Y,2.0,1961.0,0.1726,"7,519",,,,,,,,,,,,,,,,,62.0,,,,446-19-016,0,,Datashare MLSListings,https://www.1605Tiffany.com,,,01864772,,,Yes,RESIDENTIAL,,5/26/2023,,,,,,,Offer Date: Wednesday 5/3 at 12 PM Disclosures are available at https://app.disclosures.io/link/1605-Tiffany-Way-kcxm7kut** All offers to be submitted via disclsoures.io. Buyer to verify SF. Once you have submitted an offer please allow 48 hours for a response. Note: The Supra is located on the gas meter to the right of the front door on the side of the house. Text any and all questions to David at 408.202.4210.,Santa Clara,Fairglen,6,6,6,,,,San Jose Unified,,,,,,1605 Tiffany WAY,6085.0,1.0,,,,5/4/2023,,San Jose Unified,No,,,,,,5/26/2023,Conventional,4/28/2023 2:24 AM,$950,01365616,4/28/2023,david@vkgre.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,5/4/2023,,,,,,,,,"$1,448,000",,5/4/2023,,,Public,48,No,Private,,,"$1,723,000",,"$1,131.32",David Giambruno,408-202-4210,,81926264.0,"In a friendly neighborhood on a spacious corner lot, this single-level home incorporates timeless design & pristine living spaces both inside & out. Inside, the interior brims with natural light that reflects off hardwood flooring & sloped ceilings. Admire a wall of built-in shelving & a brick-lined fireplace in the family room before entering the open living room, dining room, & galley kitchen with stunning details & a full suite of appliances. Slide open one of the many glass doors that flow out to the luxurious backyard to revel in your private outdoor sanctuary featuring a bar, pool, & patio. Inside, 2 bright bedrooms & a full hall bath accompany a primary suite presenting backyard access & an impressive ensuite. Ample storage, a well-equipped garage, & a convenient location add endless appeal to this darling home. Spend weekends exploring local parks & all of the shopping, dining, & entertainment nearby. Proximity to nearby highways offers seamless travel & commuting.",,,"$1,131",,,,For Sale,,,,"$1,131.32",,,CA,5/26/2023,One Story,,,,,,,https://www.1605Tiffany.com/mls/98161551,,,5/27/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81926114,SLD,10,1557 Wawona Drive,,SAN JOSE,9999,"$1,599,000","$1,620,000",DE,1652.0,3.0,2.0,,Y,2.0,1957.0,0.1805,"7,863",,,,,,,,,,,,,,,,,66.0,,,,446-16-023,0,,Datashare MLSListings,https://vimeo.com/820108982,,,01120838,,,Yes,RESIDENTIAL,,5/30/2023,,,,,,,"Call seller to schedule showing. Please do not let the cat out of the house. There is a key to the garage clearly marked in the house. Please return garage key. All disclosures, termite report and home inspection are available for download on the MLS. Seller leaving area and may need short rent back. Call Brian at 408-410-4131 with any questions. There is a neighborhood association called Willow Woods which includes a pool. Pool membership is optional but there is an annual $50 membership fee.",Santa Clara,Booksin Ave,10,10,10,,,,San Jose Unified,,,,,,1557 Wawona DR,6085.0,1.0,,,,5/7/2023,,San Jose Unified,No,,,,,,5/30/2023,Conventional,4/27/2023 1:25 AM,$967,01005729,4/27/2023,brian@firesiderealty.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,5/7/2023,,,,,,,,,"$1,599,000",,5/7/2023,,,Public,19,,No,,,"$1,620,000",,$980.63,Andrew Dodge,408-677-8652,,81926114.0,"Must see this beautiful 3 bedroom, 2 bathroom, 1,652 square foot Willow Glen home. Enjoy warm summer evenings on the covered front courtyard! Open floor plan is great for entertaining! Large living room with fireplace and picture windows overlooking the front yard. Big kitchen with stainless steel appliances and adjacent breakfast nook. Convenient indoor laundry with access to the back yard. Double pane windows throughout and central air conditioning to keep the home comfortable. Hardwood floors! Oversized driveway leads to the detached two car garage. Excellent local public schools and several nearby private school options.",,,$980,,,,For Sale,,,,$980.63,,,CA,5/30/2023,One Story,,,,,,,,,,5/31/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81923889,SLD,16,2287 Shibley Avenue,,SAN JOSE,9999,"$1,650,000","$1,675,000",DE,1778.0,3.0,2.0,,Y,1.0,1947.0,0.1812,"7,891",,,,,,,,Covered Bar,,,,,,,,Yes,76.0,,,,439-27-028,0,,Datashare MLSListings,https://www.2287shibley.com,,,02002085,,,Yes,RESIDENTIAL,,5/19/2023,,,,,,,"24 hours notice to show the property, easy to schedule but seller works from home. Buyers to verify square footage. Permits on addition unknown. All disclosures and reports on glide. Offers Due Tuesday, April 18 at 5 pm. Please include proof of funds and pre approval letter. Please give at least 48 hours to respond. Seller's need a 30 day rent back.",Santa Clara,Curtner,16,16,16,,,,San Jose Unified,,,,,,2287 Shibley AVE,6085.0,1.0,,,,4/22/2023,,San Jose Unified,No,,,,,,5/20/2023,Conventional,4/6/2023 3:23 PM,$928,01188529,4/6/2023,lisa@svpremierproperties.com,,,Full Service,,Market Listing,,,,,,,,Call Agent,4/22/2023,,,,,,,,,"$1,650,000",,4/22/2023,,,Public,25,,No,,,"$1,675,000",,$942.07,Lisa Bach,408-761-0829,,81923889.0,"Get ready to fall in love with this lovely 3-bedroom, 2-bathroom home, located in Willow Glen. The bonus office space is the perfect spot for someone to work from home. Nestled just moments away from the vibrant hub of downtown Willow Glen, this home boasts easy access to a plethora of trendy shops, delectable restaurants, tranquil parks, and exceptional schools, including BOOKSIN, Willow Glen Middle, Willow Glen High School, Presentation High School and Saint Christopher's School. With its prime location, you'll never have to worry about missing out on the action. Right down the street from Wallenberg and Lincoln Glen parks finding a place to play is just steps away from Shibley Avenue. The backyard is ready to go for year round fun with a covered bar, putting green and plenty of space for entertaining and relaxing. With the properties convenient proximity to major freeways and public transportation, you can effortlessly explore all that the Bay Area has to offer. So why wait? This is your chance to seize the opportunity to make this remarkable home yours and start living the dream!",,,$942,,,,For Sale,,,,$942.07,,,CA,5/19/2023,One Story,,,,,,,https://www.2287shibley.com/mls/96201991,,,5/21/2023,Yes,Yes,Yes,Yes,,,,,95125,R1
ML81948026,SLD,17,1595 Koch Lane,,SAN JOSE,9999,"$2,149,000","$1,995,000",DE,2985.0,5.0,3.0,1.0,Y,2.0,1959.0,0.1761,"7,670",,,,,,,,,,,,,,,,,64.0,,,,446-17-054,0,,Datashare MLSListings,https://1595KochLn1806434.f8re.com/,,,02147119,,,Yes,RESIDENTIAL,,12/29/2023,,,,,,,"Will review offers as they come | Go Direct Vacant | Do not contact Zaid for showings | approx 300sqft added 40 years ago without permits | Oven delayed until 11.30 | Oven link: https://www.homedepot.com/p/Ancona-24-in-2-47-cu-ft-Single-Electric-Built-in-Convection-Wall-Oven-with-Rotisserie-Kit-in-Stainless-Steel-AN-2310SS/323567344 | With this house buyer can become a member of Willow Woods Community Pool down the street: https://www.willowwoodsca.com/about | Buyer to Verify Schools & SQ FT | Email all offers to: listings@re38.com & Zaid@re38.com | Provide with offer: Proof of Funds, Pre-Approval, ALL signed Disclosures | disclosure link is | https://app.disclosures.io/link/1595-Koch-Lane-pc8ktkbo Thank You for showing!",Santa Clara,Briarwood Drive,17,17,17,,,,San Jose Unified,,,,,,1595 Koch LN,6085.0,1.0,,,,12/2/2023,,San Jose Unified,No,,,,,,12/30/2023,Conventional,11/15/2023 7:37 AM,$719,01421581,11/15/2023,zaid@re38.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,12/2/2023,,,,,,,,,"$2,149,000",,12/2/2023,,,Public,46,,No,,,"$1,995,000",,$668.34,Jason Matsumoto,408-461-9008,,81948026.0,"Welcome to this newly renovated, 2-story home nestled in the sought-after Willow Glen neighborhood. With 5 bedrooms & 3.5 bathrooms, this residence is a beacon of luxury. The kitchen boasts new quartz countertops, perfect for culinary creations. The living room & family room, both featuring exposed beams, provide an inviting & cozy ambiance. The dining room, graced with an elegant chandelier, adds a touch of sophistication. Natural light pours in through dual pane windows, illuminating the home with warmth. Hardwood floors flow throughout downstairs, adding timeless beauty & character. The dedicated laundry room adds to the practicality of daily living. The upstairs suite, with new flooring, offers a generous & private space for relaxation & comfort. For those who appreciate the outdoors, the home is within walking distance to Kirk Park & there is the option to become members of Willow Woods Community Pool. This home harmoniously blends elegance & comfort, making it a Willow Glen gem.",,,$668,,,,For Sale,,,,$668.34,,,CA,12/29/2023,Two Story,,,,,,,https://my.matterport.com/show/?m=8ejz95K6Egy,,,12/31/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81974118,SLD,9,1988 Hicks Avenue,,SAN JOSE,9999,"$2,188,000","$2,230,000",DE,1894.0,4.0,2.0,,Y,2.0,1965.0,0.180000,"7,841",,,,,,,,,,,,,,,,,59.0,,,,439-55-005,0,,Datashare MLSListings,https://bit.ly/1988Hicks,,,1408238.0,,,,RESIDENTIAL,,9/4/2024,,,,,,,Disclosures here: https://app.disclosures.io/link/1988-Hicks-Avenue-6m66p4zw Call agent Eric McCafferty with questions at 408.656.1617.,Santa Clara,Dry Creek Road,9,10,10,,,,San Jose Unified,,,,,,1988 Hicks AVE,6085.0,1.0,,,,8/8/2024,,San Jose Unified,No,,,,,,9/5/2024,Conventional,7/29/2024 5:00 PM,"$1,155",02177809,7/30/2024,e.mccafferty@ggsir.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,8/8/2024,,,,,,,,,"$2,188,000",,8/8/2024,,,Public,34,,No,,,"$2,230,000",,"$1,177.40",,408-656-1617,,81974118.0,"Recently updated, beautiful home set on a tree-lined street in the heart of Willow Glen. Close to neighborhood schools & parks, hwys 280/680, 880 & 87, & light rail station, the central location makes commuting & everyday living a breeze. New bright white paint & engineered hardwood flooring throughout. Spacious living room with large windows overlook the picturesque landscape. Kitchen features sleek black granite countertops, sparkling white cabinetry, & new, modern Samsung appliances, including an induction range. Dining nook with an elegant chandelier offers a view of the rear landscape. Family room, centered around a wood-burning fireplace, provides access to the rear yard through sliding glass doors. Three bedrooms include primary featuring two sliding closets & rear yard access through a sliding glass door. Expansive backyard is a private oasis w/ fruit trees, a lush lawn, and a paved patio area perfect for al fresco dining. A large fruit tree offers shade and beauty, while the additional paved flagstone patio provides more space for outdoor activities. Every detail has been thoughtfully considered to create a home that is both functional and stylish, ready to welcome you to a life of comfort and elegance.",,,"$1,177",,,,For Sale,,Call Listing Agent,,"$1,177.40",,,CA,9/4/2024,One Story,,,,,,,,,,9/6/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-5
ML81919572,SLD,1,1978 Margot Place,,SAN JOSE,9999,"$2,098,000","$2,380,000",DE,1874.0,4.0,2.0,,,0.0,1957.0,0.183700,"8,000",,,,,,,,,,,,,,,,,66.0,,,,446-25-006,0,,Datashare MLSListings,,,,02055753,,,,RESIDENTIAL,,3/13/2023,,,nick.gummow@cbnorcal.com,,,,"Contact Kevin with questions and regarding offers. Text for quicker response, 408.201.3849, or email kevin@atriare.com To schedule an appointment, please visit our calendar at******https://atriare.as.me/1978margotpl",Santa Clara,Dry Creek Road,1,1,1,,,,San Jose Unified,,,,,,1978 Margot PL,6085.0,1.0,,,,2/23/2023,,San Jose Unified,No,,,,,,3/14/2023,Conventional,2/22/2023 4:20 AM,"$1,119",01907996,2/22/2023,kevin@atriare.com,,,Full Service,,Market Listing,,,,,,,,Vacant,2/23/2023,,,,,,,,,"$2,098,000",,2/23/2023,,,Private,48,,Private,,,"$2,380,000",,"$1,270.01",,,,81919572.0,"Courtyard Eichler located in the Dry Creek neighborhood. Walk through the landscaped front yard to the private courtyard. Entering the home you find yourself drawn to the large floor to ceiling windows & open beam ceilings. The kitchen/family room has quartz countertops, custom cabinetry, stainless steel cooktop, double ovens & dishwasher, & fridge. Breakfast bar seating overlooks the family room & a dining area w/access to the front & side courtyards. The main suite looks out to the backyard w/large windows & sliding glass doors. It also has an updated ensuite bath w/walk in shower w/tile surround & walk in closet. The second bedroom is perfect for an office or guest room w/access to the converted garage rec room and bathroom. The backyard is peaceful w/an inground pool, mature landscaping including many citrus trees, guava, pomegranate and more. The garage was converted w/o permits to living space w/a third bathroom & approximately 500 sf is perfect for a guest space",,,"$1,270",,,,For Sale,,,,"$1,270.01",,,CA,3/14/2023,One Story,,,,,,,,,,3/14/2023,Yes,Yes,Yes,Yes,,,,,95125,R1
ML81960246,SLD,5,2281 Shibley Avenue,,SAN JOSE,9999,"$2,999,000","$3,300,000",DE,3007.0,4.0,3.0,1.0,Y,2.0,2016.0,0.18,"7,841",,,,,,,,,,,,,,,,,8.0,,,,439-27-027,0,,Datashare MLSListings,,,,01782114,,,Yes,RESIDENTIAL,,5/3/2024,,,,,,,Home is being prepped for market next week. Call Beth or Katy with questions. Beth 408.891.1034 Katy 650.796.3583,Santa Clara,Curtner,5,5,5,,,,San Jose Unified,,,,,,2281 Shibley AVE,6085.0,,,,,4/10/2024,,San Jose Unified,No,,,,,,5/6/2024,Conventional,4/5/2024 2:04 AM,$997,01767351,4/5/2024,beth.debenedetti@compass.com,,,,Excl Right,Market Listing,,,,,,,,Owner,4/10/2024,,,,,,,,,"$2,999,000",,4/10/2024,,,Public,2,,No,,,"$3,300,000",,"$1,097.44",,408-891-1034,,81960246.0,"Gorgeous Willow Glen home in excellent location. Newly built in 2016 with no expense spared. With high ceilings and excellent floor plan this residence offers both spaciousness and functionality. Gourmet chefs kitchen with top of line appliances, marble countertops, oversized island and walk in pantry. Enjoy 2 ensuites, ideal mud/laundry room with locker/cubbies situated conveniently off of the garage. Manicured backyard perfect for entertaining with built-in pergola.",,,"$1,097",,,,For Sale,,Call Listing Agent,,"$1,097.44",,,CA,5/6/2024,One Story,,,,,,,,,,5/6/2024,Yes,Yes,Yes,Yes,,,,,95125,R1
