MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
41050926,SLD,12,1066 Sunnyhills Road,,OAKLAND,9999,"$1,998,000","$2,175,000",DE,2689.0,4.0,2.0,1.0,Y,2.0,1927.0,0.13,"5,800",272,A,"Julie Gardner - 510-326-0840 - On a beautiful tree-lined street of stately homes in Crocker Highlands, just a stone’s throw from Crocker Elementary School, sits 1066 Sunnyhills Road. This inviting Mediterranean features formal living and dining rooms, an updated eat-in kitchen w/pizza oven, classic central staircase, 4 bedrooms up including a large primary suite, bonus space below, detached garage, and an abundant, farm-to-table garden with fountain, terraces, vegetable boxes, lemon trees and climbing bougainvillea, perfect for al fresco dining and impromptu neighborhood block parties. No need to travel abroad to find a bit of Italy.; it's here in Oakland. (The pizza is optional.)",,,,,,,,,,,,,No,97.0,No,,No,11-895-3,0,,Bridge AOR,https://www.1066sunnyhills.com/,,,01228854,00619098,,Yes,RESIDENTIAL,,4/12/2024,,928803.0,,,,,"Sellers willing to correct the Section II finding prior to the close of escrow. Square footage of lot and home not verified or guaranteed by Agents, Brokers, or Sellers. Discrepancies do exist. Lower level is included in the measured floor plans - not on the public record. The 5th bedroom was removed when the kitchen was expanded. The lockbox key works all doors including the garage door. The Supra is on the wall in the front courtyard (around the corner out of sight).",Alameda,Hubert,12,17,17,Clarendon Crescent to Hubert to Sunnyhills,,CROCKER HGHLANDS,,,,,,,,6001.0,2.0,,,,3/13/2024,,,Yes,,LAKESHORE HOA,,510-451-7160,,4/14/2024,Conventional,2/25/2024 9:51 AM,$743,1431765,3/1/2024,,,1527235.0,Full Service,Excl Right,Market Listing,courtyard,Mediterranean,,1.0,No,,,Call Agent,3/13/2024,,yes,,,,,41050926,,"$1,998,000",,3/13/2024,No,,,60,Yes,No,,"$1,998,000","$2,175,000",4/14/2024,$808.85,Julie Gardner,510-326-0840,No,,"On a beautiful tree-lined street of stately homes in Crocker Highlands, just a stone’s throw from Crocker Elementary School, sits 1066 Sunnyhills Road. This inviting Mediterranean features formal living and dining rooms, an updated eat-in kitchen w/pizza oven, classic central staircase, 4 bedrooms up including a large primary suite, bonus space below, detached garage, and an abundant, farm-to-table garden with fountain, terraces, vegetable boxes, lemon trees and climbing bougainvillea, perfect for al fresco dining and impromptu neighborhood block parties. No need to travel abroad to find a bit of Italy.; it's here in Oakland. (The pizza is optional.)   ",,8.0,$809,LA & BA different company/franchise,109.0,109.0,For Sale,,Text & Go!,,$808.85,Public Records,,CA,4/14/2024,Two Story,,,Yes,,,,,,,4/15/2024,Yes,Yes,Yes,Yes,,1066.0,,Sunnyhills Road,94610,
41017511,SLD,11,4116 Greenwood Ave,,OAKLAND,9999,"$1,289,000","$1,655,000",DE,1845.0,3.0,1.0,1.0,Y,2.0,1915.0,0.140000,"5,920",,,"Regina Jacobs - 510-693-7973 - New Listing. Thoughtfully remodeled Glenview Craftsman with original architectural details. The experience begins in the large light-filled living room, with banks of windows, period trim molding and classic built-in cabinetry. The perched location invites privacy and enables a maximum of sunlight. The spacious formal dining room is perfect for large gatherings and French doors lead out to a spacious patio. Entertainers will delight at the easy connection to the tastefully remodeled chef’s kitchen. French doors in the kitchen open out to a stone patio and professionally landscaped backyard creating an enviable indoor-outdoor connection. A half bath, perfect for guests, completes the main floor. The upper-level features three bedrooms and a newly remodeled bathroom. The backyard is an urban oasis with a level lawn area and mature plants and trees. A path meanders through the garden to a charming, detached studio, ideal as a home office or writer's studio. Convenient to Glenview's shops and restaurants.",,,,,,,,,,,,,No,108.0,,,,24-535-20,0,,Bridge AOR,https://www.4116greenwood.com/,,,01936973,01527235,,Yes,RESIDENTIAL,,2/24/2023,,,,,,,"OFFER DATE: Tuesday, Feb. 7th by 12pm. Sq. Ft. of home advertised in the MLS is from a measured floor plan sketch. Square footage of home and lot size advertised in the MLS will not be verified or guaranteed by Sellers or Listing Agent. Studio is an additional 317 square feet, not included in the advertised building square footage. Please visit 4116greenwood.com for photos and more information.   ",Alameda,Hampel,11,18,18,Park Blvd to Hampel to Greenwood,,GLENVIEW,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,2/7/2023,,Oakland (510) 879-8111,No,,,,,,2/24/2023,Other,1/20/2023 4:09 PM,$699,01435429,1/27/2023,,,1170009.0,Full Service,Excl Right,Market Listing,Front Door,,,4.0,No,,,Vacant,2/7/2023,,none,,,,,41017511,,"$1,289,000",,2/7/2023,,,,1,Yes,No,,"$1,289,000","$1,655,000",2/24/2023,$897.02,,,No,,"New Listing. Thoughtfully remodeled Glenview Craftsman with original architectural details. The experience begins in the large light-filled living room, with banks of windows, period trim molding and classic built-in cabinetry. The perched location invites privacy and enables a maximum of sunlight. The spacious formal dining room is perfect for large gatherings and French doors lead out to a spacious patio. Entertainers will delight at the easy connection to the tastefully remodeled chef’s kitchen. French doors in the kitchen open out to a stone patio and professionally landscaped backyard creating an enviable indoor-outdoor connection. A half bath, perfect for guests, completes the main floor. The upper-level features three bedrooms and a newly remodeled bathroom. The backyard is an urban oasis with a level lawn area and mature plants and trees. A path meanders through the garden to a charming, detached studio, ideal as a home office or writer's studio. Convenient to Glenview's shops and restaurants.  ",,6.0,$897,LA & BA different company/franchise,128.0,128.0,For Sale,,Just go & show. Open Sun. from 2-4PM>,,$897.02,Measured,,CA,2/24/2023,Two Story,,,Yes,24-535-20,,,https://www.4116greenwood.com/mls,,,2/25/2023,Yes,Yes,Yes,Yes,,4116.0,,Greenwood Ave,94602,
41021902,SLD,20,1211 Sunnyhills Rd,,OAKLAND,9999,"$1,985,000","$2,200,000",DE,2150.0,3.0,2.0,1.0,Y,1.0,1928.0,0.15,"6,450",,,"Julie Gardner - 510-326-0840 - In the heart of Crocker Highlands, just one block from Crocker elementary school, this classic, yet modern Stucco Traditional strikes all the right notes. With an updated kitchen, custom built-ins, large deck, 3 bedrooms up, including a spacious primary suite with spa-like bathroom, and smart features throughout. This inviting home on an expansive lot, on a coveted street, in a fabulous community awaits the next lucky homeowners!",,,,,,,,,,,,,No,95.0,,,,11-925-67,0,,Bridge AOR,http://1211sunnyhills.com,,,1987942.0,2029039.0,,Yes,RESIDENTIAL,,5/4/2023,,928803.0,,,,,"Square footage of lot and home not verified or guaranteed by Agents Brokers, or Seller. No show,  Open Saturday, April 8 and Sunday April 9, 2-4:30pm.",Alameda,Underhills,20,27,27,Indian to Sunnyhills,,CROCKER HGHLANDS,,,,,,,,6001.0,1.0,,,,4/13/2023,,,No,,,,,,5/11/2023,Conventional,3/17/2023 6:25 PM,$923,1431765.0,3/24/2023,,,01527235,Full Service,Excl Right,Market Listing,pipe in courtyard,Traditional,No,1.0,No,,,Call Agent,4/13/2023,,0,,,,,41021902,,"$1,985,000",,4/13/2023,,,,45,Yes,No,,"$1,985,000","$2,200,000",5/11/2023,"$1,023.26",Julie Gardner,510-326-0840,No,,"In the heart of Crocker Highlands, just one block from Crocker elementary school, this classic, yet modern Stucco Traditional strikes all the right notes. With an updated kitchen, custom built-ins, large deck, 3 bedrooms up, including a spacious primary suite with spa-like bathroom, and smart features throughout. This inviting home on an expansive lot, on a coveted street, in a fabulous community awaits the next lucky homeowners!",,6.0,"$1,023",,111.0,111.0,For Sale,,Text and go!,,"$1,023.26",Public Records,,CA,5/11/2023,Two Story,,,Yes,,,,,,,5/12/2023,Yes,Yes,Yes,Yes,,1211,,Sunnyhills Rd,94610-1817,
41024211,SLD,11,1249 Bates Rd.,,OAKLAND,9999,"$1,189,000","$1,651,000",DE,1802.0,3.0,3.0,,Y,1.0,1924.0,0.16,"7,040",227,A,"David Higgins - Cell: 510-390-6929 - Modern Mediterranean, Offering a stunning eat-in, chef’s kitchen with Thermador Range, stainless appliances, stone counters and custom tile backsplash, sophisticated lounge/den area perfect for relaxation, light filled dining area and a cozy living room with neighborhood views anchored by a modern gas fireplace.",,,,,,,,,,,,,,99.0,,,,,0,,Bridge AOR,https://youtu.be/IHz34HPI7iU,https://my.matterport.com/show/?m=3DCPZjyBkRQ,,01388149,1170009.0,,Yes,RESIDENTIAL,,5/19/2023,,,,,,,The square footage advertised in the MLS is derived from a matterport scan measurement and differs from the square footage in the public records. Neither Sellers nor Listing Agent has verified the accuracy of the information in any of these documents.,Alameda,Holman,11,11,11,"Park to Grosvenor, R on Holman, R on Bates",,CROCKER HGHLANDS,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,4/25/2023,,Oakland (510) 879-8111,Yes,,LAKESHORE HOA,,510-451-7160,,5/21/2023,Conventional,4/14/2023 9:08 AM,$660,01281543,4/14/2023,,,2014153.0,Full Service,Excl Right,Market Listing,Porch,,,3.0,No,,,Vacant,4/25/2023,,0,,,,,41024211,,"$1,189,000",,4/25/2023,No,,,2,Yes,No,,"$1,189,000","$1,651,000",5/21/2023,$916.20,,,Yes,,"Modern Mediterranean, Offering a stunning eat-in, chef’s kitchen with Thermador Range, stainless appliances, stone counters and custom tile backsplash, sophisticated lounge/den area perfect for relaxation, light filled dining area and a cozy living room with neighborhood views anchored by a modern gas fireplace.",,7.0,$916,LA & BA different company/franchise,139.0,139.0,For Sale,,,,$916.20,Measured,,CA,5/21/2023,Two Story,,,Yes,,,,,,,5/22/2023,Yes,Yes,Yes,Yes,,1249.0,,Bates Rd.,94610,
41038437,SLD,81,1109 Clarendon Crescent,,OAKLAND,9999,"$2,389,000","$2,550,000",DE,2793.0,4.0,3.0,1.0,Y,1.0,1924.0,0.160399,"6,987",,,"David Higgins - Cell: 510-390-6929 - Distinctive Crocker Highlands Home with rare park-like rear gardens offering a tranquil stream, patios, deck & lawns for entertaining & play. Just a block from the award-winning elementary & minutes from the shops & restaurants of Grand-Lake, Lake Merritt, Congregation Beth Jacob & the Bay Bridge to S.F.",,,,,,,,,,,,,,99.0,,,,,0,,Bridge AOR,https://youtu.be/Fyz7Pmczw4I,https://my.matterport.com/show/?m=FxJ3u17hWnk,,01703944,02014153,,Yes,RESIDENTIAL,,12/22/2023,,,,,,,"Amazing Gardens, Stunning Kitchen, Great Floorplan, Go & Show! The square footage and/or Lot Size advertised in the MLS is derived from Matterport Floorplan Measurement and differs from the square footage in the Public Records. Neither Sellers nor Listing Agent has verified the accuracy of the information in any of these documents.",Alameda,Ashmount Ave,81,81,81,Mandana - Ashmount - Clarendon Cres,,CROCKER HGHLANDS,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,11/27/2023,,Oakland (510) 879-8111,No,,,,,,12/26/2023,Cash,9/7/2023 5:45 PM,$855,01281543,9/7/2023,,,2014153.0,Full Service,Excl Right,Market Listing,Porch,,,2.0,No,,,Vacant,11/27/2023,,0,,,,,41038437,,"$2,389,000",,11/27/2023,,,,1,Yes,No,,"$2,389,000","$2,550,000",12/26/2023,$913.00,David Higgins / Text,510.390.6929,Yes,,"Distinctive Crocker Highlands Home with rare park-like rear gardens offering a tranquil stream, patios, deck & lawns for entertaining & play. Just a block from the award-winning elementary & minutes from the shops & restaurants of Grand-Lake, Lake Merritt, Congregation Beth Jacob & the Bay Bridge to S.F.",,8.0,$913,"LA & BA same franchise, different office",107.0,107.0,For Sale,,,,$913.00,Measured,,CA,12/26/2023,Two Story,,,Yes,,,,,,,12/27/2023,Yes,Yes,Yes,Yes,,1109,,Clarendon Crescent,94610,
41068585,SLD,5,1287 Trestle Glen Rd,,OAKLAND,9999,"$1,689,000","$2,200,000",DE,2200.0,3.0,2.0,1.0,Y,2.0,1924.0,0.140000,"6,160",227,A,David Higgins - Cell: 510-390-6929 - Elegant Trestle Glen Tudor paired with stunning private gardens.,,,,,,,,,,,,,No,100.0,No,,No,,0,,Bridge AOR,https://youtu.be/EseE-NGzzwY,,,1317625.0,01170009,,Yes,RESIDENTIAL,,9/4/2024,,,,,,No,Square footage advertised in the MLS are derived from measurement and differ from Public Records. Neither Seller nor Listing Agent has verified the accuracy of any of these sources of information. Buyers and encouraged to do their own investigations.,Alameda,Grosvenor,5,5,5,Park to Grosvenor to Trestle Glen,,CROCKER HGHLANDS,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,8/7/2024,,Oakland (510) 879-8111,Yes,,LAKESHORE HOA,,5104517160,,9/6/2024,Conventional,8/2/2024 10:47 AM,$768,01281543,8/2/2024,,,2014153.0,Full Service,Excl Right,Market Listing,,,,1.0,No,,,Vacant,8/7/2024,,,,,,,41068585,,"$1,689,000",,8/7/2024,No,,,1,Yes,No,,"$1,689,000","$2,200,000",9/6/2024,"$1,000.00",,,Yes,,Elegant Trestle Glen Tudor paired with stunning private gardens.,,8.0,"$1,000",LA & BA different company/franchise,130.0,130.0,For Sale,,,,"$1,000.00",Measured,,CA,9/6/2024,Two Story,,,Yes,,,4.0,https://my.matterport.com/show/?m=wjCzyJjwUBC,,,9/7/2024,Yes,Yes,Yes,Yes,,1287,,Trestle Glen Rd,94610,
41068744,SLD,12,1075 Longridge Rd,,OAKLAND,9999,"$1,875,000","$2,225,000",DE,2722.0,4.0,3.0,0.0,Y,2.0,1929.0,0.130000,"5,712",272,A,"Rosie Nysaether - Agt: 510-599-4453 - Welcome to this grand Tudor home, designed for those who appreciate architectural style and gracious living. On the market for the first time in over 40 years, this well-maintained residence boasts an oversized living room with a high cove ceiling and floor-to-ceiling windows, highlighting rich mahogany wood trims and doors. The formal dining room is ideal for large entertaining, while the updated kitchen offers a charming breakfast room for casual dining.  A full bath and the fourth bedroom, perfect as an office, complete the main floor. Upstairs are three very spacious bedrooms and two full baths. Built in 1929, this home is an entertainer's delight, with a level out deck and room for gardening. Located just one block from the elementary school, this could be the one you’ll call your “forever home.”www.1075Longridge.com",,,,,,,,,,,,,,95.0,No,,No,11-895-24,0,,Bridge AOR,https://my.matterport.com/show/?m=uPnru64qRiL&mls=1,,,1935071.0,01526675,,Yes,RESIDENTIAL,,9/12/2024,,,,,,No,"Open House: Sat/Sun 8/17-8/18  2 pm - 4:30. Call or email for disclosures. Neither Sellers nor listing agent has, nor will, verify or guarantee sqft of home or lot.",Alameda,Paramount,12,17,17,Lakeshore 2 Longridge,,CROCKER HGHLANDS,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,8/21/2024,,Oakland (510) 879-8111,Yes,,LAKESHORE HOA,,510-451-7160,,9/13/2024,Conventional,8/4/2024 10:36 AM,$689,01259396,8/9/2024,,,1527235.0,Full Service,Excl Right,Market Listing,hose bib,Tudor,,0.0,No,,,Vacant,8/21/2024,,,,,,,41068744,,"$1,875,000",,8/21/2024,No,,,48,Yes,No,,"$1,875,000","$2,225,000",9/13/2024,$817.41,Listing Agent,5105994453,No,,"Welcome to this grand Tudor home, designed for those who appreciate architectural style and gracious living. On the market for the first time in over 40 years, this well-maintained residence boasts an oversized living room with a high cove ceiling and floor-to-ceiling windows, highlighting rich mahogany wood trims and doors. The formal dining room is ideal for large entertaining, while the updated kitchen offers a charming breakfast room for casual dining.  A full bath and the fourth bedroom, perfect as an office, complete the main floor. Upstairs are three very spacious bedrooms and two full baths. Built in 1929, this home is an entertainer's delight, with a level out deck and room for gardening. Located just one block from the elementary school, this could be the one you’ll call your “forever home.” www.1075Longridge.com",,7.0,$817,,119.0,119.0,For Sale,,"Go and sell!  Architecturally beautiful home, well maintained. Show blind! Call/text/email for disclosures.",,$817.41,Public Records,,CA,9/13/2024,Two Story,,,Yes,11-895-24,,4.0,http://www.1075Longridge.com,https://my.matterport.com/show/?m=uPnru64qRiL&mls=1,,9/13/2024,Yes,Yes,Yes,Yes,,1075,,Longridge Rd,94610,
41054211,SLD,13,1078 Ardmore Ave,,OAKLAND,9999,"$1,289,000","$1,650,000",DE,2143.0,3.0,2.0,1.0,N,0.0,1947.0,0.140000,"6,200",,,"David Higgins - Cell: 510-390-6929 - Stunning Crocker Highlands jewel, nestled on one of the neighborhood's most coveted streets. This seamless blend of classic architecture w/modern updates promises to exceed every expectation.",,,,,,,,,,,,,No,77.0,No,,No,,0,,Bridge AOR,https://youtu.be/-JG9FIcgoDQ,,,01145208,01520168,,Yes,RESIDENTIAL,,5/10/2024,,,,,,,The square footage and Lot Size advertised in the MLS is derived from Public Records.  Bath count in house differs from that of Public Records. Neither Seller nor Listing Agent has verified the accuracy of the information in any of these documents.,Alameda,Mandana,13,13,13,Mandana to Ardmore,,CROCKER HGHLANDS,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,4/10/2024,,Oakland (510) 879-8111,No,,,,,,5/14/2024,Conventional,3/28/2024 8:08 PM,$601,01281543,3/28/2024,,,02014153,Full Service,Excl Right,Market Listing,Front Railing,,,1.0,No,,,Vacant,4/10/2024,,0,,,,,41054211,,"$1,289,000",,4/10/2024,,,,1,Yes,No,,"$1,289,000","$1,650,000",5/14/2024,$769.95,David Higgins,Text 510-390-6929,Yes,,"Stunning Crocker Highlands jewel, nestled on one of the neighborhood's most coveted streets. This seamless blend of classic architecture w/modern updates promises to exceed every expectation.",,8.0,$770,LA & BA different company/franchise,128.0,128.0,For Sale,,Go & Show anytime / courtesy text to agent appreciated (510) 390-6929,,$769.95,Public Records,,CA,5/14/2024,One Story,,,Yes,,,1.0,https://my.matterport.com/show/?m=gnGMnkghepd,,,5/15/2024,Yes,Yes,Yes,Yes,,1078.0,,Ardmore Ave,94610,
41048205,SLD,80,1025 Ardmore Ave,,OAKLAND,9999,"$2,550,000","$2,550,000",DE,3606.0,5.0,3.0,1.0,Y,1.0,1920.0,0.15,"6,700",,,"Jane Strauch - 510-388-6841 - Unbelievable New Price Alert!! Welcome to the home of your dreams, nestled in the serene sanctuary of Crocker Highlands, situated on one of its most sought-after streets. This 5-bedroom masterpiece underwent a massive renovation in 2021, resulting in a breathtaking blend of elegance and comfort. Upon entering, you'll be enchanted by the flood of natural light that bathes the open floor plan, drawing you into the inviting living room adorned with a captivating fireplace and adjacent dining area. The kitchen and family room, featuring custom cabinetry, high-end Wolfe stainless appliances, and a stunning 11ft marble island, serve as the perfect gathering spot. Upstairs, the lavish primary suite beckons with a walk-in closet, spa-like bath, and access to a private balcony offering scenic canyon views. Two additional bedrooms share a luxurious bath and access to the finished attic space. The lower level boasts a fabulous guest suite, complete with a family/media room, bedroom, and wine cellar. Wraparound decks provide seamless indoor-outdoor living, overlooking the picturesque views and expansive park-like yard, perfect for entertaining and relaxation. Tranquil and private, this turnkey oasis is conveniently located near top-rated Crocker Elementary and the best local amenities.",,,,,,,,,,,,,,104.0,No,,No,11-880-22,0,,Bridge AOR,https://1025ardmore.com/,,,01861638,01527235,,Yes,RESIDENTIAL,,5/10/2024,,,,,,,"Sellers paid $4,100,000 in 3/22. Now being offered at $2,550,000!! Sellers loss on this incredible turnkey home, is your buyers gain...SHOW NOW. Lamps on timers so please leave and turn off all overhead lights. Thx! Call Jane with any questions 510.388.6841",Alameda,Ashmount,80,83,83,Crocker>Ardmore,,CROCKER HGHLANDS,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,4/15/2024,,Oakland (510) 879-8111,No,,,,,,5/10/2024,Other,1/23/2024 1:08 PM,$707,01474232,1/26/2024,,,01170009,Full Service,Excl Right,Market Listing,,,,4.0,No,,,Vacant,4/15/2024,,none,,,,,41048205,,"$2,998,000",,4/15/2024,,,,60,Yes,No,,"$2,998,000","$2,550,000",4/1/2024,$707.15,,,Yes,,"Unbelievable New Price Alert!! Welcome to the home of your dreams, nestled in the serene sanctuary of Crocker Highlands, situated on one of its most sought-after streets. This 5-bedroom masterpiece underwent a massive renovation in 2021, resulting in a breathtaking blend of elegance and comfort. Upon entering, you'll be enchanted by the flood of natural light that bathes the open floor plan, drawing you into the inviting living room adorned with a captivating fireplace and adjacent dining area. The kitchen and family room, featuring custom cabinetry, high-end Wolfe stainless appliances, and a stunning 11ft marble island, serve as the perfect gathering spot. Upstairs, the lavish primary suite beckons with a walk-in closet, spa-like bath, and access to a private balcony offering scenic canyon views. Two additional bedrooms share a luxurious bath and access to the finished attic space. The lower level boasts a fabulous guest suite, complete with a family/media room, bedroom, and wine cellar. Wraparound decks provide seamless indoor-outdoor living, overlooking the picturesque views and expansive park-like yard, perfect for entertaining and relaxation. Tranquil and private, this turnkey oasis is conveniently located near top-rated Crocker Elementary and the best local amenities.",,13.0,$707,LA & BA different company/franchise,100.0,85.0,For Sale,,Call Jane for access. (510)388-6841,,$707.15,Public Records,,CA,5/10/2024,Three or More Stories,,,No,11-880-22,,2.0,https://1025ardmore.com/mls,,,5/11/2024,Yes,Yes,Yes,Yes,,1025.0,,Ardmore Ave,94610,
41034989,SLD,14,1400 Trestle Glen Rd,,OAKLAND,9999,"$1,995,000","$2,500,000",DE,2248.0,4.0,3.0,1.0,Y,1.0,1924.0,0.17,"7,314",218,A,"Claudia Mills - 510-350-6419 - Brought to you by the noted design-build team Millennium Living Space, this stunning four-bedroom and three-and-a-half-bathroom property defines modern living. Newly renovated, the home has been thoughtfully modernized with state-of-the-art upgrades, stunning designer details, and bespoke custom features. The main level features connected living, kitchen, and dining areas, an ensuite bedroom and accordion doors from the dining area to a large rear deck. Up a short flight of stairs is the primary level, with multiple balconies, steam shower, soaking tub, and walk-in closet. The mezzanine levels lead you to a full bathroom, powder room, interior access from the garage, and an additional bedroom. The lowest level features a family room with french doors out to the garden, a laundry room, and a bedroom. The charming garden features a lawn with custom gate & access the creek and hillside beyond, making it feel as if you were in a fairytale. The best of both worlds, the home is positioned near the trendy boutiques and restaurants on Lakeshore and Grand, while the Trestle Glen neighborhood feels charmingly suburban.  A once-in-a-lifetime opportunity, 1400 Trestle Glen is an achievement of high-quality construction and artful design.",,,,,,,,,,,,,No,99.0,,,,24-566-16,0,,Bridge AOR,http://1400TRESTLEGLEN.COM,,Mediterranean,01241252,01499008,,Yes,RESIDENTIAL,,9/8/2023,,,,,,,Vacant - Staged - Sidewalk & Sewer Certified - Permitted renovation.,Alameda,Creed Rd,14,14,14,Use GPS,,TRESTLE GLEN,Oakland (510) 879-8111,,,,,,,6001.0,1.0,,,,8/17/2023,,Oakland (510) 879-8111,Yes,,LAKESHORE HOA,,(510) 451-7160,,9/8/2023,Conventional,8/3/2023 2:02 PM,$887,01881682,8/3/2023,,,02029039,Full Service,Excl Right,Market Listing,,Enchanting,,2.0,No,,,Vacant,8/17/2023,,0,,,,,41034989,,"$1,995,000",,8/17/2023,No,,,40,Yes,No,,"$1,995,000","$2,500,000",9/8/2023,"$1,112.10",Claudia Mills,510-350-6419,Yes,,"Brought to you by the noted design-build team Millennium Living Space, this stunning four-bedroom and three-and-a-half-bathroom property defines modern living. Newly renovated, the home has been thoughtfully modernized with state-of-the-art upgrades, stunning designer details, and bespoke custom features. The main level features connected living, kitchen, and dining areas, an ensuite bedroom and accordion doors from the dining area to a large rear deck. Up a short flight of stairs is the primary level, with multiple balconies, steam shower, soaking tub, and walk-in closet. The mezzanine levels lead you to a full bathroom, powder room, interior access from the garage, and an additional bedroom. The lowest level features a family room with french doors out to the garden, a laundry room, and a bedroom. The charming garden features a lawn with custom gate & access the creek and hillside beyond, making it feel as if you were in a fairytale. The best of both worlds, the home is positioned near the trendy boutiques and restaurants on Lakeshore and Grand, while the Trestle Glen neighborhood feels charmingly suburban.  A once-in-a-lifetime opportunity, 1400 Trestle Glen is an achievement of high-quality construction and artful design.",,8.0,"$1,112",,125.0,125.0,For Sale,,Text Claudia and Show,,"$1,112.10",Builder,,CA,9/8/2023,Three or More Stories,,,No,,,2.0,,,,9/9/2023,Yes,Yes,Yes,Yes,,1400.0,,Trestle Glen Rd,94610,
