MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81952848,SLD,23,1092 W San Fernando Street,,SAN JOSE,9999,"$998,000","$1,042,000",DE,852.0,2.0,1.0,,Y,1.0,1924.0,0.116400,"5,070",,,,,,,,,,,,,,,,,100.0,,,,261-28-056,0,,Datashare MLSListings,,,,01060393,,,,RESIDENTIAL,,4/4/2024,,,,,,,"**Offers are due by Wednesday, March 13th at 2pm. The property is in a trust, needs beneficiary approval, but there should be no issues or delays. Please submit offers with purchase agreement, pre-approval letter, POF's and signed disclosures. Thanks.",Santa Clara,Race Street,23,24,24,,,,San Jose Unified,,,,,,1092 W San Fernando ST,6085.0,1.0,,,,3/14/2024,,San Jose Unified,No,,,,,,4/4/2024,Conventional,2/19/2024 4:00 PM,"$1,171",01060393,2/20/2024,brian@4bnchomes.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,3/14/2024,,,,,,,,,"$1,198,000",,3/14/2024,,,Private,19,,,,,"$1,042,000",,"$1,223.00",Brian Stuckey,408-512-8366,,81952848.0,"**Repriced to sell. Adorable and cozy casita in the St. Leo's Neighborhood. This is a solidly built 2 bedroom, 1 bathroom casita that has 852 sq.ft on a nice 5,070 sq ft lot. It has been freshly painted, the hardwood floors have been beautifully refinished, the bathroom has been tastefully remodeled and this home is ready to be embraced by the new owners. The property allows for a quiet lifestyle, but also would be ideal for entertaining, with a spacious backyard that has several fruit trees. There is also an indoor laundry room. The location is excellent whether you're walking, riding a bike or taking a short drive. Local walking attractions include the restaurants and shops along The Alameda, Downtown San Jose, SAP Arena, Diridon Station (Amtrek/Caltrain), Guadalupe River Trail and Wholefoods. The proposed and transformative Google Village is within minutes of this property. As well, Santana Row, Mineta International Airport, San Jose State University and Santa Clara University are a quick drive away. There is easy access to roadways for commutes. This is truly a great opportunity for buyers looking to live in the St. Leo's Neighborhood. **We are also selling the 4 bedroom/2 bathroom home right next door at 1094 W. San Fernando.",,,"$1,223",,,,For Sale,,,,"$1,223.00",,,CA,4/4/2024,One Story,,,,,,,,,,4/7/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81955275,SLD,6,1227 Singletary Avenue,,SAN JOSE,9999,"$1,350,000","$1,520,000",DE,1160.0,3.0,1.0,,Y,1.0,1918.0,0.120000,"5,227",,,,,,,,,,,,,,,,,106.0,,,,261-19-017,0,,Datashare MLSListings,https://1227SingletaryAve1808531.f8re.com/,,,01774093,,,Yes,RESIDENTIAL,,4/1/2024,,,,,,,"Offers should be emailed to Mary Ann by Wednesday, 2/28 by 5:00 pm. Disclosure package is available - please text/email your name and email address and I will send it over. Please include a full package with all disclosures signed. Thanks for showing.",Santa Clara,Park Ave & The A,6,6,6,"From Hwy 880, take exit 2 toward The Alameda South",,,San Jose Unified,,,,,,1227 Singletary AVE,6085.0,1.0,,,,2/29/2024,,San Jose Unified,No,,,,,,4/1/2024,Conventional,2/23/2024 5:55 AM,"$1,163",01191515,2/23/2024,HoltHomeSales@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,2/29/2024,,,,,,,,,"$1,350,000",,2/29/2024,,,Public,31,No,No,,,"$1,520,000",,"$1,310.34",Mary Ann Holt,408-834-0887,,81955275.0,"Welcome to this charming Hester Park home located in the Rose Garden, offering a delightful blend of comfort and character. Large picture windows adorn the living and dining rooms, infusing the space with natural light and serene views. Hardwood floors grace the entry, living, dining, and hallway areas, while cozy wood flooring enhances the bedrooms. The living room features a fireplace surrounded by bookcases, complemented by windows that welcome warm sunlight indoors. Recessed ceilings add elegance to the entry, living, and dining rooms. Step into the kitchen, where a charming swinging door, newly glazed sink and counters, new tile flooring, and a gas stove create an inviting culinary space.The updated bathroom offers double sinks, a tub with shower, and tiled flooring for a fresh feel. A spacious laundry room adds convenience to daily routines. Recent updates include freshly painted interiors and exteriors, along with new landscaping featuring lush sod and fruit trees. For storage or workspace, a detached single-car garage and basement provides versatility. Enjoy walking to restaurants and parks, with proximity to freeways 880 and 280, as well as Diridon Station. Walk Score: 80 | Bike Score: 79 San Jose Unified School District: Trace Elementary, Hoover Middle, Lincoln High",,,"$1,310",,,,For Sale,,"Call Listing Agent,Leave Card,Lockbox - Supra iBox Bluetooth LE",,"$1,310.34",,,CA,4/1/2024,One Story,,,,,,,https://1227SingletaryAve1808531mls.f8re.com/,,,4/1/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81957205,SLD,7,1237 Hester Avenue,,SAN JOSE,9999,"$1,898,000","$2,220,000",DE,2172.0,4.0,3.0,,,0.0,1908.0,0.13,"5,663",,,,,,,,,,,,,,,,,116.0,,,,261-21-053,0,,Datashare MLSListings,https://1237hesterave.com/,,,01140467,,,Yes,RESIDENTIAL,,4/12/2024,,,,,,,"Vacant and ready to show! The Supra lockbox is on the driveway gate on the left side. Please remove shoes or wear shoe covers. The hardwood floors have just been refinished. Disclosures are available at https://app.glide.com/share/3pYa9r51NGFK9kyXHSbpFF/. County records show property as 5/3. Renovation done with permits. Open House this weekend Saturday, March 16 and Sunday, March 17 from 1:00 to 4:00 PM. We will be reviewing offers on Wednesday, March 20 by 1:00 PM. Please include pre-approval letter, source of funds, and all sellers disclosures including buyer agent AVID with offer. Call or text Kirsty with any questions.",Santa Clara,Park,7,8,8,,,,San Jose Unified,,,,,,1237 Hester AVE,6085.0,2.0,,,,3/20/2024,,San Jose Unified,No,,,,,,4/12/2024,Conventional,3/12/2024 5:00 PM,$873,892930,3/13/2024,kirsty@sereno.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,3/20/2024,,,,,,,,,"$1,898,000",,3/20/2024,,,Public,52,,,,,"$2,220,000",,"$1,022.10",,408-691-4432,,81957205.0,"Step into the timeless elegance of this vintage Victorian home nestled in the desirable Rosegarden area of San Jose. Thoughtfully renovated with attention to detail this home offers the best of both worlds. From Its graceful exterior to the intricate details within featuring American cherry floors and classic old world moldings. The kitchen boasts an abundance of custom cabinets, cozy breakfast bar and a butler's pantry. With over 2100 square feet, this residence offers ample space for living and entertaining. Relax in the inviting living room, gather with loved ones in the formal dining area, or retreat to one of the cozy bedrooms for rest and rejuvenation. Enjoy the convenience of an elevator, making every floor easily accessible and enhancing your lifestyle with seamless mobility. Step outside to discover the beautifully landscaped backyard with lush foliage and space for gardening or outdoor dining. Whether you're hosting a barbecue or simply enjoying a quiet afternoon, this is the perfect setting. Ideally situated in the heart of San Jose this home offers a wealth of amenities. Explore nearby parks, shopping and dining. Commuters will appreciate the close proximity to 880 and 280. Plus Diridon station and San Jose Airport are minutes away.",,,"$1,022",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,022.10",,,CA,4/12/2024,Two Story,,,,,,,https://1237hesterave.com/idx,,,4/13/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
41021075,SLD,12,664 Chapman St,,SAN JOSE,9999,"$1,050,000","$1,308,000",DE,1640.0,3.0,1.0,1.0,N,0.0,1936.0,0.12,"5,000",,,"Farooq Khan - 510-209-7588 - Spanish Renaissance home in Prestigious Rose Garden location. This 3 Bed 2 Bath home is in original condition which will need complete updating. Bring your ideas to refresh this beauty back to Grandeur. Beautiful hardwood floors, great living room with fire place. Dinning room leading to kitchen. Also has a cute breakfast nook overlooking front lawn. Side yard driveway access to the back yard. Has plenty of space in the backyard for entertainment with friends and family. Prime Location Near All the Restaurants, Shopping and Entertainment on The Alameda, Downtown San Jose, Santana Row and Westfield Valley Fair Mall. Near  Future Google Campus also easy access to Apple Campus .  Centrally located on West side of San Jose.",,,,,,,,,,,,,,87.0,,,,261-17-001,0,,BAY EAST,,,,01212382,02104863,,Yes,RESIDENTIAL,,4/6/2023,,,,,,,Occupied by Owners. Do not disturb occupants. Shown  during open home. Please Do Not Go direct to the property.  Sellers prefer As Is Sale No repairs will be done by Sellers. Buyers and Buyers Agent to verify legality of Sq Ft Built Area and Room and Bathroom count. Offer date to be set after Open home's.Escrow is open with DOMA Castro Valley Office and Shanti Thomas is the Escrow Officer. Disclosures will be Available Tuesday March 14th. Please send E-mail Request on 14th March for disclosure Package. Offer Due date March 16th at 5 Pm . Available only on March 15th 2023 between 12:30 To 1:30.ours only. Please bring your clients during those timing. PLEASE SUBMIT HIGHEST AND BEST OFFER By 5Pm March 16th.   Thank You Very much every one. We RECIEVED 16 OFFERS All are being Considered. Seller has ratified an Offer waiting for deposit to go in and listing will be pending. Thank you all for the offers.,Santa Clara,Naglee Avenue,12,12,12,FWY 880 to The Alameda to Naglee to Chapman Street,,Other,,,,,,,,6085.0,1.0,,,,3/20/2023,,,No,,,,,,4/6/2023,Cash,3/8/2023 10:27 PM,$640,01212382,3/8/2023,,,02104863,Full Service,Excl Right,Market Listing,,,,16.0,Yes,,,Owner,3/20/2023,,,,,,,41021075,,"$1,050,000",,3/20/2023,,,,27,No,No,,"$1,050,000","$1,308,000",4/6/2023,$797.56,,,Yes,,"Spanish Renaissance home in Prestigious Rose Garden location. This 3 Bed 2 Bath home is in original condition which will need complete updating. Bring your ideas to refresh this beauty back to Grandeur. Beautiful hardwood floors, great living room with fire place. Dinning room leading to kitchen. Also has a cute breakfast nook overlooking front lawn. Side yard driveway access to the back yard. Has plenty of space in the backyard for entertainment with friends and family. Prime Location Near All the Restaurants, Shopping and Entertainment on The Alameda, Downtown San Jose, Santana Row and Westfield Valley Fair Mall. Near  Future Google Campus also easy access to Apple Campus .  Centrally located on West side of San Jose.  ",,7.0,$798,LA & BA same office,125.0,125.0,For Sale,,Please show during open home . Do Not go direct. No Lock Box. Do not disturb Occupants.,,$797.56,Public Records,,CA,4/6/2023,One Story,,,No,261-17-001,,,,,,4/6/2023,Yes,Yes,Yes,Yes,,664.0,,Chapman St,95126,
ML81921119,SLD,23,1305 Shasta Avenue,,SAN JOSE,9999,"$1,298,000","$1,250,000",DE,1604.0,2.0,1.0,,Y,2.0,1920.0,0.1233,"5,369",,,,,,,,,,,,,,,,,103.0,,,,261-22-012,0,,Datashare MLSListings,https://www.1305shasta.com/,,,00991680,,,Yes,RESIDENTIAL,,4/5/2023,,,,,,,Please email shilpa@shilpamerchant.com for disclosures.,Santa Clara,Tillman Avenue,23,23,23,,,,San Jose Unified,,,,,,1305 Shasta AVE,6085.0,,,,,4/1/2023,,San Jose Unified,No,,,,,,4/5/2023,Cash,3/9/2023 7:48 AM,$809,01112533,3/9/2023,shilpa@shilpamerchant.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,4/1/2023,,,,,,,,,"$1,398,000",,4/1/2023,,,Public,29,No,No,,,"$1,250,000",,$779.30,,,,81921119.0,"WOW-100k Price Reduction-Priced to Sell! Fabulous Craftsman bungalow on one of the best streets in Rose Gardens historic Shasta Hanchett neighborhood! Picture-perfect curb appeal exudes circa 1920 charm. Light & bright with expansive covered front porch. Period details abound: Wavy glass windows, lath and plaster walls, unique hardware, custom built-ins! Spacious living with original fireplace. Dining with built-in cabinetry and French doors to the yard. Updated kitchen with gas cook-top, quartz counters and white tiled backsplash. Large bedrooms with ample closet space and remodeled bath with frameless-glass shower. Private low-maintenance rear patio and wraparound fenced yard with drought-tolerant plants. Laundry room; utility basement; 2-car garage. Outstanding location close to restaurants on The Alameda, farmers market, Whole Foods, and Rose Garden; plus, Santana Row, Valley Fair, SAP Center nearby; just a mile to Diridon Station & Downtown West - Googles proposed new Mega Campus",,,$779,,,,For Sale,,,,$779.30,,,CA,4/5/2023,,,,,,,,https://express.adobe.com/page/JNLoFAwObx1g7/,,,5/5/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81957352,SLD,0,1208 Hester Avenue,,SAN JOSE,9999,"$1,000,000","$975,000",DE,1044.0,2.0,1.0,,,0.0,1918.0,0.1194,"5,201",,,,,,,,,,,,,,,,,106.0,,,,261-23-012,0,,Datashare MLSListings,,,,01428388,,,,RESIDENTIAL,,3/18/2024,,,,,,,This property to be sold AS-IS with no repairs or credits given. Please review reports and inspections before submitting offer.,Santa Clara,Alameda,0,0,0,,,,San Jose Unified,,,,,,1208 Hester AVE,6085.0,1.0,,,,3/13/2024,,San Jose Unified,No,,,,,,3/19/2024,Cash,3/13/2024 2:25 AM,$957,1428388.0,3/13/2024,penacesar@comcast.net,,,,,Market Listing,,,,,,,,Vacant,3/13/2024,,,,,,,,,"$1,000,000",,3/13/2024,,,,25,,No,,,"$975,000",,$933.91,Cesar Pe a,408-250-4198,,81957352.0,"Prime opportunity in the Shasta Hanchett Park area of San Jose. This property presents exceptional possibility for the astute investor or developer. The home is located near shopping,freeways and entertainment. You will find this home to be enticing prospect due to its proximity to key amenities.",,,$933,,,,For Sale,,Do Not Show,,$933.91,,,CA,3/19/2024,One Story,,,,,,,,,,9/15/2024,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81955385,SLD,0,1158 Fremont Street,,SAN JOSE,9999,"$1,900,000","$1,900,000",DE,2688.0,3.0,3.0,,Y,2.0,1918.0,0.110900,"4,830",,,,,,,,,,,,,,,,,106.0,,,,261-19-004,0,,Datashare MLSListings,,,,01482316,,,Yes,RESIDENTIAL,,3/14/2024,,,,,,,,Santa Clara,Morse,0,0,0,,,,San Jose Unified,,,,,,1158 Fremont ST,6085.0,1.0,,,,2/25/2024,,San Jose Unified,No,,,,,,3/15/2024,Cash,2/25/2024 1:29 AM,$706,01426785,2/25/2024,bschwatka@kw.com,,,,Excl Right,Market Listing,,,,,,,,Owner,2/25/2024,,,,,,,,,"$1,900,000",,2/25/2024,,,Public,1,,,,,"$1,900,000",,$706.85,,,,81955385.0,,,,$706,,,,For Sale,,"24-Hour Notice Required,Appointment Only,Call First,Do Not Go Direct,Do Not Show,LA Must Be Present,Lockbox - None",,$706.85,,,CA,3/14/2024,Two Story,,,,,,,,,,3/15/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81917694,SLD,3,1017 Parkinson Court,,SAN JOSE,9999,"$1,180,000","$1,250,000",DE,1532.0,3.0,2.0,,Y,2.0,1940.0,0.133400,"5,809",,,,,,,,,,,,,,,,,83.0,,,,261-41-044,0,,Datashare MLSListings,http://www.1017parkinsonct.com,,,01467942,,,Yes,RESIDENTIAL,,6/7/2023,,,,,,,Please schedule showing through CALENDLY - https://calendly.com/stephanie-martin-10/30min Call Stephanie 408-828-6880 or Zachary 408-693-1412 with any questions,Santa Clara,Lincon Ave,3,4,4,,,,San Jose Unified,,,,,,1017 Parkinson CT,6085.0,,,,,5/14/2023,,San Jose Unified,No,,,,,,6/7/2023,Conventional,5/10/2023 5:00 PM,$770,02086363,5/11/2023,zachary.martin@compass.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,5/14/2023,,,,,,,,,"$1,180,000",,5/14/2023,,,Public,53,,No,,,"$1,250,000",,$815.93,408-693-1412,408-828-6880,,81917694.0,"Walker's paradise in the coveted Midtown-St. Leo's neighborhood! This 3/2 trendy urban cottage boasts a remodeled kitchen with granite countertops, stainless steel appliances, and cherry cabinets, hardwood floors throughout. Enjoy updated bathrooms, dual-pane windows, Central A/C, and a low-maintenance front yard with lovely Sago Palms and gorgeous creeping fig vines in the back. The outdoor area features a built-in BBQ and covered patio, perfect for entertaining. The unfinished basement and a detached 2-car garage/shop provide plenty of bonus space and room for expansion. Walkable to Diridon/Caltrain, Restaurants, Coffee Shops, and Breweries. Close to the Alameda, Willow Glen downtown area, Santana Row, Valley Fair.Don't miss this enchanting urban gem!",,,$815,,,,For Sale,,,,$815.93,,,CA,6/7/2023,One Story,,,,,,,http://www.1017parkinsonct.com/mls/99761611,,,6/7/2023,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81944809,SLD,56,310 Sequoia Avenue,,SAN JOSE,9999,"$1,737,000","$1,740,000",DE,2588.0,3.0,2.0,0.0,Y,2.0,1923.0,0.1163,"5,066",,,,,,,,,,,,,,,,,100.0,,,,261-23-073,0,,Datashare MLSListings,https://player.vimeo.com/video/874366752,,,01993720,,,Yes,RESIDENTIAL,,12/20/2023,,,,,,,"Agent please leave all the lights on and just make sure the door and windows are closed.  AS IS  SALE. . CAR contract please. All the disclosures must be signed and submitted with offer. Proof of fund, Pre-approval letter. Earnest money should be deposited one day.",Santa Clara,shasta,56,57,57,,,,San Jose Unified,,,,,,310 Sequoia AVE,6085.0,3.0,,,,12/9/2023,,San Jose Unified,No,,,,,,12/28/2023,Cash,10/13/2023 5:00 PM,$671,00998691,10/14/2023,e.afdari@ggsir.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,12/9/2023,,,,,,,,,"$1,827,000",,12/9/2023,,,Public,40,,No,,,"$1,740,000",,$672.33,Ensy Afdari,408-455-7777,,81944809.0,"NEW PRICE. Rare opportunity to own a stunning and historically significant home.The home and garden were designed by Ralph Wyckoff (1883-1956), a San Jose architect who, along with his wife and daughter, lived in the home. Wyckoff also designed the St. James Post Office in downtown San Jose (listed on the National Register of Historic Places), the Science Bldg. at SJ State as well as many other architecturally significant buildings in the Bay Area. Spacious master bedroom and bath. Formal dining room. The gourmet kitchen flows into the family room and out through french doors to the beautiful patio and gardens! Great for outdoor enjoyment, a jewel box of a garden awaits. Lush green landscaping, paved patios to relax on, a built-in brick fireplace and original pond. It is a peaceful and private sun-filled oasis. This beautiful refuge perfectly complements the Spanish Eclectic home and has a history matching that of many homes in the neighborhood. 3 bedrooms, 2 baths and office/sunroom.",,,$672,,,,For Sale,,,,$672.33,,,CA,12/24/2023,Two Story,,,,,,,https://player.vimeo.com/video/874366753,,,12/29/2023,Yes,Yes,Yes,Yes,,,,,95126,R2
ML81917743,SLD,7,110 N Buena Vista Avenue,,SAN JOSE,9999,"$1,248,888","$1,260,000",DE,1079.0,2.0,2.0,,Y,2.0,1920.0,0.114900,"5,005",,,,,,,,,,,,,,,,,103.0,,,,274-14-107,0,,Datashare MLSListings,https://www.cbhometour.com/110-N-Buena-Vista-Avenue-San-Jose-CA-95126/index.html,,,02177809,,,,RESIDENTIAL,,3/7/2023,,,a.mccafferty@ggsir.com,,,,"Please call or text Derrick at 408.373.6868 for specific showing instructions. The garage is being used as storage and as such can be viewed with the LA or during the open house. Email derrick@derrickoh.com for a disclosure package. Offers to include POF, Pre-approval and a signed disclosure package coversheet at a minimum. EMD to be deposited within 1 business day by wire or certified check.",Santa Clara,Sierra Ave,7,7,7,,,,San Jose Unified,,,,,,110 N Buena Vista AVE,6085.0,1.0,,,,2/8/2023,,San Jose Unified,No,,,,,,3/8/2023,Conventional,2/1/2023 12:37 PM,"$1,157",01344896,2/1/2023,derrick@derrickoh.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,2/8/2023,,,,,,,,,"$1,248,888",,2/8/2023,,,Public,45,,No,,,"$1,260,000",,"$1,167.75",Derrick Oh,408-373-6868,,81917743.0,"Nestled on a tree-lined street in desirable Shasta Hanchett Park, this charming 1920s sunlit bungalow exudes exemplary craftsmanship from a by-gone-era. From the moment you enter the home through the covered front porch, you will admire the open formal living spaces w/ tray ceilings, crown molding, built-ins, & an abundance of refurbished wood casement windows. The spacious living room includes a Batchelder fireplace flanked by custom cabinetry w/ a drop-down Secretarys desk, and glass cabinets. Built-in hutch in dining rm plus separate breakfast nook. Upgrades: remodeled/refreshed baths, fresh paint, refinished wood floors, roof & rain gutters replaced, copper re-pipe, upgraded electrical, earthquake retrofit to foundation, & forced air furnace. Huge 2 car garage could store up to 4 cars or use as a workshop. 1/4 basement. Close to highways, light rail, the train, schools, Valley Fair, Santana Row, the Rose Garden, Whole Foods & the future Downtown Google West Village.",,,"$1,167",,,,For Sale,,Call LA for showing instructions,,"$1,167.75",,,CA,3/7/2023,One Story,,,,,,,,,,3/8/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
