MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81916019,SLD,19,1086 S 8th Street,,SAN JOSE,9999,"$1,049,888","$960,000",DE,1292.0,3.0,2.0,,Y,2.0,1950.0,0.1543,"6,723",,,,,,,,,,,,,,,,,73.0,,,,472-13-061,0,,Datashare MLSListings,,,,02001904,,,Yes,RESIDENTIAL,,5/10/2023,,,,,,,"Laundry in finished basement.Just lift garage door on left side to open. House is very clean.HVAC brand new and is working. Please include POF, Pre Approval and signed disclosures with offer. Please submit offer via Disclosuresio/Homelight. Please call agent prior to submitting offer. Contact listing agent Ginger Willson 408-230-1032 call/text with any questions. Disclosures link https://app.disclosures.io/link/1086-South-8th-Street-bpzl9j3j",Santa Clara,Keyes,19,20,20,,,,San Jose Unified,,,,,,1086 S 8th ST,6085.0,,,,,2/8/2023,,San Jose Unified,No,,,,,,5/10/2023,Conventional,1/19/2023 4:00 PM,$812,1714901.0,1/20/2023,glw455@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,2/8/2023,,,,,,,,,"$1,075,000",,2/8/2023,,,Public,43,No,,,,"$960,000",,$743.03,,,,81916019.0,Mid century Bungalow with modern amenities! This beautiful HGTV style home is updated and promises not to disappoint. Light floods open concept living room with picture windows & cozy storybook stone fireplace. Formal dining room with Hollywood regency style chandelier. Star of the show chefs kitchen has new cabinets*appliances*quarts counter tops*designer backsplash for dinner parties or family time. Primary suite has updated lighting and spa like bath*steam shower*new vanities & light up glam mirror! Fresh paint inside/out*brand new HVAC*rain gutters*updated doors*hardware. Spacious bedrooms & finished basement adds extra 500Sq ft of flex/gym/play space. Original refinished hardwood floors. Located on charming street full of jewel box homes. Large lot*2 car garage*room to park an RV! New drought friendly landscape! Easy tech commute* 280/87/880*close to new Google Village site*Happy Hollow*Japanese Garden* Kelley Park*Downtown SJ & walk to the best Mexican food in town! She's a gem!,,,$743,,,,For Sale,,,,$743.03,,,CA,5/10/2023,One Story,,,,,,,,,,5/10/2023,Yes,Yes,Yes,Yes,,,,,95112,R2
ML81954255,SLD,8,640 S 13th Street,,SAN JOSE,9999,"$1,288,000","$1,500,000",DE,1340.0,3.0,2.0,,Y,2.0,1930.0,0.13,"5,663",,,,,,,,,,,,,,,,,94.0,,,,472-30-029,0,,Datashare MLSListings,https://www.tourfactory.com/3131692,,,02165683,,,,RESIDENTIAL,,3/14/2024,,,,,,,"Beautiful Turn Key Charmer; your clients will love this magical property. Offers to be reviewed Thursday, 2/22 at 1:00PM. Please provide proof of funds, loan pre-approval, and fully signed disclosure package with any offers. CAR contract preferred; please allow 24 hours for response. Call agent with any questions; thank you.",Santa Clara,Reed,8,8,8,,,,San Jose Unified,,,,,,640 S 13th ST,6085.0,1.0,,,,2/22/2024,,San Jose Unified,No,,,,,,3/14/2024,Conventional,2/14/2024 3:23 AM,$961,861006.0,2/14/2024,michael.kaufman@cbnorcal.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,2/22/2024,,,,,,,,,"$1,288,000",,2/22/2024,,,Public,33,,No,,,"$1,500,000",,"$1,119.40",Michael Kaufman,916-220-4653,,81954255.0,"Absolute storybook charmer, meticulously remodeled, in an idyllic Naglee Park setting! 3 bedrooms, 2 full baths plus oversized office (or 4th bedroom), in an open concept, contemporary plan bathed in natural sunlight. Gorgeous white oak-styled, wide-plank luxury vinyl tile flooring throughout; kitchen features shaker style, soft-close cabinets over white quartzite counters, huge center island, Samsung & Bosch stainless steel appliances, w/pot-filler over range. Huge family room w/charming gas fireplace and enormous neighborhood-facing, arched view window. Beautifully renovated baths w/extensive use of ceramic tile, natural stone, and low-flow matte black plumbing fixtures. Large primary suite opens to rear grounds w/expansive lawn, mature fruit trees and large patio. Metal driveway security gate leads to rear yard & 2-car finished garage w/recessed lighting & epoxy floor. Extensive storage in partially finished basement and attic areas. Systems replaced include copper plumbing, gas re-pipe, electrical panel/wiring, furnace/ductwork/insulation, Nest thermostat, Navien tankless heater, prewired w/HDMI + Cat6, dual pane windows, automatic irrigation, garage opener, & Blink security doorbell. Minutes to major freeways, SJC, SJSU, downtown SJ dining, theater, & nightlife!",,,"$1,119",,,,For Sale,,Call First,,"$1,119.40",,,CA,3/14/2024,One Story,,,,,,,https://www.tourfactory.com/idxr3131692,,,3/16/2024,Yes,Yes,Yes,Yes,,,,,95112,R1-8
ML81925896,SLD,8,590 S 15th Street,,SAN JOSE,9999,"$1,599,000","$1,710,000",DE,2086.0,3.0,2.0,,Y,1.0,1920.0,0.140500,"6,120",,,,,,,,,,,,,,,,,103.0,,,,472-31-026,0,,Datashare MLSListings,https://590south15thstreet1800047.f8re.com/,,,00967324,,,Yes,RESIDENTIAL,,6/12/2023,,,,,,,"Please call Matt 408-482-5286 prior to showing with 2-hour notice. Open house Sat 4/29 and Sun 4/30 from 1:30-4:30 PM. For disclosures, email Gloria at Gsokhn@intero.com.... Offer due date is Wed. 5/3 by 11:00 AM.",Santa Clara,Margaret,8,8,8,,,,San Jose Unified,,,,,,590 S 15th ST,6085.0,1.0,,,,5/3/2023,,San Jose Unified,No,,,,,,6/12/2023,Conventional,4/25/2023 7:29 AM,$766,70011959,4/25/2023,matt@rematt.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,5/3/2023,,,,,,,,,"$1,599,000",,5/3/2023,,,Public,65,No,No,,,"$1,710,000",,$819.75,Matt Taylor,408-482-5286,,81925896.0,"Its Teal House #12! Whether or not youre a SJ Sharks fan, this contest-winning home is sure to impress! Impeccable landscaping with a large Japanese maple. Cozy covered front porch. Formal entry to a roomy bright living room with a huge picture window, fireplace, and built-in bookcases. Formal dining room with built-in buffet, and French doors to a sunroom ideal for reading and morning coffee. Amazing chefs dream kitchen with waterfall quartz counters on a prep island, 6-burner Viking gas range, and breakfast bar opening to the spacious family room w/built-in wall unit and French doors to the gorgeous landscaped backyard with timed lighting. All three bedrooms are incredibly large, with built-in work space in the front room and a primary suite featuring French doors, walk-in closet and a large rain-head shower stall and clawfoot tub. Unfinished cellar with 100 bottle wine storage. A stamped concrete driveway, garage with ample storage cabinets, and an excellent Naglee Park location!",,,$819,,,,For Sale,,Call Matt with 2-hour notice 408-482-5286,,$819.75,,,CA,6/12/2023,One Story,,,,,,,https://590south15thstreet1800047mls.f8re.com/,,,6/12/2023,Yes,Yes,Yes,Yes,,,,,95112,R1-8
ML81932100,SLD,126,765 E William Street,,SAN JOSE,9999,"$1,899,000","$1,858,000",DE,2898.0,4.0,3.0,,Y,2.0,1940.0,0.1396,"6,080",,,,,,,,,,,,,,,,,83.0,,,,467-50-070,0,,Datashare MLSListings,https://765EastWilliamStreet180187.f8re.com/,,,01439226,,,Yes,RESIDENTIAL,,1/5/2024,,,,,,,"Please call for appointment Rob at 408-891-9881. Open house on Sat 12/02 from 1 to 4 PM. For disclosures, please email Gloria at Gsokhn@intero.com",Santa Clara,S. 16th,126,127,127,,,,San Jose Unified,,,,,,765 E William ST,6085.0,1.0,,,,12/4/2023,,San Jose Unified,No,,,,,,1/5/2024,Conventional,7/19/2023 5:00 PM,$655,70011959,7/20/2023,rfaris@intero.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,12/4/2023,,,,,,,,,"$1,999,990",,12/4/2023,,,Public,70,No,No,,,"$1,858,000",,$641.13,Rob,408-891-9881,,81932100.0,"INCREDIBLE PRICE IMPROVEMENT! Majestic Spanish Colonial Revival home in coveted Naglee Park neighborhood at William Street Park. You may have seen this home before, but not like this! Several hundred thousand was spent to make this already incredible home a true masterpiece! Large light filled living & dining rooms w/solid oak flooring & tray ceilings. Redesigned expanded kitchen w/custom cabinetry, gorgeous Quartzite counters, custom tiles & high-end SS appliances, a gourmet chefs dream. Cozy breakfast room w/coffee station & built-in seating. The 4 bedrooms include 2 en-suites w/new/remodeled bathrooms, and a large 3rd bath W/jetted tub & shower. Wood paneled study ideal for an office, music-room or a 5th bedroom. Several new walk-in closets. Infrastructure improvements such as redone roof with new heavy felt, new 200-amp electrical service, new steel insulated garage door & gas fireplace insert. New landscaping & huge rear patio with pergola. Near SJSU, City Hall and SJ Marketplace.",,,$641,,,,For Sale,,Call agent 408-891-9881,,$641.13,,,CA,1/5/2024,Two Story,,,,,,,https://765EastWilliamStreetmls180187.f8re.com/,,,1/5/2024,Yes,Yes,Yes,Yes,,,,,95112,R1-8
ML81923704,SLD,15,1080 S 7th Street,,SAN JOSE,9999,"$918,888","$918,888",DE,936.0,2.0,1.0,,,0.0,1910.0,0.135200,"5,891",,,,,,,,,,,,,,,,,113.0,,,,472-13-087,0,,Datashare MLSListings,https://my.matterport.com/show/?m=yvBrDoBKqgA,,,01478034,,,Yes,RESIDENTIAL,,5/18/2023,,,,,,,"Open House Friday 4/7 12-2pm and Saturday 4/8 1-4 pm. AS-IS Sale, CAR Contract only, please include Pre-Approval letter w/lender contact info, POF, EMD & Signed Disclosures with offer. Disclosure Link: https://www.mlslistings.com/Property/ML81923704/1080-s-7th-st-san-jose-ca-95112 Any ?? Call/text Terry 408.209.9878. Email offers to terry@successrealtypros.com. Thanks for showing!",Santa Clara,E. Williams St,15,15,15,,,,San Jose Unified,,,,,,1080 S 7th ST,6085.0,1.0,,,,4/20/2023,,San Jose Unified,No,,,,,,5/18/2023,Conventional,4/5/2023 7:55 AM,$981,01319597,4/5/2023,terry@successrealtypros.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,4/20/2023,,,,,,,,,"$918,888",,4/20/2023,,,Public,25,,No,,,"$918,888",,$981.72,Terry Jarrouche,408-209-9878,,81923704.0,"Charming 2 bedroom, 1 bath home near downtown San Jose. Freshly painted interior and dark engineered wood floors throughout. The Living room has beautiful wood beams, an electric fireplace and a large loft for an office or some privacy. The kitchen has a deep farmhouse sink, gas stove and dishwasher. There are also Washer/Dryer hookups and room for a small dinette set. The Master bathroom has been updated with tile floors and walls. There is a 2nd full bathroom that was added on, permits are unknown. Large private relaxing backyard perfect for entertaining family and friends and potential for an ADU. Plenty of Parking on the side and easy access to major highways and downtown.",,,$981,,,,For Sale,,,,$981.72,,,CA,5/18/2023,One Story,,,,,,,,,,5/19/2023,Yes,Yes,Yes,Yes,,,,,95112,C2
ML81926260,SLD,10,535 S 5th Street,,SAN JOSE,9999,"$985,000","$1,100,000",DE,1608.0,3.0,2.0,,Y,1.0,1898.0,0.145200,"6,325",,,,,,,,,,,,,,,,,125.0,,,,472-27-022,0,,Datashare MLSListings,http://535south5th.com/,,,01917035,,,,RESIDENTIAL,,5/26/2023,,,,,,,"READ THIS PLEASE!! Call first Les: 650.946.7799 for appt ~ Please e-mail Les les@lazarhomes.com for disclosures. OFFERS Monday May 8 by 10 AM NO EXCEPTIONS!! One inspection coming on 5/5/23. Buyer to participate in a 1031 exchange at no cost to buyer, 1031 property has been identified. THE ENTIRE DISCLOSURE PACK, THE \ TDS, SSC and YOUR AVID COMPLETE AND INCLUDED! YOUR OFFER WILL BE REJECTED IF THIS IS NOT COMPLETE! ONE DAY for EMD, In a trust ESCROW MUST REMAIN AT ORT LA-EVA JOSEPH ~ As-Is ~ QUICK CLOSE~ SELLER OR SELLERS BROKER WILL NOT PAY BUYERS HPP ~ Square Footage is taken from 2013 appraisal 1608 square feet",Santa Clara,East Reed,10,10,10,,,,San Jose Unified,,,,,,535 S 5th ST,6085.0,,,,,5/8/2023,,San Jose Unified,No,,,,,,5/28/2023,FHA,4/28/2023 1:36 AM,$612,01202746,4/28/2023,ginna@lazarhomes.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,5/8/2023,,,,,,,,,"$985,000",,5/8/2023,,,Public,36,,,,,"$1,100,000",,$684.08,Les: 650.946.7799,650-946-7799,,81926260.0,"This lovely California Bungalow, nestled in the heart of downtown San Jose, has been remodeled with many upgrades, still keeping the charming flavor of days gone by. Lots of natural light, hardwood flooring throughout bedrooms, kitchen and main living areas. Solid maple cabinets in the remodeled kitchen and laundry room: Deep farm sink, soft close drawers and custom features throughout including, granite counters, Thermador double oven and induction cooktop. Light blocking shades by Hunter Douglas in bedrooms, CAT 5e/6 Ethernet cabling throughout the home, custom window seats with storage in the dining room, original restored clawfoot tub, large basement and attic area. Original 1898 root cellar with venting to the basement was grandfathered in and kept in its original location. New roof in 2013. Room for ADU close to to San Jose State as well as, Hwy 280, 680, 87 and 101.",,,$684,,,,For Sale,,,,$684.08,,,CA,5/28/2023,One Story,,,,,,,http://535south5th.com/nb/,,,5/28/2023,Yes,Yes,Yes,Yes,,,,,95112,R4
ML81939003,SLD,3,920 S 6th Street,,SAN JOSE,9999,"$898,888","$1,018,000",DE,1050.0,2.0,2.0,,,0.0,1901.0,0.1457,"6,348",,,,,,,,,,,,,,,,,122.0,,,,472-14-041,0,,Datashare MLSListings,https://vimeo.com/857736180?share=copy,,,02126546,,,,RESIDENTIAL,,9/19/2023,,,,,,,,Santa Clara,Martha,3,4,4,,,,San Jose Unified,,,,,,920 S 6th ST,6085.0,,,,,8/27/2023,,San Jose Unified,No,,,,,,9/19/2023,Conventional,8/23/2023 5:00 PM,$856,02083293,8/24/2023,dluu2311@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Owner,8/27/2023,,,,,,,,,"$898,888",,8/27/2023,,,Private,22,,No,,,"$1,018,000",,$969.52,Danny Luu,408-642-4508,,81939003.0,"Located on a lovely tree-lined street in an established San Jose neighborhood. This charming move in ready home sits on a large lot with an abundance of natural light filling every room. Perfect for any future additions with plenty of space for parking. Owner updates include but not limited to: drought tolerant landscaping, backyard pavers, hardwood flooring and tile, air conditioning, kitchen, bath and permitted second full bath with updated plumbing. All updates to accommodate their lifestyle and not your typical flip. Easy freeway access. A perfect opportunity for first-time home buyers or investors.",,,$969,,,,For Sale,,,,$969.52,,,CA,9/19/2023,One Story,,,,,,,https://vimeo.com/857736180?share=copy,,,9/21/2023,Yes,Yes,Yes,Yes,,,,,95112,M1
ML81938676,SLD,8,1126 Woodborough Place,,SAN JOSE,9999,"$1,450,000","$1,600,000",DE,1831.0,4.0,3.0,,Y,2.0,1999.0,0.1245,"5,423",,,,,,,,,,,,,,,,,24.0,,,,472-39-005,0,,Datashare MLSListings,https://1126woodboroughplace1803889.f8re.com/,,,01330948,,,Yes,RESIDENTIAL,,9/26/2023,,,,,,,"Home is vacant, enter with Supra lockbox. Leave cards & show. Please turn off all lights, & close and lock all doors and windows when done showing. See disclosure.io for all documents. Across from park, school, and doggie park. Recent remodel by owner & vendors. New can lights done by professional electrician without permits. Home fumigated in July 2023, Section 1 clearance, all new glazed tub/showers, all appliances stay (stove, two refrigerators, washer, dryer, garage cabinets, lawn mower, and water-tight roof warranty. Open house scheduled for 8/19 and 8/20, 1-4pm. Check Comps! Flood zone. Offers, if any, due 8/23, noon at my office or email at james@jamesendo.com. It is to your advantage to submit a complete offer package including clean offer, proof of funds, a preapproval letter, and signed seller disclosures. Buyer to cooperate with sellers doing an IRS Section 1031 Tax Deferred Exchange. Thanks for viewing. Contact the agent for additional info or questions.",Santa Clara,William Street,8,8,8,,,,San Jose Unified,,,,,,1126 Woodborough PL,6085.0,1.0,,,,8/24/2023,,San Jose Unified,No,,,,,,9/26/2023,Conventional,8/16/2023 8:03 AM,$791,993009.0,8/16/2023,james@jamesendo.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,8/24/2023,,,,,,,,,"$1,450,000",,8/24/2023,,,Public,21,No,No,,,"$1,600,000",,$873.84,James Endo,,,81938676.0,"Stunning Remodeled Beauty Is A Must See! Located in Central San Jose and close to everything, you will love all the remodeled upgrades, vaulted ceilings, recessed lights, an open floor plan, a downstairs bedroom or office, and natural lighting. Just move in and enjoy the new enhancements including new paint inside and out, new SPC waterproof planks throughout, double pane windows, stainless appliances with a new dishwasher, all new bathroom vanities, a wonderful master bedroom en suite with a new frameless hanging door, all-glazed shower/tubs, new fans, anti-fog mirror, and a smart thermostat. You will love the finished garage with custom epoxy floors, custom shelves, cabinets, and custom backlit address lights. Spacious backyard, deck, tiled patio, stained fence, and. Conveniently located by a park and Doggie Park, bike trails, school, downtown San Jose, easy commuting, SAP Center, SJSU, future BART, Google Village, and more. Check comps. Make this your next slice of heaven today!",,,$873,,,,For Sale,,,,$873.84,,,CA,9/26/2023,Two Story,,,,,,,https://1126woodboroughplace1803889mls.f8re.com/,,,9/26/2023,Yes,Yes,Yes,Yes,,,,,95116,A-PD
ML81970457,SLD,19,875 S 8th Street,,SAN JOSE,9999,"$1,350,000","$1,275,000",DE,1572.0,3.0,2.0,,Y,4.0,1919.0,0.145700,"6,348",,,,,,,,,,,,,,,,,105.0,,,,472-19-031,0,,Datashare MLSListings,,,,02069094,,,,RESIDENTIAL,,8/8/2024,,,,,,,"Property is zoned R2 and consists of two attached units with one shared wall. Main house has two bedrooms and one bathroom and the attached unit has one bedroom and one bathroom. Please contact agent(s) for access and touring instructions. Supra Key accessible. Vacant, staged and easy to show. Max Dapkus (408) 497-7946 max@sereno.com, or Drew Dapkus (408) 892-8869 ddapkus@sereno.com. Email agent(s) regarding offers CAR contract preferred, please include signed disclosures with offer package and EMD in 1 business day. Escrow open with Lisa Nite, Chicago Title, Saratoga Office, (408) 973-1900.",Santa Clara,Martha Street,19,19,19,,,,San Jose Unified,,,,,,875 S 8th ST,6085.0,1.0,,,,7/9/2024,,San Jose Unified,No,,,,,,8/11/2024,Conventional,6/20/2024 8:41 AM,$858,2127734.0,6/20/2024,max@sereno.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,7/9/2024,,,,,,,,,"$1,350,000",,7/9/2024,,,Private,33,,No,,,"$1,275,000",,$811.07,Listing Agent,,,81970457.0,"Welcome to 875 S 8th St, a vintage 1919 home with all of the charm and craftsmanship of yesteryear and many thoughtful updates and options to make it the perfect place for a modern live/work lifestyle, living with multiple generations, or creating passive income and enhanced cashflow. The main house has a formal living room and dining room, a remodeled kitchen with a large walk-in pantry, a remodeled bathroom, and 2 newly carpeted bedrooms. The front porch has been enclosed, and there is ample space for an office with plenty of natural light, and enough room left over for a reading nook or play area it is also freshly carpeted. There is a basement with interior access from the laundry area. The second unit is attached (shares 1 wall) and has a private entrance, kitchen, bedroom and bathroom, living area, and 3 closet spaces. Both units have access to the backyard, patio, and oversized garage. The property has room for several cars or RV/boat storage on the lengthy driveway, the fenced cement pad in front of the garage, or the expansive detached 4-car garage. Both living units and the garage have air conditioning. The entire interior of the property has been freshly painted and was fumigated. Owned Solar!",,,$811,,,,For Sale,,"Call Listing Agent,Lockbox - Supra iBox Bluetooth LE",,$811.07,,,CA,8/10/2024,One Story,,,,,,,,,,8/12/2024,Yes,Yes,Yes,Yes,,,,,95112,R2
ML81974583,SLD,6,650 S 11th Street,,SAN JOSE,9999,"$898,000","$1,010,000",DE,1040.0,3.0,2.0,,,0.0,1939.0,0.132000,"5,750",,,,,,,,,,,,,,,,,85.0,,,,472-22-032,0,,Datashare MLSListings,,,,01980170,,,,RESIDENTIAL,,8/8/2024,,,,,,,"For any questions about this property, please contact Kathy 408-406-8181 or Fan 408-455-9078. The inspection report is coming soon.",Santa Clara,E Reed St,6,6,6,,,,San Jose Unified,,,,,,650 S 11th ST,6085.0,,,,,8/1/2024,,San Jose Unified,No,,,,,,8/8/2024,Cash,7/26/2024 4:32 AM,$863,2155452.0,7/26/2024,kathyyuerealtor@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,8/1/2024,,,,,,,,,"$898,000",,8/1/2024,,,Private,35,,No,,,"$1,010,000",,$971.15,,,,81974583.0,"Dual Living or Investment Opportunity! This charming home offers 3 bedrooms and 2 full bathrooms in the main house, plus an additional 2 bedrooms and 1 full bathroom in a separate unit. Enjoy ample parking with a huge driveway and additional space in the rear. Located near San Jose State, freeways, and shopping, this property is perfect for multi-generational living or as an investment. Featuring a newer roof, dual pane windows, and updated kitchen and bathrooms, this home is move-in ready. Don't miss out on this unique opportunity!",,,$971,,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,$971.15,,,CA,8/8/2024,One Story,,,,,,,,,,8/8/2024,Yes,Yes,Yes,Yes,,,,,95112,RM
