MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81958502,SLD,4,614 N 11th Street,,SAN JOSE,9999,"$788,888","$850,000",DE,896.0,2.0,1.0,,,0.0,1907.0,0.120000,"5,227",,,,,,,,,,,,,,,,,117.0,,,,249-33-039,0,,Datashare MLSListings,,,,02108484,,,Yes,RESIDENTIAL,,4/9/2024,,,,,,,"Excellent opportunity to own this charming home in a very nice neighborhood. Protected bike lane and street access to your home, This large lot allows for major structural additions. One of the very few Single Family Homes in the City of San Jose listed under $800,000 with an enormous amount of potential. Brand New Roof ! Recent New $6k Sewer Plumbing from the house to the street ! Good Neighbor Fence Repair is on order and will be included with the sale. Leaky Faucet Repair Is On Order. This home offers the opportunity to update with your own preferences. Property Inspection and Termite Inspection available. Seller Disclosures available. PLEASE SUBMIT SIGNED DISCLOSURES AND REPORTS WITH YOUR OFFER !",Santa Clara,Jackson St.,4,4,4,,,,San Jose Unified,,,,,,614 N 11th ST,6085.0,,,,,3/25/2024,,San Jose Unified,No,,,,,,4/10/2024,Cash,3/21/2024 10:50 AM,$880,01184523,3/21/2024,joe@californiagoldrealty.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,3/25/2024,,,,,,,,,"$788,888",,3/25/2024,,,Public,1,,No,,,"$850,000",,$948.66,,,,81958502.0,"Excellent opportunity to own this charming home in a very nice neighborhood. Protected bike lane and street access to your home, This large lot allows for major structural additions. One of the very few Single Family Homes in the City of San Jose listed under $800,000 with an enormous amount of potential. Brand New Roof ! Recent New $6k Sewer Plumbing from the house to the street ! Neighbor Fence Repair is on order and will be included with the sale. This home offers the opportunity to update with your own preferences. Property Inspection and Termite Inspection available. Seller Disclosures available.",,,$948,,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,$948.66,,,CA,4/9/2024,One Story,,,,,,,,,,4/11/2024,Yes,Yes,Yes,Yes,,,,,95112,R2
ML81955663,SLD,7,484 N 17th Street,,SAN JOSE,9999,"$1,048,000","$1,275,000",DE,1232.0,3.0,2.0,,Y,2.0,1920.0,0.120000,"5,227",,,,,,,,,,,,,,,,,104.0,,,,249-59-015,0,,Datashare MLSListings,,,,01969163,,,Yes,RESIDENTIAL,,4/2/2024,,,,,,,"To show, please schedule through Calendly: Charming 1920's home with many upgrades! Disclosures available: OFFER DEADLINE SHALL BE WEDNESDAY, MARCH 6, 2024 BY 11 AM. PLEASE BE PROMPT :) No pre-emptives per seller. MUST submit offers through Disclosuresio. Offers must include ALL signed disclosures, buyers' agent AVID if no condition contingency, proof of funds, pre-approval letter. No buyer letters please. Call Lisa Grisalin with questions 408-605-4961. Happy to help!",Santa Clara,Empire,7,7,7,,,,San Jose Unified,,,,,,484 N 17th ST,6085.0,1.0,,,,3/6/2024,,San Jose Unified,No,,,,,,4/3/2024,Conventional,2/28/2024 12:14 AM,$850,70010218,2/28/2024,info@lisa2homes.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,3/6/2024,,,,,,,,,"$1,048,000",,3/6/2024,,,Public,42,No,No,,,"$1,275,000",,"$1,034.90",Calendly,,,81955663.0,"Step into the allure of early 20th-century craftsmanship with this charming Craftsman Bungalow style home, thoughtfully updated for contemporary living. This beautifully remodeled residence seamlessly merges historic charm with modern convenience. Quaint front porch is ideal to relax and watch the world go by. Living room w/coffered ceiling and an abundance of natural light flooding through picturesque windows, creates a cozy retreat for relaxation & entertaining. The remodeled kitchen boasts granite counters, cherry cabinets & stainless steel appliances, and a formal dining room with coffered ceiling conveniently situated between the kitchen and living room. The home offers three comfortable bedrooms, including a primary bdrm with an ensuite bathroom. Updates by the current owner include a new roof (2013), furnace & A/C (2013), along with solar panels installed in 2018, offering energy efficiency and cost savings. Additional features include copper plumbing and dual-paned windows installed by the previous owner in 2012. The large rear yard beckons for outdoor enjoyment and relaxation, while a detached garage provides convenience. Centrally located near schools, parks, shopping, and transportation, this home offers the perfect blend of 1920's allure and modern convenience.",,,"$1,034",,,,For Sale,,See Remarks,,"$1,034.90",,,CA,4/2/2024,One Story,,,,,,,,,,4/3/2024,Yes,Yes,Yes,Yes,,,,,95112,R2
ML81955521,SLD,7,825 N 17th Street,,SAN JOSE,9999,"$1,050,000","$1,025,000",DE,780.0,2.0,1.0,,Y,2.0,1953.0,0.134300,"5,850",,,,,,,,,,,,,,,,,71.0,,,,249-14-088,0,,Datashare MLSListings,https://youtu.be/XAdzraiPuwQ,,,02046187,,,,RESIDENTIAL,,4/4/2024,,,bobby@erfanmodir.com,,,,"Please text (408) 256-2728 (text only number), email CocoTanRE@gmail.com, or call Joyce at (408) 644-2959 for any questions.",Santa Clara,E Mission St,7,8,8,,,,San Jose Unified,,,,,,825 N 17th ST,6085.0,,,,,3/5/2024,,San Jose Unified,No,,,,,,4/5/2024,Conventional,2/26/2024 9:10 PM,"$1,346",01376998,2/27/2024,cocotanre@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Call Agent,3/5/2024,,,,,,,,,"$799,888",,3/5/2024,,,Public,40,,No,,,"$1,025,000",,"$1,314.10",,,,81955521.0,"Centrally located in San Jose, this charming bungalow has undergone extensive renovations to offer a fresh and inviting living space. The home features a brand-new kitchen equipped with modern appliances, a retractable faucet, a GE gas stove, and a Hauslane under-cabinet range. The bathroom has also been completely remodeled, boasting a shower over the tub. The home has been enhanced with a new fence, providing both security, privacy, and aesthetic appeal. Further enhancements include brand-new windows and doors, offering improved energy efficiency and aesthetics. Both the interior and exterior have been freshly painted, providing a crisp and modern look throughout. Additionally, the living room is bathed in natural light from the newly installed windows and recessed lighting, complemented by durable SPC vinyl flooring. The detached garage, standing impressively at 9 feet high, has been upgraded with new drywall, presenting an exciting opportunity for completing a new 2nd home. A long driveway provides ample parking space for multiple cars. Strategically located near Luna Park, Watson Park, Japantown, shopping centers, major tech companies includ. the new Google campus and Cisco, this home offers endless possibilities. Enjoy easy access to major routes like 101,87,880, and 680.",,,"$1,314",,,,For Sale,,Appointment Only,,"$1,314.10",,,CA,4/4/2024,One Story,,,,,,,,,,4/5/2024,Yes,No,Yes,Yes,,,,,95112,R2
ML81957276,SLD,7,529 N 20th Street,,SAN JOSE,9999,"$1,298,000","$1,435,000",DE,1449.0,2.0,2.0,,,0.0,1952.0,0.140000,"6,098",,,,,,,,,,,,,,,,,72.0,,,,249-24-023,0,,Datashare MLSListings,https://vimeo.com/924651237?share=copy,,,01133815,,,Yes,RESIDENTIAL,,4/12/2024,,,,,,,"Vacant, go direct. Disclosures link: https://app.glide.com/shared/request/42563f74-76e5-477d-8135-5693bbf8f8e1/",Santa Clara,Jackson,7,8,8,between Jackson and Empire st.,,,San Jose Unified,,,,,,529 N 20th ST,6085.0,1.0,,,,3/22/2024,,San Jose Unified,No,,,,,,4/13/2024,Conventional,3/14/2024 5:00 PM,$895,02189215,3/15/2024,cameron.hamadani@compass.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,3/22/2024,,,,,,,,,"$1,298,000",,3/22/2024,,,Public,27,,No,,,"$1,435,000",,$990.34,,,,81957276.0,"Totally remodeled beautiful house, with a remodeled ADU. The main house has a dream bathroom that is the size of a bedroom! Formal dining room, spacious bedrooms, and a gourmet kitchen with an island and sliding glass doors that open almost the whole width of the wall to the back yard. ADU has it's own large full kitchen, full bathroom, and large storage area with enough room to build an additional bedroom. Owned solar system, tankless water heater, and new water softener and reverse osmosis system installed on both main house and ADU. Fruit trees and Water wise yard. Close to Japan town, parks, library, and easy access to major highways.",,,$990,,,,For Sale,,Go Directly,,$990.34,,,CA,4/13/2024,One Story,,,,,,,,,,4/14/2024,Yes,Yes,Yes,Yes,,,,,95112,R1-8
ML81923725,SLD,6,489 N 12th Street,,SAN JOSE,9999,"$859,000","$990,000",DE,1145.0,3.0,2.0,,Y,4.0,1939.0,0.133700,"5,823",,,,,,,,,,,,,,,,,84.0,,,,249-53-020,0,,Datashare MLSListings,https://vimeo.com/815379460,,,02099686,,,Yes,RESIDENTIAL,,5/9/2023,,,,,,,"Property to be sold as is. We lowered the price to reflect the approximate cost of rewiring. 3% EMD, POF and Title open with Chicago Title in Morgan Hill. - Sheri Davidson. OFFERS DUE WEDNESDAY AT 2:00PM. PLEASE SUBMIT OFFERS IN DISCLOSURE.IO Listing agent will be in a meeting from 1-2:30 and will be unavailable to talk, I will return calls after. Please submit your best, we will likely counter the top few offers. No Preemptive offers please. Supra on front door has front door key and garage door key Garage key in lockbox is for the door at the rear of the garage. Other door is sealed shut and garage door opener doesn't always work so please don't try it.",Santa Clara,Empire,6,7,7,,,,San Jose Unified,,,,,,489 N 12th ST,6085.0,,,,,4/19/2023,,San Jose Unified,No,,,,,,5/9/2023,Conventional,4/12/2023 5:00 PM,$750,1426317.0,4/13/2023,diane.baty@cbnorcal.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,4/19/2023,,,,,,,,,"$859,000",,4/19/2023,,,Public,59,,,,,"$990,000",,$864.63,,,,81923725.0,"Welcome to 489 N. 12th Street. This charming bungalow is located in the heart of Downtown San Jose. This 3 Bedroom and 2 Bathroom home, located close to Japantown, is quaint and welcoming. The home has newer windows throughout, a newer roof and tons of possibilities! As you enter, you are greeted by a welcoming living room, with tall windows that bring the outside in and it also has an inviting fireplace. As you walk through the home, you'll see it's been lovingly cared for and beautifully maintained. Even though it's evident that this home will need updating, the love and care shows throughout. The home is situated on a large lot and has a 4 car, tandem garage. There is also an old playhouse or crafting space. You dont want to miss this one! *Some photos have been digitally staged.*",,,$864,,,,For Sale,,,,$864.63,,,CA,5/9/2023,One Story,,,,,,,,,,5/10/2023,Yes,Yes,Yes,Yes,,,,,95112,R2
ML81924505,SLD,4,487 N 9th Street,,SAN JOSE,9999,"$1,425,000","$1,525,000",DE,1766.0,3.0,3.0,,Y,2.0,2001.0,0.1472,"6,410",,,,,,,,,,,,,,,,,22.0,,,,249-49-060,0,,Datashare MLSListings,https://tours.tourfactory.com/tours/tour.asp?t=3062737,,,01103336,,,Yes,RESIDENTIAL,,5/9/2023,,,,,,,"Original 2001 floor plans available. Security cameras will be left at the property, fully finished 776 SF basement will be accessible for viewing during showings and open house.Lock box on front stair railing. The red key is for the front door. If you have trouble with that door, one of the gold keys will open the side door at the driveway. Seller may require a 30 day rent back. No Show until Open house Sat.April 15 from 2p-4p.",Santa Clara,Between Washingt,4,4,4,,,,San Jose Unified,,,,,,487 N 9th ST,6085.0,,,,,4/17/2023,,San Jose Unified,No,,,,,,5/10/2023,Conventional,4/13/2023 3:06 AM,$806,01422982,4/13/2023,nora@sereno.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,4/17/2023,,,,,,,,,"$1,425,000",,4/17/2023,,,Public,53,,No,,,"$1,525,000",,$863.53,Nora Sandoval,408-528-5631,,81924505.0,"Fully rebuilt home with 776 SF finished basement completed in 2001 with many great features: roof-top photovoltaic solar panels, 4 Nest cameras, Insteon home automation with remote control options, electric vehicle charger (Charge Point) in garage, Bose outdoor stereo speakers, wireless access points/router throughout property, central vacuum, walk-in pantry, whole house water filter and softener, landscaped front and back yard with California native plants, integrated Jacuzzi, two flagstone-covered patios, refinished maple hardwood floors, property certified by Natural Wildlife Federation as natural wildlife habitat, driveway is water conservation-friendly, two additional clean-outs, updated refrigerator and washer with energy-efficient models, outer Trex trim re-stained and freshened paint on main doors, additional storage/studio attached to garage. Enjoy dining, coffee shops and community events in historic Japantown just minutes away. Easy access to light rail, Hwy 87.",,,$863,,,,For Sale,,,,$863.53,,,CA,5/10/2023,Two Story,,,,,,,https://tours.tourfactory.com/tours/tour.asp?idx=1&t=3062737,,,5/11/2023,Yes,Yes,Yes,Yes,,,,,95112,R2
41050231,SLD,2,395 N 14Th St,,SAN JOSE,9999,"$995,000","$1,000,000",DE,1798.0,4.0,2.0,0.0,Y,1.0,1915.0,0.13,"5,750",,,"Brian Rowland - 510-688-0343 - Opportunity knocks! Come bring your designer touches to this charming home! 4 beds and 2 baths with opportunity to add! Detached garage and space for an ADU, Zoned R2! Hardwood floors, tankless water heater, water softener and filtration systems! Lots of available parking. Sweat equity or great investment property! Close access to parks, shopping, dining and all things Silicon Valley! Hurry this won't last!",,,,,,,,,,,,,,109.0,No,,No,249-56-002,0,,BAY EAST,,,,01917035,2014153.0,,Yes,RESIDENTIAL,,3/14/2024,,,,,,,"Escrow open with Yvonne at First American Fremont. As is sale, seller will make no repairs. Zoned R2. Living room tv and bracket to stay. Please lock up and close basement doors when leaving.",Santa Clara,Washington,2,7,7,From E Julian go North on 14th,,SAN JOSE CC,,,,,,,,6085.0,1.0,,,,2/23/2024,,,No,,,,,,3/14/2024,Conventional,2/16/2024 4:00 PM,$553,1920992.0,2/21/2024,,,2006681.0,Full Service,Excl Right,Market Listing,,,,4.0,No,,,Vacant,2/23/2024,,none,,,,,41050231,,"$995,000",,2/23/2024,,,,42,No,No,,"$995,000","$1,000,000",3/14/2024,$556.17,LA,,No,,"Opportunity knocks! Come bring your designer touches to this charming home! 4 beds and 2 baths with opportunity to add! Detached garage and space for an ADU, Zoned R2! Hardwood floors, tankless water heater, water softener and filtration systems! Lots of available parking. Sweat equity or great investment property! Close access to parks, shopping, dining and all things Silicon Valley! Hurry this won't last!",,7.0,$556,LA & BA different company/franchise,101.0,101.0,For Sale,,Text business card to LA,,$556.17,Public Records,,CA,3/14/2024,Two Story,,,No,249-56-002,,8.0,,,,3/15/2024,Yes,Yes,Yes,Yes,,395.0,N,14Th St,95112,R2
41049555,SLD,6,779 N 16th St,,SAN JOSE,9999,"$1,200,000","$1,370,000",DE,1536.0,3.0,2.0,,Y,2.0,1936.0,0.15,"6,534",,,"Scott Bui - 408-712-4205 - Gorgeous home that's been renovated to the modern taste and looking for the next owner. Located in the convenient north downtown, it is near Japantown, SJSU, SAP Center, Rose Garden, Google downtown development, and short commute to many surrounding tech companies. It consists of 3 spacious bedrooms and 2 full baths with a great open layout. Large living room with a fireplace and dream kitchen with an island bar. Primary bedroom suite with a full bath. Jack and Jill closet. Hall bath with double sink. Sunroom with ceiling fans and an abundance of natural light. Oversized detached 2 car garage with laundry and 220V for possible EV charging. Buyer to verify. Large driveway for RV parking. Workshop in the back with power. Possible to convert these into ADU. Buyer to verify. Tile Roof. Large basement that stores a water softener, water heater, and newer central furnace. Good for storage. No section 1 pest. Remodel consists of interior and exterior paint, updated kitchen with quartz countertop and Samsung Bespoke white glass appliances, Nest thermostat, updated baths, waterproof vinyl flooring throughout, 7 new doors and all trims, ceiling lights with remote and different color options by flipping switch quickly, new sunroom and workshop roofs, side fence, and some landscaping.",,,,,,,,,,,,,,88.0,Yes,,Yes,,0,,BAY EAST,https://onley-visuals.aryeo.com/sites/779-n-16th-st-san-jose-ca-95112-7805728/branded,https://my.matterport.com/show/?m=7BgVXdTE1d6&,,02187090,1906450.0,,Yes,RESIDENTIAL,,3/6/2024,2032545.0,,,,,,Update: Preemptive offers in hand. This house will not last long…Offer Date Tuesday 2/20 at 5:00pm. Seller will review preemptive offers. Vacant and easy to show. Supra box on front water pipe. Listing agent is also an owner. Oversized 2 car garage and driveway for RV parking. Sunroom added with permit. 200 Amp main panel conversion with permit. 220V outlet in garage possibly for charging EV. Ceiling lights change color by flipping switch quickly. Owned water softener. Newer central furnace. No Section 1 pest. Disclosure Link https://app.disclosures.io/link/779-N-16th-Street-2lub24zz. Contact listing agent at (408)712-4205 or Scott.t.bui@gmail.com. Matterport Link https://my.matterport.com/show/?m=7BgVXdTE1d6&.,Santa Clara,E Mission St,6,6,6,"101,Exit Oakland Rd,left E Mission, Right 16th",,DOWNTOWN,,,,,,,,6085.0,1.0,,,,2/15/2024,,,No,,,,,,3/7/2024,Conventional,2/9/2024 1:53 AM,$781,2050970.0,2/9/2024,,,1522539.0,Full Service,Excl Right,Market Listing,,,,2.0,No,,,Vacant,2/15/2024,,,,,,,41049555,,"$1,200,000",,2/15/2024,,,,47,No,No,,"$1,200,000","$1,370,000",3/7/2024,$891.93,,,Yes,,"Gorgeous home that's been renovated to the modern taste and looking for the next owner. Located in the convenient north downtown, it is near Japantown, SJSU, SAP Center, Rose Garden, Google downtown development, and short commute to many surrounding tech companies. It consists of 3 spacious bedrooms and 2 full baths with a great open layout. Large living room with a fireplace and dream kitchen with an island bar. Primary bedroom suite with a full bath. Jack and Jill closet. Hall bath with double sink. Sunroom with ceiling fans and an abundance of natural light. Oversized detached 2 car garage with laundry and 220V for possible EV charging. Buyer to verify. Large driveway for RV parking. Workshop in the back with power. Possible to convert these into ADU. Buyer to verify. Tile Roof. Large basement that stores a water softener, water heater, and newer central furnace. Good for storage. No section 1 pest. Remodel consists of interior and exterior paint, updated kitchen with quartz countertop and Samsung Bespoke white glass appliances, Nest thermostat, updated baths, waterproof vinyl flooring throughout, 7 new doors and all trims, ceiling lights with remote and different color options by flipping switch quickly, new sunroom and workshop roofs, side fence, and some landscaping.",,8.0,$892,LA & BA different company/franchise,114.0,114.0,For Sale,,,,$891.93,Public Records,,CA,3/7/2024,One Story,,,Yes,,,,https://onley-visuals.aryeo.com/sites/yzpkznq/unbranded,https://my.matterport.com/show/?m=7BgVXdTE1d6&brand=0&mls=1&,,3/8/2024,Yes,Yes,Yes,Yes,,779.0,N,16th St,95112,
ML81926752,SLD,0,786 N 15th Street,,SAN JOSE,9999,"$1,098,000","$1,200,000",DE,1308.0,3.0,1.0,,Y,2.0,1941.0,0.137400,"5,987",,,,,,,,,,,,,,,,,82.0,,,,249-15-029,0,,Datashare MLSListings,https://www.786n15thst.com,,,01417183,,,Yes,RESIDENTIAL,,6/6/2023,,,,,,,"please text / call first as the seller goes in and out of the house during the weekday. County record shows 3 beds 1 bath. please don't miss the 225 basement and watch your steps as you walk down. A storage shed behind the garage. New roof in 2019 with 10 year warranty. Offer if any on Thursday 5/11/23 by 2 pm. Please allow 24 hour response time. CAR forms preferred. Offers to include 1-day EMD, all signed disclosures, Selling Agent AVID, proof of funds, and pre-approval letter. Seller preferred AS IS sales. Please submit all offers via Disclosures.io and selecting the offers tab. Thank you for showing. Please feel free to contract me if your have any questions Disclosures link: https://app.disclosures.io/link/786-North-15th-Street-bauf8cwb",Santa Clara,E Mission St,0,0,0,,,,San Jose Unified,,,,,,786 N 15th ST,6085.0,,,,,5/11/2023,,San Jose Unified,No,,,,,,6/20/2023,Conventional,6/6/2023 5:00 PM,$839,01904299,6/7/2023,info@jenniferyihomes.com,,,Full Service,,Market Listing,,,,,,,,Call Agent,5/11/2023,,,,,,,,,"$1,098,000",,5/11/2023,,,Public,35,No,No,,,"$1,200,000",,$917.43,Jennifer Yi,408-597-7572,,81926752.0,"Welcome home to this beautiful 3 beds/2 bath contemporary home in the heart of San Jose. The open floor plan is perfect for a modern lifestyle. Enjoy the charming kitchen with ss appliances, quality cabinets, and plenty of counter space to create delicious meals. Quality built-ins are evident throughout & you will love the real hardwood floors, upgraded e-panel, recessed lights, & abundance of natural light. The formal dining and sunny breakfast nook make this home even more cozy and inviting. With a new roof (2019), AC & indoor laundry. this home is move-in ready. Zoned R2 w/ a 225 sqft basement & detached 2 car garage with an additional shed, Large Lot w/ plenty of room for an additional unit/ ADU or for entertaining year-round. Located just blocks from the thriving Japantown with its cafes, shopping, & restaurants, this home is also close to hi-tech companies & has easy access to highways 87 & 101, Bart and SJC. Don't miss out on this amazing property & all that it has to offer!",,,$917,,,,For Sale,,,,$917.43,,,CA,6/13/2023,One Story,,,,,,,,,,6/22/2023,Yes,Yes,Yes,Yes,,,,,95112,R2
ML81925818,SLD,18,871&873 N 7th Street,,SAN JOSE,9999,"$1,249,800","$1,230,000",DE,1600.0,4.0,2.0,,Y,2.0,1955.0,0.159400,"6,942",,,,,,,,,,,,,,,,,68.0,,,,249-04-008,0,,Datashare MLSListings,,,,02043995,,,,RESIDENTIAL,,6/2/2023,,,,,,,Please contact Shiying at 408.717.0868 for questions. Disclosures https://app.disclosures.io/link/871-North-7th-Street-lb9kc6ay . For showing: Only show unit #871 during 5/7 - 5/12/2023 and 5/25/-5/28/2023. Airbnb tenants live in.,Santa Clara,E Hedding St,18,18,18,,,,San Jose Unified,,,,,,871&873 N 7th ST,6085.0,,,,,5/12/2023,,San Jose Unified,No,,,,,,6/3/2023,Conventional,4/24/2023 3:15 PM,$781,01879849,4/24/2023,BillQinReTeam@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,5/12/2023,,,,,,,,,"$1,249,800",,5/12/2023,,,Public,26,,No,,,"$1,230,000",,$768.75,,,,81925818.0,"If you are looking for an investment property, Look here!!!! Nice remodeled Duplex for all kinds of Businesses. Opportunity for Owner use and ready to move in. Conveniently located in San Jose, close to Japantown, with easy access to the surrounding 87, 880, and 101 freeways. 2 bedrooms, 1 bathroom on each side. Recessed LED lighting throughout in two units, Inside laundry, Totally 1600 SQFT. 2-car detached common-share garage in the backyard. Deep-driveway. Loads of potential. Just waiting for the buyer to make this their own...",,,$768,,,,For Sale,,Only show unit 871 during 5/7 - 5/12/2023 and 5/25/-5/28/2023.,,$768.75,,,CA,6/3/2023,One Story,,,,,,,,,,6/4/2023,Yes,Yes,Yes,Yes,,,,,95112,R2
